p_booked_bikes,b_bike_type,p_bikes,p_bike,p_maintenance,b_boardcomputer,b_state,p_name,b_electric_lock,b_pedelec_battery,b_battery_pack,city,b_active,p_number,p_bike_racks,trip,p_lat,p_uid,p_special_racks,p_rack_locks,b_lock_types,p_place_type,p_free_racks,p_spot,p_bike_types,p_free_special_racks,datetime,p_terminal_type,p_lng,b_number,p_address
0,71,4,False,False,7551006338,ok,Reichenbachstr. / Fritz-Löffler-Str.,True,,,dresden,True,4464,0,first,51.03441479093599,4783708,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-21 00:00:00,free,13.730555176734924,93449,
0,71,3,False,False,7551006338,ok,Reichenbachstr. / Fritz-Löffler-Str.,True,,,dresden,True,4464,0,start,51.03441479093599,4783708,0,False,frame_lock,0,0,True,"{""71"": 3}",0,2019-10-21 06:28:00,free,13.730555176734924,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.024737777778,23752827,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-21 06:35:00,,13.726217777778,93449,
0,71,1,False,False,7551006338,ok,Andreas-Pfitzmann-Bau,True,,,dresden,True,4461,0,start,51.025619416652674,4405708,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-21 09:12:00,traffic_sign,13.72391939163208,93449,
1,71,9,False,False,7551006338,ok,Sächsische Landesbibliothek,True,,,dresden,True,4441,0,end,51.02893263812449,637839,0,False,frame_lock,0,0,True,"{""71"": 9}",0,2019-10-21 09:31:00,free,13.7363862991333,93449,
1,71,7,False,False,7551006338,ok,Sächsische Landesbibliothek,True,,,dresden,True,4441,0,start,51.02893263812449,637839,0,False,frame_lock,0,0,True,"{""71"": 7}",0,2019-10-21 09:41:00,free,13.7363862991333,93449,
0,71,1,False,False,7551006338,ok,HTW Dresden / Schnorrstraße,True,,,dresden,True,4344,0,end,51.03542505103257,264544,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-21 10:33:00,,13.73539104275551,93449,
0,71,1,False,False,7551006338,ok,HTW Dresden / Schnorrstraße,True,,,dresden,True,4344,0,start,51.03542505103257,264544,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-21 10:40:00,,13.73539104275551,93449,
0,71,4,False,False,7551006338,ok,Weberplatz,True,,,dresden,True,4457,0,end,51.03022,4783682,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-21 10:46:00,traffic_sign,13.74926,93449,
0,71,5,False,False,7551006338,ok,Weberplatz,True,,,dresden,True,4457,0,start,51.03022,4783682,0,False,frame_lock,0,0,True,"{""71"": 5}",0,2019-10-21 10:55:00,traffic_sign,13.74926,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.028391111111,23764516,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-21 11:03:00,,13.730174444444,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,start,51.028497777778,23764782,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-21 11:43:00,,13.729935555556,93449,
0,71,1,False,False,7551006338,ok,Wundtstr. / Zellescher Weg,True,,,dresden,True,4458,0,end,51.02837,4405670,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-21 11:51:00,free,13.74773,93449,
0,71,1,False,False,7551006338,ok,Wundtstr. / Zellescher Weg,True,,,dresden,True,4458,0,start,51.02837,4405670,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-21 12:11:00,free,13.74773,93449,
1,71,1,False,False,7551006338,ok,Hettnerstr.,True,,,dresden,True,4453,0,end,51.03006,4405603,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-21 12:19:00,free,13.72757,93449,
