p_booked_bikes,b_bike_type,p_bikes,p_bike,p_maintenance,b_boardcomputer,b_state,p_name,b_electric_lock,b_pedelec_battery,b_battery_pack,city,b_active,p_number,p_bike_racks,trip,p_lat,p_uid,p_special_racks,p_rack_locks,b_lock_types,p_place_type,p_free_racks,p_spot,p_bike_types,p_free_special_racks,datetime,p_terminal_type,p_lng,b_number,p_address
0,71,7,False,False,7551006338,ok,Conertplatz,True,,,dresden,True,4437,0,first,51.04600108441405,310791,0,False,frame_lock,0,0,True,"{""71"": 7}",0,2019-10-24 00:00:00,,13.69296669960022,93449,
0,71,7,False,False,7551006338,ok,Conertplatz,True,,,dresden,True,4437,0,start,51.04600108441405,310791,0,False,frame_lock,0,0,True,"{""71"": 7}",0,2019-10-24 05:35:00,,13.69296669960022,93449,
0,71,1,False,False,7551006338,ok,Weberplatz,True,,,dresden,True,4457,0,end,51.03022,4783682,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 06:03:00,traffic_sign,13.74926,93449,
0,71,1,False,False,7551006338,ok,Weberplatz,True,,,dresden,True,4457,0,start,51.03022,4783682,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 06:34:00,traffic_sign,13.74926,93449,
0,71,2,False,False,7551006338,ok,Teplitzer Str. / Reichenbachstr.,True,,,dresden,True,4384,0,end,51.03090291415399,264588,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-24 06:39:00,,13.75082194805145,93449,
1,71,2,False,False,7551006338,ok,Teplitzer Str. / Reichenbachstr.,True,,,dresden,True,4384,0,start,51.03090291415399,264588,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-24 06:55:00,,13.75082194805145,93449,
0,71,13,False,False,7551006338,ok,Uniklinikum,True,,,dresden,True,4395,0,end,51.05422272773753,264602,0,False,frame_lock,0,0,True,"{""71"": 13}",0,2019-10-24 07:10:00,,13.781125545501709,93449,
0,71,21,False,False,7551006338,ok,Uniklinikum,True,,,dresden,True,4395,0,last,51.05422272773753,264602,0,False,frame_lock,0,0,True,"{""71"": 21}",0,2019-10-24 08:34:00,,13.781125545501709,93449,
0,71,7,False,False,7551003856,ok,Rothermundstr. / Zwinglistr.,True,,,dresden,True,4405,0,first,51.03335214736798,4442319,0,False,frame_lock,0,0,True,"{""71"": 7}",0,2019-10-24 00:00:00,free,13.782976269721985,93377,
0,71,7,False,False,7551003856,ok,Rothermundstr. / Zwinglistr.,True,,,dresden,True,4405,0,start,51.03335214736798,4442319,0,False,frame_lock,0,0,True,"{""71"": 7}",0,2019-10-24 08:58:00,free,13.782976269721985,93377,
0,71,7,False,False,7551003856,ok,Rothermundstr. / Zwinglistr.,True,,,dresden,True,4405,0,end,51.03335214736798,4442319,0,False,frame_lock,0,0,True,"{""71"": 7}",0,2019-10-24 09:01:00,free,13.782976269721985,93377,
2,71,1,False,False,7551003856,ok,Rothermundstr. / Zwinglistr.,True,,,dresden,True,4405,0,start,51.03335214736798,4442319,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 15:46:00,free,13.782976269721985,93377,
0,71,1,False,False,7551003856,ok,Eisenacher Straße,True,,,dresden,True,4326,0,end,51.0474108053519,122008,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 15:58:00,,13.7981843948364,93377,
0,71,1,False,False,7551003856,ok,Eisenacher Straße,True,,,dresden,True,4326,0,start,51.0474108053519,122008,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 16:09:00,,13.7981843948364,93377,
0,71,1,False,False,7551003856,ok,Mosenstraße,True,,,dresden,True,4392,0,end,51.04473971878632,264599,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 16:18:00,,13.777724504470825,93377,
0,71,4,False,False,7551003856,ok,Mosenstraße,True,,,dresden,True,4392,0,start,51.04473971878632,264599,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-24 19:21:00,,13.777724504470825,93377,
0,71,1,True,False,7551003856,ok,BIKE 93377,True,,,dresden,True,0,0,end,51.046582222222,23967827,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-24 19:35:00,,13.756882222222,93377,
0,71,1,False,False,7551003856,ok,Stadtteilzentrum Straßburger Platz,True,,,dresden,True,4468,0,start,51.04649,10299434,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 20:05:00,free,13.75599,93377,
0,71,1,False,False,7551003856,ok,Wiener Str. / Gerhart-Hauptmann-Str.,True,,,dresden,True,4454,0,end,51.03546,4405619,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 20:15:00,free,13.74965,93377,
0,71,1,False,False,7551003856,ok,Wiener Str. / Gerhart-Hauptmann-Str.,True,,,dresden,True,4454,0,start,51.03546,4405619,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 21:18:00,free,13.74965,93377,
0,71,3,False,False,7551003856,ok,St.-Benno-Gymnasium,True,,,dresden,True,4340,0,end,51.0499333567911,264538,0,False,frame_lock,0,0,True,"{""71"": 3}",0,2019-10-24 21:27:00,,13.7570554018021,93377,
0,71,1,False,False,7551003856,ok,St.-Benno-Gymnasium,True,,,dresden,True,4340,0,start,51.0499333567911,264538,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 22:39:00,,13.7570554018021,93377,
0,71,1,False,False,7551003856,ok,St.-Benno-Gymnasium,True,,,dresden,True,4340,0,end,51.0499333567911,264538,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 22:42:00,,13.7570554018021,93377,
0,71,1,False,False,7551003856,ok,St.-Benno-Gymnasium,True,,,dresden,True,4340,0,start,51.0499333567911,264538,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 22:46:00,,13.7570554018021,93377,
0,71,1,False,False,7551003856,ok,St.-Benno-Gymnasium,True,,,dresden,True,4340,0,end,51.0499333567911,264538,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 22:49:00,,13.7570554018021,93377,
0,71,1,False,False,7551003856,ok,St.-Benno-Gymnasium,True,,,dresden,True,4340,0,start,51.0499333567911,264538,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 23:46:00,,13.7570554018021,93377,
0,71,1,False,False,7551003856,ok,St.-Benno-Gymnasium,True,,,dresden,True,4340,0,end,51.0499333567911,264538,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 23:48:00,,13.7570554018021,93377,
0,71,1,False,False,7551003856,ok,St.-Benno-Gymnasium,True,,,dresden,True,4340,0,last,51.0499333567911,264538,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 23:59:00,,13.7570554018021,93377,
0,71,8,False,False,7551006379,ok,Friedensstraße/Conradstr.,True,,,dresden,True,4373,0,first,51.07174027751911,264575,0,False,frame_lock,0,0,True,"{""71"": 8}",0,2019-10-24 00:00:00,,13.741257190704346,93408,
0,71,5,False,False,7551006379,ok,Friedensstraße/Conradstr.,True,,,dresden,True,4373,0,start,51.07174027751911,264575,0,False,frame_lock,0,0,True,"{""71"": 5}",0,2019-10-24 07:42:00,,13.741257190704346,93408,
0,71,11,False,False,7551006379,ok,Pirnaischer Platz,True,,,dresden,True,4315,0,end,51.04897224042478,9972732,0,False,frame_lock,0,0,True,"{""71"": 11}",0,2019-10-24 08:23:00,,13.74415397644043,93408,
0,71,10,False,False,7551006379,ok,Pirnaischer Platz,True,,,dresden,True,4315,0,start,51.04897224042478,9972732,0,False,frame_lock,0,0,True,"{""71"": 10}",0,2019-10-24 08:58:00,,13.74415397644043,93408,
0,71,10,False,False,7551006379,ok,Pirnaischer Platz,True,,,dresden,True,4315,0,end,51.04897224042478,9972732,0,False,frame_lock,0,0,True,"{""71"": 10}",0,2019-10-24 09:01:00,,13.74415397644043,93408,
0,71,6,False,False,7551006379,ok,Pirnaischer Platz,True,,,dresden,True,4315,0,start,51.04897224042478,9972732,0,False,frame_lock,0,0,True,"{""71"": 6}",0,2019-10-24 14:38:00,,13.74415397644043,93408,
0,71,1,True,False,7551006379,ok,BIKE 93408,True,,,dresden,True,0,0,end,51.04244,23951111,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-24 14:53:00,,13.773251111111,93408,
0,71,2,False,False,7551006379,ok,Stresemannplatz,True,,,dresden,True,4391,0,start,51.0429386719677,264598,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-24 15:35:00,,13.7742161750793,93408,
0,71,2,False,False,7551006379,ok,Uniklinikum,True,,,dresden,True,4395,0,end,51.05422272773753,264602,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-24 15:51:00,,13.781125545501709,93408,
0,71,2,False,False,7551006379,ok,Uniklinikum,True,,,dresden,True,4395,0,start,51.05422272773753,264602,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-24 16:17:00,,13.781125545501709,93408,
0,71,1,False,False,7551006379,ok,Hüblerplatz,True,,,dresden,True,4424,0,end,51.0489891022873,274411,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-24 16:27:00,,13.793367147445677,93408,
