p_booked_bikes,b_bike_type,p_bikes,p_bike,p_maintenance,b_boardcomputer,b_state,p_name,b_electric_lock,b_pedelec_battery,b_battery_pack,city,b_active,p_number,p_bike_racks,trip,p_lat,p_uid,p_special_racks,p_rack_locks,b_lock_types,p_place_type,p_free_racks,p_spot,p_bike_types,p_free_special_racks,datetime,p_terminal_type,p_lng,b_number,p_address
0,71,9,False,False,7551006338,ok,Bonhoeffer Platz,True,,,dresden,True,4438,0,first,51.038466106820756,310792,0,False,frame_lock,0,0,True,"{""71"": 9}",0,2019-10-23 00:00:00,,13.70167851448059,93449,
0,71,3,False,False,7551006338,ok,Bonhoeffer Platz,True,,,dresden,True,4438,0,start,51.038466106820756,310792,0,False,frame_lock,0,0,True,"{""71"": 3}",0,2019-10-23 10:37:00,,13.70167851448059,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.029742222222,23878650,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-23 10:52:00,,13.73903,93449,
0,71,1,False,False,7551006338,ok,Seminargebäude / Zellescher Weg,True,,,dresden,True,4451,0,start,51.02849,4405575,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-23 10:53:00,sign,13.73935,93449,
0,71,2,False,False,7551006338,ok,Wasaplatz,True,,,dresden,True,4385,0,end,51.02812291136315,264589,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-23 11:02:00,,13.75886857509613,93449,
0,71,2,False,False,7551006338,ok,Wasaplatz,True,,,dresden,True,4385,0,start,51.02812291136315,264589,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-23 11:06:00,,13.75886857509613,93449,
0,71,2,False,False,7551006338,ok,Stresemannplatz,True,,,dresden,True,4391,0,end,51.0429386719677,264598,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-23 11:17:00,,13.7742161750793,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,start,51.041057777778,23889187,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-23 15:02:00,,13.775004444444,93449,
0,71,6,False,False,7551006338,ok,Lukasstr. / Hochschulstr.,True,,,dresden,True,4463,0,end,51.03252,4405747,0,False,frame_lock,0,0,True,"{""71"": 6}",0,2019-10-23 15:20:00,free,13.7325,93449,
0,71,3,False,False,7551006338,ok,Lukasstr. / Hochschulstr.,True,,,dresden,True,4463,0,start,51.03252,4405747,0,False,frame_lock,0,0,True,"{""71"": 3}",0,2019-10-23 16:12:00,free,13.7325,93449,
