p_booked_bikes,b_bike_type,p_bikes,p_bike,p_maintenance,b_boardcomputer,b_state,p_name,b_electric_lock,b_pedelec_battery,b_battery_pack,city,b_active,p_number,p_bike_racks,trip,p_lat,p_uid,p_special_racks,p_rack_locks,b_lock_types,p_place_type,p_free_racks,p_spot,p_bike_types,p_free_special_racks,datetime,p_terminal_type,p_lng,b_number,p_address
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,first,51.042551111111,22802593,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 00:00:00,,13.733984444444,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,start,51.042617777778,22816533,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 08:52:00,,13.73354,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.052888888889,22827352,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 09:01:00,,13.730343333333,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,start,51.052928888889,22827352,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 10:22:00,,13.73041,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.035026666667,22830651,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 10:43:00,,13.744794444444,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,start,51.035342222222,22830651,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 11:25:00,,13.744824444444,93449,
0,71,1,False,False,7551006338,ok,Bautzner Straße / Rothenburger Straße,True,,,dresden,True,4482,0,end,51.06294,10299563,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-01 11:44:00,free,13.75129,93449,
0,71,2,False,False,7551006338,ok,Bautzner Straße / Rothenburger Straße,True,,,dresden,True,4482,0,start,51.06294,10299563,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-01 12:59:00,free,13.75129,93449,
0,71,1,False,False,7551006338,ok,Manitiusstraße,True,,,dresden,True,4496,0,end,51.05658,10299726,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-01 13:19:00,free,13.71493,93449,
0,71,1,False,False,7551006338,ok,Manitiusstraße,True,,,dresden,True,4496,0,start,51.05658,10299726,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-01 13:22:00,free,13.71493,93449,
2,71,1,False,False,7551006338,ok,Alexander-Puschkin-Platz,True,,,dresden,True,4504,0,end,51.07035,10299848,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-01 13:39:00,free,13.72983,93449,
0,71,2,False,False,7551006338,ok,Alexander-Puschkin-Platz,True,,,dresden,True,4504,0,start,51.07035,10299848,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-01 16:32:00,free,13.72983,93449,
0,71,3,False,False,7551006338,ok,Manitiusstraße,True,,,dresden,True,4496,0,end,51.05658,10299726,0,False,frame_lock,0,0,True,"{""71"": 3}",0,2019-10-01 16:48:00,free,13.71493,93449,
0,71,1,False,False,7551006338,ok,Manitiusstraße,True,,,dresden,True,4496,0,start,51.05658,10299726,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-01 18:08:00,free,13.71493,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.050573333333,22853540,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 18:23:00,,13.741502222222,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,start,51.050853333333,22853540,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 22:42:00,,13.740541111111,93449,
0,71,2,False,False,7551006338,ok,Haltepunkt Plauen,True,,,dresden,True,4435,0,end,51.030086474318246,310789,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-01 23:03:00,,13.703261017799377,93449,
0,71,2,False,False,7551006338,ok,Haltepunkt Plauen,True,,,dresden,True,4435,0,last,51.030086474318246,310789,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-01 23:59:00,,13.703261017799377,93449,
0,71,2,False,False,7551003856,ok,Eisenacher Straße,True,,,dresden,True,4326,0,first,51.0474108053519,122008,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-01 00:00:00,,13.7981843948364,93377,
0,71,1,False,False,7551003856,ok,Eisenacher Straße,True,,,dresden,True,4326,0,start,51.0474108053519,122008,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-01 06:17:00,,13.7981843948364,93377,
0,71,1,False,False,7551003856,ok,Waldpark,True,,,dresden,True,4338,0,end,51.0581104699268,264534,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-01 06:24:00,,13.7925356626511,93377,
0,71,2,False,False,7551003856,ok,Waldpark,True,,,dresden,True,4338,0,last,51.0581104699268,264534,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-01 23:59:00,,13.7925356626511,93377,
0,71,9,False,False,7551003316,ok,August-Bebel-Str. / hinter dem Haus 83 rechts,True,,,dresden,True,4456,0,first,51.03112895073994,4405638,0,False,frame_lock,0,0,True,"{""71"": 9}",0,2019-10-01 00:00:00,traffic_sign,13.752731680870056,93566,
0,71,9,False,False,7551003316,ok,August-Bebel-Str. / hinter dem Haus 83 rechts,True,,,dresden,True,4456,0,start,51.03112895073994,4405638,0,False,frame_lock,0,0,True,"{""71"": 9}",0,2019-10-01 06:45:00,traffic_sign,13.752731680870056,93566,
0,71,1,True,False,7551003316,ok,BIKE 93566,True,,,dresden,True,0,0,end,51.033977777778,22823245,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 06:56:00,,13.773227777778,93566,
0,71,1,False,False,7551003316,ok,Großer Garten / Winterbergstraße,True,,,dresden,True,4317,0,start,51.03289334769294,21692,0,False,frame_lock,7,0,True,"{""71"": 1}",0,2019-10-01 14:57:00,,13.774495124816895,93566,
0,71,1,False,False,7551003316,ok,Großer Garten / Winterbergstraße,True,,,dresden,True,4317,0,end,51.03289334769294,21692,0,False,frame_lock,7,0,True,"{""71"": 1}",0,2019-10-01 15:54:00,,13.774495124816895,93566,
0,71,1,False,False,7551003316,ok,Großer Garten / Winterbergstraße,True,,,dresden,True,4317,0,start,51.03289334769294,21692,0,False,frame_lock,7,0,True,"{""71"": 1}",0,2019-10-01 19:10:00,,13.774495124816895,93566,
0,71,1,True,False,7551003316,ok,BIKE 93566,True,,,dresden,True,0,0,end,51.042417777778,22855407,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 19:21:00,,13.794398888889,93566,
0,71,6,False,True,7551003316,ok,Pohlandplatz,True,,,dresden,True,4322,0,last,51.0429555360267,126784,0,False,frame_lock,0,0,True,"{""71"": 6}",0,2019-10-01 23:59:00,,13.795416355133057,93566,
0,71,1,True,False,7551002421,ok,BIKE 93706,True,,,dresden,True,0,0,first,51.058355555556,22771676,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 00:00:00,,13.746524444444,93706,
0,71,1,True,False,7551002421,ok,BIKE 93706,True,,,dresden,True,0,0,last,51.059684444444,22861217,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 23:59:00,,13.742215555556,93706,
0,71,1,True,False,7551016029,ok,BIKE 93898,True,,,dresden,True,0,0,first,51.046071111111,22811224,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 00:00:00,,13.72897,93898,
0,71,1,True,False,7551016029,ok,BIKE 93898,True,,,dresden,True,0,0,start,51.045964444444,22811224,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-01 09:24:00,,13.728393333333,93898,
0,71,3,False,False,7551016029,ok,Toeplerbau / Binderbau,True,,,dresden,True,4459,0,end,51.02727,4405696,0,False,frame_lock,0,0,True,"{""71"": 3}",0,2019-10-01 09:41:00,traffic_sign,13.72573,93898,
0,71,6,False,False,7551016029,ok,Toeplerbau / Binderbau,True,,,dresden,True,4459,0,start,51.02727,4405696,0,False,frame_lock,0,0,True,"{""71"": 6}",0,2019-10-01 10:48:00,traffic_sign,13.72573,93898,
0,71,2,False,False,7551016029,ok,Rathaus Plauen,True,,,dresden,True,4470,0,end,51.0294015984049,10299481,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-01 11:34:00,free,13.707064390182495,93898,
