p_booked_bikes,b_bike_type,p_bikes,p_bike,p_maintenance,b_boardcomputer,b_state,p_name,b_electric_lock,b_pedelec_battery,b_battery_pack,city,b_active,p_number,p_bike_racks,trip,p_lat,p_uid,p_special_racks,p_rack_locks,b_lock_types,p_place_type,p_free_racks,p_spot,p_bike_types,p_free_special_racks,datetime,p_terminal_type,p_lng,b_number,p_address
0,71,4,False,False,7551006338,ok,Barbarossaplatz,True,,,dresden,True,4398,0,first,51.048412423104,264605,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-30 00:00:00,,13.7907332181931,93449,
0,71,4,False,False,7551006338,ok,Barbarossaplatz,True,,,dresden,True,4398,0,start,51.048412423104,264605,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-30 18:58:00,,13.7907332181931,93449,
0,71,2,False,False,7551006338,ok,Bergmannstraße / Wormser Straße,True,,,dresden,True,4425,0,end,51.04509047631222,274412,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 19:44:00,,13.78983736038208,93449,
0,71,2,False,False,7551006338,ok,Bergmannstraße / Wormser Straße,True,,,dresden,True,4425,0,last,51.04509047631222,274412,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 23:59:00,,13.78983736038208,93449,
0,71,8,False,False,7551003856,ok,Gutenbergstraße,True,,,dresden,True,4389,0,first,51.0587713199203,264595,0,False,frame_lock,0,0,True,"{""71"": 8}",0,2019-10-30 00:00:00,,13.7692809104919,93377,
0,71,2,False,False,7551003856,ok,Gutenbergstraße,True,,,dresden,True,4389,0,start,51.0587713199203,264595,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 14:15:00,,13.7692809104919,93377,
0,71,1,True,False,7551003856,ok,BIKE 93377,True,,,dresden,True,0,0,end,51.069573333333,24253640,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 15:05:00,,13.750852222222,93377,
0,71,4,False,False,7551003856,ok,Alaunstraße,True,,,dresden,True,4374,0,start,51.066946872474276,264576,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-30 18:05:00,,13.751809000968931,93377,
0,71,4,False,False,7551003856,ok,World-Trade-Center,True,,,dresden,True,4426,0,end,51.04918132708615,27113,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-30 18:24:00,,13.720845580101013,93377,
0,71,2,False,False,7551003856,ok,World-Trade-Center,True,,,dresden,True,4426,0,start,51.04918132708615,27113,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 19:53:00,,13.720845580101013,93377,
0,71,1,True,False,7551003856,ok,BIKE 93377,True,,,dresden,True,0,0,end,51.050804444444,24277369,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 19:57:00,,13.724546666667,93377,
0,71,1,True,False,7551003856,ok,BIKE 93377,True,,,dresden,True,0,0,last,51.050733333333,24277369,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 23:59:00,,13.72457,93377,
0,71,1,True,False,7551006169,ok,BIKE 93337,True,,,dresden,True,0,0,first,51.061191111111,24219759,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 00:00:00,,13.74232,93337,
0,71,1,True,False,7551006169,ok,BIKE 93337,True,,,dresden,True,0,0,start,51.061875555556,24219759,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 12:14:00,,13.742165555556,93337,
0,71,1,False,False,7551006169,ok,NH-Hotel / Hansa Str. 43,True,,,dresden,True,4306,0,end,51.0741334233362,40,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-30 12:32:00,,13.7388753890991,93337,
0,71,1,False,False,7551006169,ok,NH-Hotel / Hansa Str. 43,True,,,dresden,True,4306,0,start,51.0741334233362,40,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-30 14:35:00,,13.7388753890991,93337,
0,71,1,False,False,7551006169,ok,NH-Hotel / Hansa Str. 43,True,,,dresden,True,4306,0,end,51.0741334233362,40,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-30 14:48:00,,13.7388753890991,93337,
0,71,1,False,False,7551006169,ok,NH-Hotel / Hansa Str. 43,True,,,dresden,True,4306,0,start,51.0741334233362,40,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-30 14:55:00,,13.7388753890991,93337,
0,71,1,True,False,7551006169,ok,BIKE 93337,True,,,dresden,True,0,0,end,51.0618,24255318,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 15:19:00,,13.735896666667,93337,
0,71,1,True,False,7551006169,ok,BIKE 93337,True,,,dresden,True,0,0,last,51.055004444444,24259963,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 23:59:00,,13.73408,93337,
0,71,1,True,False,7551002991,ok,BIKE 93808,True,,,dresden,True,0,0,first,51.058982222222,24217891,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 00:00:00,,13.738251111111,93808,Große Meißner Straße
0,71,1,True,False,7551002991,ok,BIKE 93808,True,,,dresden,True,0,0,last,51.058804444444,24282124,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 23:59:00,,13.739085555556,93808,
0,71,2,False,False,7551005989,ok,HTW Dresden / Schnorrstraße,True,,,dresden,True,4344,0,first,51.03542505103257,264544,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 00:00:00,,13.73539104275551,93009,
0,71,4,False,False,7551005989,ok,HTW Dresden / Schnorrstraße,True,,,dresden,True,4344,0,start,51.03542505103257,264544,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-30 11:42:00,,13.73539104275551,93009,
0,71,5,False,True,7551005989,ok,Hauptbahnhof,True,,,dresden,True,4313,0,end,51.040476453474334,120,0,False,frame_lock,0,0,True,"{""71"": 5}",0,2019-10-30 11:58:00,,13.733623623847961,93009,
0,71,9,False,True,7551005989,ok,Hauptbahnhof,True,,,dresden,True,4313,0,last,51.040476453474334,120,0,False,frame_lock,0,0,True,"{""71"": 9}",0,2019-10-30 23:59:00,,13.733623623847961,93009,
0,71,1,True,False,7551007215,ok,BIKE 93473,True,,,dresden,True,0,0,first,51.055417777778,24203681,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 00:00:00,,13.733247777778,93473,
0,71,1,True,False,7551007215,ok,BIKE 93473,True,,,dresden,True,0,0,start,51.055715555556,24225310,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 05:53:00,,13.732985555556,93473,
0,71,1,True,False,7551007215,ok,BIKE 93473,True,,,dresden,True,0,0,end,51.053933333333,24225732,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 05:57:00,,13.739773333333,93473,
0,71,1,True,False,7551007215,ok,BIKE 93473,True,,,dresden,True,0,0,start,51.053955555556,24225732,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 19:42:00,,13.739347777778,93473,
0,71,2,False,False,7551007215,ok,Bischofsplatz (S-Bahn),True,,,dresden,True,4469,0,end,51.07192566647641,10299456,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 19:54:00,free,13.746272921562195,93473,
0,71,2,False,False,7551007215,ok,Bischofsplatz (S-Bahn),True,,,dresden,True,4469,0,start,51.07192566647641,10299456,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 20:00:00,free,13.746272921562195,93473,
0,71,4,False,False,7551007215,ok,Bönischplatz / Konsum,True,,,dresden,True,4388,0,end,51.056262737238356,264594,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-30 20:19:00,,13.765482902526855,93473,
0,71,4,False,False,7551007215,ok,Bönischplatz / Konsum,True,,,dresden,True,4388,0,start,51.056262737238356,264594,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-30 23:37:00,,13.765482902526855,93473,
0,71,1,True,False,7551007215,ok,BIKE 93473,True,,,dresden,True,0,0,end,51.071973333333,24282858,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 23:54:00,,13.739514444444,93473,
0,71,1,True,False,7551007215,ok,BIKE 93473,True,,,dresden,True,0,0,last,51.072164444444,24282858,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 23:59:00,,13.739394444444,93473,
0,71,1,True,False,7551004036,ok,BIKE 93579,True,,,dresden,True,0,0,first,51.051635555556,24212292,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 00:00:00,,13.748865555556,93579,
0,71,1,True,False,7551004036,ok,BIKE 93579,True,,,dresden,True,0,0,last,51.051568888889,24275170,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 23:59:00,,13.749238888889,93579,
0,71,7,False,False,7551012513,ok,Bonhoeffer Platz,True,,,dresden,True,4438,0,first,51.038466106820756,310792,0,False,frame_lock,0,0,True,"{""71"": 7}",0,2019-10-30 00:00:00,,13.70167851448059,93878,
0,71,3,False,False,7551012513,ok,Bonhoeffer Platz,True,,,dresden,True,4438,0,start,51.038466106820756,310792,0,False,frame_lock,0,0,True,"{""71"": 3}",0,2019-10-30 12:25:00,,13.70167851448059,93878,
0,71,1,True,False,7551012513,ok,BIKE 93878,True,,,dresden,True,0,0,end,51.035013333333,24241687,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 12:37:00,,13.71053,93878,
0,71,1,False,False,7551012513,ok,Chemnitzer Straße,True,,,dresden,True,4372,0,start,51.033662509278386,264574,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-30 13:07:00,,13.710991144180296,93878,
0,71,2,False,False,7551012513,ok,Sächsische Landesbibliothek,True,,,dresden,True,4441,0,end,51.02893263812449,637839,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 14:08:00,free,13.7363862991333,93878,
0,71,3,False,False,7551012513,ok,Sächsische Landesbibliothek,True,,,dresden,True,4441,0,start,51.02893263812449,637839,0,False,frame_lock,0,0,True,"{""71"": 3}",0,2019-10-30 14:15:00,free,13.7363862991333,93878,
0,71,2,False,False,7551012513,ok,Sächsische Landesbibliothek,True,,,dresden,True,4441,0,end,51.02893263812449,637839,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 14:42:00,free,13.7363862991333,93878,
0,71,1,False,False,7551012513,ok,Sächsische Landesbibliothek,True,,,dresden,True,4441,0,start,51.02893263812449,637839,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-30 14:50:00,free,13.7363862991333,93878,
0,71,15,False,True,7551012513,ok,Hauptbahnhof,True,,,dresden,True,4313,0,end,51.040476453474334,120,0,False,frame_lock,0,0,True,"{""71"": 15}",0,2019-10-30 15:01:00,,13.733623623847961,93878,
0,71,1,False,False,7551012513,ok,Teplitzer Str. / Reichenbachstr.,True,,,dresden,True,4384,0,start,51.03090291415399,264588,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-30 15:30:00,,13.75082194805145,93878,
0,71,2,False,False,7551012513,ok,Wundtstr. / Zellescher Weg,True,,,dresden,True,4458,0,end,51.02837,4405670,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 15:32:00,free,13.74773,93878,
0,71,16,False,True,7551012513,ok,Hauptbahnhof,True,,,dresden,True,4313,0,start,51.040476453474334,120,0,False,frame_lock,0,0,True,"{""71"": 16}",0,2019-10-30 16:43:00,,13.733623623847961,93878,
0,71,1,True,False,7551012513,ok,BIKE 93878,True,,,dresden,True,0,0,end,51.046551111111,24270047,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 16:48:00,,13.72252,93878,
0,71,1,True,False,7551012513,ok,BIKE 93878,True,,,dresden,True,0,0,last,51.046688888889,24270047,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-30 23:59:00,,13.722512222222,93878,
0,71,1,False,False,7551004367,ok,Niederwaldplatz,True,,,dresden,True,4333,0,first,51.0453771511638,264528,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-30 00:00:00,,13.8085055351257,93350,
0,71,1,False,False,7551004367,ok,Niederwaldplatz,True,,,dresden,True,4333,0,last,51.0453771511638,264528,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-30 23:59:00,,13.8085055351257,93350,
0,71,6,False,False,7551004385,ok,Holbeinstraße,True,,,dresden,True,4393,0,first,51.0474546476596,264600,0,False,frame_lock,0,0,True,"{""71"": 6}",0,2019-10-30 00:00:00,,13.7792158126831,93232,
0,71,3,False,False,7551004385,ok,Holbeinstraße,True,,,dresden,True,4393,0,last,51.0474546476596,264600,0,False,frame_lock,0,0,True,"{""71"": 3}",0,2019-10-30 08:49:00,,13.7792158126831,93232,
0,71,2,False,False,7551006346,ok,Wundtstr. / Zellescher Weg,True,,,dresden,True,4458,0,first,51.02837,4405670,0,False,frame_lock,0,0,True,"{""71"": 2}",0,2019-10-30 00:00:00,free,13.74773,93651,
