p_booked_bikes,b_bike_type,p_bikes,p_bike,p_maintenance,b_boardcomputer,b_state,p_name,b_electric_lock,b_pedelec_battery,b_battery_pack,city,b_active,p_number,p_bike_racks,trip,p_lat,p_uid,p_special_racks,p_rack_locks,b_lock_types,p_place_type,p_free_racks,p_spot,p_bike_types,p_free_special_racks,datetime,p_terminal_type,p_lng,b_number,p_address
0,71,4,False,False,7551006338,ok,Friedensstraße/Conradstr.,True,,,dresden,True,4373,0,first,51.07174027751911,264575,0,False,frame_lock,0,0,True,"{""71"": 4}",0,2019-10-19 00:00:00,,13.741257190704346,93449,
0,71,5,False,False,7551006338,ok,Friedensstraße/Conradstr.,True,,,dresden,True,4373,0,start,51.07174027751911,264575,0,False,frame_lock,0,0,True,"{""71"": 5}",0,2019-10-19 09:55:00,,13.741257190704346,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.064582222222,23671548,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-19 10:03:00,,13.742555555556,93449,
0,71,5,False,False,7551006338,ok,Bf. Dresden-Neustadt,True,,,dresden,True,4332,0,start,51.0651837723282,73,0,False,frame_lock,0,0,True,"{""71"": 5}",0,2019-10-19 11:21:00,free,13.7412196397781,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.04436,23675107,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-19 11:34:00,,13.738178888889,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,start,51.044382222222,23675107,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-19 12:14:00,,13.738315555556,93449,
0,71,1,False,False,7551006338,ok,Sächsische Landesbibliothek,True,,,dresden,True,4441,0,end,51.02893263812449,637839,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-19 12:26:00,free,13.7363862991333,93449,
0,71,1,False,False,7551006338,ok,Sächsische Landesbibliothek,True,,,dresden,True,4441,0,start,51.02893263812449,637839,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-19 13:04:00,free,13.7363862991333,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.043657777778,23679384,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-19 13:12:00,,13.738916666667,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,start,51.043764444444,23681746,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-19 16:18:00,,13.738167777778,93449,
0,71,10,False,False,7551006338,ok,Ebertplatz,True,,,dresden,True,4507,0,end,51.04148833992683,11248297,0,False,frame_lock,0,0,True,"{""71"": 10}",0,2019-10-19 16:35:00,,13.705219030380249,93449,
0,71,12,False,False,7551006338,ok,Ebertplatz,True,,,dresden,True,4507,0,start,51.04148833992683,11248297,0,False,frame_lock,0,0,True,"{""71"": 12}",0,2019-10-19 17:13:00,,13.705219030380249,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.046062222222,23690876,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-19 17:22:00,,13.728833333333,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,start,51.046222222222,23690876,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-19 17:44:00,,13.728748888889,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,end,51.043684444444,23692125,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-19 17:52:00,,13.738694444444,93449,
0,71,1,True,False,7551006338,ok,BIKE 93449,True,,,dresden,True,0,0,start,51.04376,23692125,0,False,frame_lock,12,0,False,"{""71"": 1}",0,2019-10-19 18:15:00,,13.738631111111,93449,
0,71,1,False,False,7551006338,ok,Louisenstraße,True,,,dresden,True,4484,0,end,51.06798,10299599,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-19 18:29:00,free,13.74754,93449,
0,71,1,False,False,7551006338,ok,Louisenstraße,True,,,dresden,True,4484,0,start,51.06798,10299599,0,False,frame_lock,0,0,True,"{""71"": 1}",0,2019-10-19 18:55:00,free,13.74754,93449,
0,71,3,False,False,7551006338,ok,Bischofsplatz (S-Bahn),True,,,dresden,True,4469,0,end,51.07192566647641,10299456,0,False,frame_lock,0,0,True,"{""71"": 3}",0,2019-10-19 19:00:00,free,13.746272921562195,93449,
