b_lock_types,p_uid,trip,p_free_racks,b_number,b_bike_type,p_rack_locks,p_terminal_type,p_special_racks,b_battery_pack,p_bikes,b_electric_lock,p_bike,p_address,p_bike_racks,p_lng,b_pedelec_battery,p_place_type,p_booked_bikes,p_name,b_state,p_lat,p_maintenance,datetime,p_spot,p_free_special_racks,b_active,p_number,b_boardcomputer,city,p_bike_types
frame_lock,264528,first,0,93730,71,False,,0,,1,True,False,,0,13.8085055351257,,0,0,Niederwaldplatz,ok,51.0453771511638,False,2019-08-24 00:00:00,True,0,True,4333,7551006367,dresden,"{""71"": 1}"
frame_lock,264528,start,0,93730,71,False,,0,,1,True,False,,0,13.8085055351257,,0,0,Niederwaldplatz,ok,51.0453771511638,False,2019-08-24 13:47:00,True,0,True,4333,7551006367,dresden,"{""71"": 1}"
frame_lock,264528,end,0,93730,71,False,,0,,1,True,False,,0,13.8085055351257,,0,0,Niederwaldplatz,ok,51.0453771511638,False,2019-08-24 13:54:00,True,0,True,4333,7551006367,dresden,"{""71"": 1}"
frame_lock,264528,start,0,93730,71,False,,0,,1,True,False,,0,13.8085055351257,,0,0,Niederwaldplatz,ok,51.0453771511638,False,2019-08-24 17:56:00,True,0,True,4333,7551006367,dresden,"{""71"": 1}"
frame_lock,20942220,end,0,93730,71,False,,0,,1,True,True,,0,13.781345555556,,12,0,BIKE 93730,ok,51.052164444444,False,2019-08-24 18:25:00,False,0,True,0,7551006367,dresden,"{""71"": 1}"
frame_lock,20942355,start,0,93730,71,False,,0,,1,True,True,,0,13.781752222222,,12,0,BIKE 93730,ok,51.052035555556,False,2019-08-24 18:27:00,False,0,True,0,7551006367,dresden,"{""71"": 1}"
frame_lock,20943197,end,0,93730,71,False,,0,,1,True,True,,0,13.75564,,12,0,BIKE 93730,ok,51.059377777778,False,2019-08-24 18:43:00,False,0,True,0,7551006367,dresden,"{""71"": 1}"
frame_lock,20943197,start,0,93730,71,False,,0,,1,True,True,,0,13.755618888889,,12,0,BIKE 93730,ok,51.05936,False,2019-08-24 18:59:00,False,0,True,0,7551006367,dresden,"{""71"": 1}"
frame_lock,121771,end,0,93730,71,False,,0,,18,True,False,,0,13.75032842159271,,0,0,Schauburg,ok,51.07114365710672,False,2019-08-24 19:52:00,True,0,True,4327,7551006367,dresden,"{""71"": 18}"
frame_lock,121771,start,0,93730,71,False,,0,,20,True,False,,0,13.75032842159271,,0,0,Schauburg,ok,51.07114365710672,False,2019-08-24 20:37:00,True,0,True,4327,7551006367,dresden,"{""71"": 20}"
