b_lock_types,p_uid,trip,p_free_racks,b_number,b_bike_type,p_rack_locks,p_terminal_type,p_special_racks,b_battery_pack,p_bikes,b_electric_lock,p_bike,p_address,p_bike_racks,p_lng,b_pedelec_battery,p_place_type,p_booked_bikes,p_name,b_state,p_lat,p_maintenance,datetime,p_spot,p_free_special_racks,b_active,p_number,b_boardcomputer,city,p_bike_types
frame_lock,21192902,first,0,93791,71,False,,0,,1,True,True,,0,13.790236666667,,12,0,BIKE 93791,ok,51.029871111111,False,2019-08-30 00:00:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,21233421,start,0,93791,71,False,,0,,1,True,True,,0,13.790295555556,,12,0,BIKE 93791,ok,51.030151111111,False,2019-08-30 06:04:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,21235237,end,0,93791,71,False,,0,,1,True,True,,0,13.790537777778,,12,0,BIKE 93791,ok,51.025964444444,False,2019-08-30 06:11:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,45444,start,0,93791,71,False,,0,,2,True,False,,0,13.7893384695053,,0,0,Panometer,ok,51.0257408831288,False,2019-08-30 17:22:00,True,0,True,4310,7551006383,dresden,"{""71"": 2}"
frame_lock,21692,end,0,93791,71,False,,0,,1,True,False,,0,13.774495124816895,,7,0,Großer Garten / Winterbergstraße,ok,51.03289334769294,False,2019-08-30 17:29:00,True,0,True,4317,7551006383,dresden,"{""71"": 1}"
frame_lock,21692,start,0,93791,71,False,,0,,1,True,False,,0,13.774495124816895,,7,0,Großer Garten / Winterbergstraße,ok,51.03289334769294,False,2019-08-30 20:20:00,True,0,True,4317,7551006383,dresden,"{""71"": 1}"
frame_lock,10299678,end,0,93791,71,False,free,0,,1,True,False,,0,13.742453455924988,,0,0,Räcknitzhöhe,ok,51.02341609448909,False,2019-08-30 20:38:00,True,0,True,4491,7551006383,dresden,"{""71"": 1}"
frame_lock,10299678,last,0,93791,71,False,free,0,,1,True,False,,0,13.742453455924988,,0,0,Räcknitzhöhe,ok,51.02341609448909,False,2019-08-30 23:59:00,True,0,True,4491,7551006383,dresden,"{""71"": 1}"
frame_lock,264566,first,0,93041,71,False,stele,0,,6,True,False,,6,13.838900327682495,,0,0,DVB Endpunkt Laubegast,ok,51.02277835995663,False,2019-08-30 00:00:00,True,0,True,4365,7551003106,dresden,"{""71"": 6}"
frame_lock,264566,last,1,93041,71,False,stele,0,,5,True,False,,6,13.838900327682495,,0,0,DVB Endpunkt Laubegast,ok,51.02277835995663,False,2019-08-30 23:59:00,True,0,True,4365,7551003106,dresden,"{""71"": 5}"
frame_lock,121771,first,0,93595,71,False,,0,,2,True,False,,0,13.75032842159271,,0,0,Schauburg,ok,51.07114365710672,False,2019-08-30 00:00:00,True,0,True,4327,7551002487,dresden,"{""71"": 2}"
frame_lock,121771,start,0,93595,71,False,,0,,3,True,False,,0,13.75032842159271,,0,0,Schauburg,ok,51.07114365710672,False,2019-08-30 07:57:00,True,0,True,4327,7551002487,dresden,"{""71"": 3}"
