b_lock_types,p_uid,trip,p_free_racks,b_number,b_bike_type,p_rack_locks,p_terminal_type,p_special_racks,b_battery_pack,p_bikes,b_electric_lock,p_bike,p_address,p_bike_racks,p_lng,b_pedelec_battery,p_place_type,p_booked_bikes,p_name,b_state,p_lat,p_maintenance,datetime,p_spot,p_free_special_racks,b_active,p_number,b_boardcomputer,city,p_bike_types
frame_lock,19963500,first,0,93791,71,False,,0,,1,True,True,,0,13.745884444444,,12,0,BIKE 93791,ok,51.038444444444,False,2019-08-03 00:00:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,19963500,start,0,93791,71,False,,0,,1,True,True,,0,13.745884444444,,12,0,BIKE 93791,ok,51.038444444444,False,2019-08-03 00:34:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,11248297,end,0,93791,71,False,,0,,2,True,False,,0,13.705219030380249,,0,0,Ebertplatz,ok,51.04148833992683,False,2019-08-03 01:29:00,True,0,True,4507,7551006383,dresden,"{""71"": 2}"
frame_lock,11248297,start,0,93791,71,False,,0,,3,True,False,,0,13.705219030380249,,0,0,Ebertplatz,ok,51.04148833992683,False,2019-08-03 14:09:00,True,0,True,4507,7551006383,dresden,"{""71"": 3}"
frame_lock,310792,end,0,93791,71,False,,0,,4,True,False,,0,13.70167851448059,,0,0,Bonhoeffer Platz,ok,51.038466106820756,False,2019-08-03 14:13:00,True,0,True,4438,7551006383,dresden,"{""71"": 4}"
frame_lock,310792,start,0,93791,71,False,,0,,2,True,False,,0,13.70167851448059,,0,0,Bonhoeffer Platz,ok,51.038466106820756,False,2019-08-03 15:20:00,True,0,True,4438,7551006383,dresden,"{""71"": 2}"
frame_lock,310792,end,0,93791,71,False,,0,,2,True,False,,0,13.70167851448059,,0,0,Bonhoeffer Platz,ok,51.038466106820756,False,2019-08-03 15:27:00,True,0,True,4438,7551006383,dresden,"{""71"": 2}"
frame_lock,310792,start,0,93791,71,False,,0,,1,True,False,,0,13.70167851448059,,0,0,Bonhoeffer Platz,ok,51.038466106820756,False,2019-08-03 16:56:00,True,0,True,4438,7551006383,dresden,"{""71"": 1}"
frame_lock,4405747,end,0,93791,71,False,free,0,,1,True,False,,0,13.7325,,0,0,Lukasstr. / Hochschulstr.,ok,51.03252,False,2019-08-03 17:08:00,True,0,True,4463,7551006383,dresden,"{""71"": 1}"
frame_lock,4405747,start,0,93791,71,False,free,0,,1,True,False,,0,13.7325,,0,0,Lukasstr. / Hochschulstr.,ok,51.03252,False,2019-08-03 17:14:00,True,0,True,4463,7551006383,dresden,"{""71"": 1}"
frame_lock,19998273,end,0,93791,71,False,,0,,1,True,True,,0,13.737252222222,,12,0,BIKE 93791,ok,51.042928888889,False,2019-08-03 17:21:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,19892,start,0,93791,71,False,,0,,5,True,False,,0,13.7352356314659,,0,0,Prager Str. / Mc Donalds,ok,51.0428121913295,False,2019-08-03 22:32:00,True,0,True,4418,7551006383,dresden,"{""71"": 5}"
frame_lock,19892,end,0,93791,71,False,,0,,5,True,False,,0,13.7352356314659,,0,0,Prager Str. / Mc Donalds,ok,51.0428121913295,False,2019-08-03 22:36:00,True,0,True,4418,7551006383,dresden,"{""71"": 5}"
frame_lock,20012715,last,0,93791,71,False,,0,,1,True,True,,0,13.737385555556,,12,0,BIKE 93791,ok,51.047097777778,False,2019-08-03 23:59:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,19974481,first,0,93730,71,False,,0,,1,True,True,,0,13.713757777778,,12,0,BIKE 93730,ok,51.077213333333,False,2019-08-03 07:06:00,False,0,True,0,7551006367,dresden,"{""71"": 1}"
frame_lock,19977045,last,0,93730,71,False,,0,,1,True,True,,0,13.717954444444,,12,0,BIKE 93730,ok,51.078026666667,False,2019-08-03 11:05:00,False,0,True,0,7551006367,dresden,"{""71"": 1}"
frame_lock,19964301,first,0,93153,71,False,,0,,1,True,True,,0,13.746401111111,,12,0,BIKE 93153,ok,51.062795555556,False,2019-08-03 00:00:00,False,0,True,0,7551006387,dresden,"{""71"": 1}"
frame_lock,19964301,start,0,93153,71,False,,0,,1,True,True,,0,13.746401111111,,12,0,BIKE 93153,ok,51.062795555556,False,2019-08-03 01:44:00,False,0,True,0,7551006387,dresden,"{""71"": 1}"
frame_lock,121771,end,0,93153,71,False,,0,,1,True,False,,0,13.75032842159271,,0,0,Schauburg,ok,51.07114365710672,False,2019-08-03 01:50:00,True,0,True,4327,7551006387,dresden,"{""71"": 1}"
frame_lock,121771,start,0,93153,71,False,,0,,1,True,False,,0,13.75032842159271,,0,0,Schauburg,ok,51.07114365710672,False,2019-08-03 02:56:00,True,0,True,4327,7551006387,dresden,"{""71"": 1}"
frame_lock,19996514,end,0,93153,71,False,,0,,1,True,True,,0,13.732912222222,,12,0,BIKE 93153,ok,51.04284,False,2019-08-03 16:48:00,False,0,True,0,7551006387,dresden,"{""71"": 1}"
frame_lock,20012911,last,0,93153,71,False,,0,,1,True,True,,0,13.731565555556,,12,0,BIKE 93153,ok,51.043844444444,False,2019-08-03 23:59:00,False,0,True,0,7551006387,dresden,"{""71"": 1}"
frame_lock,19966047,first,0,93552,71,False,,0,,1,True,True,,0,13.736586666667,,12,0,BIKE 93552,ok,51.048444444444,False,2019-08-03 00:00:00,False,0,True,0,7551006363,dresden,"{""71"": 1}"
frame_lock,19966047,start,0,93552,71,False,,0,,1,True,True,,0,13.736866666667,,12,0,BIKE 93552,ok,51.047995555556,False,2019-08-03 01:59:00,False,0,True,0,7551006363,dresden,"{""71"": 1}"
frame_lock,19971084,end,0,93552,71,False,,0,,1,True,True,,0,13.732603333333,,12,0,BIKE 93552,ok,51.042364444444,False,2019-08-03 02:04:00,False,0,True,0,7551006363,dresden,"{""71"": 1}"
frame_lock,19971623,start,0,93552,71,False,,0,,1,True,True,,0,13.732041111111,,12,0,BIKE 93552,ok,51.042653333333,False,2019-08-03 15:20:00,False,0,True,0,7551006363,dresden,"{""71"": 1}"
frame_lock,19971623,end,0,93552,71,False,,0,,1,True,True,,0,13.732041111111,,12,0,BIKE 93552,ok,51.042653333333,False,2019-08-03 15:27:00,False,0,True,0,7551006363,dresden,"{""71"": 1}"
frame_lock,19971623,start,0,93552,71,False,,0,,1,True,True,,0,13.731545555556,,12,0,BIKE 93552,ok,51.043066666667,False,2019-08-03 21:24:00,False,0,True,0,7551006363,dresden,"{""71"": 1}"
frame_lock,10299640,end,0,93552,71,False,free,0,,5,True,False,,0,13.744711875915527,,0,0,Wohnheim Gret-Palucca.Straße / Lenneplatz,ok,51.038209747620975,False,2019-08-03 21:41:00,True,0,True,4486,7551006363,dresden,"{""71"": 5}"
frame_lock,10299640,last,0,93552,71,False,free,0,,5,True,False,,0,13.744711875915527,,0,0,Wohnheim Gret-Palucca.Straße / Lenneplatz,ok,51.038209747620975,False,2019-08-03 23:59:00,True,0,True,4486,7551006363,dresden,"{""71"": 5}"
frame_lock,19961241,first,0,93533,71,False,,0,,1,True,True,,0,13.724313333333,,12,0,BIKE 93533,ok,51.043751111111,False,2019-08-03 00:00:00,False,0,True,0,7551005503,dresden,"{""71"": 1}"
frame_lock,19961241,start,0,93533,71,False,,0,,1,True,True,,0,13.724231111111,,12,0,BIKE 93533,ok,51.043666666667,False,2019-08-03 11:42:00,False,0,True,0,7551005503,dresden,"{""71"": 1}"
frame_lock,264582,end,0,93533,71,False,,0,,2,True,False,,0,13.719418644905089,,0,0,Budapester Straße,ok,51.04038538260956,False,2019-08-03 11:47:00,True,0,True,4379,7551005503,dresden,"{""71"": 2}"
frame_lock,19988119,start,0,93533,71,False,,0,,1,True,True,,0,13.714431111111,,12,0,BIKE 93533,ok,51.041928888889,False,2019-08-03 15:20:00,False,0,True,0,7551005503,dresden,"{""71"": 1}"
frame_lock,19988119,end,0,93533,71,False,,0,,1,True,True,,0,13.714431111111,,12,0,BIKE 93533,ok,51.041928888889,False,2019-08-03 15:27:00,False,0,True,0,7551005503,dresden,"{""71"": 1}"
frame_lock,264582,start,0,93533,71,False,,0,,2,True,False,,0,13.719418644905089,,0,0,Budapester Straße,ok,51.04038538260956,False,2019-08-03 21:42:00,True,0,True,4379,7551005503,dresden,"{""71"": 2}"
frame_lock,20009808,end,0,93533,71,False,,0,,1,True,True,,0,13.698641111111,,12,0,BIKE 93533,ok,51.041088888889,False,2019-08-03 21:53:00,False,0,True,0,7551005503,dresden,"{""71"": 1}"
frame_lock,20009808,last,0,93533,71,False,,0,,1,True,True,,0,13.698734444444,,12,0,BIKE 93533,ok,51.041031111111,False,2019-08-03 23:59:00,False,0,True,0,7551005503,dresden,"{""71"": 1}"
frame_lock,19954116,first,0,93914,71,False,,0,,1,True,True,,0,13.806108888889,,12,0,BIKE 93914,ok,51.052511111111,False,2019-08-03 00:00:00,False,0,True,0,7551012941,dresden,"{""71"": 1}"
frame_lock,19954116,start,0,93914,71,False,,0,,1,True,True,,0,13.805951111111,,12,0,BIKE 93914,ok,51.051928888889,False,2019-08-03 15:20:00,False,0,True,0,7551012941,dresden,"{""71"": 1}"
frame_lock,19954116,end,0,93914,71,False,,0,,1,True,True,,0,13.805951111111,,12,0,BIKE 93914,ok,51.051928888889,False,2019-08-03 15:27:00,False,0,True,0,7551012941,dresden,"{""71"": 1}"
frame_lock,19954116,start,0,93914,71,False,,0,,1,True,True,,0,13.805906666667,,12,0,BIKE 93914,ok,51.051773333333,False,2019-08-03 16:35:00,False,0,True,0,7551012941,dresden,"{""71"": 1}"
frame_lock,19997367,end,0,93914,71,False,,0,,1,True,True,,0,13.739841111111,,12,0,BIKE 93914,ok,51.056844444444,False,2019-08-03 17:03:00,False,0,True,0,7551012941,dresden,"{""71"": 1}"
frame_lock,19997367,start,0,93914,71,False,,0,,1,True,True,,0,13.739813333333,,12,0,BIKE 93914,ok,51.056933333333,False,2019-08-03 18:28:00,False,0,True,0,7551012941,dresden,"{""71"": 1}"
frame_lock,20002377,end,0,93914,71,False,,0,,1,True,True,,0,13.7525,,12,0,BIKE 93914,ok,51.067804444444,False,2019-08-03 18:40:00,False,0,True,0,7551012941,dresden,"{""71"": 1}"
frame_lock,20002377,start,0,93914,71,False,,0,,1,True,True,,0,13.752635555556,,12,0,BIKE 93914,ok,51.068,False,2019-08-03 20:27:00,False,0,True,0,7551012941,dresden,"{""71"": 1}"
frame_lock,264604,end,0,93914,71,False,,0,,2,True,False,,0,13.787949085235596,,0,0,Händelallee,ok,51.059914298409076,False,2019-08-03 21:37:00,True,0,True,4397,7551012941,dresden,"{""71"": 2}"
frame_lock,264604,last,0,93914,71,False,,0,,2,True,False,,0,13.787949085235596,,0,0,Händelallee,ok,51.059914298409076,False,2019-08-03 23:59:00,True,0,True,4397,7551012941,dresden,"{""71"": 2}"
frame_lock,264547,first,0,93028,71,False,,0,,4,True,False,,0,13.755607008934,,0,0,Zellescher Weg,ok,51.0264865453555,False,2019-08-03 00:00:00,True,0,True,4347,7551006691,dresden,"{""71"": 4}"
