b_lock_types,p_uid,trip,p_free_racks,b_number,b_bike_type,p_rack_locks,p_terminal_type,p_special_racks,b_battery_pack,p_bikes,b_electric_lock,p_bike,p_address,p_bike_racks,p_lng,b_pedelec_battery,p_place_type,p_booked_bikes,p_name,b_state,p_lat,p_maintenance,datetime,p_spot,p_free_special_racks,b_active,p_number,b_boardcomputer,city,p_bike_types
frame_lock,10299537,first,0,93791,71,False,free,0,,6,True,False,,0,13.712477087974548,,0,0,Cottaer Straße (Haltestelle),ok,51.050166045123035,False,2019-08-14 00:00:00,True,0,True,4481,7551006383,dresden,"{""71"": 6}"
frame_lock,10299537,start,0,93791,71,False,free,0,,6,True,False,,0,13.712477087974548,,0,0,Cottaer Straße (Haltestelle),ok,51.050166045123035,False,2019-08-14 02:00:00,True,0,True,4481,7551006383,dresden,"{""71"": 6}"
frame_lock,10299537,end,0,93791,71,False,free,0,,6,True,False,,0,13.712477087974548,,0,0,Cottaer Straße (Haltestelle),ok,51.050166045123035,False,2019-08-14 02:02:00,True,0,True,4481,7551006383,dresden,"{""71"": 6}"
frame_lock,10299537,start,0,93791,71,False,free,0,,2,True,False,,0,13.712477087974548,,0,0,Cottaer Straße (Haltestelle),ok,51.050166045123035,False,2019-08-14 08:47:00,True,0,True,4481,7551006383,dresden,"{""71"": 2}"
frame_lock,20464837,start,0,93791,71,False,,0,,1,True,True,,0,13.734393333333,,12,0,BIKE 93791,ok,51.041177777778,False,2019-08-14 08:57:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,20464995,end,0,93791,71,False,,0,,1,True,True,,0,13.719094444444,,12,0,BIKE 93791,ok,51.048804444444,False,2019-08-14 09:03:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,27113,start,0,93791,71,False,,0,,3,True,False,,0,13.720845580101013,,0,0,World-Trade-Center,ok,51.04918132708615,False,2019-08-14 09:17:00,True,0,True,4426,7551006383,dresden,"{""71"": 3}"
frame_lock,2985,end,0,93791,71,False,,0,,1,True,False,,0,13.747313618659973,,0,0,Albertplatz,ok,51.06389595884549,False,2019-08-14 09:33:00,True,0,True,4302,7551006383,dresden,"{""71"": 1}"
frame_lock,2985,start,0,93791,71,False,,0,,1,True,False,,0,13.747313618659973,,0,0,Albertplatz,ok,51.06389595884549,False,2019-08-14 10:00:00,True,0,True,4302,7551006383,dresden,"{""71"": 1}"
frame_lock,20466658,end,0,93791,71,False,,0,,1,True,True,,0,13.754254444444,,12,0,BIKE 93791,ok,51.066888888889,False,2019-08-14 10:05:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,20466658,start,0,93791,71,False,,0,,1,True,True,,0,13.754146666667,,12,0,BIKE 93791,ok,51.066973333333,False,2019-08-14 10:20:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,4405569,end,0,93791,71,False,sign,0,,5,True,False,,0,13.74035,,0,0,Andreas-Schubert-Bau / Zellescher Weg,ok,51.02922,False,2019-08-14 10:45:00,True,0,True,4450,7551006383,dresden,"{""71"": 5}"
frame_lock,4405569,start,0,93791,71,False,sign,0,,2,True,False,,0,13.74035,,0,0,Andreas-Schubert-Bau / Zellescher Weg,ok,51.02922,False,2019-08-14 13:37:00,True,0,True,4450,7551006383,dresden,"{""71"": 2}"
frame_lock,20475650,end,0,93791,71,False,,0,,1,True,True,,0,13.739815555556,,12,0,BIKE 93791,ok,51.044613333333,False,2019-08-14 13:48:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,127640,start,0,93791,71,False,,0,,5,True,False,,0,13.7363541126251,,0,0,Vapiano / Prager Str.,ok,51.0445980659557,False,2019-08-14 17:07:00,True,0,True,4402,7551006383,dresden,"{""71"": 5}"
frame_lock,20487778,end,0,93791,71,False,,0,,1,True,True,,0,13.739042222222,,12,0,BIKE 93791,ok,51.044555555556,False,2019-08-14 17:09:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,20487778,start,0,93791,71,False,,0,,1,True,True,,0,13.739182222222,,12,0,BIKE 93791,ok,51.04452,False,2019-08-14 17:10:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,20488743,end,0,93791,71,False,,0,,1,True,True,,0,13.734324444444,,12,0,BIKE 93791,ok,51.042244444444,False,2019-08-14 17:23:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,20488743,start,0,93791,71,False,,0,,1,True,True,,0,13.734481111111,,12,0,BIKE 93791,ok,51.041395555556,False,2019-08-14 17:28:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,27113,end,0,93791,71,False,,0,,3,True,False,,0,13.720845580101013,,0,0,World-Trade-Center,ok,51.04918132708615,False,2019-08-14 17:38:00,True,0,True,4426,7551006383,dresden,"{""71"": 3}"
frame_lock,27113,start,0,93791,71,False,,0,,3,True,False,,0,13.720845580101013,,0,0,World-Trade-Center,ok,51.04918132708615,False,2019-08-14 18:23:00,True,0,True,4426,7551006383,dresden,"{""71"": 3}"
frame_lock,20492750,end,0,93791,71,False,,0,,1,True,True,,0,13.73887,,12,0,BIKE 93791,ok,51.047284444444,False,2019-08-14 18:34:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,20492750,start,0,93791,71,False,,0,,1,True,True,,0,13.738934444444,,12,0,BIKE 93791,ok,51.047297777778,False,2019-08-14 18:35:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
