b_lock_types,p_uid,trip,p_free_racks,b_number,b_bike_type,p_rack_locks,p_terminal_type,p_special_racks,b_battery_pack,p_bikes,b_electric_lock,p_bike,p_address,p_bike_racks,p_lng,b_pedelec_battery,p_place_type,p_booked_bikes,p_name,b_state,p_lat,p_maintenance,datetime,p_spot,p_free_special_racks,b_active,p_number,b_boardcomputer,city,p_bike_types
frame_lock,4783682,first,0,93791,71,False,traffic_sign,0,,3,True,False,,0,13.74926,,0,0,Weberplatz,ok,51.03022,False,2019-08-02 00:00:00,True,0,True,4457,7551006383,dresden,"{""71"": 3}"
frame_lock,4783682,start,0,93791,71,False,traffic_sign,0,,1,True,False,,0,13.74926,,0,0,Weberplatz,ok,51.03022,False,2019-08-02 07:42:00,True,0,True,4457,7551006383,dresden,"{""71"": 1}"
frame_lock,19928588,end,0,93791,71,False,,0,,1,True,True,,0,13.73351,,12,0,BIKE 93791,ok,51.035026666667,False,2019-08-02 07:51:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,19932122,start,0,93791,71,False,,0,,1,True,True,,0,13.733545555556,,12,0,BIKE 93791,ok,51.036653333333,False,2019-08-02 11:07:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,19932122,end,0,93791,71,False,,0,,1,True,True,,0,13.733545555556,,12,0,BIKE 93791,ok,51.036653333333,False,2019-08-02 11:09:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,4813110,start,0,93791,71,False,free,0,,2,True,False,,0,13.732990622520447,,0,0,Hochschulstr./Reichenbachstraße,ok,51.03389865281783,False,2019-08-02 15:14:00,True,0,True,4466,7551006383,dresden,"{""71"": 2}"
frame_lock,4813110,end,0,93791,71,False,free,0,,2,True,False,,0,13.732990622520447,,0,0,Hochschulstr./Reichenbachstraße,ok,51.03389865281783,False,2019-08-02 15:21:00,True,0,True,4466,7551006383,dresden,"{""71"": 2}"
frame_lock,4813110,start,0,93791,71,False,free,0,,1,True,False,,0,13.732990622520447,,0,0,Hochschulstr./Reichenbachstraße,ok,51.03389865281783,False,2019-08-02 17:19:00,True,0,True,4466,7551006383,dresden,"{""71"": 1}"
frame_lock,19955269,end,0,93791,71,False,,0,,1,True,True,,0,13.769551111111,,12,0,BIKE 93791,ok,51.032213333333,False,2019-08-02 17:33:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,19955269,start,0,93791,71,False,,0,,1,True,True,,0,13.769041111111,,12,0,BIKE 93791,ok,51.032586666667,False,2019-08-02 20:11:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,19963500,end,0,93791,71,False,,0,,1,True,True,,0,13.745874444444,,12,0,BIKE 93791,ok,51.038386666667,False,2019-08-02 20:24:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,19963500,last,0,93791,71,False,,0,,1,True,True,,0,13.745884444444,,12,0,BIKE 93791,ok,51.038444444444,False,2019-08-02 23:59:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,19918606,first,0,93041,71,False,,0,,1,True,True,,0,13.728185555556,,12,0,BIKE 93041,ok,51.058831111111,False,2019-08-02 00:00:00,False,0,True,0,7551003106,dresden,"{""71"": 1}"
