b_lock_types,p_uid,trip,p_free_racks,b_number,b_bike_type,p_rack_locks,p_terminal_type,p_special_racks,b_battery_pack,p_bikes,b_electric_lock,p_bike,p_address,p_bike_racks,p_lng,b_pedelec_battery,p_place_type,p_booked_bikes,p_name,b_state,p_lat,p_maintenance,datetime,p_spot,p_free_special_racks,b_active,p_number,b_boardcomputer,city,p_bike_types
frame_lock,264575,first,0,93791,71,False,,0,,2,True,False,,0,13.741257190704346,,0,0,Friedensstraße/Conradstr.,ok,51.07174027751911,False,2019-08-16 00:00:00,True,0,True,4373,7551006383,dresden,"{""71"": 2}"
frame_lock,264575,start,0,93791,71,False,,0,,1,True,False,,0,13.741257190704346,,0,0,Friedensstraße/Conradstr.,ok,51.07174027751911,False,2019-08-16 06:27:00,True,0,True,4373,7551006383,dresden,"{""71"": 1}"
frame_lock,2985,end,0,93791,71,False,,0,,2,True,False,,0,13.747313618659973,,0,0,Albertplatz,ok,51.06389595884549,False,2019-08-16 06:36:00,True,0,True,4302,7551006383,dresden,"{""71"": 2}"
frame_lock,2985,start,0,93791,71,False,,0,,2,True,False,,0,13.747313618659973,,0,0,Albertplatz,ok,51.06389595884549,False,2019-08-16 07:36:00,True,0,True,4302,7551006383,dresden,"{""71"": 2}"
frame_lock,20554538,end,0,93791,71,False,,0,,1,True,True,,0,13.750807777778,,12,0,BIKE 93791,ok,51.029275555556,False,2019-08-16 08:06:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,4783682,start,0,93791,71,False,traffic_sign,0,,1,True,False,,0,13.74926,,0,0,Weberplatz,ok,51.03022,False,2019-08-16 08:54:00,True,0,True,4457,7551006383,dresden,"{""71"": 1}"
frame_lock,20556128,end,0,93791,71,False,,0,,1,True,True,,0,13.750247777778,,12,0,BIKE 93791,ok,51.033764444444,False,2019-08-16 09:06:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,20556128,start,0,93791,71,False,,0,,1,True,True,,0,13.750531111111,,12,0,BIKE 93791,ok,51.033422222222,False,2019-08-16 09:07:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,264589,end,0,93791,71,False,,0,,1,True,False,,0,13.75886857509613,,0,0,Wasaplatz,ok,51.02812291136315,False,2019-08-16 09:12:00,True,0,True,4385,7551006383,dresden,"{""71"": 1}"
frame_lock,264589,start,0,93791,71,False,,0,,1,True,False,,0,13.75886857509613,,0,0,Wasaplatz,ok,51.02812291136315,False,2019-08-16 13:49:00,True,0,True,4385,7551006383,dresden,"{""71"": 1}"
frame_lock,120,end,0,93791,71,False,,0,,22,True,False,,0,13.733623623847961,,0,0,Hauptbahnhof,ok,51.040476453474334,True,2019-08-16 13:58:00,True,0,True,4313,7551006383,dresden,"{""71"": 22}"
frame_lock,120,start,0,93791,71,False,,0,,15,True,False,,0,13.733623623847961,,0,0,Hauptbahnhof,ok,51.040476453474334,True,2019-08-16 16:03:00,True,0,True,4313,7551006383,dresden,"{""71"": 15}"
frame_lock,4442319,end,0,93791,71,False,free,0,,3,True,False,,0,13.782976269721985,,0,0,Rothermundstr. / Zwinglistr.,ok,51.03335214736798,False,2019-08-16 16:26:00,True,0,True,4405,7551006383,dresden,"{""15"": 1, ""71"": 2}"
frame_lock,4442319,start,0,93791,71,False,free,0,,5,True,False,,0,13.782976269721985,,0,0,Rothermundstr. / Zwinglistr.,ok,51.03335214736798,False,2019-08-16 17:05:00,True,0,True,4405,7551006383,dresden,"{""15"": 1, ""71"": 4}"
