b_lock_types,p_uid,trip,p_free_racks,b_number,b_bike_type,p_rack_locks,p_terminal_type,p_special_racks,b_battery_pack,p_bikes,b_electric_lock,p_bike,p_address,p_bike_racks,p_lng,b_pedelec_battery,p_place_type,p_booked_bikes,p_name,b_state,p_lat,p_maintenance,datetime,p_spot,p_free_special_racks,b_active,p_number,b_boardcomputer,city,p_bike_types
frame_lock,264586,first,0,93791,71,False,free,0,,3,True,False,,0,13.726285099983214,,0,0,Hettnerstr.,ok,51.031520295058236,False,2019-08-01 06:58:00,True,0,True,4382,7551006383,dresden,"{""71"": 3}"
frame_lock,264586,start,0,93791,71,False,free,0,,4,True,False,,0,13.726285099983214,,0,0,Hettnerstr.,ok,51.031520295058236,False,2019-08-01 06:59:00,True,0,True,4382,7551006383,dresden,"{""71"": 4}"
frame_lock,264586,end,0,93791,71,False,free,0,,5,True,False,,0,13.726285099983214,,0,0,Hettnerstr.,ok,51.031520295058236,False,2019-08-01 07:16:00,True,0,True,4382,7551006383,dresden,"{""71"": 5}"
frame_lock,264586,start,0,93791,71,False,free,0,,4,True,False,,0,13.726285099983214,,0,0,Hettnerstr.,ok,51.031520295058236,False,2019-08-01 08:48:00,True,0,True,4382,7551006383,dresden,"{""71"": 4}"
frame_lock,4405575,end,0,93791,71,False,sign,0,,2,True,False,,0,13.73935,,0,0,Seminargebäude / Zellescher Weg,ok,51.02849,False,2019-08-01 08:56:00,True,0,True,4451,7551006383,dresden,"{""71"": 2}"
frame_lock,19879657,start,0,93791,71,False,,0,,1,True,True,,0,13.739254444444,,12,0,BIKE 93791,ok,51.029262222222,False,2019-08-01 09:40:00,False,0,True,0,7551006383,dresden,"{""71"": 1}"
frame_lock,1168109,end,0,93791,71,False,free,0,,1,True,False,,0,13.742340803146362,,0,0,IPRO Consult,ok,51.033649015325494,False,2019-08-01 09:45:00,True,0,True,4448,7551006383,dresden,"{""71"": 1}"
frame_lock,1168109,start,0,93791,71,False,free,0,,1,True,False,,0,13.742340803146362,,0,0,IPRO Consult,ok,51.033649015325494,False,2019-08-01 09:58:00,True,0,True,4448,7551006383,dresden,"{""71"": 1}"
frame_lock,1168109,end,0,93791,71,False,free,0,,1,True,False,,0,13.742340803146362,,0,0,IPRO Consult,ok,51.033649015325494,False,2019-08-01 10:02:00,True,0,True,4448,7551006383,dresden,"{""71"": 1}"
frame_lock,1168109,start,0,93791,71,False,free,0,,1,True,False,,0,13.742340803146362,,0,0,IPRO Consult,ok,51.033649015325494,False,2019-08-01 10:10:00,True,0,True,4448,7551006383,dresden,"{""71"": 1}"
frame_lock,264544,end,0,93791,71,False,,0,,4,True,False,,0,13.73539104275551,,0,0,HTW Dresden / Schnorrstraße,ok,51.03542505103257,False,2019-08-01 10:15:00,True,0,True,4344,7551006383,dresden,"{""71"": 4}"
frame_lock,264544,start,0,93791,71,False,,0,,5,True,False,,0,13.73539104275551,,0,0,HTW Dresden / Schnorrstraße,ok,51.03542505103257,False,2019-08-01 13:36:00,True,0,True,4344,7551006383,dresden,"{""71"": 5}"
frame_lock,264544,end,0,93791,71,False,,0,,5,True,False,,0,13.73539104275551,,0,0,HTW Dresden / Schnorrstraße,ok,51.03542505103257,False,2019-08-01 13:43:00,True,0,True,4344,7551006383,dresden,"{""71"": 5}"
frame_lock,264544,start,0,93791,71,False,,0,,5,True,False,,0,13.73539104275551,,0,0,HTW Dresden / Schnorrstraße,ok,51.03542505103257,False,2019-08-01 15:08:00,True,0,True,4344,7551006383,dresden,"{""71"": 5}"
frame_lock,264544,end,0,93791,71,False,,0,,5,True,False,,0,13.73539104275551,,0,0,HTW Dresden / Schnorrstraße,ok,51.03542505103257,False,2019-08-01 15:15:00,True,0,True,4344,7551006383,dresden,"{""71"": 5}"
frame_lock,264544,start,0,93791,71,False,,0,,5,True,False,,0,13.73539104275551,,0,0,HTW Dresden / Schnorrstraße,ok,51.03542505103257,False,2019-08-01 15:49:00,True,0,True,4344,7551006383,dresden,"{""71"": 5}"
frame_lock,264544,end,0,93791,71,False,,0,,5,True,False,,0,13.73539104275551,,0,0,HTW Dresden / Schnorrstraße,ok,51.03542505103257,False,2019-08-01 16:53:00,True,0,True,4344,7551006383,dresden,"{""71"": 5}"
frame_lock,264544,start,0,93791,71,False,,0,,2,True,False,,0,13.73539104275551,,0,0,HTW Dresden / Schnorrstraße,ok,51.03542505103257,False,2019-08-01 17:57:00,True,0,True,4344,7551006383,dresden,"{""71"": 2}"
