p_rack_locks,p_bike_racks,b_state,p_spot,b_active,p_booked_bikes,p_place_type,datetime,b_number,trip,p_uid,p_bikes,p_lat,b_electric_lock,b_bike_type,p_name,p_free_racks,p_address,b_lock_types,city,p_number,b_pedelec_battery,p_lng,b_boardcomputer,p_maintenance,p_terminal_type,p_bike,p_bike_types
False,0,ok,False,True,0,12,2019-01-23 00:00:00,93789,first,12169248,1,51.035857777778,True,15,BIKE 93789,0,,frame_lock,dresden,0,0,13.731423888889,7551003441,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-23 01:18:00,93789,start,12169248,1,51.035857777778,True,15,BIKE 93789,0,,frame_lock,dresden,0,0,13.731423888889,7551003441,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-23 01:33:00,93789,end,12171641,1,51.043666666667,True,15,BIKE 93789,0,,frame_lock,dresden,0,0,13.69599,7551003441,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-23 23:59:00,93789,last,12172836,1,51.043853020833,True,15,BIKE 93789,0,,frame_lock,dresden,0,0,13.695562673611,7551003441,False,,True,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93513,first,264578,5,51.06413531956,False,15,Martin-Luther-Platz (Kirche),0,,analog_code_lock,dresden,4376,0,13.756663799286,0,False,,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,True,True,0,0,2019-01-23 04:49:00,93513,start,264578,5,51.06413531956,False,15,Martin-Luther-Platz (Kirche),0,,analog_code_lock,dresden,4376,0,13.756663799286,0,False,,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 06:49:00,93513,end,264578,5,51.06413531956,False,15,Martin-Luther-Platz (Kirche),0,,analog_code_lock,dresden,4376,0,13.756663799286,0,False,,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 07:21:00,93513,start,264578,5,51.06413531956,False,15,Martin-Luther-Platz (Kirche),0,,analog_code_lock,dresden,4376,0,13.756663799286,0,False,,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 07:46:00,93513,end,73,4,51.065183772328,False,15,Bf. Dresden-Neustadt,0,,analog_code_lock,dresden,4332,0,13.741219639778,0,False,free,False,"{""undefined"": 3, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 14:37:00,93513,start,73,3,51.065183772328,False,15,Bf. Dresden-Neustadt,0,,analog_code_lock,dresden,4332,0,13.741219639778,0,False,free,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 14:56:00,93513,end,264604,1,51.059914298409,False,15,Händelallee,0,,analog_code_lock,dresden,4397,0,13.787949085236,0,False,,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 17:20:00,93513,start,264604,1,51.059914298409,False,15,Händelallee,0,,analog_code_lock,dresden,4397,0,13.787949085236,0,False,,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 17:29:00,93513,end,121811,3,51.045818964226,False,15,Wormserstraße,0,,analog_code_lock,dresden,4328,0,13.787916898727,0,False,,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 23:59:00,93513,last,121811,3,51.045818964226,False,15,Wormserstraße,0,,analog_code_lock,dresden,4328,0,13.787916898727,0,False,,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 08:16:00,93147,first,10299456,5,51.071925666476,True,0,Bischofsplatz (S-Bahn),0,,frame_lock,dresden,4469,0,13.746272921562,7551003506,False,free,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,True,True,0,0,2019-01-23 23:59:00,93147,last,10299456,5,51.071925666476,True,0,Bischofsplatz (S-Bahn),0,,frame_lock,dresden,4469,0,13.746272921562,7551003506,False,free,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93646,first,120,5,51.040476453474,False,15,Hauptbahnhof,0,,analog_code_lock,dresden,4313,0,13.733623623848,0,True,,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 00:04:00,93646,start,120,5,51.040476453474,False,15,Hauptbahnhof,0,,analog_code_lock,dresden,4313,0,13.733623623848,0,True,,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 11:49:00,93646,end,120,5,51.040476453474,False,15,Hauptbahnhof,0,,analog_code_lock,dresden,4313,0,13.733623623848,0,True,,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,False,True,0,12,2019-01-23 00:00:00,93488,first,12124278,1,51.06930953,False,0,BIKE 93488,0,,analog_code_lock,dresden,0,0,13.73879595,1026,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-23 16:31:00,93488,last,12124278,1,51.0696028275,False,0,BIKE 93488,0,,analog_code_lock,dresden,0,0,13.7393794125,1026,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 06:05:00,93373,first,637839,5,51.028932638124,True,0,Sächsische Landesbibliothek,0,,frame_lock,dresden,4441,0,13.736386299133,7551002640,False,free,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 13:11:00,93373,start,637839,5,51.028932638124,True,0,Sächsische Landesbibliothek,0,,frame_lock,dresden,4441,0,13.736386299133,7551002640,False,free,False,"{""undefined"": 4, ""15"": 1}"
False,0,ok,False,True,0,12,2019-01-23 13:18:00,93373,end,12182709,1,51.027244444444,True,0,BIKE 93373,0,,frame_lock,dresden,0,0,13.726686666667,7551002640,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-23 14:17:00,93373,start,12182709,1,51.027244444444,True,0,BIKE 93373,0,,frame_lock,dresden,0,0,13.726686666667,7551002640,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 14:28:00,93373,end,5254203,1,51.037595829035,True,0,HTW Dresden / Friedrich List Platz 1,0,,frame_lock,dresden,4323,0,13.734766244888,7551002640,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 15:58:00,93373,start,5254203,1,51.037595829035,True,0,HTW Dresden / Friedrich List Platz 1,0,,frame_lock,dresden,4323,0,13.734766244888,7551002640,False,,False,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-23 16:16:00,93373,end,12186257,1,51.063577777778,True,0,BIKE 93373,0,,frame_lock,dresden,0,0,13.750472222222,7551002640,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 21:10:00,93373,start,10299563,1,51.06294,True,0,Bautzner Straße / Rothenburger Straße,0,,frame_lock,dresden,4482,0,13.75129,7551002640,False,free,False,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-23 21:28:00,93373,end,12192177,1,51.054093333333,True,0,BIKE 93373,0,,frame_lock,dresden,0,0,13.785798888889,7551002640,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-23 23:59:00,93373,last,12192177,1,51.053935555555,True,0,BIKE 93373,0,,frame_lock,dresden,0,0,13.785925555556,7551002640,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 11:01:00,93002,first,4405708,5,51.025619416653,True,0,Andreas-Pfitzmann-Bau,0,,frame_lock,dresden,4461,0,13.723919391632,7551006326,False,traffic_sign,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 15:34:00,93002,start,4405708,2,51.025619416653,True,0,Andreas-Pfitzmann-Bau,0,,frame_lock,dresden,4461,0,13.723919391632,7551006326,False,traffic_sign,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 15:42:00,93002,end,10299481,2,51.029401598405,True,0,Rathaus Plauen,0,,frame_lock,dresden,4470,0,13.707064390182,7551006326,False,free,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 23:59:00,93002,last,10299481,2,51.029401598405,True,0,Rathaus Plauen,0,,frame_lock,dresden,4470,0,13.707064390182,7551006326,False,free,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,False,True,0,12,2019-01-23 00:00:00,93325,first,12165369,1,51.042021666666,True,0,BIKE 93325,0,,frame_lock,dresden,0,0,13.717786666666,7551003231,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-23 23:59:00,93325,last,12193943,1,51.041235555556,True,0,BIKE 93325,0,,frame_lock,dresden,0,0,13.718821111111,7551003231,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93743,first,264574,2,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 09:49:00,93743,start,264574,5,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,True,True,0,0,2019-01-23 09:58:00,93743,end,264574,5,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,False,True,0,12,2019-01-23 15:43:00,93743,start,12182054,1,51.035554093979,False,15,BIKE 93743,0,,analog_code_lock,dresden,0,0,13.710280263917,23099,False,,True,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 15:59:00,93743,end,264548,2,51.03376708728,False,15,Nürnberger Ei,0,,analog_code_lock,dresden,4348,0,13.722910881043,23099,False,free,False,"{""15"": 2}"
False,0,ok,False,True,0,12,2019-01-23 17:13:00,93743,last,12187188,1,51.033717440489,False,15,BIKE 93743,0,,analog_code_lock,dresden,0,0,13.722740611462,23099,False,,True,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93667,first,310795,1,51.093024817266,False,0,Kaditz / Am Vorwerksfeld,0,,analog_code_lock,dresden,4440,0,13.668118715286,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 23:59:00,93667,last,310795,1,51.093024817266,False,0,Kaditz / Am Vorwerksfeld,0,,analog_code_lock,dresden,4440,0,13.668118715286,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93720,first,4405587,1,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 07:35:00,93720,start,4405587,1,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 07:39:00,93720,end,4405587,1,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 09:36:00,93720,start,4405587,1,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 09:39:00,93720,end,4405587,1,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 09:58:00,93720,start,4405587,1,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 10:00:00,93720,end,4405587,1,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 11:09:00,93720,last,4405587,2,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93026,first,264558,2,51.089746503946,False,15,Hubertusplatz,0,,analog_code_lock,dresden,4356,0,13.723366856575,1315,False,,False,"{""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 09:16:00,93026,last,264558,2,51.089746503946,False,15,Hubertusplatz,0,,analog_code_lock,dresden,4356,0,13.723366856575,1315,False,,False,"{""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93410,first,43026,3,51.049427508558,True,0,Altmarkt / Seestraße ,0,,frame_lock,dresden,4413,0,13.736944198608,7551006347,False,,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,False,True,0,12,2019-01-23 07:57:00,93410,start,12172456,1,51.04848,True,0,BIKE 93410,0,,frame_lock,dresden,0,0,13.737259444444,7551006347,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 08:10:00,93410,end,4405603,3,51.03006,True,0,Hettnerstr. / George-Bähr-Str.,0,,frame_lock,dresden,4453,0,13.72757,7551006347,False,free,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 14:48:00,93410,start,4405603,3,51.03006,True,0,Hettnerstr. / George-Bähr-Str.,0,,frame_lock,dresden,4453,0,13.72757,7551006347,False,free,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 15:14:00,93410,end,310792,4,51.038466106821,True,0,Bonhoeffer Platz,0,,frame_lock,dresden,4438,0,13.701678514481,7551006347,False,,False,"{""undefined"": 2, ""15"": 2}"
False,0,ok,False,True,0,12,2019-01-23 17:14:00,93410,start,12185230,1,51.03964,True,0,BIKE 93410,0,,frame_lock,dresden,0,0,13.699177777778,7551006347,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-23 17:29:00,93410,end,12187938,1,51.030955555556,True,0,BIKE 93410,0,,frame_lock,dresden,0,0,13.730111111111,7551006347,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-23 18:02:00,93410,start,12187938,1,51.030955555556,True,0,BIKE 93410,0,,frame_lock,dresden,0,0,13.730111111111,7551006347,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 18:06:00,93410,end,637839,5,51.028932638124,True,0,Sächsische Landesbibliothek,0,,frame_lock,dresden,4441,0,13.736386299133,7551006347,False,free,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 20:12:00,93410,start,637839,5,51.028932638124,True,0,Sächsische Landesbibliothek,0,,frame_lock,dresden,4441,0,13.736386299133,7551006347,False,free,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,False,True,0,12,2019-01-23 20:22:00,93410,end,12191245,1,51.024706666667,True,0,BIKE 93410,0,,frame_lock,dresden,0,0,13.724263333333,7551006347,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 23:59:00,93410,last,4405708,2,51.025619416653,True,0,Andreas-Pfitzmann-Bau,0,,frame_lock,dresden,4461,0,13.723919391632,7551006347,False,traffic_sign,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93611,first,5307285,2,51.068868339175,True,15,Messe Dresden,0,,frame_lock,dresden,4467,0,13.716339468956,7551003628,False,free,False,"{""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 23:59:00,93611,last,5307285,2,51.068868339175,True,15,Messe Dresden,0,,frame_lock,dresden,4467,0,13.716339468956,7551003628,False,free,False,"{""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93679,first,10299481,3,51.029401598405,True,15,Rathaus Plauen,0,,frame_lock,dresden,4470,0,13.707064390182,7551006571,False,free,False,"{""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 21:41:00,93679,start,10299481,2,51.029401598405,True,15,Rathaus Plauen,0,,frame_lock,dresden,4470,0,13.707064390182,7551006571,False,free,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 21:49:00,93679,end,310792,5,51.038466106821,True,15,Bonhoeffer Platz,0,,frame_lock,dresden,4438,0,13.701678514481,7551006571,False,,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,False,True,0,12,2019-01-23 23:59:00,93679,last,12193122,1,51.038364444444,True,15,BIKE 93679,0,,frame_lock,dresden,0,0,13.700817777778,7551006571,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-23 00:00:00,93744,first,11955948,1,51.069645468719,False,15,BIKE 93744,0,,analog_code_lock,dresden,0,0,13.74274359736,23654,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-23 23:59:00,93744,last,11955948,1,51.069645468719,False,15,BIKE 93744,0,,analog_code_lock,dresden,0,0,13.74274359736,23654,False,,True,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93399,first,5254203,4,51.037595829035,False,0,HTW Dresden / Friedrich List Platz 1,0,,analog_code_lock,dresden,4323,0,13.734766244888,1190,False,,False,"{""undefined"": 2, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 06:21:00,93399,start,5254203,4,51.037595829035,False,0,HTW Dresden / Friedrich List Platz 1,0,,analog_code_lock,dresden,4323,0,13.734766244888,1190,False,,False,"{""undefined"": 2, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 13:36:00,93399,end,4405670,5,51.02837,True,0,Wundtstr. / Zellescher Weg,0,,frame_lock,dresden,4458,0,13.74773,7551006438,False,free,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 15:01:00,93399,start,4405670,5,51.02837,True,0,Wundtstr. / Zellescher Weg,0,,frame_lock,dresden,4458,0,13.74773,7551006438,False,free,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 15:10:00,93399,end,10299434,2,51.04649,True,0,Stadtteilzentrum Straßburger Platz,0,,frame_lock,dresden,4468,0,13.75599,7551006438,False,free,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 20:34:00,93399,start,10299434,2,51.04649,True,0,Stadtteilzentrum Straßburger Platz,0,,frame_lock,dresden,4468,0,13.75599,7551006438,False,free,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 20:53:00,93399,end,264589,3,51.028122911363,True,0,Wasaplatz,0,,frame_lock,dresden,4385,0,13.758868575096,7551006438,False,,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 23:59:00,93399,last,264589,3,51.028122911363,True,0,Wasaplatz,0,,frame_lock,dresden,4385,0,13.758868575096,7551006438,False,,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93261,first,9972732,5,51.048972240425,True,0,Pirnaischer Platz,0,,frame_lock,dresden,4315,0,13.74415397644,7551006641,False,,False,"{""undefined"": 4, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 23:59:00,93261,last,9972732,5,51.048972240425,True,0,Pirnaischer Platz,0,,frame_lock,dresden,4315,0,13.74415397644,7551006641,False,,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93602,first,264583,3,51.037670039406,False,15,Leubnitzer Straße,0,,analog_code_lock,dresden,4380,0,13.725271224976,10371,False,,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 19:25:00,93602,start,264583,2,51.037670039406,False,15,Leubnitzer Straße,0,,analog_code_lock,dresden,4380,0,13.725271224976,10371,False,,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 19:44:00,93602,end,4405708,1,51.025619416653,False,15,Andreas-Pfitzmann-Bau,0,,analog_code_lock,dresden,4461,0,13.723919391632,10371,False,traffic_sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 23:59:00,93602,last,4405708,2,51.025619416653,False,15,Andreas-Pfitzmann-Bau,0,,analog_code_lock,dresden,4461,0,13.723919391632,10371,False,traffic_sign,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93538,first,27113,2,51.049181327086,False,0,World-Trade-Center,0,,analog_code_lock,dresden,4426,0,13.720845580101,0,False,,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 10:56:00,93538,start,27113,4,51.049181327086,False,0,World-Trade-Center,0,,analog_code_lock,dresden,4426,0,13.720845580101,0,False,,False,"{""undefined"": 1, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 11:05:00,93538,end,310790,1,51.0440355,False,0,Kesselsdorfer Str. / Reisewitzer Str.,0,,analog_code_lock,dresden,4436,0,13.7008419,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 11:25:00,93538,start,310790,1,51.0440355,False,0,Kesselsdorfer Str. / Reisewitzer Str.,0,,analog_code_lock,dresden,4436,0,13.7008419,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 11:32:00,93538,end,310791,1,51.046001084414,False,0,Conertplatz,0,,analog_code_lock,dresden,4437,0,13.6929666996,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 11:57:00,93538,start,310791,1,51.046001084414,False,0,Conertplatz,0,,analog_code_lock,dresden,4437,0,13.6929666996,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 12:02:00,93538,end,310790,1,51.0440355,False,0,Kesselsdorfer Str. / Reisewitzer Str.,0,,analog_code_lock,dresden,4436,0,13.7008419,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 13:33:00,93538,start,310790,1,51.0440355,False,0,Kesselsdorfer Str. / Reisewitzer Str.,0,,analog_code_lock,dresden,4436,0,13.7008419,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 13:44:00,93538,end,310789,2,51.030086474318,False,0,Haltepunkt Plauen,0,,analog_code_lock,dresden,4435,0,13.703261017799,0,False,,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 20:46:00,93538,start,310789,2,51.030086474318,False,0,Haltepunkt Plauen,0,,analog_code_lock,dresden,4435,0,13.703261017799,0,False,,False,"{""undefined"": 1, ""15"": 1}"
False,4,ok,True,True,0,0,2019-01-23 21:09:00,93538,end,300241,1,51.016022559222,False,0,DVB Endpunkt Coschütz,3,,analog_code_lock,dresden,4427,0,13.698583245277,0,False,,False,"{""undefined"": 1}"
False,4,ok,True,True,0,0,2019-01-23 23:59:00,93538,last,300241,1,51.016022559222,False,0,DVB Endpunkt Coschütz,3,,analog_code_lock,dresden,4427,0,13.698583245277,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-23 00:00:00,93586,first,264575,3,51.071740277519,False,15,Friedensstraße/Conradstr.,0,,analog_code_lock,dresden,4373,0,13.741257190704,0,False,,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 02:07:00,93586,start,264575,3,51.071740277519,False,15,Friedensstraße/Conradstr.,0,,analog_code_lock,dresden,4373,0,13.741257190704,0,False,,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 02:41:00,93586,end,10299537,5,51.050166045123,False,15,Cottaer Straße (Haltestelle),0,,analog_code_lock,dresden,4481,0,13.712477087975,0,False,free,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-23 23:59:00,93586,last,10299537,5,51.050166045123,False,15,Cottaer Straße (Haltestelle),0,,analog_code_lock,dresden,4481,0,13.712477087975,0,False,free,False,"{""undefined"": 2, ""15"": 3}"
False,6,ok,True,True,0,0,2019-01-23 00:00:00,93703,first,329097,3,51.051369935647,True,15,Schillergalerie,3,,frame_lock,dresden,4399,0,13.804289102554,7551003221,False,,False,"{""undefined"": 2, ""15"": 1}"
False,6,ok,True,True,0,0,2019-01-23 17:06:00,93703,start,329097,3,51.051369935647,True,15,Schillergalerie,3,,frame_lock,dresden,4399,0,13.804289102554,7551003221,False,,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-23 17:15:00,93703,end,264534,2,51.058110469927,True,15,Waldpark,0,,frame_lock,dresden,4338,0,13.792535662651,7551003221,False,,False,"{""15"": 2}"
False,0,ok,True,True,0,0,2019-01-23 17:50:00,93703,start,264534,2,51.058110469927,True,15,Waldpark,0,,frame_lock,dresden,4338,0,13.792535662651,7551003221,False,,False,"{""15"": 2}"
