p_rack_locks,p_bike_racks,b_state,p_spot,b_active,p_booked_bikes,p_place_type,datetime,b_number,trip,p_uid,p_bikes,p_lat,b_electric_lock,b_bike_type,p_name,p_free_racks,p_address,b_lock_types,city,p_number,b_pedelec_battery,p_lng,b_boardcomputer,p_maintenance,p_terminal_type,p_bike,p_bike_types
False,0,ok,True,True,0,0,2019-01-22 10:15:00,93789,end,637839,2,51.028932638124,True,15,Sächsische Landesbibliothek,0,,frame_lock,dresden,4441,0,13.736386299133,7551003441,False,free,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 11:10:00,93789,start,637839,3,51.028932638124,True,15,Sächsische Landesbibliothek,0,,frame_lock,dresden,4441,0,13.736386299133,7551003441,False,free,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,False,True,0,12,2019-01-22 11:16:00,93789,end,12156859,1,51.036684444444,True,15,BIKE 93789,0,,frame_lock,dresden,0,0,13.733181111111,7551003441,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 23:59:00,93789,last,12169248,1,51.035857777778,True,15,BIKE 93789,0,,frame_lock,dresden,0,0,13.731423888889,7551003441,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 00:00:00,93430,first,12138353,1,51.059819663188,False,0,BIKE 93430,0,,analog_code_lock,dresden,0,0,13.729475541868,1499,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-22 05:50:00,93430,start,12138353,1,51.059819663188,False,0,BIKE 93430,0,,analog_code_lock,dresden,0,0,13.729475541868,1499,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-22 06:00:00,93430,end,12150545,1,51.050467272488,False,0,BIKE 93430,0,,analog_code_lock,dresden,0,0,13.744079042226,1499,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-22 23:59:00,93430,last,12150545,1,51.050483901244,False,0,BIKE 93430,0,,analog_code_lock,dresden,0,0,13.743910111113,1499,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93513,first,73,5,51.065183772328,False,15,Bf. Dresden-Neustadt,0,,analog_code_lock,dresden,4332,0,13.741219639778,0,False,free,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,True,True,0,0,2019-01-22 09:51:00,93513,start,73,5,51.065183772328,False,15,Bf. Dresden-Neustadt,0,,analog_code_lock,dresden,4332,0,13.741219639778,0,False,free,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,True,True,0,0,2019-01-22 10:05:00,93513,end,264593,1,51.05400017581,False,15,Güntzplatz,0,,analog_code_lock,dresden,4387,0,13.758552074432,0,False,,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 13:18:00,93513,start,264593,1,51.05400017581,False,15,Güntzplatz,0,,analog_code_lock,dresden,4387,0,13.758552074432,0,False,,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 13:33:00,93513,end,73,4,51.065183772328,False,15,Bf. Dresden-Neustadt,0,,analog_code_lock,dresden,4332,0,13.741219639778,0,False,free,False,"{""undefined"": 1, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 14:47:00,93513,start,73,5,51.065183772328,False,15,Bf. Dresden-Neustadt,0,,analog_code_lock,dresden,4332,0,13.741219639778,0,False,free,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 15:36:00,93513,start,264578,5,51.06413531956,False,15,Martin-Luther-Platz (Kirche),0,,analog_code_lock,dresden,4376,0,13.756663799286,0,False,,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,True,True,0,0,2019-01-22 20:51:00,93513,end,264578,5,51.06413531956,False,15,Martin-Luther-Platz (Kirche),0,,analog_code_lock,dresden,4376,0,13.756663799286,0,False,,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 22:50:00,93513,start,264578,5,51.06413531956,False,15,Martin-Luther-Platz (Kirche),0,,analog_code_lock,dresden,4376,0,13.756663799286,0,False,,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 23:37:00,93513,end,264578,5,51.06413531956,False,15,Martin-Luther-Platz (Kirche),0,,analog_code_lock,dresden,4376,0,13.756663799286,0,False,,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93513,last,264578,5,51.06413531956,False,15,Martin-Luther-Platz (Kirche),0,,analog_code_lock,dresden,4376,0,13.756663799286,0,False,,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93006,first,264595,5,51.05877131992,False,15,Gutenbergstraße,0,,analog_code_lock,dresden,4389,0,13.769280910492,1069,False,,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 11:48:00,93006,last,264595,4,51.05877131992,False,15,Gutenbergstraße,0,,analog_code_lock,dresden,4389,0,13.769280910492,1069,False,,False,"{""undefined"": 1, ""15"": 3}"
False,0,ok,False,True,0,12,2019-01-22 00:00:00,93488,first,12124278,1,51.06930953,False,0,BIKE 93488,0,,analog_code_lock,dresden,0,0,13.73879595,1026,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-22 23:59:00,93488,last,12124278,1,51.06930953,False,0,BIKE 93488,0,,analog_code_lock,dresden,0,0,13.73879595,1026,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93340,first,264546,2,51.033547810554,False,0,Strehlener Platz,0,,analog_code_lock,dresden,4346,0,13.748799562454,1138,False,,False,"{""undefined"": 2}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93340,last,264546,3,51.033547810554,False,0,Strehlener Platz,0,,analog_code_lock,dresden,4346,0,13.748799562454,1138,False,,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 00:00:00,93325,first,12145507,1,51.041931111111,True,0,BIKE 93325,0,,frame_lock,dresden,0,0,13.717903888889,7551003231,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-22 23:59:00,93325,last,12165369,1,51.042021666666,True,0,BIKE 93325,0,,frame_lock,dresden,0,0,13.717786666666,7551003231,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93743,first,264574,3,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 08:08:00,93743,start,264574,5,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 4, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 11:48:00,93743,end,264574,5,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 13:12:00,93743,start,264574,5,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 4, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 13:22:00,93743,end,264574,5,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 13:38:00,93743,start,264574,5,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 14:32:00,93743,end,264574,5,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 4, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 14:58:00,93743,start,264574,5,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 4, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 15:01:00,93743,end,264574,5,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93743,last,264574,2,51.033662509278,False,15,Chemnitzer Straße,0,,analog_code_lock,dresden,4372,0,13.71099114418,23099,False,,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93667,first,310795,1,51.093024817266,False,0,Kaditz / Am Vorwerksfeld,0,,analog_code_lock,dresden,4440,0,13.668118715286,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93667,last,310795,1,51.093024817266,False,0,Kaditz / Am Vorwerksfeld,0,,analog_code_lock,dresden,4440,0,13.668118715286,0,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93720,first,4405587,5,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""undefined"": 1, ""15"": 4}"
False,0,ok,True,True,0,0,2019-01-22 08:26:00,93720,start,4405587,5,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 08:45:00,93720,end,4405587,5,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 10:11:00,93720,start,4405587,5,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 11:43:00,93720,end,4405587,5,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 14:55:00,93720,start,4405587,3,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 14:57:00,93720,end,4405587,3,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 16:38:00,93720,start,4405587,1,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 16:41:00,93720,end,4405587,1,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93720,last,4405587,1,51.029205917714,False,15,TU Dresden Hörsaalzentrum,0,,analog_code_lock,dresden,4452,0,13.730576634407,23109,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93026,first,264558,2,51.089746503946,False,15,Hubertusplatz,0,,analog_code_lock,dresden,4356,0,13.723366856575,1315,False,,False,"{""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93026,last,264558,2,51.089746503946,False,15,Hubertusplatz,0,,analog_code_lock,dresden,4356,0,13.723366856575,1315,False,,False,"{""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93699,first,10299848,2,51.07035,False,15,Alexander-Puschkin-Platz,0,,analog_code_lock,dresden,4504,0,13.72983,0,False,free,False,"{""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 08:58:00,93699,start,10299848,2,51.07035,False,15,Alexander-Puschkin-Platz,0,,analog_code_lock,dresden,4504,0,13.72983,0,False,free,False,"{""15"": 2}"
False,0,ok,False,True,0,12,2019-01-22 09:03:00,93699,end,12154252,1,51.073125829135,False,15,BIKE 93699,0,,analog_code_lock,dresden,0,0,13.735201600939,0,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 23:59:00,93699,last,12154252,1,51.073125829135,False,15,BIKE 93699,0,,analog_code_lock,dresden,0,0,13.735201600939,0,False,,True,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93611,first,5307285,2,51.068868339175,True,15,Messe Dresden,0,,frame_lock,dresden,4467,0,13.716339468956,7551003628,False,free,False,"{""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93611,last,5307285,2,51.068868339175,True,15,Messe Dresden,0,,frame_lock,dresden,4467,0,13.716339468956,7551003628,False,free,False,"{""15"": 2}"
False,0,ok,False,True,0,12,2019-01-22 00:00:00,93679,first,12146324,1,51.040684444444,True,15,BIKE 93679,0,,frame_lock,dresden,0,0,13.73286,7551006571,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 10:49:00,93679,start,12148576,1,51.040614444445,True,15,BIKE 93679,0,,frame_lock,dresden,0,0,13.732724722222,7551006571,False,,True,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 11:06:00,93679,end,264574,5,51.033662509278,True,15,Chemnitzer Straße,0,,frame_lock,dresden,4372,0,13.71099114418,7551006571,False,,False,"{""undefined"": 4, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 11:45:00,93679,start,264574,5,51.033662509278,True,15,Chemnitzer Straße,0,,frame_lock,dresden,4372,0,13.71099114418,7551006571,False,,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 11:52:00,93679,end,264548,3,51.03376708728,True,15,Nürnberger Ei,0,,frame_lock,dresden,4348,0,13.722910881043,7551006571,False,free,False,"{""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 11:59:00,93679,start,264548,3,51.03376708728,True,15,Nürnberger Ei,0,,frame_lock,dresden,4348,0,13.722910881043,7551006571,False,free,False,"{""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 12:01:00,93679,end,264548,3,51.03376708728,True,15,Nürnberger Ei,0,,frame_lock,dresden,4348,0,13.722910881043,7551006571,False,free,False,"{""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 12:03:00,93679,start,264548,3,51.03376708728,True,15,Nürnberger Ei,0,,frame_lock,dresden,4348,0,13.722910881043,7551006571,False,free,False,"{""15"": 3}"
False,0,ok,False,True,0,12,2019-01-22 12:13:00,93679,end,12158013,1,51.026293333333,True,15,BIKE 93679,0,,frame_lock,dresden,0,0,13.722415555556,7551006571,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 14:29:00,93679,start,12158013,1,51.026248888889,True,15,BIKE 93679,0,,frame_lock,dresden,0,0,13.722382222222,7551006571,False,,True,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 14:35:00,93679,end,10299481,1,51.029401598405,True,15,Rathaus Plauen,0,,frame_lock,dresden,4470,0,13.707064390182,7551006571,False,free,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93679,last,10299481,3,51.029401598405,True,15,Rathaus Plauen,0,,frame_lock,dresden,4470,0,13.707064390182,7551006571,False,free,False,"{""15"": 3}"
False,0,ok,False,True,0,12,2019-01-22 00:00:00,93744,first,11955948,1,51.069645468719,False,15,BIKE 93744,0,,analog_code_lock,dresden,0,0,13.74274359736,23654,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 23:59:00,93744,last,11955948,1,51.069645468719,False,15,BIKE 93744,0,,analog_code_lock,dresden,0,0,13.74274359736,23654,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 00:00:00,93399,first,12140147,1,51.03768927,False,0,BIKE 93399,0,,analog_code_lock,dresden,0,0,13.73395875,1190,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 16:08:00,93399,start,5254203,4,51.037595829035,False,0,HTW Dresden / Friedrich List Platz 1,0,,analog_code_lock,dresden,4323,0,13.734766244888,1190,False,,False,"{""undefined"": 2, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 16:24:00,93399,end,10299537,4,51.050166045123,False,0,Cottaer Straße (Haltestelle),0,,analog_code_lock,dresden,4481,0,13.712477087975,1190,False,free,False,"{""undefined"": 1, ""15"": 3}"
False,0,ok,True,True,0,0,2019-01-22 20:46:00,93399,start,10299537,3,51.050166045123,False,0,Cottaer Straße (Haltestelle),0,,analog_code_lock,dresden,4481,0,13.712477087975,1190,False,free,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 21:01:00,93399,end,5254203,4,51.037595829035,False,0,HTW Dresden / Friedrich List Platz 1,0,,analog_code_lock,dresden,4323,0,13.734766244888,1190,False,,False,"{""undefined"": 2, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93399,last,5254203,4,51.037595829035,False,0,HTW Dresden / Friedrich List Platz 1,0,,analog_code_lock,dresden,4323,0,13.734766244888,1190,False,,False,"{""undefined"": 2, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93261,first,9972732,5,51.048972240425,True,0,Pirnaischer Platz,0,,frame_lock,dresden,4315,0,13.74415397644,7551006641,False,,False,"{""undefined"": 4, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93261,last,9972732,5,51.048972240425,True,0,Pirnaischer Platz,0,,frame_lock,dresden,4315,0,13.74415397644,7551006641,False,,False,"{""undefined"": 4, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93602,first,264583,3,51.037670039406,False,15,Leubnitzer Straße,0,,analog_code_lock,dresden,4380,0,13.725271224976,10371,False,,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93602,last,264583,3,51.037670039406,False,15,Leubnitzer Straße,0,,analog_code_lock,dresden,4380,0,13.725271224976,10371,False,,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,False,True,0,12,2019-01-22 00:00:00,93538,first,12140498,1,51.043422480058,False,0,BIKE 93538,0,,analog_code_lock,dresden,0,0,13.708627615124,0,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-22 19:47:00,93538,start,12140498,1,51.043422480058,False,0,BIKE 93538,0,,analog_code_lock,dresden,0,0,13.708627615124,0,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 19:53:00,93538,end,27113,2,51.049181327086,False,0,World-Trade-Center,0,,analog_code_lock,dresden,4426,0,13.720845580101,0,False,,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93538,last,27113,2,51.049181327086,False,0,World-Trade-Center,0,,analog_code_lock,dresden,4426,0,13.720845580101,0,False,,False,"{""undefined"": 1, ""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 00:00:00,93586,first,12146826,1,51.055993832757,False,15,BIKE 93586,0,,analog_code_lock,dresden,0,0,13.724896110146,0,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 01:33:00,93586,start,12146826,1,51.055993832757,False,15,BIKE 93586,0,,analog_code_lock,dresden,0,0,13.724896110146,0,False,,True,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 01:50:00,93586,end,264575,1,51.071740277519,False,15,Friedensstraße/Conradstr.,0,,analog_code_lock,dresden,4373,0,13.741257190704,0,False,,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93586,last,264575,3,51.071740277519,False,15,Friedensstraße/Conradstr.,0,,analog_code_lock,dresden,4373,0,13.741257190704,0,False,,False,"{""undefined"": 1, ""15"": 2}"
False,6,ok,True,True,0,0,2019-01-22 00:00:00,93703,first,329097,5,51.051369935647,True,15,Schillergalerie,1,,frame_lock,dresden,4399,0,13.804289102554,7551003221,False,,False,"{""undefined"": 1, ""15"": 4}"
False,6,ok,True,True,0,0,2019-01-22 23:59:00,93703,last,329097,3,51.051369935647,True,15,Schillergalerie,3,,frame_lock,dresden,4399,0,13.804289102554,7551003221,False,,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 00:00:00,93422,first,12117193,1,51.03268335,False,0,BIKE 93422,0,,analog_code_lock,dresden,0,0,13.73032518,1506,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-22 23:59:00,93422,last,12117193,1,51.03268335,False,0,BIKE 93422,0,,analog_code_lock,dresden,0,0,13.73032518,1506,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93413,first,264549,1,51.037126951669,False,0,Nossener Brücke,0,,analog_code_lock,dresden,4349,0,13.715690374374,1343,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 03:50:00,93413,last,264549,1,51.037126951669,False,0,Nossener Brücke,0,,analog_code_lock,dresden,4349,0,13.715690374374,1343,False,,False,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93432,first,264548,3,51.03376708728,False,0,Nürnberger Ei,0,,analog_code_lock,dresden,4348,0,13.722910881043,1304,False,free,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 11:09:00,93432,start,264548,3,51.03376708728,False,0,Nürnberger Ei,0,,analog_code_lock,dresden,4348,0,13.722910881043,1304,False,free,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,False,True,0,12,2019-01-22 11:11:00,93432,end,12156752,1,51.033733156557,False,0,BIKE 93432,0,,analog_code_lock,dresden,0,0,13.72297522099,1304,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-22 13:11:00,93432,start,12156752,1,51.033733156557,False,0,BIKE 93432,0,,analog_code_lock,dresden,0,0,13.72297522099,1304,False,,True,"{""undefined"": 1}"
False,0,ok,False,True,0,12,2019-01-22 13:13:00,93432,end,12156752,1,51.033733156557,False,0,BIKE 93432,0,,analog_code_lock,dresden,0,0,13.72297522099,1304,False,,True,"{""undefined"": 1}"
False,0,ok,True,True,0,0,2019-01-22 16:19:00,93432,start,264548,3,51.03376708728,False,0,Nürnberger Ei,0,,analog_code_lock,dresden,4348,0,13.722910881043,1304,False,free,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 16:21:00,93432,end,264548,3,51.03376708728,False,0,Nürnberger Ei,0,,analog_code_lock,dresden,4348,0,13.722910881043,1304,False,free,False,"{""undefined"": 1, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 23:59:00,93432,last,264548,5,51.03376708728,False,0,Nürnberger Ei,0,,analog_code_lock,dresden,4348,0,13.722910881043,1304,False,free,False,"{""undefined"": 2, ""15"": 3}"
False,0,ok,False,True,0,12,2019-01-22 00:00:00,93673,first,12128658,1,51.053259391186,False,15,BIKE 93673,0,,analog_code_lock,dresden,0,0,13.780831356716,10340,False,,True,"{""15"": 1}"
False,0,ok,False,True,0,12,2019-01-22 11:12:00,93673,start,12128658,1,51.053259391186,False,15,BIKE 93673,0,,analog_code_lock,dresden,0,0,13.780831356716,10340,False,,True,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 11:17:00,93673,end,4405569,1,51.02922,False,15,Andreas-Schubert-Bau / Zellescher Weg,0,,analog_code_lock,dresden,4450,0,13.74035,10340,False,sign,False,"{""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 13:09:00,93673,start,4405569,5,51.02922,False,15,Andreas-Schubert-Bau / Zellescher Weg,0,,analog_code_lock,dresden,4450,0,13.74035,10340,False,sign,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 13:42:00,93673,end,4405569,5,51.02922,False,15,Andreas-Schubert-Bau / Zellescher Weg,0,,analog_code_lock,dresden,4450,0,13.74035,10340,False,sign,False,"{""undefined"": 3, ""15"": 2}"
False,0,ok,True,True,0,0,2019-01-22 14:05:00,93673,last,4405569,3,51.02922,False,15,Andreas-Schubert-Bau / Zellescher Weg,0,,analog_code_lock,dresden,4450,0,13.74035,10340,False,sign,False,"{""undefined"": 2, ""15"": 1}"
False,0,ok,True,True,0,0,2019-01-22 00:00:00,93257,first,10299434,2,51.04649,True,0,Stadtteilzentrum Straßburger Platz,0,,frame_lock,dresden,4468,0,13.75599,7551006596,False,free,False,"{""undefined"": 1, ""15"": 1}"
