p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_special_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,p_free_special_racks,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
BIKE 93539,True,51.049826666667,15088526,,False,frame_lock,0,93539,0,0,Pillnitzer Straße 28,True,False,15,dresden,"{""15"": 1}",,13.752683333333,False,1,ok,0,first,0,,7551006822,0,2019-04-29 00:00:00,12,True
BIKE 93539,True,51.049875555556,15120232,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.75389,False,1,ok,0,start,0,,7551006822,0,2019-04-29 16:30:00,12,True
BIKE 93539,True,51.049875555556,15120232,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.75389,False,1,ok,0,end,0,,7551006822,0,2019-04-29 16:33:00,12,True
BIKE 93539,True,51.049813333333,15120232,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.75386,False,1,ok,0,last,0,,7551006822,0,2019-04-29 23:59:00,12,True
Alexander-Puschkin-Platz,True,51.07035,10299848,free,False,frame_lock,4504,93054,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 4}",,13.72983,False,5,ok,0,first,0,,7551006192,0,2019-04-29 10:13:00,0,False
Alexander-Puschkin-Platz,True,51.07035,10299848,free,False,frame_lock,4504,93054,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 4}",,13.72983,False,5,ok,0,start,0,,7551006192,0,2019-04-29 14:47:00,0,False
Nürnberger Ei,True,51.03376708728,264548,free,False,frame_lock,4348,93054,0,0,,True,True,15,dresden,"{""71"": 1, ""15"": 2}",,13.722910881043,False,3,ok,0,end,0,,7551006192,0,2019-04-29 23:07:00,0,False
Nürnberger Ei,True,51.03376708728,264548,free,False,frame_lock,4348,93054,0,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.722910881043,False,2,ok,0,start,0,,7551006192,0,2019-04-29 23:08:00,0,False
BIKE 93054,True,51.032857777778,15139086,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.710886666667,False,1,ok,0,end,0,,7551006192,0,2019-04-29 23:18:00,12,True
BIKE 93054,True,51.032804444444,15139086,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.710776666667,False,1,ok,0,last,0,,7551006192,0,2019-04-29 23:59:00,12,True
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93415,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.749507665634,False,5,ok,0,first,0,,7551002520,0,2019-04-29 00:00:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93415,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 1}",,13.749507665634,False,4,ok,0,start,0,,7551002520,0,2019-04-29 16:30:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93415,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 1}",,13.749507665634,False,4,ok,0,end,0,,7551002520,0,2019-04-29 16:33:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93415,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.749507665634,False,5,ok,0,last,0,,7551002520,0,2019-04-29 23:59:00,0,False
BIKE 93697,True,51.021866666667,15102759,,False,frame_lock,0,93697,0,0,,True,False,15,dresden,"{""15"": 1}",,13.840716666667,False,1,ok,0,first,0,,7551006885,0,2019-04-29 00:00:00,12,True
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,3,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.838900327682,False,3,ok,0,start,0,,7551006885,6,2019-04-29 16:30:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,3,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.838900327682,False,3,ok,0,end,0,,7551006885,6,2019-04-29 16:33:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,3,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.838900327682,False,3,ok,0,last,0,,7551006885,6,2019-04-29 23:59:00,0,False
August-Bebel-Str. / hinter dem Haus 83 rechts,True,51.03112895074,4405638,traffic_sign,False,frame_lock,4456,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.75273168087,False,3,ok,0,first,0,,7551002454,0,2019-04-29 00:00:00,0,False
August-Bebel-Str. / hinter dem Haus 83 rechts,True,51.03112895074,4405638,traffic_sign,False,frame_lock,4456,93481,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.75273168087,False,4,ok,0,start,0,,7551002454,0,2019-04-29 12:47:00,0,False
Nossener Brücke,True,51.037126951669,264549,,False,frame_lock,4349,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.715690374374,False,1,ok,0,end,0,,7551002454,0,2019-04-29 13:02:00,0,False
Nossener Brücke,True,51.037126951669,264549,,False,frame_lock,4349,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.715690374374,False,1,ok,0,start,0,,7551002454,0,2019-04-29 14:16:00,0,False
BIKE 93481,True,51.043706666667,15123729,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.704053333333,False,1,ok,0,end,0,,7551002454,0,2019-04-29 14:23:00,12,True
BIKE 93481,True,51.043666666667,15123729,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.704001111111,False,1,ok,0,start,0,,7551002454,0,2019-04-29 15:29:00,12,True
BIKE 93481,True,51.050471111111,15126525,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.709748888889,False,1,ok,0,end,0,,7551002454,0,2019-04-29 15:34:00,12,True
BIKE 93481,True,51.05044,15126525,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.709721111111,False,1,ok,0,start,0,,7551002454,0,2019-04-29 16:30:00,12,True
BIKE 93481,True,51.05044,15126525,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.709721111111,False,1,ok,0,end,0,,7551002454,0,2019-04-29 16:33:00,12,True
BIKE 93481,True,51.050364444444,15139402,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.709885555556,False,1,ok,0,last,0,,7551002454,0,2019-04-29 23:59:00,12,True
BIKE 93486,True,51.070857777778,15099654,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.752612222222,False,1,ok,0,first,0,,7551006345,0,2019-04-29 00:00:00,12,True
BIKE 93486,True,51.070986666667,15099654,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.7524,False,1,ok,0,start,0,,7551006345,0,2019-04-29 05:12:00,12,True
BIKE 93486,True,51.070973333333,15107357,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.751833333333,False,1,ok,0,end,0,,7551006345,0,2019-04-29 05:15:00,12,True
BIKE 93486,True,51.071044444444,15107357,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.751935555556,False,1,ok,0,start,0,,7551006345,0,2019-04-29 06:56:00,12,True
BIKE 93486,True,51.071222222222,15109966,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.751847777778,False,1,ok,0,end,0,,7551006345,0,2019-04-29 06:58:00,12,True
BIKE 93486,True,51.071511111111,15109966,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.751664444444,False,1,ok,0,start,0,,7551006345,0,2019-04-29 13:17:00,12,True
BIKE 93486,True,51.071466666667,15121197,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.751571111111,False,1,ok,0,end,0,,7551006345,0,2019-04-29 13:21:00,12,True
BIKE 93486,True,51.071475555556,15121197,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.75137,False,1,ok,0,start,0,,7551006345,0,2019-04-29 16:30:00,12,True
BIKE 93486,True,51.071475555556,15121197,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.75137,False,1,ok,0,end,0,,7551006345,0,2019-04-29 16:33:00,12,True
BIKE 93486,True,51.071053333333,15121197,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.7517,False,1,ok,0,last,0,,7551006345,0,2019-04-29 23:59:00,12,True
BIKE 93369,True,51.081182222222,15092755,,False,frame_lock,0,93369,0,0,Großenhainer Straße 95,True,False,0,dresden,"{""undefined"": 1}",,13.730871111111,False,1,ok,0,first,0,,7551006976,0,2019-04-29 00:00:00,12,True
BIKE 93369,True,51.081293333333,15092755,,False,frame_lock,0,93369,0,0,Großenhainer Straße 95,True,False,0,dresden,"{""undefined"": 1}",,13.730518888889,False,1,ok,0,last,0,,7551006976,0,2019-04-29 08:10:00,12,True
BIKE 93024,True,51.068373333333,15102059,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.751562222222,False,1,ok,0,first,0,,7551006677,0,2019-04-29 00:00:00,12,True
BIKE 93024,True,51.067871111111,15103551,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.752897777778,False,1,ok,0,start,0,,7551006677,0,2019-04-29 04:30:00,12,True
BIKE 93024,True,51.043808888889,15106941,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.737315555556,False,1,ok,0,end,0,,7551006677,0,2019-04-29 04:47:00,12,True
BIKE 93024,True,51.043422222222,15106941,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.73782,False,1,ok,0,start,0,,7551006677,0,2019-04-29 07:13:00,12,True
BIKE 93024,True,51.029737777778,15110597,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.729235555556,False,1,ok,0,end,0,,7551006677,0,2019-04-29 07:22:00,12,True
BIKE 93024,True,51.030804444444,15113703,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.727206666667,False,1,ok,0,start,0,,7551006677,0,2019-04-29 10:42:00,12,True
BIKE 93024,True,51.029906666667,15116066,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.729188888889,False,1,ok,0,end,0,,7551006677,0,2019-04-29 10:51:00,12,True
BIKE 93024,True,51.030115555556,15116066,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.729521111111,False,1,ok,0,start,0,,7551006677,0,2019-04-29 11:57:00,12,True
BIKE 93024,True,51.03296,15118514,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.710622222222,False,1,ok,0,end,0,,7551006677,0,2019-04-29 12:07:00,12,True
BIKE 93024,True,51.032835555556,15118514,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.710781111111,False,1,ok,0,start,0,,7551006677,0,2019-04-29 13:17:00,12,True
BIKE 93024,True,51.081075555556,15122761,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.727766666667,False,1,ok,0,end,0,,7551006677,0,2019-04-29 14:01:00,12,True
BIKE 93024,True,51.081284444444,15122761,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.727756666667,False,1,ok,0,start,0,,7551006677,0,2019-04-29 15:17:00,12,True
BIKE 93024,True,51.078986666667,15125991,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.732256666667,False,1,ok,0,end,0,,7551006677,0,2019-04-29 15:21:00,12,True
BIKE 93024,True,51.07888,15125991,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.732378888889,False,1,ok,0,start,0,,7551006677,0,2019-04-29 15:56:00,12,True
BIKE 93024,True,51.040857777778,15128548,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.732238888889,False,1,ok,0,end,0,,7551006677,0,2019-04-29 16:17:00,12,True
BIKE 93024,True,51.040146666667,15128789,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.73212,False,1,ok,0,start,0,,7551006677,0,2019-04-29 16:30:00,12,True
Dresden Thalia (Dr.-Külz-Ring/Prager Str.),True,51.047039830317,69118,,False,frame_lock,4415,93024,0,0,,True,True,15,dresden,"{""15"": 1}",,13.736633062363,False,1,ok,0,end,0,,7551006677,0,2019-04-29 16:41:00,0,False
Dresden Thalia (Dr.-Külz-Ring/Prager Str.),True,51.047039830317,69118,,False,frame_lock,4415,93024,0,0,,True,True,15,dresden,"{""15"": 1}",,13.736633062363,False,1,ok,0,start,0,,7551006677,0,2019-04-29 17:24:00,0,False
Kulturpalast,True,51.050547111895,155920,,False,frame_lock,4412,93024,0,0,,True,True,15,dresden,"{""15"": 1}",,13.737196326256,False,1,ok,0,end,0,,7551006677,0,2019-04-29 17:31:00,0,False
BIKE 93024,True,51.049373333333,15139307,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.738525555556,False,1,ok,0,last,0,,7551006677,0,2019-04-29 23:59:00,12,True
BIKE 93679,True,51.059097777778,15102380,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.730721111111,False,1,ok,0,first,0,,7551006571,0,2019-04-29 00:00:00,12,True
BIKE 93679,True,51.058177777778,15103840,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.731211111111,False,1,ok,0,start,0,,7551006571,0,2019-04-29 05:35:00,12,True
BIKE 93679,True,51.050328888889,15107880,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.744081111111,False,1,ok,0,end,0,,7551006571,0,2019-04-29 05:42:00,12,True
BIKE 93679,True,51.050471111111,15114264,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.743826666667,False,1,ok,0,start,0,,7551006571,0,2019-04-29 14:35:00,12,True
BIKE 93679,True,51.059791111111,15124521,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.729825555556,False,1,ok,0,end,0,,7551006571,0,2019-04-29 14:44:00,12,True
BIKE 93679,True,51.059635555556,15124521,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.729724444444,False,1,ok,0,start,0,,7551006571,0,2019-04-29 16:30:00,12,True
BIKE 93679,True,51.059635555556,15124521,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.729724444444,False,1,ok,0,end,0,,7551006571,0,2019-04-29 16:33:00,12,True
BIKE 93679,True,51.059626666667,15138643,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.729772222222,False,1,ok,0,last,0,,7551006571,0,2019-04-29 23:59:00,12,True
BIKE 93513,True,51.068733333333,15034815,,False,frame_lock,0,93513,0,0,Messering,True,False,15,dresden,"{""15"": 1}",,13.714076666667,False,1,ok,0,first,0,,7551003681,0,2019-04-29 00:00:00,12,True
BIKE 93513,True,51.06884,15034815,,False,frame_lock,0,93513,0,0,Messering,True,False,15,dresden,"{""15"": 1}",,13.713894444444,False,1,ok,0,start,0,,7551003681,0,2019-04-29 16:30:00,12,True
BIKE 93513,True,51.06884,15034815,,False,frame_lock,0,93513,0,0,Messering,True,False,15,dresden,"{""15"": 1}",,13.713894444444,False,1,ok,0,end,0,,7551003681,0,2019-04-29 16:33:00,12,True
BIKE 93513,True,51.068733333333,15034815,,False,frame_lock,0,93513,0,0,Messering,True,False,15,dresden,"{""15"": 1}",,13.714025555556,False,1,ok,0,last,0,,7551003681,0,2019-04-29 23:59:00,12,True
BIKE 93073,True,51.057351111111,15100672,,False,frame_lock,0,93073,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.723668888889,False,1,ok,0,first,0,,7551004185,0,2019-04-29 00:00:00,12,True
BIKE 93073,True,51.057351111111,15100672,,False,frame_lock,0,93073,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.72372,False,1,ok,0,start,0,,7551004185,0,2019-04-29 06:14:00,12,True
BIKE 93073,True,51.057164444444,15108986,,False,frame_lock,0,93073,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.723666666667,False,1,ok,0,end,0,,7551004185,0,2019-04-29 06:24:00,12,True
BIKE 93073,True,51.057315555556,15119286,,False,frame_lock,0,93073,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.723827777778,False,1,ok,0,start,0,,7551004185,0,2019-04-29 15:00:00,12,True
BIKE 93073,True,51.060724444444,15125531,,False,frame_lock,0,93073,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.740083333333,False,1,ok,0,end,0,,7551004185,0,2019-04-29 15:09:00,12,True
BIKE 93073,True,51.060768888889,15125531,,False,frame_lock,0,93073,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.740176666667,False,1,ok,0,start,0,,7551004185,0,2019-04-29 16:30:00,12,True
BIKE 93073,True,51.060768888889,15125531,,False,frame_lock,0,93073,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.740176666667,False,1,ok,0,end,0,,7551004185,0,2019-04-29 16:33:00,12,True
BIKE 93073,True,51.06048,15125531,,False,frame_lock,0,93073,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.740572222222,False,1,ok,0,last,0,,7551004185,0,2019-04-29 23:59:00,12,True
BIKE 93795,True,51.048591111111,15101592,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.749943333333,False,1,ok,0,first,0,,7551005182,0,2019-04-29 00:00:00,12,True
BIKE 93795,True,51.048906666667,15108567,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.749013333333,False,1,ok,0,start,0,,7551005182,0,2019-04-29 07:06:00,12,True
BIKE 93795,True,51.029231111111,15110580,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.73947,False,1,ok,0,end,0,,7551005182,0,2019-04-29 07:22:00,12,True
BIKE 93795,True,51.029231111111,15110719,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.73947,False,1,ok,0,start,0,,7551005182,0,2019-04-29 09:09:00,12,True
BIKE 93795,True,51.03148,15113393,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.746065555556,False,1,ok,0,end,0,,7551005182,0,2019-04-29 09:14:00,12,True
BIKE 93795,True,51.031395555556,15113393,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.746234444444,False,1,ok,0,start,0,,7551005182,0,2019-04-29 09:27:00,12,True
BIKE 93795,True,51.029248888889,15113863,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.73905,False,1,ok,0,end,0,,7551005182,0,2019-04-29 09:33:00,12,True
BIKE 93795,True,51.029248888889,15113863,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.73905,False,1,ok,0,start,0,,7551005182,0,2019-04-29 10:44:00,12,True
Andreas-Pfitzmann-Bau,True,51.025619416653,4405708,traffic_sign,False,frame_lock,4461,93795,0,0,,True,True,15,dresden,"{""15"": 1}",,13.723919391632,False,1,ok,0,end,0,,7551005182,0,2019-04-29 10:54:00,0,False
Andreas-Pfitzmann-Bau,True,51.025619416653,4405708,traffic_sign,False,frame_lock,4461,93795,0,0,,True,True,15,dresden,"{""15"": 1}",,13.723919391632,False,1,ok,0,start,0,,7551005182,0,2019-04-29 11:13:00,0,False
BIKE 93795,True,51.032128888889,15117015,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.702616666667,False,1,ok,0,end,0,,7551005182,0,2019-04-29 11:22:00,12,True
BIKE 93795,True,51.032022222222,15117015,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.702846666667,False,1,ok,0,start,0,,7551005182,0,2019-04-29 16:30:00,12,True
BIKE 93795,True,51.032022222222,15117015,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.702846666667,False,1,ok,0,end,0,,7551005182,0,2019-04-29 16:33:00,12,True
BIKE 93795,True,51.032137777778,15117015,,False,frame_lock,0,93795,0,0,,True,False,15,dresden,"{""15"": 1}",,13.702714444444,False,1,ok,0,last,0,,7551005182,0,2019-04-29 23:59:00,12,True
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93621,0,0,,True,True,15,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,first,0,,7551007336,0,2019-04-29 00:00:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93621,0,0,,True,True,15,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,start,0,,7551007336,0,2019-04-29 16:30:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93621,0,0,,True,True,15,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,end,0,,7551007336,0,2019-04-29 16:33:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93621,0,0,,True,True,15,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,last,0,,7551007336,0,2019-04-29 23:59:00,0,False
BIKE 93890,True,51.052937777778,15103009,,False,frame_lock,0,93890,0,0,,True,False,71,dresden,"{""71"": 1}",,13.807094444444,False,1,ok,0,first,0,,7551016306,0,2019-04-29 00:00:00,12,True
BIKE 93890,True,51.052124444444,15105133,,False,frame_lock,0,93890,0,0,,True,False,71,dresden,"{""71"": 1}",,13.80687,False,1,ok,0,start,0,,7551016306,0,2019-04-29 16:30:00,12,True
BIKE 93890,True,51.052124444444,15105133,,False,frame_lock,0,93890,0,0,,True,False,71,dresden,"{""71"": 1}",,13.80687,False,1,ok,0,end,0,,7551016306,0,2019-04-29 16:33:00,12,True
BIKE 93890,True,51.052124444444,15105133,,False,frame_lock,0,93890,0,0,,True,False,71,dresden,"{""71"": 1}",,13.80687,False,1,ok,0,last,0,,7551016306,0,2019-04-29 17:13:00,12,True
Kino im Dach,True,51.040908194397,681987,,False,frame_lock,4446,93820,0,0,,True,True,71,dresden,"{""71"": 1}",,13.800866603851,False,1,ok,0,first,0,,7551021234,0,2019-04-29 00:00:00,0,False
Kino im Dach,True,51.040908194397,681987,,False,frame_lock,4446,93820,0,0,,True,True,71,dresden,"{""71"": 1}",,13.800866603851,False,1,ok,0,start,0,,7551021234,0,2019-04-29 16:30:00,0,False
Kino im Dach,True,51.040908194397,681987,,False,frame_lock,4446,93820,0,0,,True,True,71,dresden,"{""71"": 1}",,13.800866603851,False,1,ok,0,end,0,,7551021234,0,2019-04-29 16:33:00,0,False
Kino im Dach,True,51.040908194397,681987,,False,frame_lock,4446,93820,0,0,,True,True,71,dresden,"{""71"": 1}",,13.800866603851,False,1,ok,0,start,0,,7551021234,0,2019-04-29 16:42:00,0,False
Pohlandplatz,True,51.042955536027,126784,,False,frame_lock,4322,93820,0,0,,True,True,71,dresden,"{""71"": 1}",,13.795416355133,True,1,ok,0,end,0,,7551021234,0,2019-04-29 16:54:00,0,False
Pohlandplatz,True,51.042955536027,126784,,False,frame_lock,4322,93820,0,0,,True,True,71,dresden,"{""undefined"": 1, ""71"": 1}",,13.795416355133,True,2,ok,0,start,0,,7551021234,0,2019-04-29 19:33:00,0,False
Eisenacher Straße,True,51.047410805352,122008,,False,frame_lock,4326,93820,0,0,,True,True,71,dresden,"{""undefined"": 1, ""71"": 2}",,13.798184394836,False,3,ok,0,end,0,,7551021234,0,2019-04-29 19:37:00,0,False
