p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_special_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,p_free_special_racks,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
BIKE 93539,True,51.049631111111,15179550,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.753243333333,False,1,ok,0,end,0,,7551006822,0,2019-04-30 19:05:00,12,True
BIKE 93539,True,51.049795555556,15179550,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.752925555556,False,1,ok,0,last,0,,7551006822,0,2019-04-30 23:59:00,12,True
BIKE 93054,True,51.032804444444,15139086,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.710776666667,False,1,ok,0,first,0,,7551006192,0,2019-04-30 00:00:00,12,True
BIKE 93054,True,51.033182222222,15139086,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.710131111111,False,1,ok,0,start,0,,7551006192,0,2019-04-30 07:28:00,12,True
Rathaus Plauen,True,51.029401598405,10299481,free,False,frame_lock,4470,93054,0,0,,True,True,15,dresden,"{""15"": 1}",,13.707064390182,False,1,ok,0,end,0,,7551006192,0,2019-04-30 07:33:00,0,False
Rathaus Plauen,True,51.029401598405,10299481,free,False,frame_lock,4470,93054,0,0,,True,True,15,dresden,"{""15"": 1}",,13.707064390182,False,1,ok,0,start,0,,7551006192,0,2019-04-30 09:21:00,0,False
BIKE 93054,True,51.030648888889,15151804,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.729298888889,False,1,ok,0,end,0,,7551006192,0,2019-04-30 09:31:00,12,True
BIKE 93054,True,51.030417777778,15151804,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.72928,False,1,ok,0,start,0,,7551006192,0,2019-04-30 10:00:00,12,True
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93054,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 4}",,13.736386299133,False,5,ok,0,end,0,,7551006192,0,2019-04-30 10:29:00,0,False
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93054,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.736386299133,False,3,ok,0,start,0,,7551006192,0,2019-04-30 10:38:00,0,False
BIKE 93054,True,51.027057777778,15154664,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.726873333333,False,1,ok,0,end,0,,7551006192,0,2019-04-30 10:46:00,12,True
BIKE 93054,True,51.027057777778,15154664,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.726873333333,False,1,ok,0,start,0,,7551006192,0,2019-04-30 10:58:00,12,True
BIKE 93054,True,51.027057777778,15155244,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.726873333333,False,1,ok,0,end,0,,7551006192,0,2019-04-30 11:00:00,12,True
BIKE 93054,True,51.027057777778,15155244,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.726873333333,False,1,ok,0,start,0,,7551006192,0,2019-04-30 11:06:00,12,True
Hochschulstr./Reichenbachstraße,True,51.033898652818,4813110,free,False,frame_lock,4466,93054,0,0,,True,True,15,dresden,"{""15"": 1}",,13.73299062252,False,1,ok,0,end,0,,7551006192,0,2019-04-30 11:56:00,0,False
Hochschulstr./Reichenbachstraße,True,51.033898652818,4813110,free,False,frame_lock,4466,93054,0,0,,True,True,15,dresden,"{""15"": 1}",,13.73299062252,False,1,ok,0,start,0,,7551006192,0,2019-04-30 13:01:00,0,False
HTW Dresden / Friedrich List Platz 1,True,51.037595829035,5254203,,False,frame_lock,4323,93054,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.734766244888,False,2,ok,0,end,0,,7551006192,0,2019-04-30 13:05:00,0,False
HTW Dresden / Friedrich List Platz 1,True,51.037595829035,5254203,,False,frame_lock,4323,93054,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.734766244888,False,2,ok,0,start,0,,7551006192,0,2019-04-30 13:13:00,0,False
BIKE 93054,True,51.082928888889,15162151,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.709657777778,False,1,ok,0,end,0,,7551006192,0,2019-04-30 13:33:00,12,True
BIKE 93054,True,51.08296,15162151,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.709713333333,False,1,ok,0,start,0,,7551006192,0,2019-04-30 13:45:00,12,True
Altpieschen,True,51.077648763812,264557,,False,frame_lock,4355,93054,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.7167096138,False,2,ok,0,end,0,,7551006192,0,2019-04-30 13:49:00,0,False
Altpieschen,True,51.077648763812,264557,,False,frame_lock,4355,93054,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.7167096138,False,2,ok,0,start,0,,7551006192,0,2019-04-30 14:35:00,0,False
BIKE 93054,True,51.073968888889,15166377,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.691015555556,False,1,ok,0,end,0,,7551006192,0,2019-04-30 14:52:00,12,True
BIKE 93054,True,51.074146666667,15166377,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.691023333333,False,1,ok,0,start,0,,7551006192,0,2019-04-30 19:03:00,12,True
BIKE 93054,True,51.074146666667,15166377,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.691023333333,False,1,ok,0,end,0,,7551006192,0,2019-04-30 19:05:00,12,True
BIKE 93054,True,51.073853333333,15166377,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.69093,False,1,ok,0,last,0,,7551006192,0,2019-04-30 23:59:00,12,True
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93415,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.749507665634,False,5,ok,0,first,0,,7551002520,0,2019-04-30 00:00:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93415,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 1}",,13.749507665634,False,4,ok,0,start,0,,7551002520,0,2019-04-30 13:24:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93415,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 1}",,13.749507665634,False,4,ok,0,end,0,,7551002520,0,2019-04-30 13:27:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93415,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 1}",,13.749507665634,False,3,ok,0,start,0,,7551002520,0,2019-04-30 17:27:00,0,False
Schauburg,True,51.071143657107,121771,,False,frame_lock,4327,93415,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.750328421593,False,4,ok,0,end,0,,7551002520,0,2019-04-30 17:31:00,0,False
Schauburg,True,51.071143657107,121771,,False,frame_lock,4327,93415,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.750328421593,False,4,ok,0,start,0,,7551002520,0,2019-04-30 17:58:00,0,False
BIKE 93415,True,51.082706666667,15181301,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.768831111111,False,1,ok,0,end,0,,7551002520,0,2019-04-30 19:33:00,12,True
BIKE 93415,True,51.082484444444,15181301,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.768746666667,False,1,ok,0,last,0,,7551002520,0,2019-04-30 23:59:00,12,True
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,3,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.838900327682,False,3,ok,0,first,0,,7551006885,6,2019-04-30 00:00:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,4,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.838900327682,False,2,ok,0,start,0,,7551006885,6,2019-04-30 13:24:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,4,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.838900327682,False,2,ok,0,end,0,,7551006885,6,2019-04-30 13:27:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,3,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.838900327682,False,3,ok,0,start,0,,7551006885,6,2019-04-30 19:03:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,3,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.838900327682,False,3,ok,0,end,0,,7551006885,6,2019-04-30 19:05:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,3,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.838900327682,False,3,ok,0,last,0,,7551006885,6,2019-04-30 23:59:00,0,False
BIKE 93481,True,51.050364444444,15139402,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.709885555556,False,1,ok,0,first,0,,7551002454,0,2019-04-30 00:00:00,12,True
BIKE 93481,True,51.050493333333,15145237,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.709598888889,False,1,ok,0,start,0,,7551002454,0,2019-04-30 08:45:00,12,True
BIKE 93481,True,51.029417777778,15150970,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.738388888889,False,1,ok,0,end,0,,7551002454,0,2019-04-30 09:03:00,12,True
Seminargebäude / Zellescher Weg,True,51.02849,4405575,sign,False,frame_lock,4451,93481,0,0,,True,True,0,dresden,"{""undefined"": 2}",,13.73935,False,2,ok,0,start,0,,7551002454,0,2019-04-30 09:31:00,0,False
Münchner Platz / George-Bähr-Str.,True,51.02962,4405733,traffic_sign,False,frame_lock,4462,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.72327,False,2,ok,0,end,0,,7551002454,0,2019-04-30 09:38:00,0,False
Münchner Platz / George-Bähr-Str.,True,51.02962,4405733,traffic_sign,False,frame_lock,4462,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.72327,False,3,ok,0,start,0,,7551002454,0,2019-04-30 10:26:00,0,False
Hettnerstr. / George-Bähr-Str.,True,51.03006,4405603,free,False,frame_lock,4453,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.72757,False,2,ok,0,end,0,,7551002454,0,2019-04-30 10:29:00,0,False
Hettnerstr. / George-Bähr-Str.,True,51.03006,4405603,free,False,frame_lock,4453,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.72757,False,1,ok,0,start,0,,7551002454,0,2019-04-30 10:36:00,0,False
Bergstr./Zellescher Weg (Fritz-Foerster-Platz),True,51.030207929089,264545,,False,frame_lock,4345,93481,0,0,,True,True,0,dresden,"{""undefined"": 2}",,13.731000423431,False,2,ok,0,end,0,,7551002454,0,2019-04-30 10:41:00,0,False
Bergstr./Zellescher Weg (Fritz-Foerster-Platz),True,51.030207929089,264545,,False,frame_lock,4345,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.731000423431,False,1,ok,0,start,0,,7551002454,0,2019-04-30 10:55:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93481,0,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 1}",,13.733623623848,True,4,ok,0,end,0,,7551002454,0,2019-04-30 11:02:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93481,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 1}",,13.733623623848,True,4,ok,0,start,0,,7551002454,0,2019-04-30 11:58:00,0,False
Sächsische Zeitung / Haus der Presse,True,51.057284394171,265880,,False,frame_lock,4303,93481,5,0,,True,True,0,dresden,"{""undefined"": 1}",,13.728811740875,False,1,ok,0,end,0,,7551002454,6,2019-04-30 12:09:00,0,False
Sächsische Zeitung / Haus der Presse,True,51.057284394171,265880,,False,frame_lock,4303,93481,5,0,,True,True,0,dresden,"{""undefined"": 1}",,13.728811740875,False,1,ok,0,start,0,,7551002454,6,2019-04-30 13:24:00,0,False
Sächsische Zeitung / Haus der Presse,True,51.057284394171,265880,,False,frame_lock,4303,93481,5,0,,True,True,0,dresden,"{""undefined"": 1}",,13.728811740875,False,1,ok,0,end,0,,7551002454,6,2019-04-30 13:27:00,0,False
Sächsische Zeitung / Haus der Presse,True,51.057284394171,265880,,False,frame_lock,4303,93481,5,0,,True,True,0,dresden,"{""undefined"": 1}",,13.728811740875,False,1,ok,0,start,0,,7551002454,6,2019-04-30 14:26:00,0,False
BIKE 93481,True,51.056826666667,15165161,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.725315555556,False,1,ok,0,end,0,,7551002454,0,2019-04-30 14:29:00,12,True
BIKE 93481,True,51.057675555556,15178868,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.725465555556,False,1,ok,0,start,0,,7551002454,0,2019-04-30 19:03:00,12,True
BIKE 93481,True,51.057675555556,15178868,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.725465555556,False,1,ok,0,end,0,,7551002454,0,2019-04-30 19:05:00,12,True
BIKE 93481,True,51.056835555556,15183369,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.724573333333,False,1,ok,0,start,0,,7551002454,0,2019-04-30 22:15:00,12,True
BIKE 93481,True,51.043497777778,15186521,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.704171111111,False,1,ok,0,end,0,,7551002454,0,2019-04-30 22:28:00,12,True
BIKE 93481,True,51.043497777778,15186521,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.704171111111,False,1,ok,0,last,0,,7551002454,0,2019-04-30 23:59:00,12,True
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,first,0,,7551006903,0,2019-04-30 00:00:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,start,0,,7551006903,0,2019-04-30 13:24:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,end,0,,7551006903,0,2019-04-30 13:27:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,start,0,,7551006903,0,2019-04-30 19:03:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,end,0,,7551006903,0,2019-04-30 19:05:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,last,0,,7551006903,0,2019-04-30 23:59:00,0,False
Südhöhe,True,51.01992,10299802,free,False,frame_lock,4502,93369,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.73001,False,1,ok,0,first,0,,7551006976,0,2019-04-30 12:31:00,0,False
Südhöhe,True,51.01992,10299802,free,False,frame_lock,4502,93369,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.73001,False,5,ok,0,start,0,,7551006976,0,2019-04-30 13:24:00,0,False
Südhöhe,True,51.01992,10299802,free,False,frame_lock,4502,93369,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.73001,False,5,ok,0,end,0,,7551006976,0,2019-04-30 13:27:00,0,False
Südhöhe,True,51.01992,10299802,free,False,frame_lock,4502,93369,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.73001,False,5,ok,0,start,0,,7551006976,0,2019-04-30 14:26:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93369,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.733623623848,True,4,ok,0,end,0,,7551006976,0,2019-04-30 14:39:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93369,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.733623623848,True,4,ok,0,start,0,,7551006976,0,2019-04-30 14:49:00,0,False
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93369,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 1}",,13.746272921562,False,3,ok,0,end,0,,7551006976,0,2019-04-30 15:16:00,0,False
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93369,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.746272921562,False,4,ok,0,start,0,,7551006976,0,2019-04-30 16:25:00,0,False
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93369,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 3}",,13.746272921562,False,5,ok,0,end,0,,7551006976,0,2019-04-30 16:38:00,0,False
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 4}",,13.746272921562,False,5,ok,0,start,0,,7551006976,0,2019-04-30 19:03:00,0,False
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 4}",,13.746272921562,False,5,ok,0,end,0,,7551006976,0,2019-04-30 19:05:00,0,False
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 4}",,13.746272921562,False,5,ok,0,start,0,,7551006976,0,2019-04-30 19:27:00,0,False
BIKE 93369,True,51.0734,15181217,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.742633333333,False,1,ok,0,end,0,,7551006976,0,2019-04-30 19:30:00,12,True
BIKE 93369,True,51.073226666667,15181217,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.741843333333,False,1,ok,0,last,0,,7551006976,0,2019-04-30 23:59:00,12,True
BIKE 93024,True,51.049373333333,15139307,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.738525555556,False,1,ok,0,first,0,,7551006677,0,2019-04-30 00:00:00,12,True
Kulturpalast,True,51.050547111895,155920,,False,frame_lock,4412,93024,0,0,,True,True,15,dresden,"{""15"": 1}",,13.737196326256,False,1,ok,0,start,0,,7551006677,0,2019-04-30 05:41:00,0,False
BIKE 93024,True,51.058408888889,15144418,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.736968888889,False,1,ok,0,end,0,,7551006677,0,2019-04-30 05:49:00,12,True
BIKE 93024,True,51.058506666667,15144418,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.736724444444,False,1,ok,0,start,0,,7551006677,0,2019-04-30 13:24:00,12,True
BIKE 93024,True,51.058506666667,15144418,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.736724444444,False,1,ok,0,end,0,,7551006677,0,2019-04-30 13:27:00,12,True
BIKE 93024,True,51.058471111111,15144418,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.737005555556,False,1,ok,0,start,0,,7551006677,0,2019-04-30 18:28:00,12,True
BIKE 93024,True,51.07748,15179305,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.733512222222,False,1,ok,0,end,0,,7551006677,0,2019-04-30 18:44:00,12,True
BIKE 93024,True,51.077435555556,15179305,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.733443333333,False,1,ok,0,start,0,,7551006677,0,2019-04-30 19:03:00,12,True
BIKE 93024,True,51.072315555556,15180553,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.747334444444,False,1,ok,0,end,0,,7551006677,0,2019-04-30 19:13:00,12,True
BIKE 93024,True,51.072248888889,15180553,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.74741,False,1,ok,0,start,0,,7551006677,0,2019-04-30 19:37:00,12,True
BIKE 93024,True,51.068746666667,15181783,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.748007777778,False,1,ok,0,end,0,,7551006677,0,2019-04-30 19:45:00,12,True
BIKE 93024,True,51.068888888889,15181955,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.748317777778,False,1,ok,0,start,0,,7551006677,0,2019-04-30 21:55:00,12,True
BIKE 93024,True,51.065217777778,15185885,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.753241111111,False,1,ok,0,end,0,,7551006677,0,2019-04-30 22:04:00,12,True
BIKE 93024,True,51.065217777778,15185885,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.753241111111,False,1,ok,0,last,0,,7551006677,0,2019-04-30 23:59:00,12,True
