p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
BIKE 93054,True,51.019488888889,14046550,,False,frame_lock,0,93054,0,Südhöhe,True,False,15,dresden,"{""15"": 1}",,13.73163,False,1,ok,0,end,,7551006192,0,2019-04-04 10:38:00,12,True
BIKE 93054,True,51.019488888889,14046550,,False,frame_lock,0,93054,0,Südhöhe,True,False,15,dresden,"{""15"": 1}",,13.73163,False,1,ok,0,start,,7551006192,0,2019-04-04 10:46:00,12,True
BIKE 93054,True,51.028915555556,14047028,,False,frame_lock,0,93054,0,Haeckelstraße,True,False,15,dresden,"{""15"": 1}",,13.732941111111,False,1,ok,0,end,,7551006192,0,2019-04-04 10:53:00,12,True
BIKE 93054,True,51.029044444444,14047028,,False,frame_lock,0,93054,0,Haeckelstraße,True,False,15,dresden,"{""15"": 1}",,13.73274,False,1,ok,0,start,,7551006192,0,2019-04-04 12:25:00,12,True
BIKE 93054,True,51.043822222222,14050940,,False,frame_lock,0,93054,0,St. Petersburger Straße 25,True,False,15,dresden,"{""15"": 1}",,13.738861111111,False,1,ok,0,end,,7551006192,0,2019-04-04 12:38:00,12,True
BIKE 93054,True,51.043822222222,14050940,,False,frame_lock,0,93054,0,St. Petersburger Straße 25,True,False,15,dresden,"{""15"": 1}",,13.738861111111,False,1,ok,0,start,,7551006192,0,2019-04-04 12:54:00,12,True
Bhf. Mitte - Weißeritzstraße,True,51.055706379924,338637,,False,frame_lock,4300,93054,0,,True,True,15,dresden,"{""15"": 4}",,13.722803592682,False,4,ok,0,end,,7551006192,0,2019-04-04 13:08:00,0,False
Bhf. Mitte - Weißeritzstraße,True,51.055706379924,338637,,False,frame_lock,4300,93054,0,,True,True,15,dresden,"{""15"": 4}",,13.722803592682,False,4,ok,0,start,,7551006192,0,2019-04-04 15:13:00,0,False
BIKE 93054,True,51.038662222222,14058688,,False,frame_lock,0,93054,0,Tharandter Straße 30a,True,False,15,dresden,"{""15"": 1}",,13.704893333333,False,1,ok,0,end,,7551006192,0,2019-04-04 15:26:00,12,True
BIKE 93054,True,51.03864,14058688,,False,frame_lock,0,93054,0,Tharandter Straße,True,False,15,dresden,"{""15"": 1}",,13.704995555556,False,1,ok,0,start,,7551006192,0,2019-04-04 20:49:00,12,True
BIKE 93054,True,51.088515555556,14071412,,False,frame_lock,0,93054,0,Hildesheimer Straße 66,True,False,15,dresden,"{""15"": 1}",,13.705555555556,False,1,ok,0,end,,7551006192,0,2019-04-04 21:17:00,12,True
BIKE 93054,True,51.088155555556,14071763,,False,frame_lock,0,93054,0,Industriestraße 57a,True,False,15,dresden,"{""15"": 1}",,13.707114444444,False,1,ok,0,last,,7551006192,0,2019-04-04 23:59:00,12,True
Bautzner Straße / Rothenburger Straße,True,51.06294,10299563,free,False,frame_lock,4482,93415,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.75129,False,3,ok,0,first,,7551002520,0,2019-04-04 00:00:00,0,False
Bautzner Straße / Rothenburger Straße,True,51.06294,10299563,free,False,frame_lock,4482,93415,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.75129,False,2,ok,0,start,,7551002520,0,2019-04-04 08:42:00,0,False
Bf. Dresden-Neustadt,True,51.065183772328,73,free,False,frame_lock,4332,93415,0,,True,True,0,dresden,"{""undefined"": 1}",,13.741219639778,False,1,ok,0,end,,7551002520,0,2019-04-04 08:47:00,0,False
Bf. Dresden-Neustadt,True,51.065183772328,73,free,False,frame_lock,4332,93415,0,,True,True,0,dresden,"{""undefined"": 1}",,13.741219639778,False,1,ok,0,start,,7551002520,0,2019-04-04 09:00:00,0,False
BIKE 93415,True,51.050951111111,14044162,,False,frame_lock,0,93415,0,Fröbelstraße 55,True,False,0,dresden,"{""undefined"": 1}",,13.705645555556,False,1,ok,0,end,,7551002520,0,2019-04-04 09:18:00,12,True
BIKE 93415,True,51.050951111111,14044162,,False,frame_lock,0,93415,0,Fröbelstraße 55,True,False,0,dresden,"{""undefined"": 1}",,13.705645555556,False,1,ok,0,start,,7551002520,0,2019-04-04 09:46:00,12,True
BIKE 93415,True,51.040608888889,14045532,,False,frame_lock,0,93415,0,,True,False,0,dresden,"{""undefined"": 1}",,13.73247,False,1,ok,0,end,,7551002520,0,2019-04-04 10:05:00,12,True
BIKE 93415,True,51.040608888889,14045532,,False,frame_lock,0,93415,0,,True,False,0,dresden,"{""undefined"": 1}",,13.73247,False,1,ok,0,start,,7551002520,0,2019-04-04 10:58:00,12,True
Dresden Thalia (Dr.-Külz-Ring/Prager Str.),True,51.047039830317,69118,,False,frame_lock,4415,93415,0,,True,True,0,dresden,"{""undefined"": 1}",,13.736633062363,False,1,ok,0,end,,7551002520,0,2019-04-04 11:05:00,0,False
Dresden Thalia (Dr.-Külz-Ring/Prager Str.),True,51.047039830317,69118,,False,frame_lock,4415,93415,0,,True,True,0,dresden,"{""undefined"": 1}",,13.736633062363,False,1,ok,0,start,,7551002520,0,2019-04-04 13:59:00,0,False
BIKE 93415,True,51.059893333333,14055749,,False,frame_lock,0,93415,0,Kleine Marienbrücke,True,False,0,dresden,"{""undefined"": 1}",,13.735632222222,False,1,ok,0,end,,7551002520,0,2019-04-04 14:28:00,12,True
BIKE 93415,True,51.060066666667,14063435,,False,frame_lock,0,93415,0,Kleine Marienbrücke,True,False,0,dresden,"{""undefined"": 1}",,13.735408888889,False,1,ok,0,start,,7551002520,0,2019-04-04 17:05:00,12,True
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93415,0,,True,True,0,dresden,"{""undefined"": 4, ""15"": 1}",,13.746272921562,False,5,ok,0,end,,7551002520,0,2019-04-04 17:24:00,0,False
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93415,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.746272921562,False,5,ok,0,last,,7551002520,0,2019-04-04 23:59:00,0,False
BIKE 93697,True,51.051342222222,14026463,,False,frame_lock,0,93697,0,Rampische Straße,True,False,15,dresden,"{""15"": 1}",,13.741941111111,False,1,ok,0,first,,7551006885,0,2019-04-04 00:00:00,12,True
Frauenkirche Dresden,True,51.052361351404,217380,,False,frame_lock,4408,93697,0,,True,True,15,dresden,"{""15"": 1}",,13.741911649704,False,1,ok,0,last,,7551006885,0,2019-04-04 23:59:00,0,False
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93544,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 3}",,13.746272921562,False,4,ok,0,first,,7551006179,0,2019-04-04 08:56:00,0,False
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93544,0,,True,True,15,dresden,"{""undefined"": 2, ""15"": 2}",,13.746272921562,False,4,ok,0,start,,7551006179,0,2019-04-04 16:19:00,0,False
BIKE 93544,True,51.037817777778,14062668,,False,frame_lock,0,93544,0,Waldheimer Straße 4,True,False,15,dresden,"{""15"": 1}",,13.70045,False,1,ok,0,end,,7551006179,0,2019-04-04 16:45:00,12,True
BIKE 93544,True,51.038026666667,14062668,,False,frame_lock,0,93544,0,Waldheimer Straße 2,True,False,15,dresden,"{""15"": 1}",,13.70038,False,1,ok,0,start,,7551006179,0,2019-04-04 20:21:00,12,True
Bhf. Mitte - Weißeritzstraße,True,51.055706379924,338637,,False,frame_lock,4300,93544,0,,True,True,15,dresden,"{""15"": 1}",,13.722803592682,False,1,ok,0,end,,7551006179,0,2019-04-04 20:34:00,0,False
Bhf. Mitte - Weißeritzstraße,True,51.055706379924,338637,,False,frame_lock,4300,93544,0,,True,True,15,dresden,"{""15"": 1}",,13.722803592682,False,1,ok,0,start,,7551006179,0,2019-04-04 21:22:00,0,False
BIKE 93544,True,51.057746666667,14071652,,False,frame_lock,0,93544,0,Vorwerkstraße 7,True,False,15,dresden,"{""15"": 1}",,13.712825555556,False,1,ok,0,end,,7551006179,0,2019-04-04 21:29:00,12,True
BIKE 93544,True,51.057431111111,14073999,,False,frame_lock,0,93544,0,Vorwerkstraße 9,True,False,15,dresden,"{""15"": 1}",,13.712955555556,False,1,ok,0,last,,7551006179,0,2019-04-04 23:59:00,12,True
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93261,3,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.799300193787,False,2,ok,0,first,,7551006641,6,2019-04-04 00:00:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93261,4,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.799300193787,False,2,ok,0,last,,7551006641,6,2019-04-04 23:59:00,0,False
Goldener Reiter,True,51.057948627674,96479,,False,frame_lock,4421,93481,0,,True,True,0,dresden,"{""undefined"": 1}",,13.741482496262,False,1,ok,0,first,,7551002454,0,2019-04-04 00:00:00,0,False
Goldener Reiter,True,51.057948627674,96479,,False,frame_lock,4421,93481,0,,True,True,0,dresden,"{""undefined"": 1}",,13.741482496262,False,1,ok,0,start,,7551002454,0,2019-04-04 06:47:00,0,False
BIKE 93481,True,51.029168888889,14040533,,False,frame_lock,0,93481,0,Zellescher Weg 17,True,False,0,dresden,"{""undefined"": 1}",,13.738222222222,False,1,ok,0,end,,7551002454,0,2019-04-04 07:12:00,12,True
BIKE 93481,True,51.029168888889,14040533,,False,frame_lock,0,93481,0,Zellescher Weg 17,True,False,0,dresden,"{""undefined"": 1}",,13.738222222222,False,1,ok,0,start,,7551002454,0,2019-04-04 07:16:00,12,True
Toeplerbau / Binderbau,True,51.02727,4405696,traffic_sign,False,frame_lock,4459,93481,0,,True,True,0,dresden,"{""undefined"": 4, ""15"": 1}",,13.72573,False,5,ok,0,end,,7551002454,0,2019-04-04 07:22:00,0,False
Toeplerbau / Binderbau,True,51.02727,4405696,traffic_sign,False,frame_lock,4459,93481,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.72573,False,5,ok,0,start,,7551002454,0,2019-04-04 10:19:00,0,False
Manitiusstraße,True,51.05658,10299726,free,False,frame_lock,4496,93481,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 1}",,13.71493,False,4,ok,0,end,,7551002454,0,2019-04-04 10:42:00,0,False
Manitiusstraße,True,51.05658,10299726,free,False,frame_lock,4496,93481,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 1}",,13.71493,False,4,ok,0,start,,7551002454,0,2019-04-04 12:37:00,0,False
BIKE 93481,True,51.055795555556,14051099,,False,frame_lock,0,93481,0,Schäferstraße 25,True,False,0,dresden,"{""undefined"": 1}",,13.717913333333,False,1,ok,0,end,,7551002454,0,2019-04-04 12:41:00,12,True
BIKE 93481,True,51.055795555556,14051099,,False,frame_lock,0,93481,0,Schäferstraße 25,True,False,0,dresden,"{""undefined"": 1}",,13.717913333333,False,1,ok,0,start,,7551002454,0,2019-04-04 12:49:00,12,True
BIKE 93481,True,51.055915555556,14051838,,False,frame_lock,0,93481,0,Schäferstraße 29,True,False,0,dresden,"{""undefined"": 1}",,13.717728888889,False,1,ok,0,end,,7551002454,0,2019-04-04 14:32:00,12,True
BIKE 93481,True,51.056386666667,14051838,,False,frame_lock,0,93481,0,Behringstraße 7,True,False,0,dresden,"{""undefined"": 1}",,13.717417777778,False,1,ok,0,last,,7551002454,0,2019-04-04 23:59:00,12,True
Pirnaischer Platz,True,51.048972240425,9972732,,False,frame_lock,4315,93382,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 3}",,13.74415397644,False,5,ok,0,first,,7551007225,0,2019-04-04 05:05:00,0,False
Pirnaischer Platz,True,51.048972240425,9972732,,False,frame_lock,4315,93382,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 3}",,13.74415397644,False,5,ok,0,start,,7551007225,0,2019-04-04 08:23:00,0,False
BIKE 93382,True,51.028391111111,14043161,,False,frame_lock,0,93382,0,Zellescher Weg,True,False,0,dresden,"{""undefined"": 1}",,13.742175555556,False,1,ok,0,end,,7551007225,0,2019-04-04 08:42:00,12,True
Andreas-Schubert-Bau / Zellescher Weg,True,51.02922,4405569,sign,False,frame_lock,4450,93382,0,,True,True,0,dresden,"{""undefined"": 1}",,13.74035,False,1,ok,0,start,,7551007225,0,2019-04-04 10:51:00,0,False
Andreas-Schubert-Bau / Zellescher Weg,True,51.02922,4405569,sign,False,frame_lock,4450,93382,0,,True,True,0,dresden,"{""undefined"": 1}",,13.74035,False,1,ok,0,end,,7551007225,0,2019-04-04 12:29:00,0,False
Andreas-Schubert-Bau / Zellescher Weg,True,51.02922,4405569,sign,False,frame_lock,4450,93382,0,,True,True,0,dresden,"{""undefined"": 1}",,13.74035,False,1,ok,0,start,,7551007225,0,2019-04-04 13:58:00,0,False
BIKE 93382,True,51.066871111111,14055682,,False,frame_lock,0,93382,0,Königsbrücker Straße 21-29,True,False,0,dresden,"{""undefined"": 1}",,13.747072222222,False,1,ok,0,end,,7551007225,0,2019-04-04 14:27:00,12,True
BIKE 93382,True,51.066262222222,14055682,,False,frame_lock,0,93382,0,Königsbrücker Straße 17,True,False,0,dresden,"{""undefined"": 1}",,13.746807777778,False,1,ok,0,start,,7551007225,0,2019-04-04 17:08:00,12,True
BIKE 93382,True,51.049537777778,14064772,,False,frame_lock,0,93382,0,Gohliser Straße 43,True,False,0,dresden,"{""undefined"": 1}",,13.694061111111,False,1,ok,0,end,,7551007225,0,2019-04-04 17:30:00,12,True
BIKE 93382,True,51.048902222222,14073760,,False,frame_lock,0,93382,0,Bramschstraße 2,True,False,0,dresden,"{""undefined"": 1}",,13.694775555556,False,1,ok,0,last,,7551007225,0,2019-04-04 23:59:00,12,True
Manitiusstraße,True,51.05658,10299726,free,False,frame_lock,4496,93369,0,,True,True,0,dresden,"{""undefined"": 4, ""15"": 1}",,13.71493,False,5,ok,0,first,,7551006976,0,2019-04-04 00:00:00,0,False
Manitiusstraße,True,51.05658,10299726,free,False,frame_lock,4496,93369,0,,True,True,0,dresden,"{""undefined"": 4, ""15"": 1}",,13.71493,False,5,ok,0,last,,7551006976,0,2019-04-04 04:48:00,0,False
Südhöhe,True,51.01992,10299802,free,False,frame_lock,4502,93024,0,,True,True,15,dresden,"{""15"": 3}",,13.73001,False,3,ok,0,first,,7551006677,0,2019-04-04 13:11:00,0,False
Südhöhe,True,51.01992,10299802,free,False,frame_lock,4502,93024,0,,True,True,15,dresden,"{""15"": 2}",,13.73001,False,2,ok,0,start,,7551006677,0,2019-04-04 21:19:00,0,False
Lukasstr. / Hochschulstr.,True,51.03252,4405747,free,False,frame_lock,4463,93024,0,,True,True,15,dresden,"{""15"": 1}",,13.7325,False,1,ok,0,end,,7551006677,0,2019-04-04 21:25:00,0,False
Lukasstr. / Hochschulstr.,True,51.03252,4405747,free,False,frame_lock,4463,93024,0,,True,True,15,dresden,"{""15"": 1}",,13.7325,False,1,ok,0,start,,7551006677,0,2019-04-04 22:21:00,0,False
Pirnaischer Platz,True,51.048972240425,9972732,,False,frame_lock,4315,93024,0,,True,True,15,dresden,"{""15"": 1}",,13.74415397644,False,1,ok,0,end,,7551006677,0,2019-04-04 22:39:00,0,False
Pirnaischer Platz,True,51.048972240425,9972732,,False,frame_lock,4315,93024,0,,True,True,15,dresden,"{""15"": 1}",,13.74415397644,False,1,ok,0,last,,7551006677,0,2019-04-04 23:59:00,0,False
Malterstraße (Haltestelle),True,51.04257,10299584,free,False,frame_lock,4483,93749,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.69113,False,3,ok,0,first,,7551003061,0,2019-04-04 00:00:00,0,False
Malterstraße (Haltestelle),True,51.04257,10299584,free,False,frame_lock,4483,93749,0,,True,True,15,dresden,"{""15"": 2}",,13.69113,False,2,ok,0,start,,7551003061,0,2019-04-04 06:16:00,0,False
Hettnerstr. / George-Bähr-Str.,True,51.03006,4405603,free,False,frame_lock,4453,93749,0,,True,True,15,dresden,"{""15"": 1}",,13.72757,False,1,ok,0,end,,7551003061,0,2019-04-04 06:31:00,0,False
Hettnerstr. / George-Bähr-Str.,True,51.03006,4405603,free,False,frame_lock,4453,93749,0,,True,True,15,dresden,"{""15"": 2}",,13.72757,False,2,ok,0,start,,7551003061,0,2019-04-04 07:06:00,0,False
Münchner Platz / George-Bähr-Str.,True,51.02962,4405733,traffic_sign,False,frame_lock,4462,93749,0,,True,True,15,dresden,"{""undefined"": 3, ""15"": 2}",,13.72327,False,5,ok,0,end,,7551003061,0,2019-04-04 07:20:00,0,False
Münchner Platz / George-Bähr-Str.,True,51.02962,4405733,traffic_sign,False,frame_lock,4462,93749,0,,True,True,15,dresden,"{""undefined"": 3, ""15"": 2}",,13.72327,False,5,ok,0,start,,7551003061,0,2019-04-04 07:21:00,0,False
Hülsse-Bau Eingang Süd,True,51.02892,4405700,traffic_sign,False,frame_lock,4460,93749,0,,True,True,15,dresden,"{""15"": 3}",,13.72411,False,3,ok,0,end,,7551003061,0,2019-04-04 07:24:00,0,False
Hülsse-Bau Eingang Süd,True,51.02892,4405700,traffic_sign,False,frame_lock,4460,93749,0,,True,True,15,dresden,"{""15"": 2}",,13.72411,False,2,ok,0,start,,7551003061,0,2019-04-04 08:37:00,0,False
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93749,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 4}",,13.736386299133,False,5,ok,0,end,,7551003061,0,2019-04-04 08:44:00,0,False
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93749,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 4}",,13.736386299133,False,5,ok,0,start,,7551003061,0,2019-04-04 08:50:00,0,False
BIKE 93749,True,51.029337777778,14043635,,False,frame_lock,0,93749,0,Haeckelstraße,True,False,15,dresden,"{""15"": 1}",,13.73134,False,1,ok,0,end,,7551003061,0,2019-04-04 09:00:00,12,True
TU Dresden Hörsaalzentrum,True,51.029205917714,4405587,sign,False,frame_lock,4452,93749,0,,True,True,15,dresden,"{""15"": 2}",,13.730576634407,False,2,ok,0,start,,7551003061,0,2019-04-04 09:58:00,0,False
Stresemannplatz,True,51.042938671968,264598,,False,frame_lock,4391,93749,0,,True,True,15,dresden,"{""15"": 3}",,13.774216175079,False,3,ok,0,end,,7551003061,0,2019-04-04 10:23:00,0,False
Stresemannplatz,True,51.042938671968,264598,,False,frame_lock,4391,93749,0,,True,True,15,dresden,"{""15"": 1}",,13.774216175079,False,1,ok,0,start,,7551003061,0,2019-04-04 18:31:00,0,False
August-Bebel-Str. / hinter dem Haus 83 rechts,True,51.03112895074,4405638,traffic_sign,False,frame_lock,4456,93749,0,,True,True,15,dresden,"{""undefined"": 2, ""15"": 1}",,13.75273168087,False,3,ok,0,end,,7551003061,0,2019-04-04 18:45:00,0,False
August-Bebel-Str. / hinter dem Haus 83 rechts,True,51.03112895074,4405638,traffic_sign,False,frame_lock,4456,93749,0,,True,True,15,dresden,"{""15"": 1}",,13.75273168087,False,1,ok,0,last,,7551003061,0,2019-04-04 23:48:00,0,False
BIKE 93476,True,51.0622,14032538,,False,frame_lock,0,93476,0,Robert-Blum-Straße,True,False,0,dresden,"{""undefined"": 1}",,13.736397777778,False,1,ok,0,first,,7551005633,0,2019-04-04 00:00:00,12,True
BIKE 93476,True,51.062337777778,14041775,,False,frame_lock,0,93476,0,Robert-Blum-Straße 4,True,False,0,dresden,"{""undefined"": 1}",,13.737597777778,False,1,ok,0,last,,7551005633,0,2019-04-04 23:59:00,12,True
Best Western Hotel Quintessenz-Forum,True,51.059954757308,1161601,free,False,frame_lock,4443,93611,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.681733608246,False,3,ok,0,first,,7551003628,0,2019-04-04 00:00:00,0,False
Best Western Hotel Quintessenz-Forum,True,51.059954757308,1161601,free,False,frame_lock,4443,93611,0,,True,True,15,dresden,"{""undefined"": 2, ""15"": 3}",,13.681733608246,False,5,ok,0,last,,7551003628,0,2019-04-04 23:59:00,0,False
August-Bebel-Str. / hinter dem Haus 83 rechts,True,51.03112895074,4405638,traffic_sign,False,frame_lock,4456,93513,0,,True,True,15,dresden,"{""15"": 4}",,13.75273168087,False,4,ok,0,first,,7551003681,0,2019-04-04 00:00:00,0,False
August-Bebel-Str. / hinter dem Haus 83 rechts,True,51.03112895074,4405638,traffic_sign,False,frame_lock,4456,93513,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 4}",,13.75273168087,False,5,ok,0,start,,7551003681,0,2019-04-04 08:58:00,0,False
Wiener Str. / Gerhart-Hauptmann-Str.,True,51.03546,4405619,free,False,frame_lock,4454,93513,0,,True,True,15,dresden,"{""15"": 1}",,13.74965,False,1,ok,0,end,,7551003681,0,2019-04-04 09:02:00,0,False
Wiener Str. / Gerhart-Hauptmann-Str.,True,51.03546,4405619,free,False,frame_lock,4454,93513,0,,True,True,15,dresden,"{""15"": 1}",,13.74965,False,1,ok,0,start,,7551003681,0,2019-04-04 09:57:00,0,False
Seminargebäude / Zellescher Weg,True,51.02849,4405575,sign,False,frame_lock,4451,93513,0,,True,True,15,dresden,"{""15"": 3}",,13.73935,False,3,ok,0,end,,7551003681,0,2019-04-04 10:05:00,0,False
Seminargebäude / Zellescher Weg,True,51.02849,4405575,sign,False,frame_lock,4451,93513,0,,True,True,15,dresden,"{""15"": 3}",,13.73935,False,3,ok,0,start,,7551003681,0,2019-04-04 10:12:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93513,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.733623623848,True,3,ok,0,end,,7551003681,0,2019-04-04 10:22:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93513,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.733623623848,True,3,ok,0,start,,7551003681,0,2019-04-04 10:35:00,0,False
Nürnberger Platz,True,51.031520295058,264586,free,False,frame_lock,4382,93513,0,,True,True,15,dresden,"{""15"": 1}",,13.726285099983,False,1,ok,0,end,,7551003681,0,2019-04-04 10:50:00,0,False
Nürnberger Platz,True,51.031520295058,264586,free,False,frame_lock,4382,93513,0,,True,True,15,dresden,"{""15"": 1}",,13.726285099983,False,1,ok,0,start,,7551003681,0,2019-04-04 11:28:00,0,False
BIKE 93513,True,51.049844444444,14048742,,False,frame_lock,0,93513,0,Löbtauer Straße 31,True,False,15,dresden,"{""15"": 1}",,13.71356,False,1,ok,0,end,,7551003681,0,2019-04-04 11:41:00,12,True
BIKE 93513,True,51.049844444444,14048742,,False,frame_lock,0,93513,0,Löbtauer Straße 31,True,False,15,dresden,"{""15"": 1}",,13.71356,False,1,ok,0,start,,7551003681,0,2019-04-04 11:58:00,12,True
BIKE 93513,True,51.063582222222,14049883,,False,frame_lock,0,93513,0,Pieschener Allee 2,True,False,15,dresden,"{""15"": 1}",,13.727068888889,False,1,ok,0,end,,7551003681,0,2019-04-04 12:10:00,12,True
BIKE 93513,True,51.062386666667,14053514,,False,frame_lock,0,93513,0,Rudolf-Harbig-Weg,True,False,15,dresden,"{""15"": 1}",,13.727235555556,False,1,ok,0,start,,7551003681,0,2019-04-04 14:05:00,12,True
Bhf. Mitte - Weißeritzstraße,True,51.055706379924,338637,,False,frame_lock,4300,93513,0,,True,True,15,dresden,"{""15"": 5}",,13.722803592682,False,5,ok,0,end,,7551003681,0,2019-04-04 14:13:00,0,False
Bhf. Mitte - Weißeritzstraße,True,51.055706379924,338637,,False,frame_lock,4300,93513,0,,True,True,15,dresden,"{""15"": 5}",,13.722803592682,False,5,ok,0,start,,7551003681,0,2019-04-04 14:43:00,0,False
BIKE 93513,True,51.045848888889,14057182,,False,frame_lock,0,93513,0,,True,False,15,dresden,"{""15"": 1}",,13.709838888889,False,1,ok,0,end,,7551003681,0,2019-04-04 14:57:00,12,True
BIKE 93513,True,51.045133333333,14059322,,False,frame_lock,0,93513,0,Freiberger Straße,True,False,15,dresden,"{""15"": 1}",,13.709498888889,False,1,ok,0,start,,7551003681,0,2019-04-04 17:00:00,12,True
BIKE 93513,True,51.07176,14064147,,False,frame_lock,0,93513,0,Bischofsplatz,True,False,15,dresden,"{""15"": 1}",,13.748246666667,False,1,ok,0,end,,7551003681,0,2019-04-04 17:17:00,12,True
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93513,0,,True,True,15,dresden,"{""undefined"": 3, ""15"": 2}",,13.746272921562,False,5,ok,0,last,,7551003681,0,2019-04-04 23:59:00,0,False
BIKE 93073,True,51.04388,14031666,,False,frame_lock,0,93073,0,St. Petersburger Straße 25,True,False,0,dresden,"{""undefined"": 1}",,13.738824444444,False,1,ok,0,first,,7551004185,0,2019-04-04 00:00:00,12,True
