p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
Andreas-Pfitzmann-Bau,True,51.025619416653,4405708,traffic_sign,False,frame_lock,4461,93462,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 3}",,13.723919391632,False,5,ok,0,first,,7551004409,0,2019-04-17 14:39:00,0,False
Andreas-Pfitzmann-Bau,True,51.025619416653,4405708,traffic_sign,False,frame_lock,4461,93462,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.723919391632,False,4,ok,0,start,,7551004409,0,2019-04-17 14:49:00,0,False
BIKE 93462,True,51.042222222222,14597530,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.721418888889,False,1,ok,0,end,,7551004409,0,2019-04-17 15:19:00,12,True
BIKE 93462,True,51.042048888889,14610181,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.721374444444,False,1,ok,0,start,,7551004409,0,2019-04-17 19:55:00,12,True
BIKE 93462,True,51.040893333333,14611862,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.720424444444,False,1,ok,0,end,,7551004409,0,2019-04-17 20:21:00,12,True
BIKE 93462,True,51.040906666667,14611862,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.720314444444,False,1,ok,0,start,,7551004409,0,2019-04-17 21:14:00,12,True
Rathaus Plauen,True,51.029401598405,10299481,free,False,frame_lock,4470,93462,0,,True,True,0,dresden,"{""undefined"": 1}",,13.707064390182,False,1,ok,0,end,,7551004409,0,2019-04-17 21:22:00,0,False
Rathaus Plauen,True,51.029401598405,10299481,free,False,frame_lock,4470,93462,0,,True,True,0,dresden,"{""undefined"": 1}",,13.707064390182,False,1,ok,0,start,,7551004409,0,2019-04-17 22:06:00,0,False
BIKE 93462,True,51.043937777778,14614556,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.737712222222,False,1,ok,0,end,,7551004409,0,2019-04-17 22:18:00,12,True
BIKE 93462,True,51.043977777778,14614556,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.738601111111,False,1,ok,0,last,,7551004409,0,2019-04-17 23:59:00,12,True
