p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_special_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,p_free_special_racks,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
BIKE 93462,True,51.0264,14885413,,False,frame_lock,0,93462,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.725854444444,False,1,ok,0,start,0,,7551004409,0,2019-04-24 12:45:00,12,True
Seminargebäude / Zellescher Weg,True,51.02849,4405575,sign,False,frame_lock,4451,93462,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.73935,False,1,ok,0,end,0,,7551004409,0,2019-04-24 12:54:00,0,False
Seminargebäude / Zellescher Weg,True,51.02849,4405575,sign,False,frame_lock,4451,93462,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.73935,False,1,ok,0,start,0,,7551004409,0,2019-04-24 13:27:00,0,False
Stresemannplatz,True,51.042938671968,264598,,False,frame_lock,4391,93462,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.774216175079,False,1,ok,0,end,0,,7551004409,0,2019-04-24 13:44:00,0,False
BIKE 93462,True,51.042928888889,14888592,,False,frame_lock,0,93462,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.774995555556,False,1,ok,0,start,0,,7551004409,0,2019-04-24 14:20:00,12,True
BIKE 93462,True,51.062817777778,14894514,,False,frame_lock,0,93462,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.752741111111,False,1,ok,0,end,0,,7551004409,0,2019-04-24 15:15:00,12,True
BIKE 93462,True,51.062817777778,14894514,,False,frame_lock,0,93462,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.752741111111,False,1,ok,0,start,0,,7551004409,0,2019-04-24 15:20:00,12,True
Martin-Luther-Platz (Kirche),True,51.06413531956,264578,,False,frame_lock,4376,93462,0,,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1}",,13.756663799286,False,3,ok,0,end,,,7551004409,0,2019-04-24 18:07:00,0,False
Martin-Luther-Platz (Kirche),True,51.06413531956,264578,,False,frame_lock,4376,93462,0,,,True,True,0,dresden,"{""undefined"": 2, ""71"": 2, ""15"": 1}",,13.756663799286,False,5,ok,0,last,,,7551004409,0,2019-04-24 23:59:00,0,False
BIKE 93539,True,50.99964,14863702,,False,frame_lock,0,93539,0,,,True,False,15,dresden,"{""15"": 1}",,13.79678,False,1,ok,0,first,,,7551006822,0,2019-04-24 00:00:00,12,True
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,1,,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.799300193787,False,5,ok,0,start,,,7551006822,6,2019-04-24 01:40:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,1,,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.799300193787,False,5,ok,0,start,,,7551006822,6,2019-04-24 01:42:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,1,,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.799300193787,False,5,ok,0,end,,,7551006822,6,2019-04-24 01:44:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,1,,,True,True,15,dresden,"{""undefined"": 1, ""71"": 2, ""15"": 2}",,13.799300193787,False,5,ok,0,last,,,7551006822,6,2019-04-24 23:59:00,0,False
Gläserne Manufaktur,True,51.044814,14352492,,False,frame_lock,4509,93681,0,,,True,True,15,dresden,"{""undefined"": 3, ""15"": 1}",,13.753959,False,4,ok,0,first,,,7551006199,0,2019-04-24 10:38:00,0,False
Gläserne Manufaktur,True,51.044814,14352492,,False,frame_lock,4509,93681,0,,,True,True,15,dresden,"{""undefined"": 2, ""15"": 1}",,13.753959,False,3,ok,0,start,,,7551006199,0,2019-04-24 11:05:00,0,False
BIKE 93681,True,51.052417777778,14895326,,False,frame_lock,0,93681,0,0,,True,False,15,dresden,"{""15"": 1}",,13.740914444444,False,1,ok,0,start,0,,7551006199,0,2019-04-24 15:30:00,12,True
BIKE 93681,True,51.051626666667,14918346,,False,frame_lock,0,93681,0,,,True,False,15,dresden,"{""15"": 1}",,13.73454,False,1,ok,0,end,,,7551006199,0,2019-04-24 19:13:00,12,True
BIKE 93681,True,51.051088888889,14924370,,False,frame_lock,0,93681,0,,,True,False,15,dresden,"{""15"": 1}",,13.734475555556,False,1,ok,0,last,,,7551006199,0,2019-04-24 23:59:00,12,True
BIKE 93415,True,51.080875555556,14863694,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.747294444444,False,1,ok,0,first,,,7551002520,0,2019-04-24 00:00:00,12,True
BIKE 93415,True,51.080875555556,14863694,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.747294444444,False,1,ok,0,start,,,7551002520,0,2019-04-24 01:40:00,12,True
BIKE 93415,True,51.080875555556,14863694,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.747294444444,False,1,ok,0,start,,,7551002520,0,2019-04-24 01:42:00,12,True
BIKE 93415,True,51.080875555556,14863694,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.747294444444,False,1,ok,0,end,,,7551002520,0,2019-04-24 01:44:00,12,True
BIKE 93415,True,51.08132,14881822,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.749897777778,False,1,ok,0,last,,,7551002520,0,2019-04-24 23:59:00,12,True
BIKE 93697,True,51.064862222222,14785372,,False,frame_lock,0,93697,0,,,True,False,15,dresden,"{""15"": 1}",,13.787514444444,False,1,ok,0,first,,,7551006885,0,2019-04-24 00:00:00,12,True
BIKE 93697,True,51.065048888889,14785372,,False,frame_lock,0,93697,0,,,True,False,15,dresden,"{""15"": 1}",,13.787344444444,False,1,ok,0,start,,,7551006885,0,2019-04-24 01:40:00,12,True
BIKE 93697,True,51.065048888889,14785372,,False,frame_lock,0,93697,0,,,True,False,15,dresden,"{""15"": 1}",,13.787344444444,False,1,ok,0,start,,,7551006885,0,2019-04-24 01:42:00,12,True
BIKE 93697,True,51.065048888889,14785372,,False,frame_lock,0,93697,0,,,True,False,15,dresden,"{""15"": 1}",,13.787344444444,False,1,ok,0,end,,,7551006885,0,2019-04-24 01:44:00,12,True
BIKE 93697,True,51.06504,14785372,,False,frame_lock,0,93697,0,,,True,False,15,dresden,"{""15"": 1}",,13.787292222222,False,1,ok,0,last,,,7551006885,0,2019-04-24 23:59:00,12,True
BIKE 93481,True,51.075235555556,14863681,,False,frame_lock,0,93481,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.752575555556,False,1,ok,0,first,,,7551002454,0,2019-04-24 00:00:00,12,True
BIKE 93481,True,51.075431111111,14865328,,False,frame_lock,0,93481,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.746806666667,False,1,ok,0,start,,,7551002454,0,2019-04-24 01:40:00,12,True
BIKE 93481,True,51.075431111111,14865328,,False,frame_lock,0,93481,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.746806666667,False,1,ok,0,start,,,7551002454,0,2019-04-24 01:42:00,12,True
BIKE 93481,True,51.075431111111,14865328,,False,frame_lock,0,93481,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.746806666667,False,1,ok,0,end,,,7551002454,0,2019-04-24 01:44:00,12,True
BIKE 93481,True,51.075417777778,14865328,,False,frame_lock,0,93481,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.74702,False,1,ok,0,start,,,7551002454,0,2019-04-24 09:22:00,12,True
Theaterplatz / Semperoper,True,51.054286795519,14266,,False,frame_lock,4406,93481,0,,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1}",,13.737244606018,False,3,ok,0,end,,,7551002454,0,2019-04-24 09:46:00,0,False
Theaterplatz / Semperoper,True,51.054286795519,14266,,False,frame_lock,4406,93481,0,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1}",,13.737244606018,False,3,ok,0,start,0,,7551002454,0,2019-04-24 13:49:00,0,False
Jorge-Gomondai-Platz  ,True,51.062213656375,13640,,False,frame_lock,4401,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.745484352112,False,1,ok,0,end,0,,7551002454,0,2019-04-24 14:00:00,0,False
Jorge-Gomondai-Platz  ,True,51.062213656375,13640,,False,frame_lock,4401,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.745484352112,False,2,ok,0,start,0,,7551002454,0,2019-04-24 14:51:00,0,False
Jorge-Gomondai-Platz  ,True,51.062213656375,13640,,False,frame_lock,4401,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.745484352112,False,1,ok,0,end,0,,7551002454,0,2019-04-24 15:01:00,0,False
Jorge-Gomondai-Platz  ,True,51.062213656375,13640,,False,frame_lock,4401,93481,0,,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.745484352112,False,2,ok,0,start,,,7551002454,0,2019-04-24 16:55:00,0,False
Pirnaischer Platz,True,51.048972240425,9972732,,False,frame_lock,4315,93481,0,,,True,True,0,dresden,"{""undefined"": 1}",,13.74415397644,False,1,ok,0,end,,,7551002454,0,2019-04-24 17:04:00,0,False
Pirnaischer Platz,True,51.048972240425,9972732,,False,frame_lock,4315,93481,0,,,True,True,0,dresden,"{""undefined"": 1}",,13.74415397644,False,1,ok,0,start,,,7551002454,0,2019-04-24 17:27:00,0,False
Pohlandplatz,True,51.042955536027,126784,,False,frame_lock,4322,93481,0,,,True,True,0,dresden,"{""undefined"": 1}",,13.795416355133,True,1,ok,0,end,,,7551002454,0,2019-04-24 17:48:00,0,False
Pohlandplatz,True,51.042955536027,126784,,False,frame_lock,4322,93481,0,,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.795416355133,True,2,ok,0,last,,,7551002454,0,2019-04-24 23:59:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.694522380829,False,5,ok,0,first,,,7551007225,0,2019-04-24 00:00:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.694522380829,False,5,ok,0,start,,,7551007225,0,2019-04-24 01:40:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.694522380829,False,5,ok,0,start,,,7551007225,0,2019-04-24 01:42:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.694522380829,False,5,ok,0,end,,,7551007225,0,2019-04-24 01:44:00,0,False
BIKE 93382,True,51.082835555556,14923832,,False,frame_lock,0,93382,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.690912222222,False,1,ok,0,last,,,7551007225,0,2019-04-24 23:59:00,12,True
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 3}",,13.732169866562,False,5,ok,0,first,,,7551006976,0,2019-04-24 00:00:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 3}",,13.732169866562,False,5,ok,0,start,,,7551006976,0,2019-04-24 01:40:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 3}",,13.732169866562,False,5,ok,0,start,,,7551006976,0,2019-04-24 01:42:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 3}",,13.732169866562,False,5,ok,0,end,,,7551006976,0,2019-04-24 01:44:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 3}",,13.732169866562,False,5,ok,0,last,,,7551006976,0,2019-04-24 23:59:00,0,False
BIKE 93024,True,51.069582222222,14818761,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.761613333333,False,1,ok,0,first,,,7551006677,0,2019-04-24 00:00:00,12,True
BIKE 93024,True,51.069471111111,14818761,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.761961111111,False,1,ok,0,start,,,7551006677,0,2019-04-24 01:40:00,12,True
BIKE 93024,True,51.069471111111,14818761,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.761961111111,False,1,ok,0,start,,,7551006677,0,2019-04-24 01:42:00,12,True
BIKE 93024,True,51.069471111111,14818761,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.761961111111,False,1,ok,0,end,,,7551006677,0,2019-04-24 01:44:00,12,True
BIKE 93024,True,51.069417777778,14875323,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.761887777778,False,1,ok,0,start,0,,7551006677,0,2019-04-24 14:18:00,12,True
Tatzberg,True,51.055942411116,264603,,False,frame_lock,4396,93024,0,0,,True,True,15,dresden,"{""undefined"": 2, ""15"": 1}",,13.776994943619,False,3,ok,0,end,0,,7551006677,0,2019-04-24 14:38:00,0,False
Tatzberg,True,51.055942411116,264603,,False,frame_lock,4396,93024,0,0,,True,True,15,dresden,"{""undefined"": 2, ""15"": 1}",,13.776994943619,False,3,ok,0,start,0,,7551006677,0,2019-04-24 14:46:00,0,False
Holbeinstraße,True,51.04745464766,264600,,False,frame_lock,4393,93024,0,0,,True,True,15,dresden,"{""71"": 1, ""15"": 2}",,13.779215812683,False,3,ok,0,end,0,,7551006677,0,2019-04-24 14:58:00,0,False
Holbeinstraße,True,51.04745464766,264600,,False,frame_lock,4393,93024,0,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.779215812683,False,2,ok,0,start,0,,7551006677,0,2019-04-24 15:56:00,0,False
Mosenstraße,True,51.044739718786,264599,,False,frame_lock,4392,93024,0,,,True,True,15,dresden,"{""15"": 1}",,13.777724504471,False,1,ok,0,end,,,7551006677,0,2019-04-24 17:48:00,0,False
Mosenstraße,True,51.044739718786,264599,,False,frame_lock,4392,93024,0,,,True,True,15,dresden,"{""15"": 1}",,13.777724504471,False,1,ok,0,start,,,7551006677,0,2019-04-24 18:45:00,0,False
BIKE 93024,True,51.043586666667,14917924,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.738002222222,False,1,ok,0,end,,,7551006677,0,2019-04-24 19:00:00,12,True
BIKE 93024,True,51.043742222222,14917924,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.73875,False,1,ok,0,start,,,7551006677,0,2019-04-24 21:12:00,12,True
BIKE 93024,True,51.035928888889,14921911,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.731664444444,False,1,ok,0,end,,,7551006677,0,2019-04-24 21:23:00,12,True
BIKE 93024,True,51.035924444444,14921911,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.731791111111,False,1,ok,0,start,,,7551006677,0,2019-04-24 21:46:00,12,True
BIKE 93024,True,51.042097777778,14922855,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.721357777778,False,1,ok,0,end,,,7551006677,0,2019-04-24 22:00:00,12,True
BIKE 93024,True,51.042097777778,14922855,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.721357777778,False,1,ok,0,start,,,7551006677,0,2019-04-24 22:27:00,12,True
Sächsische Zeitung / Haus der Presse,True,51.057284394171,265880,,False,frame_lock,4303,93024,5,,,True,True,15,dresden,"{""15"": 1}",,13.728811740875,False,1,ok,0,end,,,7551006677,6,2019-04-24 22:39:00,0,False
Sächsische Zeitung / Haus der Presse,True,51.057284394171,265880,,False,frame_lock,4303,93024,5,,,True,True,15,dresden,"{""15"": 1}",,13.728811740875,False,1,ok,0,last,,,7551006677,6,2019-04-24 23:59:00,0,False
Conertplatz,True,51.046001084414,310791,,False,frame_lock,4437,93476,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 1}",,13.6929666996,False,3,ok,0,first,,,7551005633,0,2019-04-24 00:00:00,0,False
Conertplatz,True,51.046001084414,310791,,False,frame_lock,4437,93476,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 1}",,13.6929666996,False,3,ok,0,start,,,7551005633,0,2019-04-24 01:40:00,0,False
Conertplatz,True,51.046001084414,310791,,False,frame_lock,4437,93476,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 1}",,13.6929666996,False,3,ok,0,start,,,7551005633,0,2019-04-24 01:42:00,0,False
Conertplatz,True,51.046001084414,310791,,False,frame_lock,4437,93476,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 1}",,13.6929666996,False,3,ok,0,end,,,7551005633,0,2019-04-24 01:44:00,0,False
Conertplatz,True,51.046001084414,310791,,False,frame_lock,4437,93476,0,,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.6929666996,False,2,ok,0,start,,,7551005633,0,2019-04-24 06:55:00,0,False
Andreas-Pfitzmann-Bau,True,51.025619416653,4405708,traffic_sign,False,frame_lock,4461,93476,0,,,True,True,0,dresden,"{""undefined"": 1}",,13.723919391632,False,1,ok,0,end,,,7551005633,0,2019-04-24 07:19:00,0,False
Andreas-Pfitzmann-Bau,True,51.025619416653,4405708,traffic_sign,False,frame_lock,4461,93476,0,,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.723919391632,False,3,ok,0,start,,,7551005633,0,2019-04-24 09:06:00,0,False
BIKE 93476,True,51.03148,14877075,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.728667777778,False,1,ok,0,start,,,7551005633,0,2019-04-24 09:12:00,12,True
BIKE 93476,True,51.02928,14877233,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.73784,False,1,ok,0,end,,,7551005633,0,2019-04-24 09:17:00,12,True
BIKE 93476,True,51.02928,14877233,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.737843333333,False,1,ok,0,start,,,7551005633,0,2019-04-24 10:22:00,12,True
BIKE 93476,True,51.027386666667,14879828,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.726491111111,False,1,ok,0,end,,,7551005633,0,2019-04-24 10:28:00,12,True
BIKE 93476,True,51.027431111111,14879828,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.726628888889,False,1,ok,0,start,,,7551005633,0,2019-04-24 10:51:00,12,True
Seminargebäude / Zellescher Weg,True,51.02849,4405575,sign,False,frame_lock,4451,93476,0,,,True,True,0,dresden,"{""undefined"": 1, ""71"": 2, ""15"": 1}",,13.73935,False,4,ok,0,end,,,7551005633,0,2019-04-24 11:00:00,0,False
Seminargebäude / Zellescher Weg,True,51.02849,4405575,sign,False,frame_lock,4451,93476,0,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.73935,False,2,ok,0,start,0,,7551005633,0,2019-04-24 12:03:00,0,False
Teplitzer Str. / Reichenbachstr.,True,51.030902914154,264588,,False,frame_lock,4384,93476,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.750821948051,False,1,ok,0,end,0,,7551005633,0,2019-04-24 12:10:00,0,False
Teplitzer Str. / Reichenbachstr.,True,51.030902914154,264588,,False,frame_lock,4384,93476,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.750821948051,False,1,ok,0,start,0,,7551005633,0,2019-04-24 12:45:00,0,False
Wiener Str. / Gerhart-Hauptmann-Str.,True,51.03546,4405619,free,False,frame_lock,4454,93476,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.74965,False,1,ok,0,end,0,,7551005633,0,2019-04-24 12:51:00,0,False
Wiener Str. / Gerhart-Hauptmann-Str.,True,51.03546,4405619,free,False,frame_lock,4454,93476,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.74965,False,1,ok,0,start,0,,7551005633,0,2019-04-24 12:52:00,0,False
BIKE 93476,True,51.038271111111,14886041,,False,frame_lock,0,93476,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.747312222222,False,1,ok,0,end,0,,7551005633,0,2019-04-24 12:56:00,12,True
BIKE 93476,True,51.038044444444,14886041,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.747151111111,False,1,ok,0,start,,,7551005633,0,2019-04-24 16:31:00,12,True
BIKE 93476,True,51.046688888889,14911139,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.755175555556,False,1,ok,0,end,,,7551005633,0,2019-04-24 16:54:00,12,True
Stadtteilzentrum Straßburger Platz,True,51.04649,10299434,free,False,frame_lock,4468,93476,0,,,True,True,0,dresden,"{""undefined"": 1}",,13.75599,False,1,ok,0,start,,,7551005633,0,2019-04-24 17:36:00,0,False
BIKE 93476,True,51.065973333333,14914714,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.753576666667,False,1,ok,0,end,,,7551005633,0,2019-04-24 17:45:00,12,True
BIKE 93476,True,51.06612,14914714,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.753397777778,False,1,ok,0,start,,,7551005633,0,2019-04-24 21:22:00,12,True
BIKE 93476,True,51.069586666667,14922053,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.738875555556,False,1,ok,0,end,,,7551005633,0,2019-04-24 21:30:00,12,True
BIKE 93476,True,51.069595555556,14922053,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.73817,False,1,ok,0,last,,,7551005633,0,2019-04-24 23:59:00,12,True
Barbarossaplatz,True,51.048412423104,264605,,False,frame_lock,4398,93679,0,,,True,True,15,dresden,"{""15"": 1}",,13.790733218193,False,1,ok,0,first,,,7551006571,0,2019-04-24 00:00:00,0,False
Barbarossaplatz,True,51.048412423104,264605,,False,frame_lock,4398,93679,0,,,True,True,15,dresden,"{""15"": 1}",,13.790733218193,False,1,ok,0,start,,,7551006571,0,2019-04-24 01:40:00,0,False
Barbarossaplatz,True,51.048412423104,264605,,False,frame_lock,4398,93679,0,,,True,True,15,dresden,"{""15"": 1}",,13.790733218193,False,1,ok,0,start,,,7551006571,0,2019-04-24 01:42:00,0,False
Barbarossaplatz,True,51.048412423104,264605,,False,frame_lock,4398,93679,0,,,True,True,15,dresden,"{""15"": 1}",,13.790733218193,False,1,ok,0,end,,,7551006571,0,2019-04-24 01:44:00,0,False
Barbarossaplatz,True,51.048412423104,264605,,False,frame_lock,4398,93679,0,,,True,True,15,dresden,"{""15"": 1}",,13.790733218193,False,1,ok,0,start,,,7551006571,0,2019-04-24 03:40:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93679,0,,,True,True,15,dresden,"{""15"": 1}",,13.733623623848,True,1,ok,0,end,,,7551006571,0,2019-04-24 04:00:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93679,0,,,True,True,15,dresden,"{""15"": 1}",,13.733623623848,True,1,ok,0,start,,,7551006571,0,2019-04-24 04:04:00,0,False
BIKE 93679,True,51.045142222222,14867762,,False,frame_lock,0,93679,0,,,True,False,15,dresden,"{""15"": 1}",,13.701354444444,False,1,ok,0,end,,,7551006571,0,2019-04-24 04:21:00,12,True
BIKE 93679,True,51.045133333333,14867762,,False,frame_lock,0,93679,0,,,True,False,15,dresden,"{""15"": 1}",,13.701442222222,False,1,ok,0,last,,,7551006571,0,2019-04-24 16:36:00,12,True
BIKE 93611,True,51.08456,14863364,,False,frame_lock,0,93611,0,,,True,False,15,dresden,"{""15"": 1}",,13.692393333333,False,1,ok,0,first,,,7551003628,0,2019-04-24 00:00:00,12,True
BIKE 93611,True,51.08456,14863364,,False,frame_lock,0,93611,0,,,True,False,15,dresden,"{""15"": 1}",,13.692393333333,False,1,ok,0,start,,,7551003628,0,2019-04-24 01:40:00,12,True
