p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,3,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.799300193787,False,3,ok,0,first,,7551006822,6,2019-04-13 00:00:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,3,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.799300193787,False,3,ok,0,last,,7551006822,6,2019-04-13 23:59:00,0,False
Waldpark,True,51.058110469927,264534,,False,frame_lock,4338,93054,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 3}",,13.792535662651,False,4,ok,0,first,,7551006192,0,2019-04-13 00:00:00,0,False
Waldpark,True,51.058110469927,264534,,False,frame_lock,4338,93054,0,,True,True,15,dresden,"{""undefined"": 2, ""15"": 3}",,13.792535662651,False,5,ok,0,last,,7551006192,0,2019-04-13 23:59:00,0,False
Hotel Smetana,True,51.038820284961,318577,,False,frame_lock,4409,93415,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.791795372963,False,4,ok,0,first,,7551002520,4,2019-04-13 00:00:00,0,False
Hotel Smetana,True,51.038820284961,318577,,False,frame_lock,4409,93415,0,,True,True,0,dresden,"{""undefined"": 4, ""15"": 1}",,13.791795372963,False,5,ok,0,last,,7551002520,4,2019-04-13 23:59:00,0,False
BIKE 93697,True,51.064466666667,14433817,,False,frame_lock,0,93697,0,Turnerweg,True,False,15,dresden,"{""15"": 1}",,13.744751111111,False,1,ok,0,first,,7551006885,0,2019-04-13 11:28:00,12,True
BIKE 93697,True,51.064444444444,14433817,,False,frame_lock,0,93697,0,Antonstraße 2a,True,False,15,dresden,"{""15"": 1}",,13.74493,False,1,ok,0,start,,7551006885,0,2019-04-13 15:15:00,12,True
BIKE 93697,True,51.070306666667,14440474,,False,frame_lock,0,93697,0,Großenhainer Straße 12b HH,True,False,15,dresden,"{""15"": 1}",,13.738207777778,False,1,ok,0,end,,7551006885,0,2019-04-13 15:24:00,12,True
BIKE 93697,True,51.070346666667,14440474,,False,frame_lock,0,93697,0,Großenhainer Straße 10,True,False,15,dresden,"{""15"": 1}",,13.737967777778,False,1,ok,0,start,,7551006885,0,2019-04-13 17:07:00,12,True
Alaunstraße,True,51.066946872474,264576,,False,frame_lock,4374,93697,0,,True,True,15,dresden,"{""15"": 1}",,13.751809000969,False,1,ok,0,end,,7551006885,0,2019-04-13 17:14:00,0,False
Alaunstraße,True,51.066946872474,264576,,False,frame_lock,4374,93697,0,,True,True,15,dresden,"{""15"": 1}",,13.751809000969,False,1,ok,0,start,,7551006885,0,2019-04-13 17:29:00,0,False
Altmarkt / Seestraße ,True,51.049427508558,43026,,False,frame_lock,4413,93697,0,,True,True,15,dresden,"{""15"": 1}",,13.736944198608,False,1,ok,0,end,,7551006885,0,2019-04-13 17:47:00,0,False
Altmarkt / Seestraße ,True,51.049427508558,43026,,False,frame_lock,4413,93697,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.736944198608,False,2,ok,0,start,,7551006885,0,2019-04-13 18:01:00,0,False
Mosenstraße,True,51.044739718786,264599,,False,frame_lock,4392,93697,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.777724504471,False,2,ok,0,end,,7551006885,0,2019-04-13 18:18:00,0,False
Mosenstraße,True,51.044739718786,264599,,False,frame_lock,4392,93697,0,,True,True,15,dresden,"{""71"": 2, ""15"": 3}",,13.777724504471,False,5,ok,0,last,,7551006885,0,2019-04-13 23:59:00,0,False
Rothermundstr. / Zwinglistr.,True,51.033352147368,4442319,free,False,frame_lock,4405,93544,0,,True,True,15,dresden,"{""15"": 2}",,13.782976269722,False,3,ok,0,first,,7551006179,0,2019-04-13 00:00:00,0,False
Rothermundstr. / Zwinglistr.,True,51.033352147368,4442319,free,False,frame_lock,4405,93544,0,,True,True,15,dresden,"{""15"": 3}",,13.782976269722,False,3,ok,0,last,,7551006179,0,2019-04-13 23:59:00,0,False
BIKE 93556,True,51.044906666667,14410895,,False,frame_lock,0,93556,0,,True,False,15,dresden,"{""15"": 1}",,13.709287777778,False,1,ok,0,first,,7551002243,0,2019-04-13 00:00:00,12,True
BIKE 93556,True,51.044906666667,14410895,,False,frame_lock,0,93556,0,,True,False,15,dresden,"{""15"": 1}",,13.709287777778,False,1,ok,0,start,,7551002243,0,2019-04-13 00:02:00,12,True
BIKE 93556,True,51.050924444444,14422300,,False,frame_lock,0,93556,0,,True,False,15,dresden,"{""15"": 1}",,13.71025,False,1,ok,0,end,,7551002243,0,2019-04-13 00:08:00,12,True
BIKE 93556,True,51.051528888889,14422300,,False,frame_lock,0,93556,0,,True,False,15,dresden,"{""15"": 1}",,13.710152222222,False,1,ok,0,start,,7551002243,0,2019-04-13 03:30:00,12,True
BIKE 93556,True,51.035902222222,14425274,,False,frame_lock,0,93556,0,,True,False,15,dresden,"{""15"": 1}",,13.73172,False,1,ok,0,end,,7551002243,0,2019-04-13 03:47:00,12,True
BIKE 93556,True,51.035911111111,14431253,,False,frame_lock,0,93556,0,,True,False,15,dresden,"{""15"": 1}",,13.731668888889,False,1,ok,0,start,,7551002243,0,2019-04-13 10:31:00,12,True
BIKE 93556,True,51.030688888889,14432476,,False,frame_lock,0,93556,0,Teplitzer Straße,True,False,15,dresden,"{""15"": 1}",,13.751782222222,False,1,ok,0,end,,7551002243,0,2019-04-13 10:41:00,12,True
Teplitzer Str. / Reichenbachstr.,True,51.030902914154,264588,,False,frame_lock,4384,93556,0,,True,True,15,dresden,"{""15"": 1}",,13.750821948051,False,1,ok,0,start,,7551002243,0,2019-04-13 11:49:00,0,False
BIKE 93556,True,51.035955555556,14434631,,False,frame_lock,0,93556,0,Fritz-Löffler-Straße,True,False,15,dresden,"{""15"": 1}",,13.731972222222,False,1,ok,0,end,,7551002243,0,2019-04-13 11:57:00,12,True
BIKE 93556,True,51.036044444444,14434631,,False,frame_lock,0,93556,0,Fritz-Löffler-Straße,True,False,15,dresden,"{""15"": 1}",,13.732295555556,False,1,ok,0,start,,7551002243,0,2019-04-13 14:31:00,12,True
BIKE 93556,True,51.036017777778,14439552,,False,frame_lock,0,93556,0,Fritz-Löffler-Straße,True,False,15,dresden,"{""15"": 1}",,13.731253333333,False,1,ok,0,end,,7551002243,0,2019-04-13 14:48:00,12,True
BIKE 93556,True,51.036026666667,14439552,,False,frame_lock,0,93556,0,Fritz-Löffler-Straße,True,False,15,dresden,"{""15"": 1}",,13.731507777778,False,1,ok,0,start,,7551002243,0,2019-04-13 15:28:00,12,True
BIKE 93556,True,51.036133333333,14440640,,False,frame_lock,0,93556,0,Fritz-Löffler-Straße,True,False,15,dresden,"{""15"": 1}",,13.731786666667,False,1,ok,0,end,,7551002243,0,2019-04-13 15:30:00,12,True
BIKE 93556,True,51.036075555556,14440640,,False,frame_lock,0,93556,0,Fritz-Löffler-Straße 16,True,False,15,dresden,"{""15"": 1}",,13.731798888889,False,1,ok,0,start,,7551002243,0,2019-04-13 16:24:00,12,True
BIKE 93556,True,51.036306666667,14442264,,False,frame_lock,0,93556,0,Fritz-Löffler-Straße,True,False,15,dresden,"{""15"": 1}",,13.731894444444,False,1,ok,0,end,,7551002243,0,2019-04-13 16:30:00,12,True
BIKE 93556,True,51.036026666667,14442264,,False,frame_lock,0,93556,0,Fritz-Löffler-Straße,True,False,15,dresden,"{""15"": 1}",,13.731927777778,False,1,ok,0,start,,7551002243,0,2019-04-13 16:49:00,12,True
Budapester Straße,True,51.04038538261,264582,,False,frame_lock,4379,93556,0,,True,True,15,dresden,"{""15"": 1}",,13.719418644905,False,1,ok,0,end,,7551002243,0,2019-04-13 16:57:00,0,False
Budapester Straße,True,51.04038538261,264582,,False,frame_lock,4379,93556,0,,True,True,15,dresden,"{""15"": 2}",,13.719418644905,False,2,ok,0,start,,7551002243,0,2019-04-13 19:10:00,0,False
Reichenbachstr. / Fritz-Löffler-Str.,True,51.034414790936,4783708,free,False,frame_lock,4464,93556,0,,True,True,15,dresden,"{""15"": 1}",,13.730555176735,False,1,ok,0,end,,7551002243,0,2019-04-13 19:21:00,0,False
Reichenbachstr. / Fritz-Löffler-Str.,True,51.034414790936,4783708,free,False,frame_lock,4464,93556,0,,True,True,15,dresden,"{""15"": 1}",,13.730555176735,False,1,ok,0,start,,7551002243,0,2019-04-13 19:53:00,0,False
BIKE 93556,True,51.040706666667,14447040,,False,frame_lock,0,93556,0,,True,False,15,dresden,"{""15"": 1}",,13.73267,False,1,ok,0,end,,7551002243,0,2019-04-13 19:58:00,12,True
BIKE 93556,True,51.040706666667,14447040,,False,frame_lock,0,93556,0,,True,False,15,dresden,"{""15"": 1}",,13.73267,False,1,ok,0,start,,7551002243,0,2019-04-13 20:18:00,12,True
BIKE 93556,True,51.040764444444,14447423,,False,frame_lock,0,93556,0,,True,False,15,dresden,"{""15"": 1}",,13.732705555556,False,1,ok,0,end,,7551002243,0,2019-04-13 20:20:00,12,True
BIKE 93556,True,51.040693333333,14447423,,False,frame_lock,0,93556,0,,True,False,15,dresden,"{""15"": 1}",,13.732655555556,False,1,ok,0,start,,7551002243,0,2019-04-13 21:05:00,12,True
BIKE 93556,True,51.040613333333,14448511,,False,frame_lock,0,93556,0,Budapester Straße 43,True,False,15,dresden,"{""15"": 1}",,13.720578888889,False,1,ok,0,end,,7551002243,0,2019-04-13 21:25:00,12,True
Budapester Straße,True,51.04038538261,264582,,False,frame_lock,4379,93556,0,,True,True,15,dresden,"{""15"": 2}",,13.719418644905,False,2,ok,0,last,,7551002243,0,2019-04-13 23:59:00,0,False
Uniklinikum,True,51.054222727738,264602,,False,frame_lock,4395,93481,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.781125545502,False,2,ok,0,first,,7551002454,0,2019-04-13 00:00:00,0,False
Uniklinikum,True,51.054222727738,264602,,False,frame_lock,4395,93481,0,,True,True,0,dresden,"{""undefined"": 1}",,13.781125545502,False,1,ok,0,last,,7551002454,0,2019-04-13 23:59:00,0,False
Hebbelplatz,True,51.05166331599,10299773,free,False,frame_lock,4499,93382,0,,True,True,0,dresden,"{""undefined"": 1}",,13.682983517647,False,1,ok,0,first,,7551007225,0,2019-04-13 00:00:00,0,False
Hebbelplatz,True,51.05166331599,10299773,free,False,frame_lock,4499,93382,0,,True,True,0,dresden,"{""undefined"": 1}",,13.682983517647,False,1,ok,0,start,,7551007225,0,2019-04-13 08:31:00,0,False
BIKE 93382,True,51.061488888889,14429739,,False,frame_lock,0,93382,0,Warthaer Straße 5,True,False,0,dresden,"{""undefined"": 1}",,13.680194444444,False,1,ok,0,end,,7551007225,0,2019-04-13 08:37:00,12,True
BIKE 93382,True,51.061448888889,14429739,,False,frame_lock,0,93382,0,Warthaer Straße 6,True,False,0,dresden,"{""undefined"": 1}",,13.679784444444,False,1,ok,0,start,,7551007225,0,2019-04-13 08:42:00,12,True
Hebbelplatz,True,51.05166331599,10299773,free,False,frame_lock,4499,93382,0,,True,True,0,dresden,"{""undefined"": 1}",,13.682983517647,False,1,ok,0,end,,7551007225,0,2019-04-13 08:49:00,0,False
Hebbelplatz,True,51.05166331599,10299773,free,False,frame_lock,4499,93382,0,,True,True,0,dresden,"{""undefined"": 1}",,13.682983517647,False,1,ok,0,start,,7551007225,0,2019-04-13 15:20:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,True,True,0,dresden,"{""undefined"": 3}",,13.694522380829,False,3,ok,0,end,,7551007225,0,2019-04-13 15:38:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 1}",,13.694522380829,False,3,ok,0,last,,7551007225,0,2019-04-13 23:59:00,0,False
Altleubitz,True,51.01559733604,10299865,free,False,frame_lock,4505,93369,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1}",,13.767585754395,False,3,ok,0,first,,7551006976,0,2019-04-13 00:00:00,0,False
Altleubitz,True,51.01559733604,10299865,free,False,frame_lock,4505,93369,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1}",,13.767585754395,False,3,ok,0,last,,7551006976,0,2019-04-13 23:59:00,0,False
Stadtteilzentrum Straßburger Platz,True,51.04649,10299434,free,False,frame_lock,4468,93749,0,,True,True,15,dresden,"{""15"": 2}",,13.75599,False,2,ok,0,first,,7551003061,0,2019-04-13 00:00:00,0,False
Stadtteilzentrum Straßburger Platz,True,51.04649,10299434,free,False,frame_lock,4468,93749,0,,True,True,15,dresden,"{""15"": 2}",,13.75599,False,2,ok,0,last,,7551003061,0,2019-04-13 23:59:00,0,False
Gutenbergstraße,True,51.05877131992,264595,,False,frame_lock,4389,93825,0,,True,True,71,dresden,"{""undefined"": 1, ""71"": 2, ""15"": 2}",,13.769280910492,False,5,ok,0,first,,7551016084,0,2019-04-13 00:00:00,0,False
