p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
BIKE 93462,True,51.022897777778,14661982,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.697732222222,False,1,ok,0,first,,7551004409,0,2019-04-19 00:00:00,12,True
BIKE 93462,True,51.022062222222,14668413,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.697985555556,False,1,ok,0,start,,7551004409,0,2019-04-19 03:27:00,12,True
BIKE 93462,True,51.022062222222,14668413,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.697985555556,False,1,ok,0,end,,7551004409,0,2019-04-19 03:29:00,12,True
BIKE 93462,True,51.022306666667,14668413,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.697793333333,False,1,ok,0,start,,7551004409,0,2019-04-19 05:07:00,12,True
BIKE 93462,True,51.022306666667,14668413,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.697793333333,False,1,ok,0,end,,7551004409,0,2019-04-19 05:09:00,12,True
BIKE 93462,True,51.0226,14694714,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.697948888889,False,1,ok,0,last,,7551004409,0,2019-04-19 23:59:00,12,True
BIKE 93539,True,51.005355555556,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.805721111111,False,1,ok,0,first,,7551006822,0,2019-04-19 00:00:00,12,True
BIKE 93539,True,51.00516,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.805914444444,False,1,ok,0,start,,7551006822,0,2019-04-19 03:27:00,12,True
BIKE 93539,True,51.00516,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.805914444444,False,1,ok,0,end,,7551006822,0,2019-04-19 03:29:00,12,True
BIKE 93539,True,51.00516,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.805914444444,False,1,ok,0,start,,7551006822,0,2019-04-19 05:07:00,12,True
BIKE 93539,True,51.00516,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.805914444444,False,1,ok,0,end,,7551006822,0,2019-04-19 05:09:00,12,True
BIKE 93539,True,51.005248888889,14679072,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.805868888889,False,1,ok,0,last,,7551006822,0,2019-04-19 23:59:00,12,True
Großer Garten / Winterbergstraße,True,51.032893347693,21692,,False,frame_lock,4317,93054,0,,True,True,15,dresden,"{""15"": 3}",,13.774495124817,False,3,ok,0,first,,7551006192,0,2019-04-19 00:00:00,7,False
Großer Garten / Winterbergstraße,True,51.032893347693,21692,,False,frame_lock,4317,93054,0,,True,True,15,dresden,"{""15"": 3}",,13.774495124817,False,3,ok,0,start,,7551006192,0,2019-04-19 03:27:00,7,False
Großer Garten / Winterbergstraße,True,51.032893347693,21692,,False,frame_lock,4317,93054,0,,True,True,15,dresden,"{""15"": 3}",,13.774495124817,False,3,ok,0,end,,7551006192,0,2019-04-19 03:29:00,7,False
Großer Garten / Winterbergstraße,True,51.032893347693,21692,,False,frame_lock,4317,93054,0,,True,True,15,dresden,"{""15"": 4}",,13.774495124817,False,4,ok,0,start,,7551006192,0,2019-04-19 05:07:00,7,False
Großer Garten / Winterbergstraße,True,51.032893347693,21692,,False,frame_lock,4317,93054,0,,True,True,15,dresden,"{""15"": 4}",,13.774495124817,False,4,ok,0,end,,7551006192,0,2019-04-19 05:09:00,7,False
Großer Garten / Winterbergstraße,True,51.032893347693,21692,,False,frame_lock,4317,93054,0,,True,True,15,dresden,"{""15"": 3}",,13.774495124817,False,3,ok,0,last,,7551006192,0,2019-04-19 23:59:00,7,False
Bischofsweg / Kamenzer Str.,True,51.068905419327,176054,,False,frame_lock,4312,93415,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 1}",,13.758975863457,False,3,ok,0,first,,7551002520,0,2019-04-19 00:00:00,0,False
Bischofsweg / Kamenzer Str.,True,51.068905419327,176054,,False,frame_lock,4312,93415,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 1}",,13.758975863457,False,3,ok,0,start,,7551002520,0,2019-04-19 03:27:00,0,False
Bischofsweg / Kamenzer Str.,True,51.068905419327,176054,,False,frame_lock,4312,93415,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 1}",,13.758975863457,False,3,ok,0,end,,7551002520,0,2019-04-19 03:29:00,0,False
Bischofsweg / Kamenzer Str.,True,51.068905419327,176054,,False,frame_lock,4312,93415,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 1}",,13.758975863457,False,3,ok,0,start,,7551002520,0,2019-04-19 05:07:00,0,False
Bischofsweg / Kamenzer Str.,True,51.068905419327,176054,,False,frame_lock,4312,93415,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 1}",,13.758975863457,False,3,ok,0,end,,7551002520,0,2019-04-19 05:09:00,0,False
Bischofsweg / Kamenzer Str.,True,51.068905419327,176054,,False,frame_lock,4312,93415,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 1}",,13.758975863457,False,3,ok,0,start,,7551002520,0,2019-04-19 07:43:00,0,False
Stauffenbergallee,True,51.076661259857,264562,,False,frame_lock,4360,93415,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.756213188171,False,2,ok,0,end,,7551002520,0,2019-04-19 07:52:00,0,False
Stauffenbergallee,True,51.076661259857,264562,,False,frame_lock,4360,93415,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.756213188171,False,2,ok,0,start,,7551002520,0,2019-04-19 08:13:00,0,False
BIKE 93415,True,51.168764444444,14675254,,False,frame_lock,0,93415,0,Fasanerie 5,True,False,0,dresden,"{""undefined"": 1}",,13.707836666667,False,1,ok,0,end,,7551002520,0,2019-04-19 09:13:00,12,True
BIKE 93415,True,51.168724444444,14675254,,False,frame_lock,0,93415,0,Fasanerie 5,True,False,0,dresden,"{""undefined"": 1}",,13.707582222222,False,1,ok,0,start,,7551002520,0,2019-04-19 10:25:00,12,True
BIKE 93415,True,51.081688888889,14690765,,False,frame_lock,0,93415,0,,True,False,0,dresden,"{""undefined"": 1}",,13.75007,False,1,ok,0,end,,7551002520,0,2019-04-19 15:28:00,12,True
BIKE 93415,True,51.081435555556,14690765,,False,frame_lock,0,93415,0,,True,False,0,dresden,"{""undefined"": 1}",,13.749967777778,False,1,ok,0,last,,7551002520,0,2019-04-19 23:59:00,12,True
Sächsische Dampfschifffahrt,True,51.053683206066,1031808,stele,False,frame_lock,4447,93697,4,,True,True,15,dresden,"{""15"": 2}",,13.741117715836,False,2,ok,0,first,,7551006885,6,2019-04-19 00:00:00,0,False
Sächsische Dampfschifffahrt,True,51.053683206066,1031808,stele,False,frame_lock,4447,93697,3,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.741117715836,False,3,ok,0,start,,7551006885,6,2019-04-19 03:27:00,0,False
Sächsische Dampfschifffahrt,True,51.053683206066,1031808,stele,False,frame_lock,4447,93697,3,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.741117715836,False,3,ok,0,end,,7551006885,6,2019-04-19 03:29:00,0,False
Sächsische Dampfschifffahrt,True,51.053683206066,1031808,stele,False,frame_lock,4447,93697,3,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.741117715836,False,3,ok,0,start,,7551006885,6,2019-04-19 05:07:00,0,False
Sächsische Dampfschifffahrt,True,51.053683206066,1031808,stele,False,frame_lock,4447,93697,3,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.741117715836,False,3,ok,0,end,,7551006885,6,2019-04-19 05:09:00,0,False
