p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_special_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,p_free_special_racks,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93462,0,,,True,True,0,dresden,"{""undefined"": 2, ""71"": 3}",,13.749507665634,False,5,ok,0,last,,,7551004409,0,2019-04-25 23:59:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,1,,,True,True,15,dresden,"{""undefined"": 1, ""71"": 2, ""15"": 2}",,13.799300193787,False,5,ok,0,first,,,7551006822,6,2019-04-25 00:00:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,start,,,7551006822,6,2019-04-25 22:59:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,end,,,7551006822,6,2019-04-25 23:01:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,last,,,7551006822,6,2019-04-25 23:59:00,0,False
BIKE 93681,True,51.051088888889,14924370,,False,frame_lock,0,93681,0,,,True,False,15,dresden,"{""15"": 1}",,13.734475555556,False,1,ok,0,first,,,7551006199,0,2019-04-25 00:00:00,12,True
Postplatz / Staatsschauspiel Dresden,True,51.051869018341,10924,,False,frame_lock,4411,93681,0,0,,True,True,15,dresden,"{""15"": 1}",,13.732599020004,False,1,ok,0,start,0,,7551006199,0,2019-04-25 13:23:00,0,False
BIKE 93681,True,51.061435555556,14950552,,False,frame_lock,0,93681,0,0,,True,False,15,dresden,"{""15"": 1}",,13.766994444444,False,1,ok,0,end,0,,7551006199,0,2019-04-25 13:42:00,12,True
BIKE 93681,True,51.061435555556,14950552,,False,frame_lock,0,93681,0,0,,True,False,15,dresden,"{""15"": 1}",,13.766994444444,False,1,ok,0,start,0,,7551006199,0,2019-04-25 13:55:00,12,True
BIKE 93681,True,51.051671111111,14954244,,False,frame_lock,0,93681,0,0,,True,False,15,dresden,"{""15"": 1}",,13.733748888889,False,1,ok,0,end,0,,7551006199,0,2019-04-25 14:42:00,12,True
BIKE 93681,True,51.051622222222,14954244,,False,frame_lock,0,93681,0,,,True,False,15,dresden,"{""15"": 1}",,13.733761111111,False,1,ok,0,start,,,7551006199,0,2019-04-25 16:03:00,12,True
BIKE 93681,True,51.032648888889,14964720,,False,frame_lock,0,93681,0,,,True,False,15,dresden,"{""15"": 1}",,13.701735555556,False,1,ok,0,end,,,7551006199,0,2019-04-25 18:30:00,12,True
BIKE 93681,True,51.032186666667,14964720,,False,frame_lock,0,93681,0,,,True,False,15,dresden,"{""15"": 1}",,13.701967777778,False,1,ok,0,start,,,7551006199,0,2019-04-25 21:19:00,12,True
BIKE 93681,True,51.051773333333,14981596,,False,frame_lock,0,93681,0,,,True,False,15,dresden,"{""15"": 1}",,13.74612,False,1,ok,0,end,,,7551006199,0,2019-04-25 21:37:00,12,True
BIKE 93681,True,51.051724444444,14981596,,False,frame_lock,0,93681,0,,,True,False,15,dresden,"{""15"": 1}",,13.7461,False,1,ok,0,start,,,7551006199,0,2019-04-25 22:59:00,12,True
BIKE 93681,True,51.051724444444,14981596,,False,frame_lock,0,93681,0,,,True,False,15,dresden,"{""15"": 1}",,13.7461,False,1,ok,0,end,,,7551006199,0,2019-04-25 23:01:00,12,True
BIKE 93681,True,51.05184,14981596,,False,frame_lock,0,93681,0,,,True,False,15,dresden,"{""15"": 1}",,13.746611111111,False,1,ok,0,last,,,7551006199,0,2019-04-25 23:59:00,12,True
BIKE 93415,True,51.08132,14881822,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.749897777778,False,1,ok,0,first,,,7551002520,0,2019-04-25 00:00:00,12,True
BIKE 93415,True,51.082053333333,14948667,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.753603333333,False,1,ok,0,start,,,7551002520,0,2019-04-25 18:41:00,12,True
BIKE 93415,True,51.082053333333,14948667,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.753603333333,False,1,ok,0,end,,,7551002520,0,2019-04-25 18:59:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,start,,,7551002520,0,2019-04-25 22:59:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,end,,,7551002520,0,2019-04-25 23:01:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,last,,,7551002520,0,2019-04-25 23:59:00,12,True
BIKE 93697,True,51.06504,14785372,,False,frame_lock,0,93697,0,,,True,False,15,dresden,"{""15"": 1}",,13.787292222222,False,1,ok,0,first,,,7551006885,0,2019-04-25 00:00:00,12,True
BIKE 93697,True,51.054688888889,14926550,,False,frame_lock,0,93697,0,0,Körnerplatz 10,True,False,15,dresden,"{""15"": 1}",,13.814252222222,False,1,ok,0,start,0,,7551006885,0,2019-04-25 12:39:00,12,True
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,1,0,,True,True,15,dresden,"{""71"": 1, ""15"": 4}",,13.838900327682,False,5,ok,0,end,0,,7551006885,6,2019-04-25 12:57:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,3,,,True,True,15,dresden,"{""71"": 1, ""15"": 2}",,13.838900327682,False,3,ok,0,start,,,7551006885,6,2019-04-25 22:59:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,3,,,True,True,15,dresden,"{""71"": 1, ""15"": 2}",,13.838900327682,False,3,ok,0,end,,,7551006885,6,2019-04-25 23:01:00,0,False
BIKE 93697,True,51.024622222222,14983663,,False,frame_lock,0,93697,0,,,True,False,15,dresden,"{""15"": 1}",,13.835353333333,False,1,ok,0,last,,,7551006885,0,2019-04-25 23:59:00,12,True
Pohlandplatz,True,51.042955536027,126784,,False,frame_lock,4322,93481,0,,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.795416355133,True,2,ok,0,first,,,7551002454,0,2019-04-25 00:00:00,0,False
Pohlandplatz,True,51.042955536027,126784,,False,frame_lock,4322,93481,0,,,True,True,0,dresden,"{""undefined"": 1}",,13.795416355133,True,1,ok,0,start,,,7551002454,0,2019-04-25 06:29:00,0,False
Blüherstr. / Hygienemuseum,True,51.043781867398,20963,,False,frame_lock,4419,93481,0,,,True,True,0,dresden,"{""undefined"": 1}",,13.747919797897,False,1,ok,0,end,,,7551002454,0,2019-04-25 06:45:00,0,False
Blüherstr. / Hygienemuseum,True,51.043781867398,20963,,False,frame_lock,4419,93481,0,,,True,True,0,dresden,"{""undefined"": 1}",,13.747919797897,False,1,ok,0,start,,,7551002454,0,2019-04-25 08:36:00,0,False
BIKE 93481,True,51.030755555556,14938244,,False,frame_lock,0,93481,0,,August-Bebel-Straße 20,True,False,0,dresden,"{""undefined"": 1}",,13.753621111111,False,1,ok,0,end,,,7551002454,0,2019-04-25 09:13:00,12,True
August-Bebel-Str. / hinter dem Haus 83 rechts,True,51.03112895074,4405638,traffic_sign,False,frame_lock,4456,93481,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 1}",,13.75273168087,False,4,ok,0,start,0,,7551002454,0,2019-04-25 10:33:00,0,False
Seminargebäude / Zellescher Weg,True,51.02849,4405575,sign,False,frame_lock,4451,93481,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.73935,False,4,ok,0,end,0,,7551002454,0,2019-04-25 10:42:00,0,False
Seminargebäude / Zellescher Weg,True,51.02849,4405575,sign,False,frame_lock,4451,93481,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.73935,False,4,ok,0,start,0,,7551002454,0,2019-04-25 10:43:00,0,False
Münchner Platz / George-Bähr-Str.,True,51.02962,4405733,traffic_sign,False,frame_lock,4462,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.72327,False,1,ok,0,end,0,,7551002454,0,2019-04-25 10:50:00,0,False
Münchner Platz / George-Bähr-Str.,True,51.02962,4405733,traffic_sign,False,frame_lock,4462,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.72327,False,1,ok,0,start,0,,7551002454,0,2019-04-25 10:53:00,0,False
BIKE 93481,True,51.037497777778,14942756,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.733843333333,False,1,ok,0,end,0,,7551002454,0,2019-04-25 11:03:00,12,True
HTW Dresden / Friedrich List Platz 1,True,51.037595829035,5254203,,False,frame_lock,4323,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.734766244888,False,2,ok,0,start,0,,7551002454,0,2019-04-25 11:43:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.733623623848,True,1,ok,0,end,0,,7551002454,0,2019-04-25 11:49:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.733623623848,True,1,ok,0,start,0,,7551002454,0,2019-04-25 11:50:00,0,False
Hotel Smetana,True,51.038820284961,318577,,False,frame_lock,4409,93481,3,0,,True,True,0,dresden,"{""undefined"": 1}",,13.791795372963,False,1,ok,0,end,0,,7551002454,4,2019-04-25 12:14:00,0,False
Hotel Smetana,True,51.038820284961,318577,,False,frame_lock,4409,93481,3,0,,True,True,0,dresden,"{""undefined"": 1}",,13.791795372963,False,1,ok,0,start,0,,7551002454,4,2019-04-25 13:31:00,0,False
Hotel Smetana,True,51.038820284961,318577,,False,frame_lock,4409,93481,3,0,,True,True,0,dresden,"{""undefined"": 1}",,13.791795372963,False,1,ok,0,end,0,,7551002454,4,2019-04-25 14:26:00,0,False
BIKE 93481,True,51.040813333333,14983041,,False,frame_lock,0,93481,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.788474444444,False,1,ok,0,start,,,7551002454,0,2019-04-25 22:59:00,12,True
BIKE 93481,True,51.040813333333,14983041,,False,frame_lock,0,93481,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.788474444444,False,1,ok,0,end,,,7551002454,0,2019-04-25 23:01:00,12,True
BIKE 93481,True,51.040813333333,14983041,,False,frame_lock,0,93481,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.788474444444,False,1,ok,0,last,,,7551002454,0,2019-04-25 23:59:00,12,True
Pirnaischer Platz,True,51.048972240425,9972732,,False,frame_lock,4315,93486,0,,,True,True,15,dresden,"{""undefined"": 2, ""15"": 3}",,13.74415397644,False,5,ok,0,first,,,7551006345,0,2019-04-25 06:45:00,0,False
Pirnaischer Platz,True,51.048972240425,9972732,,False,frame_lock,4315,93486,0,,,True,True,15,dresden,"{""undefined"": 2, ""15"": 3}",,13.74415397644,False,5,ok,0,start,,,7551006345,0,2019-04-25 08:37:00,0,False
BIKE 93486,True,51.050715555556,14937139,,False,frame_lock,0,93486,0,,Wilsdruffer Straße,True,False,15,dresden,"{""15"": 1}",,13.734025555556,False,1,ok,0,end,,,7551006345,0,2019-04-25 08:42:00,12,True
BIKE 93486,True,51.050795555556,14937139,,False,frame_lock,0,93486,0,0,Wilsdruffer Straße 27,True,False,15,dresden,"{""15"": 1}",,13.733493333333,False,1,ok,0,start,0,,7551006345,0,2019-04-25 11:25:00,12,True
BIKE 93486,True,51.05148,14944341,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.72971,False,1,ok,0,end,0,,7551006345,0,2019-04-25 11:39:00,12,True
BIKE 93486,True,51.051902222222,14944341,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.729267777778,False,1,ok,0,start,0,,7551006345,0,2019-04-25 11:59:00,12,True
BIKE 93486,True,51.051426666667,14945421,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.731091111111,False,1,ok,0,end,0,,7551006345,0,2019-04-25 12:02:00,12,True
BIKE 93486,True,51.051595555556,14945421,,False,frame_lock,0,93486,0,0,,True,False,15,dresden,"{""15"": 1}",,13.730747777778,False,1,ok,0,start,0,,7551006345,0,2019-04-25 14:31:00,12,True
Pirnaischer Platz,True,51.048972240425,9972732,,False,frame_lock,4315,93486,0,0,,True,True,15,dresden,"{""15"": 1}",,13.74415397644,False,1,ok,0,end,0,,7551006345,0,2019-04-25 14:42:00,0,False
Pirnaischer Platz,True,51.048972240425,9972732,,False,frame_lock,4315,93486,0,0,,True,True,15,dresden,"{""15"": 1}",,13.74415397644,False,1,ok,0,start,0,,7551006345,0,2019-04-25 15:06:00,0,False
St.-Benno-Gymnasium,True,51.049933356791,264538,,False,frame_lock,4340,93486,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.757055401802,False,2,ok,0,end,0,,7551006345,0,2019-04-25 15:15:00,0,False
St.-Benno-Gymnasium,True,51.049933356791,264538,,False,frame_lock,4340,93486,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.757055401802,False,2,ok,0,start,0,,7551006345,0,2019-04-25 15:50:00,0,False
BIKE 93486,True,51.04488,14962377,,False,frame_lock,0,93486,0,,,True,False,15,dresden,"{""15"": 1}",,13.709983333333,False,1,ok,0,end,,,7551006345,0,2019-04-25 16:15:00,12,True
BIKE 93486,True,51.04488,14962377,,False,frame_lock,0,93486,0,,,True,False,15,dresden,"{""15"": 1}",,13.709983333333,False,1,ok,0,start,,,7551006345,0,2019-04-25 16:33:00,12,True
BIKE 93486,True,51.058262222222,14972416,,False,frame_lock,0,93486,0,,,True,False,15,dresden,"{""15"": 1}",,13.731084444444,False,1,ok,0,end,,,7551006345,0,2019-04-25 18:00:00,12,True
BIKE 93486,True,51.058262222222,14972416,,False,frame_lock,0,93486,0,,,True,False,15,dresden,"{""15"": 1}",,13.731084444444,False,1,ok,0,start,,,7551006345,0,2019-04-25 18:42:00,12,True
Manitiusstraße,True,51.05658,10299726,free,False,frame_lock,4496,93486,0,,,True,True,15,dresden,"{""71"": 1, ""15"": 3}",,13.71493,False,4,ok,0,end,,,7551006345,0,2019-04-25 18:50:00,0,False
Manitiusstraße,True,51.05658,10299726,free,False,frame_lock,4496,93486,0,,,True,True,15,dresden,"{""71"": 1, ""15"": 2}",,13.71493,False,3,ok,0,start,,,7551006345,0,2019-04-25 21:25:00,0,False
Alexander-Puschkin-Platz,True,51.07035,10299848,free,False,frame_lock,4504,93486,0,,,True,True,15,dresden,"{""15"": 4}",,13.72983,False,4,ok,0,end,,,7551006345,0,2019-04-25 21:38:00,0,False
Alexander-Puschkin-Platz,True,51.07035,10299848,free,False,frame_lock,4504,93486,0,,,True,True,15,dresden,"{""71"": 1, ""15"": 4}",,13.72983,False,5,ok,0,start,,,7551006345,0,2019-04-25 22:59:00,0,False
Alexander-Puschkin-Platz,True,51.07035,10299848,free,False,frame_lock,4504,93486,0,,,True,True,15,dresden,"{""71"": 1, ""15"": 4}",,13.72983,False,5,ok,0,end,,,7551006345,0,2019-04-25 23:01:00,0,False
Alexander-Puschkin-Platz,True,51.07035,10299848,free,False,frame_lock,4504,93486,0,,,True,True,15,dresden,"{""71"": 1, ""15"": 4}",,13.72983,False,5,ok,0,last,,,7551006345,0,2019-04-25 23:59:00,0,False
BIKE 93382,True,51.082835555556,14923832,,False,frame_lock,0,93382,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.690912222222,False,1,ok,0,first,,,7551007225,0,2019-04-25 00:00:00,12,True
BIKE 93382,True,51.084226666667,14981883,,False,frame_lock,0,93382,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.692036666667,False,1,ok,0,start,,,7551007225,0,2019-04-25 22:59:00,12,True
BIKE 93382,True,51.084226666667,14981883,,False,frame_lock,0,93382,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.692036666667,False,1,ok,0,end,,,7551007225,0,2019-04-25 23:01:00,12,True
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.694522380829,False,4,ok,0,last,,,7551007225,0,2019-04-25 23:59:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 3}",,13.732169866562,False,5,ok,0,first,,,7551006976,0,2019-04-25 00:00:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 3}",,13.732169866562,False,3,ok,0,start,,,7551006976,0,2019-04-25 22:59:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 3}",,13.732169866562,False,3,ok,0,end,,,7551006976,0,2019-04-25 23:01:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 3}",,13.732169866562,False,3,ok,0,last,,,7551006976,0,2019-04-25 23:59:00,0,False
Sächsische Zeitung / Haus der Presse,True,51.057284394171,265880,,False,frame_lock,4303,93024,5,,,True,True,15,dresden,"{""15"": 1}",,13.728811740875,False,1,ok,0,first,,,7551006677,6,2019-04-25 00:00:00,0,False
Sächsische Zeitung / Haus der Presse,True,51.057284394171,265880,,False,frame_lock,4303,93024,4,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.728811740875,False,2,ok,0,start,0,,7551006677,6,2019-04-25 11:54:00,0,False
BIKE 93024,True,51.062848888889,14948014,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.738134444444,False,1,ok,0,end,0,,7551006677,0,2019-04-25 12:54:00,12,True
BIKE 93024,True,51.062657777778,14948014,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.738185555556,False,1,ok,0,start,0,,7551006677,0,2019-04-25 13:59:00,12,True
BIKE 93024,True,51.057373333333,14952290,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.716015555556,False,1,ok,0,end,0,,7551006677,0,2019-04-25 14:10:00,12,True
BIKE 93024,True,51.057315555556,14952290,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.716035555556,False,1,ok,0,start,0,,7551006677,0,2019-04-25 14:18:00,12,True
BIKE 93024,True,51.05644,14953021,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.713468888889,False,1,ok,0,end,0,,7551006677,0,2019-04-25 14:22:00,12,True
BIKE 93024,True,51.05644,14953021,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.713468888889,False,1,ok,0,start,0,,7551006677,0,2019-04-25 14:36:00,12,True
BIKE 93024,True,51.048835555556,14954857,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.742895555556,False,1,ok,0,end,0,,7551006677,0,2019-04-25 14:53:00,12,True
BIKE 93024,True,51.048728888889,14954857,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.742806666667,False,1,ok,0,start,,,7551006677,0,2019-04-25 16:37:00,12,True
BIKE 93024,True,51.04912,14973641,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.691555555556,False,1,ok,0,end,,,7551006677,0,2019-04-25 18:16:00,12,True
BIKE 93024,True,51.049537777778,14973641,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.691681111111,False,1,ok,0,start,,,7551006677,0,2019-04-25 22:59:00,12,True
BIKE 93024,True,51.049537777778,14973641,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.691681111111,False,1,ok,0,end,,,7551006677,0,2019-04-25 23:01:00,12,True
BIKE 93024,True,51.049537777778,14973641,,False,frame_lock,0,93024,0,,,True,False,15,dresden,"{""15"": 1}",,13.691681111111,False,1,ok,0,last,,,7551006677,0,2019-04-25 23:59:00,12,True
BIKE 93825,True,51.002408888889,14947649,,False,frame_lock,0,93825,0,0,,True,False,71,dresden,"{""71"": 1}",,13.795733333333,False,1,ok,0,first,0,,7551016084,0,2019-04-25 12:48:00,12,True
BIKE 93825,True,51.001471111111,14983395,,False,frame_lock,0,93825,0,,,True,False,71,dresden,"{""71"": 1}",,13.795786666667,False,1,ok,0,start,,,7551016084,0,2019-04-25 22:59:00,12,True
BIKE 93825,True,51.001471111111,14983395,,False,frame_lock,0,93825,0,,,True,False,71,dresden,"{""71"": 1}",,13.795786666667,False,1,ok,0,end,,,7551016084,0,2019-04-25 23:01:00,12,True
BIKE 93825,True,51.001471111111,14983395,,False,frame_lock,0,93825,0,,,True,False,71,dresden,"{""71"": 1}",,13.795786666667,False,1,ok,0,last,,,7551016084,0,2019-04-25 23:59:00,12,True
BIKE 93476,True,51.069595555556,14922053,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.73817,False,1,ok,0,first,,,7551005633,0,2019-04-25 00:00:00,12,True
BIKE 93476,True,51.069537777778,14922053,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.738001111111,False,1,ok,0,start,,,7551005633,0,2019-04-25 08:29:00,12,True
BIKE 93476,True,51.062973333333,14937038,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.746327777778,False,1,ok,0,end,,,7551005633,0,2019-04-25 08:39:00,12,True
BIKE 93476,True,51.063124444444,14937038,,False,frame_lock,0,93476,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.745836666667,False,1,ok,0,start,0,,7551005633,0,2019-04-25 11:10:00,12,True
BIKE 93476,True,51.082128888889,14944307,,False,frame_lock,0,93476,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.695855555556,False,1,ok,0,end,0,,7551005633,0,2019-04-25 11:39:00,12,True
BIKE 93476,True,51.082008888889,14944307,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.696024444444,False,1,ok,0,start,,,7551005633,0,2019-04-25 22:59:00,12,True
BIKE 93476,True,51.082008888889,14944307,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.696024444444,False,1,ok,0,end,,,7551005633,0,2019-04-25 23:01:00,12,True
BIKE 93476,True,51.082391111111,14944307,,False,frame_lock,0,93476,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.695835555556,False,1,ok,0,last,,,7551005633,0,2019-04-25 23:59:00,12,True
Conertplatz,True,51.046001084414,310791,,False,frame_lock,4437,93611,0,,,True,True,15,dresden,"{""15"": 3}",,13.6929666996,False,3,ok,0,first,,,7551003628,0,2019-04-25 00:00:00,0,False
Conertplatz,True,51.046001084414,310791,,False,frame_lock,4437,93611,0,,,True,True,15,dresden,"{""15"": 3}",,13.6929666996,False,3,ok,0,start,,,7551003628,0,2019-04-25 08:19:00,0,False
Hettnerstr. / George-Bähr-Str.,True,51.03006,4405603,free,False,frame_lock,4453,93611,0,,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.72757,False,2,ok,0,end,,,7551003628,0,2019-04-25 08:41:00,0,False
Hettnerstr. / George-Bähr-Str.,True,51.03006,4405603,free,False,frame_lock,4453,93611,0,,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.72757,False,2,ok,0,start,,,7551003628,0,2019-04-25 08:42:00,0,False
