p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
Hotel Smetana,True,51.038820284961,318577,,False,frame_lock,4409,93415,0,,True,True,0,dresden,"{""undefined"": 4, ""15"": 1}",,13.791795372963,False,5,ok,0,end,,7551002520,4,2019-04-14 16:09:00,0,False
Hotel Smetana,True,51.038820284961,318577,,False,frame_lock,4409,93415,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.791795372963,False,5,ok,0,last,,7551002520,4,2019-04-14 23:59:00,0,False
Mosenstraße,True,51.044739718786,264599,,False,frame_lock,4392,93697,0,,True,True,15,dresden,"{""71"": 2, ""15"": 3}",,13.777724504471,False,5,ok,0,first,,7551006885,0,2019-04-14 00:00:00,0,False
Mosenstraße,True,51.044739718786,264599,,False,frame_lock,4392,93697,0,,True,True,15,dresden,"{""71"": 2, ""15"": 3}",,13.777724504471,False,5,ok,0,start,,7551006885,0,2019-04-14 15:48:00,0,False
BIKE 93697,True,51.041511111111,14471371,,False,frame_lock,0,93697,0,Schandauer Straße 60,True,False,15,dresden,"{""15"": 1}",,13.799265555556,False,1,ok,0,end,,7551006885,0,2019-04-14 15:56:00,12,True
BIKE 93697,True,51.041511111111,14471371,,False,frame_lock,0,93697,0,Schandauer Straße 60,True,False,15,dresden,"{""15"": 1}",,13.799265555556,False,1,ok,0,start,,7551006885,0,2019-04-14 16:02:00,12,True
BIKE 93697,True,51.041511111111,14471371,,False,frame_lock,0,93697,0,Schandauer Straße 60,True,False,15,dresden,"{""15"": 1}",,13.799265555556,False,1,ok,0,end,,7551006885,0,2019-04-14 16:09:00,12,True
BIKE 93697,True,51.041453333333,14471371,,False,frame_lock,0,93697,0,Schandauer Straße 60,True,False,15,dresden,"{""15"": 1}",,13.799341111111,False,1,ok,0,start,,7551006885,0,2019-04-14 20:31:00,12,True
BIKE 93697,True,51.041217777778,14479188,,False,frame_lock,0,93697,0,Comeniusstraße 48,True,False,15,dresden,"{""15"": 1}",,13.770855555556,False,1,ok,0,end,,7551006885,0,2019-04-14 20:45:00,12,True
BIKE 93697,True,51.041235555556,14479188,,False,frame_lock,0,93697,0,Comeniusstraße 69,True,False,15,dresden,"{""15"": 1}",,13.770898888889,False,1,ok,0,last,,7551006885,0,2019-04-14 23:59:00,12,True
Rothermundstr. / Zwinglistr.,True,51.033352147368,4442319,free,False,frame_lock,4405,93544,0,,True,True,15,dresden,"{""15"": 3}",,13.782976269722,False,3,ok,0,first,,7551006179,0,2019-04-14 00:00:00,0,False
Rothermundstr. / Zwinglistr.,True,51.033352147368,4442319,free,False,frame_lock,4405,93544,0,,True,True,15,dresden,"{""15"": 2}",,13.782976269722,False,2,ok,0,start,,7551006179,0,2019-04-14 16:02:00,0,False
Rothermundstr. / Zwinglistr.,True,51.033352147368,4442319,free,False,frame_lock,4405,93544,0,,True,True,15,dresden,"{""15"": 2}",,13.782976269722,False,2,ok,0,end,,7551006179,0,2019-04-14 16:09:00,0,False
Rothermundstr. / Zwinglistr.,True,51.033352147368,4442319,free,False,frame_lock,4405,93544,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 1}",,13.782976269722,False,2,ok,0,last,,7551006179,0,2019-04-14 23:59:00,0,False
Budapester Straße,True,51.04038538261,264582,,False,frame_lock,4379,93556,0,,True,True,15,dresden,"{""15"": 2}",,13.719418644905,False,2,ok,0,first,,7551002243,0,2019-04-14 00:00:00,0,False
Budapester Straße,True,51.04038538261,264582,,False,frame_lock,4379,93556,0,,True,True,15,dresden,"{""15"": 2}",,13.719418644905,False,2,ok,0,last,,7551002243,0,2019-04-14 08:21:00,0,False
Uniklinikum,True,51.054222727738,264602,,False,frame_lock,4395,93481,0,,True,True,0,dresden,"{""undefined"": 1}",,13.781125545502,False,1,ok,0,first,,7551002454,0,2019-04-14 00:00:00,0,False
Uniklinikum,True,51.054222727738,264602,,False,frame_lock,4395,93481,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.781125545502,False,2,ok,0,start,,7551002454,0,2019-04-14 16:02:00,0,False
Uniklinikum,True,51.054222727738,264602,,False,frame_lock,4395,93481,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.781125545502,False,2,ok,0,end,,7551002454,0,2019-04-14 16:09:00,0,False
Uniklinikum,True,51.054222727738,264602,,False,frame_lock,4395,93481,0,,True,True,0,dresden,"{""undefined"": 1}",,13.781125545502,False,1,ok,0,start,,7551002454,0,2019-04-14 19:16:00,0,False
BIKE 93481,True,51.044671111111,14477690,,False,frame_lock,0,93481,0,Borsbergstraße,True,False,0,dresden,"{""undefined"": 1}",,13.778701111111,False,1,ok,0,end,,7551002454,0,2019-04-14 19:23:00,12,True
BIKE 93481,True,51.044671111111,14477690,,False,frame_lock,0,93481,0,Borsbergstraße,True,False,0,dresden,"{""undefined"": 1}",,13.778932222222,False,1,ok,0,start,,7551002454,0,2019-04-14 20:24:00,12,True
St.-Benno-Gymnasium,True,51.049933356791,264538,,False,frame_lock,4340,93481,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.757055401802,False,2,ok,0,end,,7551002454,0,2019-04-14 20:33:00,0,False
St.-Benno-Gymnasium,True,51.049933356791,264538,,False,frame_lock,4340,93481,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.757055401802,False,2,ok,0,last,,7551002454,0,2019-04-14 23:59:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 1}",,13.694522380829,False,3,ok,0,first,,7551007225,0,2019-04-14 00:00:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 2}",,13.694522380829,False,5,ok,0,start,,7551007225,0,2019-04-14 16:02:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 2}",,13.694522380829,False,5,ok,0,end,,7551007225,0,2019-04-14 16:09:00,0,False
BIKE 93382,True,51.085773333333,14481621,,False,frame_lock,0,93382,0,Peschelstraße 36,True,False,0,dresden,"{""undefined"": 1}",,13.692335555556,False,1,ok,0,last,,7551007225,0,2019-04-14 23:59:00,12,True
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93848,0,,True,True,71,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 2}",,13.733623623848,True,4,ok,0,first,,7551016030,0,2019-04-14 00:00:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93848,0,,True,True,71,dresden,"{""71"": 3, ""15"": 2}",,13.733623623848,True,5,ok,0,start,,7551016030,0,2019-04-14 10:25:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93848,0,,True,True,71,dresden,"{""71"": 2, ""15"": 2}",,13.733623623848,True,4,ok,0,end,,7551016030,0,2019-04-14 10:27:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93848,0,,True,True,71,dresden,"{""71"": 3, ""15"": 1}",,13.733623623848,True,4,ok,0,start,,7551016030,0,2019-04-14 11:10:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93848,0,,True,True,71,dresden,"{""71"": 3, ""15"": 1}",,13.733623623848,True,4,ok,0,end,,7551016030,0,2019-04-14 11:12:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93848,0,,True,True,71,dresden,"{""71"": 2}",,13.733623623848,True,2,ok,0,start,,7551016030,0,2019-04-14 12:15:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93848,0,,True,True,71,dresden,"{""71"": 2}",,13.733623623848,True,2,ok,0,end,,7551016030,0,2019-04-14 12:19:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93848,0,,True,True,71,dresden,"{""71"": 2}",,13.733623623848,True,2,ok,0,start,,7551016030,0,2019-04-14 13:04:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93848,0,,True,True,71,dresden,"{""71"": 2}",,13.733623623848,True,2,ok,0,start,,7551016030,0,2019-04-14 13:07:00,0,False
BIKE 93848,True,51.040906666667,14465498,,False,frame_lock,0,93848,0,Bayrische Straße,True,False,71,dresden,"{""71"": 1}",,13.728138888889,False,1,ok,0,end,,7551016030,0,2019-04-14 13:14:00,12,True
BIKE 93848,True,51.040635555556,14465498,,False,frame_lock,0,93848,0,Bergstraße 2,True,False,71,dresden,"{""71"": 1}",,13.72811,False,1,ok,0,start,,7551016030,0,2019-04-14 16:02:00,12,True
BIKE 93848,True,51.040635555556,14465498,,False,frame_lock,0,93848,0,Bergstraße 2,True,False,71,dresden,"{""71"": 1}",,13.72811,False,1,ok,0,end,,7551016030,0,2019-04-14 16:09:00,12,True
BIKE 93848,True,51.040635555556,14465498,,False,frame_lock,0,93848,0,Bergstraße 2,True,False,71,dresden,"{""71"": 1}",,13.72811,False,1,ok,0,start,,7551016030,0,2019-04-14 16:13:00,12,True
BIKE 93848,True,51.040933333333,14472283,,False,frame_lock,0,93848,0,Bayrische Straße,True,False,71,dresden,"{""71"": 1}",,13.728013333333,False,1,ok,0,end,,7551016030,0,2019-04-14 16:20:00,12,True
BIKE 93848,True,51.040933333333,14472283,,False,frame_lock,0,93848,0,Bayrische Straße,True,False,71,dresden,"{""71"": 1}",,13.728013333333,False,1,ok,0,start,,7551016030,0,2019-04-14 16:54:00,12,True
BIKE 93848,True,51.042351111111,14473847,,False,frame_lock,0,93848,0,Budapester Straße,True,False,71,dresden,"{""71"": 1}",,13.721963333333,False,1,ok,0,end,,7551016030,0,2019-04-14 17:03:00,12,True
BIKE 93848,True,51.041395555556,14480643,,False,frame_lock,0,93848,0,Schweizer Straße,True,False,71,dresden,"{""71"": 1}",,13.722706666667,False,1,ok,0,last,,7551016030,0,2019-04-14 23:59:00,12,True
Stadtteilzentrum Straßburger Platz,True,51.04649,10299434,free,False,frame_lock,4468,93749,0,,True,True,15,dresden,"{""15"": 2}",,13.75599,False,2,ok,0,first,,7551003061,0,2019-04-14 00:00:00,0,False
BIKE 93749,True,51.044995555556,14469948,,False,frame_lock,0,93749,0,Stübelallee,True,False,15,dresden,"{""15"": 1}",,13.756825555556,False,1,ok,0,start,,7551003061,0,2019-04-14 16:02:00,12,True
BIKE 93749,True,51.044995555556,14469948,,False,frame_lock,0,93749,0,Stübelallee,True,False,15,dresden,"{""15"": 1}",,13.756825555556,False,1,ok,0,end,,7551003061,0,2019-04-14 16:09:00,12,True
Stadtteilzentrum Straßburger Platz,True,51.04649,10299434,free,False,frame_lock,4468,93749,0,,True,True,15,dresden,"{""71"": 1, ""15"": 2}",,13.75599,False,3,ok,0,last,,7551003061,0,2019-04-14 23:59:00,0,False
BIKE 93476,True,51.085146666667,14423899,,False,frame_lock,0,93476,0,Peschelstraße 38,True,False,0,dresden,"{""undefined"": 1}",,13.692506666667,False,1,ok,0,first,,7551005633,0,2019-04-14 00:00:00,12,True
BIKE 93476,True,51.085426666667,14423899,,False,frame_lock,0,93476,0,Peschelstraße,True,False,0,dresden,"{""undefined"": 1}",,13.69256,False,1,ok,0,start,,7551005633,0,2019-04-14 16:02:00,12,True
BIKE 93476,True,51.085426666667,14423899,,False,frame_lock,0,93476,0,Peschelstraße,True,False,0,dresden,"{""undefined"": 1}",,13.69256,False,1,ok,0,end,,7551005633,0,2019-04-14 16:09:00,12,True
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93476,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 2}",,13.694522380829,False,5,ok,0,last,,7551005633,0,2019-04-14 23:59:00,0,False
BIKE 93611,True,51.043155555556,14450649,,False,frame_lock,0,93611,0,Laubestraße 1,True,False,15,dresden,"{""15"": 1}",,13.775618888889,False,1,ok,0,first,,7551003628,0,2019-04-14 00:00:00,12,True
BIKE 93611,True,51.044515555556,14458345,,False,frame_lock,0,93611,0,Tischerstraße,True,False,15,dresden,"{""15"": 1}",,13.775202222222,False,1,ok,0,start,,7551003628,0,2019-04-14 10:25:00,12,True
BIKE 93611,True,51.041497777778,14461143,,False,frame_lock,0,93611,0,Zwickauer Straße 42,True,False,15,dresden,"{""15"": 1}",,13.715376666667,False,1,ok,0,end,,7551003628,0,2019-04-14 10:59:00,12,True
BIKE 93611,True,51.041311111111,14461143,,False,frame_lock,0,93611,0,Zwickauer Straße 40,True,False,15,dresden,"{""15"": 1}",,13.715682222222,False,1,ok,0,start,,7551003628,0,2019-04-14 14:15:00,12,True
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93611,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.733623623848,True,2,ok,0,end,,7551003628,0,2019-04-14 14:26:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93611,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.733623623848,True,2,ok,0,start,,7551003628,0,2019-04-14 14:27:00,0,False
BIKE 93611,True,51.038404444444,14469496,,False,frame_lock,0,93611,0,Bonhoefferplatz,True,False,15,dresden,"{""15"": 1}",,13.700726666667,False,1,ok,0,end,,7551003628,0,2019-04-14 15:04:00,12,True
Bonhoeffer Platz,True,51.038466106821,310792,,False,frame_lock,4438,93611,0,,True,True,15,dresden,"{""71"": 3, ""15"": 2}",,13.701678514481,False,5,ok,0,start,,7551003628,0,2019-04-14 15:22:00,0,False
Bonhoeffer Platz,True,51.038466106821,310792,,False,frame_lock,4438,93611,0,,True,True,15,dresden,"{""71"": 3, ""15"": 2}",,13.701678514481,False,5,ok,0,end,,7551003628,0,2019-04-14 15:24:00,0,False
BIKE 93611,True,51.02544,14470373,,False,frame_lock,0,93611,0,Westendstraße 20,True,False,15,dresden,"{""15"": 1}",,13.713373333333,False,1,ok,0,start,,7551003628,0,2019-04-14 16:02:00,12,True
Bonhoeffer Platz,True,51.038466106821,310792,,False,frame_lock,4438,93611,0,,True,True,15,dresden,"{""71"": 3, ""15"": 2}",,13.701678514481,False,5,ok,0,end,,7551003628,0,2019-04-14 16:12:00,0,False
Bonhoeffer Platz,True,51.038466106821,310792,,False,frame_lock,4438,93611,0,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 2}",,13.701678514481,False,4,ok,0,last,,7551003628,0,2019-04-14 23:59:00,0,False
BIKE 93838,True,51.032391111111,14449579,,False,frame_lock,0,93838,0,Lukasstraße,True,False,71,dresden,"{""71"": 1}",,13.730897777778,False,1,ok,0,first,,7551012496,0,2019-04-14 00:00:00,12,True
BIKE 93838,True,51.032533333333,14449579,,False,frame_lock,0,93838,0,Lukasstraße,True,False,71,dresden,"{""71"": 1}",,13.730794444444,False,1,ok,0,start,,7551012496,0,2019-04-14 05:19:00,12,True
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93838,0,,True,True,71,dresden,"{""71"": 2}",,13.733623623848,True,2,ok,0,end,,7551012496,0,2019-04-14 05:26:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93838,0,,True,True,71,dresden,"{""71"": 3}",,13.733623623848,True,3,ok,0,start,,7551012496,0,2019-04-14 09:04:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93838,0,,True,True,71,dresden,"{""71"": 3}",,13.733623623848,True,3,ok,0,end,,7551012496,0,2019-04-14 09:06:00,0,False
Cottaer Straße (Haltestelle),True,51.050166045123,10299537,free,False,frame_lock,4481,93073,0,,True,True,0,dresden,"{""undefined"": 1}",,13.712477087975,False,1,ok,0,first,,7551004185,0,2019-04-14 00:00:00,0,False
Cottaer Straße (Haltestelle),True,51.050166045123,10299537,free,False,frame_lock,4481,93073,0,,True,True,0,dresden,"{""undefined"": 1}",,13.712477087975,False,1,ok,0,start,,7551004185,0,2019-04-14 14:45:00,0,False
BIKE 93073,True,51.044026666667,14468947,,False,frame_lock,0,93073,0,Lübecker Straße 2,True,False,0,dresden,"{""undefined"": 1}",,13.704272222222,False,1,ok,0,end,,7551004185,0,2019-04-14 14:51:00,12,True
BIKE 93073,True,51.044026666667,14468947,,False,frame_lock,0,93073,0,Lübecker Straße 2,True,False,0,dresden,"{""undefined"": 1}",,13.704272222222,False,1,ok,0,start,,7551004185,0,2019-04-14 16:02:00,12,True
BIKE 93073,True,51.044026666667,14468947,,False,frame_lock,0,93073,0,Lübecker Straße 2,True,False,0,dresden,"{""undefined"": 1}",,13.704272222222,False,1,ok,0,end,,7551004185,0,2019-04-14 16:09:00,12,True
BIKE 93073,True,51.044008888889,14481138,,False,frame_lock,0,93073,0,,True,False,0,dresden,"{""undefined"": 1}",,13.704191111111,False,1,ok,0,last,,7551004185,0,2019-04-14 23:59:00,12,True
BIKE 93795,True,51.04376,14444656,,False,frame_lock,0,93795,0,Freiberger Straße 115,True,False,15,dresden,"{""15"": 1}",,13.706227777778,False,1,ok,0,first,,7551005182,0,2019-04-14 00:00:00,12,True
BIKE 93795,True,51.04376,14444656,,False,frame_lock,0,93795,0,Freiberger Straße 115,True,False,15,dresden,"{""15"": 1}",,13.706227777778,False,1,ok,0,start,,7551005182,0,2019-04-14 00:06:00,12,True
BIKE 93795,True,51.056906666667,14451504,,False,frame_lock,0,93795,0,Maxstraße 6,True,False,15,dresden,"{""15"": 1}",,13.727032222222,False,1,ok,0,end,,7551005182,0,2019-04-14 00:18:00,12,True
BIKE 93795,True,51.056902222222,14460251,,False,frame_lock,0,93795,0,Maxstraße 6,True,False,15,dresden,"{""15"": 1}",,13.727077777778,False,1,ok,0,start,,7551005182,0,2019-04-14 15:38:00,12,True
BIKE 93795,True,51.058457777778,14470802,,False,frame_lock,0,93795,0,Könneritzstraße,True,False,15,dresden,"{""15"": 1}",,13.727842222222,False,1,ok,0,end,,7551005182,0,2019-04-14 15:40:00,12,True
BIKE 93795,True,51.058235555556,14470802,,False,frame_lock,0,93795,0,Könneritzstraße,True,False,15,dresden,"{""15"": 1}",,13.728366666667,False,1,ok,0,start,,7551005182,0,2019-04-14 16:02:00,12,True
BIKE 93795,True,51.058235555556,14470802,,False,frame_lock,0,93795,0,Könneritzstraße,True,False,15,dresden,"{""15"": 1}",,13.728366666667,False,1,ok,0,end,,7551005182,0,2019-04-14 16:09:00,12,True
BIKE 93795,True,51.058373333333,14470802,,False,frame_lock,0,93795,0,Könneritzstraße,True,False,15,dresden,"{""15"": 1}",,13.72792,False,1,ok,0,start,,7551005182,0,2019-04-14 22:45:00,12,True
Hochschulstr./Reichenbachstraße,True,51.033898652818,4813110,free,False,frame_lock,4466,93795,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.73299062252,False,2,ok,0,end,,7551005182,0,2019-04-14 23:02:00,0,False
Hochschulstr./Reichenbachstraße,True,51.033898652818,4813110,free,False,frame_lock,4466,93795,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.73299062252,False,2,ok,0,start,,7551005182,0,2019-04-14 23:45:00,0,False
Weberplatz,True,51.03022,4783682,traffic_sign,False,frame_lock,4457,93795,0,,True,True,15,dresden,"{""15"": 1}",,13.74926,False,1,ok,0,end,,7551005182,0,2019-04-14 23:52:00,0,False
Weberplatz,True,51.03022,4783682,traffic_sign,False,frame_lock,4457,93795,0,,True,True,15,dresden,"{""15"": 1}",,13.74926,False,1,ok,0,last,,7551005182,0,2019-04-14 23:59:00,0,False
BIKE 93621,True,51.080355555556,14405952,,False,frame_lock,0,93621,0,Riesaer Straße 26,True,False,15,dresden,"{""15"": 1}",,13.72839,False,1,ok,0,first,,7551007336,0,2019-04-14 00:00:00,12,True
BIKE 93621,True,51.080728888889,14464267,,False,frame_lock,0,93621,0,Riesaer Straße 32,True,False,15,dresden,"{""15"": 1}",,13.727972222222,False,1,ok,0,start,,7551007336,0,2019-04-14 16:02:00,12,True
BIKE 93621,True,51.080728888889,14464267,,False,frame_lock,0,93621,0,Riesaer Straße 32,True,False,15,dresden,"{""15"": 1}",,13.727972222222,False,1,ok,0,end,,7551007336,0,2019-04-14 16:09:00,12,True
BIKE 93621,True,51.080702222222,14479105,,False,frame_lock,0,93621,0,Riesaer Straße 32,True,False,15,dresden,"{""15"": 1}",,13.728014444444,False,1,ok,0,last,,7551007336,0,2019-04-14 23:59:00,12,True
BIKE 93691,True,51.040235555556,14384451,,False,frame_lock,0,93691,0,Haenel-Clauß-Straße 38,True,False,15,dresden,"{""15"": 1}",,13.786251111111,False,1,ok,0,first,,7551002486,0,2019-04-14 00:00:00,12,True
BIKE 93691,True,51.040137777778,14384451,,False,frame_lock,0,93691,0,Mansfelder Straße 62,True,False,15,dresden,"{""15"": 1}",,13.786543333333,False,1,ok,0,start,,7551002486,0,2019-04-14 16:02:00,12,True
BIKE 93691,True,51.040346666667,14384451,,False,frame_lock,0,93691,0,Haenel-Clauß-Straße 34,True,False,15,dresden,"{""15"": 1}",,13.786657777778,False,1,ok,0,end,,7551002486,0,2019-04-14 16:09:00,12,True
BIKE 93691,True,51.040155555556,14480501,,False,frame_lock,0,93691,0,Haenel-Clauß-Straße 36,True,False,15,dresden,"{""15"": 1}",,13.786378888889,False,1,ok,0,last,,7551002486,0,2019-04-14 23:59:00,12,True
BIKE 93890,True,51.106768888889,14437304,,False,frame_lock,0,93890,0,Clemens-Brentano-Straße 11,True,False,71,dresden,"{""71"": 1}",,13.692498888889,False,1,ok,0,first,,7551016306,0,2019-04-14 00:00:00,12,True
BIKE 93890,True,51.106688888889,14437304,,False,frame_lock,0,93890,0,Clemens-Brentano-Straße 13,True,False,71,dresden,"{""71"": 1}",,13.692591111111,False,1,ok,0,start,,7551016306,0,2019-04-14 16:02:00,12,True
BIKE 93890,True,51.106688888889,14437304,,False,frame_lock,0,93890,0,Clemens-Brentano-Straße 13,True,False,71,dresden,"{""71"": 1}",,13.692591111111,False,1,ok,0,end,,7551016306,0,2019-04-14 16:09:00,12,True
BIKE 93890,True,51.106386666667,14437304,,False,frame_lock,0,93890,0,Clemens-Brentano-Straße 17,True,False,71,dresden,"{""71"": 1}",,13.692824444444,False,1,ok,0,last,,7551016306,0,2019-04-14 23:59:00,12,True
BIKE 93654,True,51.073991111111,14446258,,False,frame_lock,0,93654,0,Helgolandstraße 19,True,False,15,dresden,"{""15"": 1}",,13.742996666667,False,1,ok,0,first,,7551004145,0,2019-04-14 00:00:00,12,True
BIKE 93654,True,51.074533333333,14457112,,False,frame_lock,0,93654,0,Gutschmidstraße 19,True,False,15,dresden,"{""15"": 1}",,13.74325,False,1,ok,0,start,,7551004145,0,2019-04-14 15:30:00,12,True
BIKE 93654,True,51.066017777778,14470643,,False,frame_lock,0,93654,0,Hansastraße,True,False,15,dresden,"{""15"": 1}",,13.739153333333,False,1,ok,0,end,,7551004145,0,2019-04-14 15:36:00,12,True
BIKE 93654,True,51.066155555556,14470643,,False,frame_lock,0,93654,0,Hansastraße 4,True,False,15,dresden,"{""15"": 1}",,13.739764444444,False,1,ok,0,start,,7551004145,0,2019-04-14 16:02:00,12,True
BIKE 93654,True,51.066155555556,14470643,,False,frame_lock,0,93654,0,Hansastraße 4,True,False,15,dresden,"{""15"": 1}",,13.739764444444,False,1,ok,0,end,,7551004145,0,2019-04-14 16:09:00,12,True
BIKE 93654,True,51.066351111111,14470643,,False,frame_lock,0,93654,0,Hansastraße 4,True,False,15,dresden,"{""15"": 1}",,13.739648888889,False,1,ok,0,start,,7551004145,0,2019-04-14 19:52:00,12,True
Friedensstraße/Conradstr.,True,51.071740277519,264575,,False,frame_lock,4373,93654,0,,True,True,15,dresden,"{""15"": 2}",,13.741257190704,False,2,ok,0,end,,7551004145,0,2019-04-14 19:56:00,0,False
Friedensstraße/Conradstr.,True,51.071740277519,264575,,False,frame_lock,4373,93654,0,,True,True,15,dresden,"{""15"": 1}",,13.741257190704,False,1,ok,0,last,,7551004145,0,2019-04-14 23:59:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93363,3,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.799300193787,False,3,ok,0,first,,7551006170,6,2019-04-14 00:00:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93363,3,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.799300193787,False,3,ok,0,start,,7551006170,6,2019-04-14 16:02:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93363,3,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.799300193787,False,3,ok,0,end,,7551006170,6,2019-04-14 16:09:00,0,False
