p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_special_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,p_free_special_racks,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
BIKE 93539,True,51.035026666667,15043501,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.746678888889,False,1,ok,0,end,0,,7551006822,0,2019-04-27 09:02:00,12,True
Strehlener Str. / Immatrikulationsamt,True,51.03486,4405631,free,False,frame_lock,4455,93539,0,0,,True,True,15,dresden,"{""15"": 1}",,13.74561,False,1,ok,0,start,0,,7551006822,0,2019-04-27 09:46:00,0,False
Weberplatz,True,51.03022,4783682,traffic_sign,False,frame_lock,4457,93539,0,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.74926,False,2,ok,0,end,0,,7551006822,0,2019-04-27 09:51:00,0,False
Weberplatz,True,51.03022,4783682,traffic_sign,False,frame_lock,4457,93539,0,0,,True,True,15,dresden,"{""15"": 1}",,13.74926,False,1,ok,0,start,0,,7551006822,0,2019-04-27 09:56:00,0,False
Strehlener Platz/Ackermannstr. 1A,True,51.03265382547,264546,,False,frame_lock,4346,93539,0,0,,True,True,15,dresden,"{""15"": 1}",,13.748906850815,False,1,ok,0,end,0,,7551006822,0,2019-04-27 10:19:00,0,False
Strehlener Platz/Ackermannstr. 1A,True,51.03265382547,264546,,False,frame_lock,4346,93539,0,0,,True,True,15,dresden,"{""15"": 1}",,13.748906850815,False,1,ok,0,start,0,,7551006822,0,2019-04-27 11:23:00,0,False
Strehlener Platz/Ackermannstr. 1A,True,51.03265382547,264546,,False,frame_lock,4346,93539,0,0,,True,True,15,dresden,"{""15"": 1}",,13.748906850815,False,1,ok,0,end,0,,7551006822,0,2019-04-27 11:30:00,0,False
Strehlener Platz/Ackermannstr. 1A,True,51.03265382547,264546,,False,frame_lock,4346,93539,0,0,,True,True,15,dresden,"{""15"": 1}",,13.748906850815,False,1,ok,0,start,0,,7551006822,0,2019-04-27 12:44:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93539,0,0,,True,True,15,dresden,"{""15"": 2}",,13.733623623848,True,2,ok,0,end,0,,7551006822,0,2019-04-27 12:54:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93539,0,0,,True,True,15,dresden,"{""15"": 3}",,13.733623623848,True,3,ok,0,start,0,,7551006822,0,2019-04-27 12:59:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93539,0,0,,True,True,15,dresden,"{""15"": 3}",,13.733623623848,True,3,ok,0,end,0,,7551006822,0,2019-04-27 13:15:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93539,0,0,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.733623623848,True,5,ok,0,start,0,,7551006822,0,2019-04-27 13:53:00,0,False
BIKE 93539,True,51.047795555556,15052340,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.735472222222,False,1,ok,0,end,0,,7551006822,0,2019-04-27 13:59:00,12,True
BIKE 93539,True,51.048257777778,15052340,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.735956666667,False,1,ok,0,start,0,,7551006822,0,2019-04-27 14:05:00,12,True
BIKE 93539,True,51.049782222222,15052856,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.752866666667,False,1,ok,0,end,0,,7551006822,0,2019-04-27 14:13:00,12,True
BIKE 93539,True,51.049782222222,15052856,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.752866666667,False,1,ok,0,start,0,,7551006822,0,2019-04-27 15:39:00,12,True
BIKE 93539,True,51.051831111111,15056152,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.737182222222,False,1,ok,0,end,0,,7551006822,0,2019-04-27 15:49:00,12,True
BIKE 93539,True,51.051844444444,15056152,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.737514444444,False,1,ok,0,start,0,,7551006822,0,2019-04-27 20:20:00,12,True
BIKE 93539,True,51.050328888889,15065705,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.751922222222,False,1,ok,0,end,0,,7551006822,0,2019-04-27 20:28:00,12,True
BIKE 93539,True,51.049782222222,15065705,,False,frame_lock,0,93539,0,0,,True,False,15,dresden,"{""15"": 1}",,13.752134444444,False,1,ok,0,last,0,,7551006822,0,2019-04-27 23:59:00,12,True
BIKE 93054,True,51.03812,15008865,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.77512,False,1,ok,0,first,0,,7551006192,0,2019-04-27 00:00:00,12,True
BIKE 93054,True,51.037857777778,15008865,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.775088888889,False,1,ok,0,start,0,,7551006192,0,2019-04-27 11:23:00,12,True
BIKE 93054,True,51.037857777778,15008865,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.775088888889,False,1,ok,0,end,0,,7551006192,0,2019-04-27 11:30:00,12,True
BIKE 93054,True,51.03812,15051387,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.775067777778,False,1,ok,0,start,0,,7551006192,0,2019-04-27 17:36:00,12,True
BIKE 93054,True,51.028631111111,15060957,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.76979,False,1,ok,0,end,0,,7551006192,0,2019-04-27 17:56:00,12,True
BIKE 93054,True,51.028604444444,15067985,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.769832222222,False,1,ok,0,last,0,,7551006192,0,2019-04-27 23:59:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,first,0,,7551002520,0,2019-04-27 00:00:00,12,True
BIKE 93415,True,51.0816,14976514,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.749357777778,False,1,ok,0,start,0,,7551002520,0,2019-04-27 11:23:00,12,True
BIKE 93415,True,51.0816,14976514,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.749357777778,False,1,ok,0,end,0,,7551002520,0,2019-04-27 11:30:00,12,True
BIKE 93415,True,51.0816,14976514,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.749357777778,False,1,ok,0,last,0,,7551002520,0,2019-04-27 23:59:00,12,True
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,0,0,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.838900327682,False,5,ok,0,first,0,,7551006885,6,2019-04-27 00:00:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,0,0,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.838900327682,False,5,ok,0,start,0,,7551006885,6,2019-04-27 11:23:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,0,0,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.838900327682,False,5,ok,0,end,0,,7551006885,6,2019-04-27 11:30:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,3,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.838900327682,False,3,ok,0,last,0,,7551006885,6,2019-04-27 23:59:00,0,False
Malterstraße (Haltestelle),True,51.04257,10299584,free,False,frame_lock,4483,93481,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.69113,False,5,ok,0,first,0,,7551002454,0,2019-04-27 00:00:00,0,False
Malterstraße (Haltestelle),True,51.04257,10299584,free,False,frame_lock,4483,93481,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.69113,False,5,ok,0,start,0,,7551002454,0,2019-04-27 00:51:00,0,False
BIKE 93481,True,51.04712,15036440,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.728387777778,False,1,ok,0,end,0,,7551002454,0,2019-04-27 01:10:00,12,True
BIKE 93481,True,51.046937777778,15036440,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.728795555556,False,1,ok,0,start,0,,7551002454,0,2019-04-27 01:20:00,12,True
BIKE 93481,True,51.047404444444,15036928,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.728544444444,False,1,ok,0,end,0,,7551002454,0,2019-04-27 01:37:00,12,True
BIKE 93481,True,51.047368888889,15042598,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.731664444444,False,1,ok,0,start,0,,7551002454,0,2019-04-27 09:11:00,12,True
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.733623623848,True,1,ok,0,end,0,,7551002454,0,2019-04-27 09:17:00,0,False
BIKE 93481,True,51.041097777778,15043897,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.734315555556,False,1,ok,0,start,0,,7551002454,0,2019-04-27 09:29:00,12,True
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.736386299133,False,3,ok,0,end,0,,7551002454,0,2019-04-27 09:40:00,0,False
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.736386299133,False,1,ok,0,start,0,,7551002454,0,2019-04-27 11:23:00,0,False
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.736386299133,False,2,ok,0,end,0,,7551002454,0,2019-04-27 11:30:00,0,False
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.736386299133,False,1,ok,0,start,0,,7551002454,0,2019-04-27 12:18:00,0,False
Reichenbachstr. / Fritz-Löffler-Str.,True,51.034414790936,4783708,free,False,frame_lock,4464,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.730555176735,False,1,ok,0,end,0,,7551002454,0,2019-04-27 12:30:00,0,False
Reichenbachstr. / Fritz-Löffler-Str.,True,51.034414790936,4783708,free,False,frame_lock,4464,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.730555176735,False,1,ok,0,start,0,,7551002454,0,2019-04-27 14:30:00,0,False
BIKE 93481,True,51.035831111111,15054508,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.732554444444,False,1,ok,0,end,0,,7551002454,0,2019-04-27 15:05:00,12,True
BIKE 93481,True,51.03584,15054508,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.73263,False,1,ok,0,start,0,,7551002454,0,2019-04-27 15:24:00,12,True
BIKE 93481,True,51.048324444444,15055507,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.731942222222,False,1,ok,0,end,0,,7551002454,0,2019-04-27 15:32:00,12,True
BIKE 93481,True,51.04752,15055507,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.733953333333,False,1,ok,0,start,0,,7551002454,0,2019-04-27 15:45:00,12,True
Louisenstraße,True,51.06798,10299599,free,False,frame_lock,4484,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.74754,False,2,ok,0,end,0,,7551002454,0,2019-04-27 16:03:00,0,False
Louisenstraße,True,51.06798,10299599,free,False,frame_lock,4484,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.74754,False,3,ok,0,start,0,,7551002454,0,2019-04-27 16:47:00,0,False
BIKE 93481,True,51.071826666667,15058496,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.747745555556,False,1,ok,0,end,0,,7551002454,0,2019-04-27 16:51:00,12,True
BIKE 93481,True,51.071897777778,15058496,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.7476,False,1,ok,0,start,0,,7551002454,0,2019-04-27 18:24:00,12,True
Bf. Dresden-Neustadt,True,51.065183772328,73,free,False,frame_lock,4332,93481,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.741219639778,False,5,ok,0,end,0,,7551002454,0,2019-04-27 18:31:00,0,False
Bf. Dresden-Neustadt,True,51.065183772328,73,free,False,frame_lock,4332,93481,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.741219639778,False,5,ok,0,start,0,,7551002454,0,2019-04-27 19:32:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93481,0,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1}",,13.749507665634,False,3,ok,0,end,0,,7551002454,0,2019-04-27 19:39:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93481,0,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1}",,13.749507665634,False,3,ok,0,start,0,,7551002454,0,2019-04-27 22:51:00,0,False
Bünaustraße,True,51.043407490521,10299619,free,False,frame_lock,4485,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.698416948318,False,1,ok,0,end,0,,7551002454,0,2019-04-27 23:18:00,0,False
Bünaustraße,True,51.043407490521,10299619,free,False,frame_lock,4485,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.698416948318,False,1,ok,0,last,0,,7551002454,0,2019-04-27 23:59:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,first,0,,7551006903,0,2019-04-27 00:00:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,start,0,,7551006903,0,2019-04-27 11:23:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,end,0,,7551006903,0,2019-04-27 11:30:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,last,0,,7551006903,0,2019-04-27 23:59:00,0,False
Bautzner Straße / Rothenburger Straße,True,51.06294,10299563,free,False,frame_lock,4482,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 2}",,13.75129,False,4,ok,0,first,0,,7551006976,0,2019-04-27 00:00:00,0,False
Bautzner Straße / Rothenburger Straße,True,51.06294,10299563,free,False,frame_lock,4482,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.75129,False,2,ok,0,start,0,,7551006976,0,2019-04-27 11:23:00,0,False
Bautzner Straße / Rothenburger Straße,True,51.06294,10299563,free,False,frame_lock,4482,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.75129,False,2,ok,0,end,0,,7551006976,0,2019-04-27 11:30:00,0,False
Bautzner Straße / Rothenburger Straße,True,51.06294,10299563,free,False,frame_lock,4482,93369,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.75129,False,1,ok,0,start,0,,7551006976,0,2019-04-27 14:56:00,0,False
Stauffenbergallee,True,51.076661259857,264562,,False,frame_lock,4360,93369,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.756213188171,False,1,ok,0,end,0,,7551006976,0,2019-04-27 15:08:00,0,False
Stauffenbergallee,True,51.076661259857,264562,,False,frame_lock,4360,93369,0,0,,True,True,0,dresden,"{""undefined"": 3}",,13.756213188171,False,3,ok,0,start,0,,7551006976,0,2019-04-27 20:13:00,0,False
BIKE 93369,True,51.058728888889,15065789,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.721272222222,False,1,ok,0,end,0,,7551006976,0,2019-04-27 20:31:00,12,True
BIKE 93369,True,51.058702222222,15065789,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.721372222222,False,1,ok,0,start,0,,7551006976,0,2019-04-27 21:43:00,12,True
BIKE 93369,True,51.081306666667,15068008,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.730552222222,False,1,ok,0,end,0,,7551006976,0,2019-04-27 22:03:00,12,True
BIKE 93369,True,51.081333333333,15068008,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.73039,False,1,ok,0,last,0,,7551006976,0,2019-04-27 23:59:00,12,True
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93024,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 4}",,13.746272921562,False,5,ok,0,first,0,,7551006677,0,2019-04-27 00:00:00,0,False
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93024,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 3}",,13.746272921562,False,4,ok,0,start,0,,7551006677,0,2019-04-27 01:22:00,0,False
BIKE 93024,True,51.068831111111,15037476,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.74786,False,1,ok,0,end,0,,7551006677,0,2019-04-27 02:11:00,12,True
BIKE 93024,True,51.068813333333,15037476,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.747816666667,False,1,ok,0,start,0,,7551006677,0,2019-04-27 10:13:00,12,True
BIKE 93024,True,51.074102222222,15045253,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.742946666667,False,1,ok,0,end,0,,7551006677,0,2019-04-27 10:18:00,12,True
BIKE 93024,True,51.074102222222,15045253,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.742946666667,False,1,ok,0,start,0,,7551006677,0,2019-04-27 11:23:00,12,True
BIKE 93024,True,51.074102222222,15045253,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.742946666667,False,1,ok,0,end,0,,7551006677,0,2019-04-27 11:30:00,12,True
BIKE 93024,True,51.074102222222,15045253,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.742946666667,False,1,ok,0,start,0,,7551006677,0,2019-04-27 11:45:00,12,True
BIKE 93024,True,51.072337777778,15049152,,False,frame_lock,0,93024,0,0,,True,False,15,dresden,"{""15"": 1}",,13.747034444444,False,1,ok,0,end,0,,7551006677,0,2019-04-27 12:33:00,12,True
Bischofsplatz (S-Bahn),True,51.071925666476,10299456,free,False,frame_lock,4469,93024,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 4}",,13.746272921562,False,5,ok,0,last,0,,7551006677,0,2019-04-27 15:03:00,0,False
BIKE 93679,True,51.045182222222,14867762,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.701572222222,False,1,ok,0,first,0,,7551006571,0,2019-04-27 00:00:00,12,True
BIKE 93679,True,51.045,14867762,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.701251111111,False,1,ok,0,start,0,,7551006571,0,2019-04-27 09:03:00,12,True
BIKE 93679,True,51.045457777778,15043620,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.708553333333,False,1,ok,0,end,0,,7551006571,0,2019-04-27 09:09:00,12,True
BIKE 93679,True,51.045066666667,15043620,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.709241111111,False,1,ok,0,start,0,,7551006571,0,2019-04-27 09:36:00,12,True
BIKE 93679,True,51.044653333333,15044733,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.708355555556,False,1,ok,0,end,0,,7551006571,0,2019-04-27 09:58:00,12,True
BIKE 93679,True,51.044568888889,15044733,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.708404444444,False,1,ok,0,start,0,,7551006571,0,2019-04-27 11:23:00,12,True
BIKE 93679,True,51.044568888889,15044733,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.708404444444,False,1,ok,0,end,0,,7551006571,0,2019-04-27 11:30:00,12,True
BIKE 93679,True,51.044568888889,15044733,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.708404444444,False,1,ok,0,start,0,,7551006571,0,2019-04-27 11:39:00,12,True
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93679,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.733623623848,True,3,ok,0,end,0,,7551006571,0,2019-04-27 11:49:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93679,0,0,,True,True,15,dresden,"{""15"": 2}",,13.733623623848,True,2,ok,0,start,0,,7551006571,0,2019-04-27 12:48:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93679,0,0,,True,True,15,dresden,"{""15"": 3}",,13.733623623848,True,3,ok,0,end,0,,7551006571,0,2019-04-27 12:55:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93679,0,0,,True,True,15,dresden,"{""undefined"": 2, ""15"": 2}",,13.733623623848,True,4,ok,0,start,0,,7551006571,0,2019-04-27 14:24:00,0,False
Rathaus Plauen,True,51.029401598405,10299481,free,False,frame_lock,4470,93679,0,0,,True,True,15,dresden,"{""15"": 1}",,13.707064390182,False,1,ok,0,end,0,,7551006571,0,2019-04-27 14:43:00,0,False
Rathaus Plauen,True,51.029401598405,10299481,free,False,frame_lock,4470,93679,0,0,,True,True,15,dresden,"{""15"": 2}",,13.707064390182,False,2,ok,0,start,0,,7551006571,0,2019-04-27 17:21:00,0,False
BIKE 93679,True,51.0632,15060633,,False,frame_lock,0,93679,0,0,,True,False,15,dresden,"{""15"": 1}",,13.756356666667,False,1,ok,0,end,0,,7551006571,0,2019-04-27 17:48:00,12,True
Martin-Luther-Platz (Kirche),True,51.06413531956,264578,,False,frame_lock,4376,93679,0,0,,True,True,15,dresden,"{""15"": 1}",,13.756663799286,False,1,ok,0,last,0,,7551006571,0,2019-04-27 23:59:00,0,False
BIKE 93611,True,51.074453333333,15035718,,False,frame_lock,0,93611,0,0,,True,False,15,dresden,"{""15"": 1}",,13.743005555556,False,1,ok,0,first,0,,7551003628,0,2019-04-27 00:28:00,12,True
BIKE 93611,True,51.074226666667,15035718,,False,frame_lock,0,93611,0,0,,True,False,15,dresden,"{""15"": 1}",,13.742501111111,False,1,ok,0,start,0,,7551003628,0,2019-04-27 05:57:00,12,True
Schauburg,True,51.071143657107,121771,,False,frame_lock,4327,93611,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.750328421593,False,3,ok,0,end,0,,7551003628,0,2019-04-27 06:01:00,0,False
Schauburg,True,51.071143657107,121771,,False,frame_lock,4327,93611,0,0,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.750328421593,False,3,ok,0,start,0,,7551003628,0,2019-04-27 06:16:00,0,False
BIKE 93611,True,51.06556,15040583,,False,frame_lock,0,93611,0,0,,True,False,15,dresden,"{""15"": 1}",,13.7428,False,1,ok,0,end,0,,7551003628,0,2019-04-27 06:21:00,12,True
BIKE 93611,True,51.065942222222,15040583,,False,frame_lock,0,93611,0,0,,True,False,15,dresden,"{""15"": 1}",,13.742357777778,False,1,ok,0,start,0,,7551003628,0,2019-04-27 11:23:00,12,True
BIKE 93611,True,51.065942222222,15040583,,False,frame_lock,0,93611,0,0,,True,False,15,dresden,"{""15"": 1}",,13.742357777778,False,1,ok,0,end,0,,7551003628,0,2019-04-27 11:30:00,12,True
BIKE 93611,True,51.065942222222,15040583,,False,frame_lock,0,93611,0,0,,True,False,15,dresden,"{""15"": 1}",,13.742357777778,False,1,ok,0,start,0,,7551003628,0,2019-04-27 12:23:00,12,True
BIKE 93611,True,51.071791111111,15049077,,False,frame_lock,0,93611,0,0,,True,False,15,dresden,"{""15"": 1}",,13.747678888889,False,1,ok,0,start,0,,7551003628,0,2019-04-27 12:31:00,12,True
