p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
BIKE 93462,True,51.043977777778,14614556,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.738601111111,False,1,ok,0,first,,7551004409,0,2019-04-18 00:00:00,12,True
BIKE 93462,True,51.044377777778,14614556,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.738053333333,False,1,ok,0,start,,7551004409,0,2019-04-18 05:17:00,12,True
Hettnerstr. / George-Bähr-Str.,True,51.03006,4405603,free,False,frame_lock,4453,93462,0,,True,True,0,dresden,"{""undefined"": 1}",,13.72757,False,1,ok,0,end,,7551004409,0,2019-04-18 05:26:00,0,False
Hettnerstr. / George-Bähr-Str.,True,51.03006,4405603,free,False,frame_lock,4453,93462,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.72757,False,2,ok,0,start,,7551004409,0,2019-04-18 07:15:00,0,False
Nürnberger Ei,True,51.03376708728,264548,free,False,frame_lock,4348,93462,0,,True,True,0,dresden,"{""undefined"": 1}",,13.722910881043,False,1,ok,0,end,,7551004409,0,2019-04-18 07:20:00,0,False
Nürnberger Ei,True,51.03376708728,264548,free,False,frame_lock,4348,93462,0,,True,True,0,dresden,"{""undefined"": 1}",,13.722910881043,False,1,ok,0,start,,7551004409,0,2019-04-18 07:32:00,0,False
TU Dresden Hörsaalzentrum,True,51.029205917714,4405587,sign,False,frame_lock,4452,93462,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.730576634407,False,3,ok,0,end,,7551004409,0,2019-04-18 07:38:00,0,False
TU Dresden Hörsaalzentrum,True,51.029205917714,4405587,sign,False,frame_lock,4452,93462,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 1}",,13.730576634407,False,4,ok,0,start,,7551004409,0,2019-04-18 08:57:00,0,False
BIKE 93462,True,51.022768888889,14628385,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.698085555556,False,1,ok,0,end,,7551004409,0,2019-04-18 09:10:00,12,True
BIKE 93462,True,51.0226,14661982,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.698212222222,False,1,ok,0,start,,7551004409,0,2019-04-18 21:45:00,12,True
BIKE 93462,True,51.0226,14661982,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.698212222222,False,1,ok,0,end,,7551004409,0,2019-04-18 21:47:00,12,True
BIKE 93462,True,51.0226,14661982,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.698212222222,False,1,ok,0,start,,7551004409,0,2019-04-18 21:51:00,12,True
BIKE 93462,True,51.0226,14661982,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.698212222222,False,1,ok,0,end,,7551004409,0,2019-04-18 21:53:00,12,True
BIKE 93462,True,51.0226,14661982,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.698212222222,False,1,ok,0,start,,7551004409,0,2019-04-18 21:56:00,12,True
BIKE 93462,True,51.0226,14661982,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.698212222222,False,1,ok,0,end,,7551004409,0,2019-04-18 21:58:00,12,True
BIKE 93462,True,51.022897777778,14661982,,False,frame_lock,0,93462,0,,True,False,0,dresden,"{""undefined"": 1}",,13.697732222222,False,1,ok,0,last,,7551004409,0,2019-04-18 23:59:00,12,True
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,3,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.799300193787,False,3,ok,0,first,,7551006822,6,2019-04-18 00:00:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,3,,True,True,15,dresden,"{""undefined"": 1, ""15"": 2}",,13.799300193787,False,3,ok,0,start,,7551006822,6,2019-04-18 19:19:00,0,False
BIKE 93539,True,51.004746666667,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.806164444444,False,1,ok,0,end,,7551006822,0,2019-04-18 19:24:00,12,True
BIKE 93539,True,51.005471111111,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.80535,False,1,ok,0,start,,7551006822,0,2019-04-18 21:45:00,12,True
BIKE 93539,True,51.005471111111,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.80535,False,1,ok,0,end,,7551006822,0,2019-04-18 21:47:00,12,True
BIKE 93539,True,51.005471111111,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.80535,False,1,ok,0,start,,7551006822,0,2019-04-18 21:51:00,12,True
BIKE 93539,True,51.005471111111,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.80535,False,1,ok,0,end,,7551006822,0,2019-04-18 21:53:00,12,True
BIKE 93539,True,51.005471111111,14658626,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.80535,False,1,ok,0,start,,7551006822,0,2019-04-18 21:56:00,12,True
