p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
BIKE 93462,True,51.061595555556,13895081,,False,frame_lock,0,93462,0,Bautzner Landstraße 146,True,False,0,dresden,"{""undefined"": 1}",,13.852291111111,False,1,ok,0,first,,7551004409,0,2019-04-03 00:00:00,12,True
BIKE 93462,True,51.061662222222,13895081,,False,frame_lock,0,93462,0,Bautzner Landstraße 146,True,False,0,dresden,"{""undefined"": 1}",,13.852386666667,False,1,ok,0,start,,7551004409,0,2019-04-03 20:11:00,12,True
BIKE 93462,True,51.061662222222,13895081,,False,frame_lock,0,93462,0,Bautzner Landstraße 146,True,False,0,dresden,"{""undefined"": 1}",,13.852386666667,False,1,ok,0,end,,7551004409,0,2019-04-03 20:13:00,12,True
BIKE 93462,True,51.061702222222,13895081,,False,frame_lock,0,93462,0,Bautzner Landstraße 146,True,False,0,dresden,"{""undefined"": 1}",,13.852264444444,False,1,ok,0,start,,7551004409,0,2019-04-03 21:18:00,12,True
BIKE 93462,True,51.061702222222,13895081,,False,frame_lock,0,93462,0,Bautzner Landstraße 146,True,False,0,dresden,"{""undefined"": 1}",,13.852264444444,False,1,ok,0,end,,7551004409,0,2019-04-03 21:20:00,12,True
BIKE 93462,True,51.061688888889,13895081,,False,frame_lock,0,93462,0,Bautzner Landstraße 146,True,False,0,dresden,"{""undefined"": 1}",,13.852368888889,False,1,ok,0,last,,7551004409,0,2019-04-03 23:59:00,12,True
BIKE 93539,True,51.059048888889,13967260,,False,frame_lock,0,93539,0,Pfotenhauerstraße 108,True,False,15,dresden,"{""15"": 1}",,13.784985555556,False,1,ok,0,first,,7551006822,0,2019-04-03 00:00:00,12,True
BIKE 93539,True,51.059284444444,14002708,,False,frame_lock,0,93539,0,Pfotenhauerstraße 109,True,False,15,dresden,"{""15"": 1}",,13.784761111111,False,1,ok,0,start,,7551006822,0,2019-04-03 13:36:00,12,True
BIKE 93539,True,51.052733333333,14013448,,False,frame_lock,0,93539,0,,True,False,15,dresden,"{""15"": 1}",,13.809043333333,False,1,ok,0,end,,7551006822,0,2019-04-03 14:01:00,12,True
BIKE 93539,True,51.052977777778,14021942,,False,frame_lock,0,93539,0,Loschwitzer Brücke,True,False,15,dresden,"{""15"": 1}",,13.809324444444,False,1,ok,0,last,,7551006822,0,2019-04-03 17:12:00,12,True
Hebbelplatz,True,51.05166331599,10299773,free,False,frame_lock,4499,93054,0,,True,True,15,dresden,"{""15"": 1}",,13.682983517647,False,1,ok,0,first,,7551006192,0,2019-04-03 00:00:00,0,False
Hebbelplatz,True,51.05166331599,10299773,free,False,frame_lock,4499,93054,0,,True,True,15,dresden,"{""15"": 4}",,13.682983517647,False,4,ok,0,start,,7551006192,0,2019-04-03 20:11:00,0,False
Hebbelplatz,True,51.05166331599,10299773,free,False,frame_lock,4499,93054,0,,True,True,15,dresden,"{""15"": 4}",,13.682983517647,False,4,ok,0,end,,7551006192,0,2019-04-03 20:13:00,0,False
Hebbelplatz,True,51.05166331599,10299773,free,False,frame_lock,4499,93054,0,,True,True,15,dresden,"{""15"": 4}",,13.682983517647,False,4,ok,0,start,,7551006192,0,2019-04-03 21:18:00,0,False
Hebbelplatz,True,51.05166331599,10299773,free,False,frame_lock,4499,93054,0,,True,True,15,dresden,"{""15"": 4}",,13.682983517647,False,4,ok,0,end,,7551006192,0,2019-04-03 21:20:00,0,False
Hebbelplatz,True,51.05166331599,10299773,free,False,frame_lock,4499,93054,0,,True,True,15,dresden,"{""15"": 4}",,13.682983517647,False,4,ok,0,last,,7551006192,0,2019-04-03 23:59:00,0,False
BIKE 93415,True,51.045977777778,13991711,,False,frame_lock,0,93415,0,,True,False,0,dresden,"{""undefined"": 1}",,13.733627777778,False,1,ok,0,first,,7551002520,0,2019-04-03 00:00:00,12,True
BIKE 93415,True,51.04712,14002895,,False,frame_lock,0,93415,0,Budapester Straße,True,False,0,dresden,"{""undefined"": 1}",,13.732718888889,False,1,ok,0,start,,7551002520,0,2019-04-03 10:15:00,12,True
BIKE 93415,True,51.046644444444,14005194,,False,frame_lock,0,93415,0,Budapester Straße,True,False,0,dresden,"{""undefined"": 1}",,13.732684444444,False,1,ok,0,end,,7551002520,0,2019-04-03 10:22:00,12,True
