p_name,b_electric_lock,p_lat,p_uid,p_terminal_type,p_rack_locks,b_lock_types,p_number,b_number,p_free_racks,p_special_racks,p_address,b_active,p_spot,b_bike_type,city,p_bike_types,b_battery_pack,p_lng,p_maintenance,p_bikes,b_state,p_booked_bikes,trip,p_free_special_racks,b_pedelec_battery,b_boardcomputer,p_bike_racks,datetime,p_place_type,p_bike
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93462,0,,,True,True,0,dresden,"{""undefined"": 2, ""71"": 3}",,13.749507665634,False,5,ok,0,first,,,7551004409,0,2019-04-26 00:00:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93462,0,,,True,True,0,dresden,"{""undefined"": 2, ""71"": 2, ""15"": 1}",,13.749507665634,False,5,ok,0,start,,,7551004409,0,2019-04-26 02:54:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93462,0,,,True,True,0,dresden,"{""undefined"": 2, ""71"": 2, ""15"": 1}",,13.749507665634,False,5,ok,0,end,,,7551004409,0,2019-04-26 02:56:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93462,0,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 1}",,13.749507665634,False,4,ok,0,start,0,,7551004409,0,2019-04-26 11:17:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93462,0,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 1}",,13.749507665634,False,4,ok,0,end,0,,7551004409,0,2019-04-26 11:24:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93462,0,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.749507665634,False,2,ok,0,start,0,,7551004409,0,2019-04-26 18:38:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93462,0,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.749507665634,False,2,ok,0,end,0,,7551004409,0,2019-04-26 18:40:00,0,False
Königsbrücker Platz,True,51.074982791812,14262,,False,frame_lock,4308,93462,0,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.749507665634,False,2,ok,0,start,0,,7551004409,0,2019-04-26 20:03:00,0,False
BIKE 93462,True,51.075693333333,15028800,,False,frame_lock,0,93462,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.746885555556,False,1,ok,0,end,0,,7551004409,0,2019-04-26 20:06:00,12,True
BIKE 93462,True,51.075724444444,15028800,,False,frame_lock,0,93462,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.74702,False,1,ok,0,start,0,,7551004409,0,2019-04-26 21:22:00,12,True
BIKE 93462,True,51.082742222222,15031438,,False,frame_lock,0,93462,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.730118888889,False,1,ok,0,end,0,,7551004409,0,2019-04-26 21:33:00,12,True
BIKE 93462,True,51.082284444444,15031438,,False,frame_lock,0,93462,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.730145555556,False,1,ok,0,last,0,,7551004409,0,2019-04-26 23:59:00,12,True
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,first,,,7551006822,6,2019-04-26 00:00:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,start,,,7551006822,6,2019-04-26 02:54:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,end,,,7551006822,6,2019-04-26 02:56:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,3,,,True,True,15,dresden,"{""15"": 3}",,13.799300193787,False,3,ok,0,start,,,7551006822,6,2019-04-26 05:49:00,0,False
BIKE 93539,True,51.00184,14990607,,False,frame_lock,0,93539,0,,,True,False,15,dresden,"{""15"": 1}",,13.803652222222,False,1,ok,0,end,,,7551006822,0,2019-04-26 05:57:00,12,True
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,0,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,start,0,,7551006822,6,2019-04-26 11:17:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,0,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,end,0,,7551006822,6,2019-04-26 11:24:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,0,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,start,0,,7551006822,6,2019-04-26 18:38:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,0,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,end,0,,7551006822,6,2019-04-26 18:40:00,0,False
DVB Endpunkt Prohlis,True,50.999402205789,300244,,False,frame_lock,4430,93539,2,0,,True,True,15,dresden,"{""15"": 4}",,13.799300193787,False,4,ok,0,last,0,,7551006822,6,2019-04-26 23:59:00,0,False
Bonhoeffer Platz,True,51.038466106821,310792,,False,frame_lock,4438,93054,0,,,True,True,15,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 2}",,13.701678514481,False,5,ok,0,first,,,7551006192,0,2019-04-26 00:00:00,0,False
Bonhoeffer Platz,True,51.038466106821,310792,,False,frame_lock,4438,93054,0,,,True,True,15,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 2}",,13.701678514481,False,5,ok,0,start,,,7551006192,0,2019-04-26 01:48:00,0,False
BIKE 93054,True,51.040288888889,14987716,,False,frame_lock,0,93054,0,,,True,False,15,dresden,"{""15"": 1}",,13.701146666667,False,1,ok,0,end,,,7551006192,0,2019-04-26 03:34:00,12,True
BIKE 93054,True,51.040288888889,14987716,,False,frame_lock,0,93054,0,,,True,False,15,dresden,"{""15"": 1}",,13.701146666667,False,1,ok,0,start,,,7551006192,0,2019-04-26 05:33:00,12,True
Nürnberger Platz,True,51.031520295058,264586,free,False,frame_lock,4382,93054,0,,,True,True,15,dresden,"{""15"": 1}",,13.726285099983,False,1,ok,0,end,,,7551006192,0,2019-04-26 05:54:00,0,False
Nürnberger Platz,True,51.031520295058,264586,free,False,frame_lock,4382,93054,0,,,True,True,15,dresden,"{""15"": 1}",,13.726285099983,False,1,ok,0,start,,,7551006192,0,2019-04-26 07:15:00,0,False
Hülsse-Bau Eingang Süd,True,51.02892,4405700,traffic_sign,False,frame_lock,4460,93054,0,,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.72411,False,2,ok,0,end,,,7551006192,0,2019-04-26 07:18:00,0,False
Hülsse-Bau Eingang Süd,True,51.02892,4405700,traffic_sign,False,frame_lock,4460,93054,0,,,True,True,15,dresden,"{""15"": 2}",,13.72411,False,2,ok,0,start,,,7551006192,0,2019-04-26 08:51:00,0,False
BIKE 93054,True,51.042831111111,14997153,,False,frame_lock,0,93054,0,,,True,False,15,dresden,"{""15"": 1}",,13.705562222222,False,1,ok,0,end,,,7551006192,0,2019-04-26 09:05:00,12,True
BIKE 93054,True,51.042977777778,14997153,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.705566666667,False,1,ok,0,start,0,,7551006192,0,2019-04-26 10:42:00,12,True
Andreas-Pfitzmann-Bau,True,51.025619416653,4405708,traffic_sign,False,frame_lock,4461,93054,0,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.723919391632,False,2,ok,0,end,0,,7551006192,0,2019-04-26 10:56:00,0,False
Andreas-Pfitzmann-Bau,True,51.025619416653,4405708,traffic_sign,False,frame_lock,4461,93054,0,0,,True,True,15,dresden,"{""15"": 1}",,13.723919391632,False,1,ok,0,start,0,,7551006192,0,2019-04-26 11:17:00,0,False
BIKE 93054,True,51.045688888889,15003780,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.754891111111,False,1,ok,0,end,0,,7551006192,0,2019-04-26 11:55:00,12,True
BIKE 93054,True,51.045688888889,15003780,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.754891111111,False,1,ok,0,start,0,,7551006192,0,2019-04-26 12:02:00,12,True
Park Inn,True,51.060089620047,273621,,False,frame_lock,4423,93054,0,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.751379847527,False,2,ok,0,end,0,,7551006192,0,2019-04-26 12:11:00,0,False
Park Inn,True,51.060089620047,273621,,False,frame_lock,4423,93054,0,0,,True,True,15,dresden,"{""71"": 1, ""15"": 1}",,13.751379847527,False,2,ok,0,start,0,,7551006192,0,2019-04-26 12:32:00,0,False
Wiener Str. / Gerhart-Hauptmann-Str.,True,51.03546,4405619,free,False,frame_lock,4454,93054,0,0,,True,True,15,dresden,"{""15"": 1}",,13.74965,False,1,ok,0,end,0,,7551006192,0,2019-04-26 12:52:00,0,False
Wiener Str. / Gerhart-Hauptmann-Str.,True,51.03546,4405619,free,False,frame_lock,4454,93054,0,0,,True,True,15,dresden,"{""15"": 1}",,13.74965,False,1,ok,0,start,0,,7551006192,0,2019-04-26 13:28:00,0,False
BIKE 93054,True,51.037946666667,15008865,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.775286666667,False,1,ok,0,end,0,,7551006192,0,2019-04-26 13:41:00,12,True
BIKE 93054,True,51.037986666667,15008865,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.7751,False,1,ok,0,start,0,,7551006192,0,2019-04-26 18:38:00,12,True
BIKE 93054,True,51.037986666667,15008865,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.7751,False,1,ok,0,end,0,,7551006192,0,2019-04-26 18:40:00,12,True
BIKE 93054,True,51.03812,15008865,,False,frame_lock,0,93054,0,0,,True,False,15,dresden,"{""15"": 1}",,13.77512,False,1,ok,0,last,0,,7551006192,0,2019-04-26 23:59:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,first,,,7551002520,0,2019-04-26 00:00:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,start,,,7551002520,0,2019-04-26 02:54:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,end,,,7551002520,0,2019-04-26 02:56:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,start,0,,7551002520,0,2019-04-26 11:17:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,end,0,,7551002520,0,2019-04-26 11:24:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,start,0,,7551002520,0,2019-04-26 18:38:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,end,0,,7551002520,0,2019-04-26 18:40:00,12,True
BIKE 93415,True,51.081773333333,14976514,,False,frame_lock,0,93415,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.749147777778,False,1,ok,0,last,0,,7551002520,0,2019-04-26 23:59:00,12,True
BIKE 93697,True,51.024622222222,14983663,,False,frame_lock,0,93697,0,,,True,False,15,dresden,"{""15"": 1}",,13.835353333333,False,1,ok,0,first,,,7551006885,0,2019-04-26 00:00:00,12,True
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,0,,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.838900327682,False,5,ok,0,start,,,7551006885,6,2019-04-26 02:54:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,0,,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.838900327682,False,5,ok,0,end,,,7551006885,6,2019-04-26 02:56:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,0,0,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.838900327682,False,5,ok,0,start,0,,7551006885,6,2019-04-26 11:17:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,0,0,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.838900327682,False,5,ok,0,end,0,,7551006885,6,2019-04-26 11:24:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,0,0,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.838900327682,False,5,ok,0,start,0,,7551006885,6,2019-04-26 18:38:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,0,0,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.838900327682,False,5,ok,0,end,0,,7551006885,6,2019-04-26 18:40:00,0,False
DVB Endpunkt Laubegast,True,51.022778359957,264566,stele,False,frame_lock,4365,93697,0,0,,True,True,15,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,13.838900327682,False,5,ok,0,last,0,,7551006885,6,2019-04-26 23:59:00,0,False
BIKE 93481,True,51.040813333333,14983041,,False,frame_lock,0,93481,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.788474444444,False,1,ok,0,first,,,7551002454,0,2019-04-26 00:00:00,12,True
Hotel Smetana,True,51.038820284961,318577,,False,frame_lock,4409,93481,3,,,True,True,0,dresden,"{""undefined"": 1}",,13.791795372963,False,1,ok,0,start,,,7551002454,4,2019-04-26 02:54:00,0,False
Hotel Smetana,True,51.038820284961,318577,,False,frame_lock,4409,93481,3,,,True,True,0,dresden,"{""undefined"": 1}",,13.791795372963,False,1,ok,0,end,,,7551002454,4,2019-04-26 02:56:00,0,False
Hotel Smetana,True,51.038820284961,318577,,False,frame_lock,4409,93481,3,,,True,True,0,dresden,"{""undefined"": 1}",,13.791795372963,False,1,ok,0,start,,,7551002454,4,2019-04-26 07:57:00,0,False
Toeplerbau / Binderbau,True,51.02727,4405696,traffic_sign,False,frame_lock,4459,93481,0,,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1}",,13.72573,False,3,ok,0,end,,,7551002454,0,2019-04-26 08:26:00,0,False
Toeplerbau / Binderbau,True,51.02727,4405696,traffic_sign,False,frame_lock,4459,93481,0,,,True,True,0,dresden,"{""undefined"": 2}",,13.72573,False,2,ok,0,start,,,7551002454,0,2019-04-26 08:42:00,0,False
Weberplatz,True,51.03022,4783682,traffic_sign,False,frame_lock,4457,93481,0,,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1}",,13.74926,False,2,ok,0,end,,,7551002454,0,2019-04-26 09:17:00,0,False
Weberplatz,True,51.03022,4783682,traffic_sign,False,frame_lock,4457,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.74926,False,1,ok,0,start,0,,7551002454,0,2019-04-26 10:33:00,0,False
Weberplatz,True,51.03022,4783682,traffic_sign,False,frame_lock,4457,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.74926,False,1,ok,0,end,0,,7551002454,0,2019-04-26 10:35:00,0,False
Weberplatz,True,51.03022,4783682,traffic_sign,False,frame_lock,4457,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.74926,False,1,ok,0,start,0,,7551002454,0,2019-04-26 10:41:00,0,False
BIKE 93481,True,51.031284444444,15001062,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.72886,False,1,ok,0,end,0,,7551002454,0,2019-04-26 10:49:00,12,True
BIKE 93481,True,51.031284444444,15001062,,False,frame_lock,0,93481,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.728855555556,False,1,ok,0,start,0,,7551002454,0,2019-04-26 10:50:00,12,True
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93481,0,0,,True,True,0,dresden,"{""undefined"": 2, ""15"": 1}",,13.733623623848,True,3,ok,0,end,0,,7551002454,0,2019-04-26 11:05:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.733623623848,True,2,ok,0,start,0,,7551002454,0,2019-04-26 11:17:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93481,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.733623623848,True,2,ok,0,end,0,,7551002454,0,2019-04-26 11:24:00,0,False
Hauptbahnhof,True,51.040476453474,120,,False,frame_lock,4313,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.733623623848,True,1,ok,0,start,0,,7551002454,0,2019-04-26 11:29:00,0,False
Malterstraße (Haltestelle),True,51.04257,10299584,free,False,frame_lock,4483,93481,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.69113,False,1,ok,0,end,0,,7551002454,0,2019-04-26 11:50:00,0,False
Malterstraße (Haltestelle),True,51.04257,10299584,free,False,frame_lock,4483,93481,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.69113,False,5,ok,0,start,0,,7551002454,0,2019-04-26 18:38:00,0,False
Malterstraße (Haltestelle),True,51.04257,10299584,free,False,frame_lock,4483,93481,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.69113,False,5,ok,0,end,0,,7551002454,0,2019-04-26 18:40:00,0,False
Malterstraße (Haltestelle),True,51.04257,10299584,free,False,frame_lock,4483,93481,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 2}",,13.69113,False,5,ok,0,last,0,,7551002454,0,2019-04-26 23:59:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 1}",,13.668118715286,False,3,ok,0,first,,,7551006903,0,2019-04-26 00:00:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 1}",,13.668118715286,False,3,ok,0,start,,,7551006903,0,2019-04-26 02:54:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 1}",,13.668118715286,False,3,ok,0,end,,,7551006903,0,2019-04-26 02:56:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 1}",,13.668118715286,False,4,ok,0,start,0,,7551006903,0,2019-04-26 11:17:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""15"": 1}",,13.668118715286,False,4,ok,0,end,0,,7551006903,0,2019-04-26 11:24:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,start,0,,7551006903,0,2019-04-26 18:38:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,end,0,,7551006903,0,2019-04-26 18:40:00,0,False
Kaditz / Am Vorwerksfeld,True,51.093024817266,310795,,False,frame_lock,4440,93446,0,0,,True,True,0,dresden,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,13.668118715286,False,5,ok,0,last,0,,7551006903,0,2019-04-26 23:59:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.694522380829,False,4,ok,0,first,,,7551007225,0,2019-04-26 00:00:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.694522380829,False,4,ok,0,start,,,7551007225,0,2019-04-26 02:54:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,,True,True,0,dresden,"{""undefined"": 2, ""15"": 2}",,13.694522380829,False,4,ok,0,end,,,7551007225,0,2019-04-26 02:56:00,0,False
Elbepark Dresden,True,51.085072905297,94833,,False,frame_lock,4307,93382,0,,,True,True,0,dresden,"{""undefined"": 1, ""15"": 2}",,13.694522380829,False,3,ok,0,last,,,7551007225,0,2019-04-26 08:57:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 3}",,13.732169866562,False,3,ok,0,first,,,7551006976,0,2019-04-26 00:00:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 3}",,13.732169866562,False,3,ok,0,start,,,7551006976,0,2019-04-26 02:54:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 3}",,13.732169866562,False,3,ok,0,end,,,7551006976,0,2019-04-26 02:56:00,0,False
Beherbergungsschiff (Pöppelmann),True,51.064283655155,316914,,False,frame_lock,4422,93369,0,,,True,True,0,dresden,"{""undefined"": 4}",,13.732169866562,False,4,ok,0,start,,,7551006976,0,2019-04-26 08:20:00,0,False
BIKE 93369,True,51.028831111111,14996748,,False,frame_lock,0,93369,0,,,True,False,0,dresden,"{""undefined"": 1}",,13.737202222222,False,1,ok,0,end,,,7551006976,0,2019-04-26 08:53:00,12,True
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93369,0,,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 2}",,13.736386299133,False,5,ok,0,start,,,7551006976,0,2019-04-26 09:09:00,0,False
BIKE 93369,True,51.031351111111,14999387,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.728856666667,False,1,ok,0,end,0,,7551006976,0,2019-04-26 10:07:00,12,True
BIKE 93369,True,51.031457777778,14999387,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.728682222222,False,1,ok,0,start,0,,7551006976,0,2019-04-26 10:24:00,12,True
Chemnitzer Straße,True,51.033662509278,264574,,False,frame_lock,4372,93369,0,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 2, ""15"": 1}",,13.71099114418,False,5,ok,0,end,0,,7551006976,0,2019-04-26 11:09:00,0,False
Chemnitzer Straße,True,51.033662509278,264574,,False,frame_lock,4372,93369,0,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 2, ""15"": 1}",,13.71099114418,False,5,ok,0,start,0,,7551006976,0,2019-04-26 11:17:00,0,False
Chemnitzer Straße,True,51.033662509278,264574,,False,frame_lock,4372,93369,0,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 2}",,13.71099114418,False,5,ok,0,end,0,,7551006976,0,2019-04-26 11:24:00,0,False
Chemnitzer Straße,True,51.033662509278,264574,,False,frame_lock,4372,93369,0,0,,True,True,0,dresden,"{""undefined"": 2, ""71"": 1, ""15"": 1}",,13.71099114418,False,4,ok,0,start,0,,7551006976,0,2019-04-26 12:46:00,0,False
BIKE 93369,True,51.040902222222,15006492,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.731641111111,False,1,ok,0,end,0,,7551006976,0,2019-04-26 12:55:00,12,True
BIKE 93369,True,51.040413333333,15006492,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.731063333333,False,1,ok,0,start,0,,7551006976,0,2019-04-26 13:40:00,12,True
BIKE 93369,True,51.039831111111,15009543,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.755167777778,False,1,ok,0,end,0,,7551006976,0,2019-04-26 13:55:00,12,True
BIKE 93369,True,51.039831111111,15009543,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.755167777778,False,1,ok,0,start,0,,7551006976,0,2019-04-26 15:38:00,12,True
BIKE 93369,True,51.033675555556,15016222,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.750294444444,False,1,ok,0,end,0,,7551006976,0,2019-04-26 15:52:00,12,True
BIKE 93369,True,51.033511111111,15016222,,False,frame_lock,0,93369,0,0,,True,False,0,dresden,"{""undefined"": 1}",,13.750374444444,False,1,ok,0,start,0,,7551006976,0,2019-04-26 16:17:00,12,True
Weberplatz,True,51.03022,4783682,traffic_sign,False,frame_lock,4457,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.74926,False,2,ok,0,end,0,,7551006976,0,2019-04-26 16:32:00,0,False
Weberplatz,True,51.03022,4783682,traffic_sign,False,frame_lock,4457,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""15"": 1}",,13.74926,False,2,ok,0,start,0,,7551006976,0,2019-04-26 16:33:00,0,False
Lukasstr. / Hochschulstr.,True,51.03252,4405747,free,False,frame_lock,4463,93369,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.7325,False,1,ok,0,end,0,,7551006976,0,2019-04-26 16:39:00,0,False
Lukasstr. / Hochschulstr.,True,51.03252,4405747,free,False,frame_lock,4463,93369,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.7325,False,1,ok,0,start,0,,7551006976,0,2019-04-26 16:55:00,0,False
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93369,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.736386299133,False,1,ok,0,end,0,,7551006976,0,2019-04-26 17:03:00,0,False
Sächsische Landesbibliothek,True,51.028932638124,637839,free,False,frame_lock,4441,93369,0,0,,True,True,0,dresden,"{""undefined"": 1}",,13.736386299133,False,1,ok,0,start,0,,7551006976,0,2019-04-26 17:07:00,0,False
Bautzner Straße / Rothenburger Straße,True,51.06294,10299563,free,False,frame_lock,4482,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 2}",,13.75129,False,4,ok,0,end,0,,7551006976,0,2019-04-26 17:26:00,0,False
Bautzner Straße / Rothenburger Straße,True,51.06294,10299563,free,False,frame_lock,4482,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 2}",,13.75129,False,4,ok,0,start,0,,7551006976,0,2019-04-26 18:38:00,0,False
Bautzner Straße / Rothenburger Straße,True,51.06294,10299563,free,False,frame_lock,4482,93369,0,0,,True,True,0,dresden,"{""undefined"": 1, ""71"": 1, ""15"": 2}",,13.75129,False,4,ok,0,end,0,,7551006976,0,2019-04-26 18:40:00,0,False
