p_bike_types,p_spot,p_bike_racks,p_lng,p_maintenance,p_booked_bikes,b_boardcomputer,b_active,trip,p_free_special_racks,city,b_number,p_bike,b_lock_types,p_free_racks,b_pedelec_battery,p_rack_locks,p_bikes,b_battery_pack,b_electric_lock,p_special_racks,p_place_type,p_terminal_type,p_name,p_number,p_lat,datetime,b_state,b_bike_type,p_uid,p_address
"{""71"": 5}",True,0,13.72983,False,0,7551003692,True,last,0,dresden,93262,False,frame_lock,0,,False,5,,True,0,0,free,Alexander-Puschkin-Platz,4504,51.07035,2019-11-23 23:59:00,ok,71,10299848,
"{""71"": 6}",True,0,13.7412196397781,False,0,7551002506,True,first,0,dresden,93425,False,frame_lock,0,,False,6,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-23 00:00:00,ok,71,73,
"{""71"": 8}",True,0,13.7412196397781,False,0,7551002506,True,start,0,dresden,93425,False,frame_lock,0,,False,8,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-23 04:06:00,ok,71,73,
"{""71"": 1}",False,0,13.716538888889,False,0,7551002506,True,end,0,dresden,93425,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93425,0,51.037662222222,2019-11-23 04:25:00,ok,71,25181459,
"{""71"": 1}",True,0,13.71569037437439,False,0,7551002506,True,start,0,dresden,93425,False,frame_lock,0,,False,1,,True,0,0,,Nossener Brücke,4349,51.03712695166928,2019-11-23 04:29:00,ok,71,264549,
"{""71"": 7}",True,0,13.67899775505066,False,0,7551002506,True,end,0,dresden,93425,False,frame_lock,0,,False,7,,True,0,0,,Ringhotel Residenz Alt Dresden,4321,51.05977943515891,2019-11-23 04:47:00,ok,71,321013,
"{""71"": 6}",True,0,13.67899775505066,False,0,7551002506,True,last,0,dresden,93425,False,frame_lock,0,,False,6,,True,0,0,,Ringhotel Residenz Alt Dresden,4321,51.05977943515891,2019-11-23 23:59:00,ok,71,321013,
"{""71"": 6}",True,0,13.7412196397781,False,0,7551005295,True,first,0,dresden,93572,False,frame_lock,0,,False,6,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-23 00:00:00,ok,71,73,
"{""71"": 9}",True,0,13.7412196397781,False,0,7551005295,True,start,0,dresden,93572,False,frame_lock,0,,False,9,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-23 03:51:00,ok,71,73,
"{""71"": 2}",True,0,13.722803592681885,False,0,7551005295,True,end,0,dresden,93572,False,frame_lock,0,,False,2,,True,0,0,,Bhf. Mitte - Weißeritzstraße,4300,51.05570637992387,2019-11-23 03:59:00,ok,71,338637,
"{""71"": 2}",True,0,13.722803592681885,False,1,7551005295,True,start,0,dresden,93572,False,frame_lock,0,,False,2,,True,0,0,,Bhf. Mitte - Weißeritzstraße,4300,51.05570637992387,2019-11-23 04:49:00,ok,71,338637,
"{""15"": 1, ""71"": 8}",True,0,13.71493,False,0,7551005295,True,end,0,dresden,93572,False,frame_lock,0,,False,9,,True,0,0,free,Manitiusstraße,4496,51.05658,2019-11-23 04:53:00,ok,71,10299726,
"{""15"": 1, ""71"": 10}",True,0,13.71493,False,0,7551005295,True,start,0,dresden,93572,False,frame_lock,0,,False,11,,True,0,0,free,Manitiusstraße,4496,51.05658,2019-11-23 09:30:00,ok,71,10299726,
"{""71"": 1}",False,0,13.731681111111,False,0,7551005295,True,end,0,dresden,93572,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93572,0,51.041057777778,2019-11-23 09:47:00,ok,71,25186831,
"{""71"": 1}",False,0,13.731522222222,False,0,7551005295,True,start,0,dresden,93572,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93572,0,51.041066666667,2019-11-23 13:04:00,ok,71,25186831,
"{""71"": 1}",True,0,13.7325990200043,False,0,7551005295,True,end,0,dresden,93572,False,frame_lock,0,,False,1,,True,0,0,,Postplatz / Staatsschauspiel Dresden,4411,51.0518690183409,2019-11-23 13:22:00,ok,71,10924,
"{""71"": 1}",True,0,13.7325990200043,False,0,7551005295,True,start,0,dresden,93572,False,frame_lock,0,,False,1,,True,0,0,,Postplatz / Staatsschauspiel Dresden,4411,51.0518690183409,2019-11-23 14:42:00,ok,71,10924,
"{""71"": 1}",True,0,13.730555176734924,False,0,7551005295,True,end,0,dresden,93572,False,frame_lock,0,,False,1,,True,0,0,free,Reichenbachstr. / Fritz-Löffler-Str.,4464,51.03441479093599,2019-11-23 15:02:00,ok,71,4783708,
"{""71"": 1}",True,0,13.730555176734924,False,0,7551005295,True,start,0,dresden,93572,False,frame_lock,0,,False,1,,True,0,0,free,Reichenbachstr. / Fritz-Löffler-Str.,4464,51.03441479093599,2019-11-23 15:11:00,ok,71,4783708,
"{""71"": 3}",True,0,13.736576,False,0,7551005295,True,end,0,dresden,93572,False,frame_lock,0,,False,3,,True,0,7,,Ibis Hotel Königstein / Prager Straße,4417,51.046156,2019-11-23 15:26:00,ok,71,14103,
"{""71"": 2}",True,0,13.736576,False,0,7551005295,True,start,0,dresden,93572,False,frame_lock,0,,False,2,,True,0,7,,Ibis Hotel Königstein / Prager Straße,4417,51.046156,2019-11-23 20:40:00,ok,71,14103,
"{""71"": 5}",True,0,13.7570554018021,False,0,7551005295,True,end,0,dresden,93572,False,frame_lock,0,,False,5,,True,0,0,,St.-Benno-Gymnasium,4340,51.0499333567911,2019-11-23 20:54:00,ok,71,264538,
"{""71"": 4}",True,0,13.7570554018021,False,0,7551005295,True,last,0,dresden,93572,False,frame_lock,0,,False,4,,True,0,0,,St.-Benno-Gymnasium,4340,51.0499333567911,2019-11-23 23:59:00,ok,71,264538,
"{""71"": 6}",True,0,13.7412196397781,False,0,7551003585,True,first,0,dresden,93601,False,frame_lock,0,,False,6,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-23 00:00:00,ok,71,73,
"{""71"": 9}",True,0,13.7412196397781,False,0,7551003585,True,start,0,dresden,93601,False,frame_lock,0,,False,9,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-23 03:51:00,ok,71,73,
"{""71"": 2}",True,0,13.722803592681885,False,0,7551003585,True,end,0,dresden,93601,False,frame_lock,0,,False,2,,True,0,0,,Bhf. Mitte - Weißeritzstraße,4300,51.05570637992387,2019-11-23 03:59:00,ok,71,338637,
"{""71"": 4}",True,0,13.722803592681885,False,2,7551003585,True,start,0,dresden,93601,False,frame_lock,0,,False,4,,True,0,0,,Bhf. Mitte - Weißeritzstraße,4300,51.05570637992387,2019-11-23 14:11:00,ok,71,338637,
"{""71"": 2}",True,0,13.74066710472107,False,0,7551003585,True,end,0,dresden,93601,False,frame_lock,0,,False,2,,True,0,0,,Blockhaus / Augustusbrücke,4404,51.05767214585065,2019-11-23 14:23:00,ok,71,26172,
"{""71"": 2}",True,0,13.74066710472107,False,0,7551003585,True,start,0,dresden,93601,False,frame_lock,0,,False,2,,True,0,0,,Blockhaus / Augustusbrücke,4404,51.05767214585065,2019-11-23 19:36:00,ok,71,26172,
"{""71"": 1}",False,0,13.716691111111,False,0,7551003585,True,end,0,dresden,93601,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93601,0,51.036622222222,2019-11-23 19:52:00,ok,71,25207294,
"{""71"": 1}",True,0,13.71569037437439,False,0,7551003585,True,start,0,dresden,93601,False,frame_lock,0,,False,1,,True,0,0,,Nossener Brücke,4349,51.03712695166928,2019-11-23 20:39:00,ok,71,264549,
"{""71"": 9}",True,0,13.733623623847961,True,0,7551003585,True,end,0,dresden,93601,False,frame_lock,0,,False,9,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 21:03:00,ok,71,120,
"{""71"": 10}",True,0,13.733623623847961,True,0,7551003585,True,start,0,dresden,93601,False,frame_lock,0,,False,10,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 21:37:00,ok,71,120,
"{""71"": 5}",True,0,13.7742161750793,False,0,7551003585,True,end,0,dresden,93601,False,frame_lock,0,,False,5,,True,0,0,,Stresemannplatz,4391,51.0429386719677,2019-11-23 21:52:00,ok,71,264598,
"{""71"": 5}",True,0,13.7742161750793,False,0,7551003585,True,last,0,dresden,93601,False,frame_lock,0,,False,5,,True,0,0,,Stresemannplatz,4391,51.0429386719677,2019-11-23 23:59:00,ok,71,264598,
"{""71"": 6}",True,0,13.7412196397781,False,0,7551004402,True,first,0,dresden,93760,False,frame_lock,0,,False,6,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-23 00:00:00,ok,71,73,
"{""71"": 6}",True,0,13.7412196397781,False,0,7551004402,True,start,0,dresden,93760,False,frame_lock,0,,False,6,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-23 11:41:00,ok,71,73,
"{""71"": 1}",False,0,13.727258888889,False,0,7551004402,True,end,0,dresden,93760,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93760,0,51.059986666667,2019-11-23 11:52:00,ok,71,25190554,
"{""71"": 1}",False,0,13.726926666667,False,0,7551004402,True,last,0,dresden,93760,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93760,0,51.06008,2019-11-23 23:59:00,ok,71,25190554,
"{""71"": 6}",True,0,13.7412196397781,False,0,7551016026,True,first,0,dresden,93847,False,frame_lock,0,,False,6,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-23 00:00:00,ok,71,73,
"{""71"": 7}",True,0,13.7412196397781,False,0,7551016026,True,start,0,dresden,93847,False,frame_lock,0,,False,7,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-23 17:29:00,ok,71,73,
"{""71"": 2}",True,0,13.751809000968931,False,0,7551016026,True,end,0,dresden,93847,False,frame_lock,0,,False,2,,True,0,0,,Alaunstraße,4374,51.066946872474276,2019-11-23 17:35:00,ok,71,264576,
"{""71"": 2}",True,0,13.751809000968931,False,0,7551016026,True,start,0,dresden,93847,False,frame_lock,0,,False,2,,True,0,0,,Alaunstraße,4374,51.066946872474276,2019-11-23 17:44:00,ok,71,264576,
"{""71"": 1}",True,0,13.747313618659973,False,1,7551016026,True,end,0,dresden,93847,False,frame_lock,0,,False,1,,True,0,0,,Albertplatz,4302,51.06389595884549,2019-11-23 17:55:00,ok,71,2985,
"{""71"": 1}",True,0,13.747313618659973,False,0,7551016026,True,start,0,dresden,93847,False,frame_lock,0,,False,1,,True,0,0,,Albertplatz,4302,51.06389595884549,2019-11-23 18:32:00,ok,71,2985,
"{""71"": 1}",False,0,13.740021111111,False,0,7551016026,True,end,0,dresden,93847,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93847,0,51.061386666667,2019-11-23 18:38:00,ok,71,25205168,
"{""71"": 1}",False,0,13.74021,False,0,7551016026,True,last,0,dresden,93847,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93847,0,51.061457777778,2019-11-23 23:59:00,ok,71,25205168,
"{""15"": 1, ""71"": 7}",True,0,13.733623623847961,True,0,7551005316,True,first,0,dresden,93016,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:00:00,ok,71,120,
"{""15"": 1, ""71"": 7}",True,0,13.733623623847961,True,0,7551005316,True,start,0,dresden,93016,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 03:09:00,ok,71,120,
"{""71"": 8}",True,0,13.69296669960022,False,0,7551005316,True,end,0,dresden,93016,False,frame_lock,0,,False,8,,True,0,0,,Conertplatz,4437,51.04600108441405,2019-11-23 03:23:00,ok,71,310791,
"{""71"": 7}",True,0,13.69296669960022,False,0,7551005316,True,last,0,dresden,93016,False,frame_lock,0,,False,7,,True,0,0,,Conertplatz,4437,51.04600108441405,2019-11-23 23:59:00,ok,71,310791,
"{""15"": 1, ""71"": 7}",True,0,13.733623623847961,True,0,7551002753,True,first,0,dresden,93383,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:00:00,ok,71,120,
"{""15"": 1, ""71"": 7}",True,0,13.733623623847961,True,0,7551002753,True,start,0,dresden,93383,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:11:00,ok,71,120,
"{""71"": 1}",False,0,13.736178888889,False,0,7551002753,True,end,0,dresden,93383,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93383,0,51.050888888889,2019-11-23 00:17:00,ok,71,25176549,
"{""71"": 1}",True,0,13.737196326255798,False,0,7551002753,True,start,0,dresden,93383,False,frame_lock,0,,False,1,,True,0,0,,Kulturpalast,4412,51.050547111895305,2019-11-23 12:51:00,ok,71,155920,
"{""71"": 5}",True,0,13.75886857509613,False,0,7551002753,True,end,0,dresden,93383,False,frame_lock,0,,False,5,,True,0,0,,Wasaplatz,4385,51.02812291136315,2019-11-23 13:12:00,ok,71,264589,
"{""71"": 11}",True,0,13.75886857509613,False,0,7551002753,True,last,0,dresden,93383,False,frame_lock,0,,False,11,,True,0,0,,Wasaplatz,4385,51.02812291136315,2019-11-23 23:59:00,ok,71,264589,
"{""15"": 1, ""71"": 7}",True,0,13.733623623847961,True,0,7551003856,True,first,0,dresden,93377,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:00:00,ok,71,120,
"{""15"": 1, ""71"": 5}",True,0,13.733623623847961,True,0,7551003856,True,start,0,dresden,93377,False,frame_lock,0,,False,6,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 03:48:00,ok,71,120,
"{""71"": 1}",True,0,13.7229108810425,False,0,7551003856,True,end,0,dresden,93377,False,frame_lock,0,,False,1,,True,0,0,free,Nürnberger Ei,4348,51.03376708728,2019-11-23 03:56:00,ok,71,264548,
"{""71"": 1}",True,0,13.7229108810425,False,0,7551003856,True,start,0,dresden,93377,False,frame_lock,0,,False,1,,True,0,0,free,Nürnberger Ei,4348,51.03376708728,2019-11-23 03:57:00,ok,71,264548,
"{""71"": 3}",True,0,13.69113,False,0,7551003856,True,end,0,dresden,93377,False,frame_lock,0,,False,3,,True,0,0,free,Malterstraße (Haltestelle),4483,51.04257,2019-11-23 04:10:00,ok,71,10299584,
"{""71"": 1}",True,0,13.69113,False,0,7551003856,True,start,0,dresden,93377,False,frame_lock,0,,False,1,,True,0,0,free,Malterstraße (Haltestelle),4483,51.04257,2019-11-23 18:35:00,ok,71,10299584,
"{""71"": 1}",True,0,13.70167851448059,False,0,7551003856,True,end,0,dresden,93377,False,frame_lock,0,,False,1,,True,0,0,,Bonhoeffer Platz,4438,51.038466106820756,2019-11-23 18:40:00,ok,71,310792,
"{""71"": 2}",True,0,13.70167851448059,False,0,7551003856,True,start,0,dresden,93377,False,frame_lock,0,,False,2,,True,0,0,,Bonhoeffer Platz,4438,51.038466106820756,2019-11-23 19:52:00,ok,71,310792,
"{""71"": 1}",False,0,13.702783333333,False,0,7551003856,True,end,0,dresden,93377,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93377,0,51.044004444444,2019-11-23 19:57:00,ok,71,25207433,
"{""71"": 1}",False,0,13.703272222222,False,0,7551003856,True,start,0,dresden,93377,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93377,0,51.044075555556,2019-11-23 22:08:00,ok,71,25207433,
"{""71"": 2}",True,0,13.69113,False,0,7551003856,True,end,0,dresden,93377,False,frame_lock,0,,False,2,,True,0,0,free,Malterstraße (Haltestelle),4483,51.04257,2019-11-23 22:13:00,ok,71,10299584,
"{""71"": 2}",True,0,13.69113,False,0,7551003856,True,last,0,dresden,93377,False,frame_lock,0,,False,2,,True,0,0,free,Malterstraße (Haltestelle),4483,51.04257,2019-11-23 23:59:00,ok,71,10299584,
"{""15"": 1, ""71"": 7}",True,0,13.733623623847961,True,0,7551006674,True,first,0,dresden,93376,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:00:00,ok,71,120,
"{""15"": 1, ""71"": 4}",True,0,13.733623623847961,True,0,7551006674,True,start,0,dresden,93376,False,frame_lock,0,,False,5,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 04:08:00,ok,71,120,
"{""71"": 9}",True,0,13.75886857509613,False,0,7551006674,True,end,0,dresden,93376,False,frame_lock,0,,False,9,,True,0,0,,Wasaplatz,4385,51.02812291136315,2019-11-23 04:24:00,ok,71,264589,
"{""71"": 7}",True,0,13.75886857509613,False,0,7551006674,True,start,0,dresden,93376,False,frame_lock,0,,False,7,,True,0,0,,Wasaplatz,4385,51.02812291136315,2019-11-23 14:35:00,ok,71,264589,
"{""71"": 7}",True,0,13.7363862991333,False,0,7551006674,True,end,0,dresden,93376,False,frame_lock,0,,False,7,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-23 14:43:00,ok,71,637839,
"{""71"": 7}",True,0,13.7363862991333,False,0,7551006674,True,start,0,dresden,93376,False,frame_lock,0,,False,7,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-23 14:50:00,ok,71,637839,
"{""71"": 7}",True,0,13.7369441986084,False,0,7551006674,True,end,0,dresden,93376,False,frame_lock,0,,False,7,,True,0,0,,Altmarkt / Seestraße ,4413,51.0494275085582,2019-11-23 15:07:00,ok,71,43026,
"{""71"": 9}",True,0,13.7369441986084,False,0,7551006674,True,last,0,dresden,93376,False,frame_lock,0,,False,9,,True,0,0,,Altmarkt / Seestraße ,4413,51.0494275085582,2019-11-23 23:59:00,ok,71,43026,
"{""15"": 1, ""71"": 7}",True,0,13.733623623847961,True,0,7551005326,True,first,0,dresden,93375,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:00:00,ok,71,120,
"{""15"": 1, ""71"": 6}",True,0,13.733623623847961,True,0,7551005326,True,start,0,dresden,93375,False,frame_lock,0,,False,7,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:38:00,ok,71,120,
"{""71"": 1}",True,0,13.7325,False,0,7551005326,True,end,0,dresden,93375,False,frame_lock,0,,False,1,,True,0,0,free,Lukasstr. / Hochschulstr.,4463,51.03252,2019-11-23 00:45:00,ok,71,4405747,
"{""71"": 2}",True,0,13.7325,False,0,7551005326,True,start,0,dresden,93375,False,frame_lock,0,,False,2,,True,0,0,free,Lukasstr. / Hochschulstr.,4463,51.03252,2019-11-23 10:15:00,ok,71,4405747,
"{""71"": 8}",True,0,13.7363862991333,False,0,7551005326,True,end,0,dresden,93375,False,frame_lock,0,,False,8,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-23 10:36:00,ok,71,637839,
"{""71"": 3}",True,0,13.7363862991333,False,0,7551005326,True,start,0,dresden,93375,False,frame_lock,0,,False,3,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-23 16:44:00,ok,71,637839,
"{""71"": 1}",True,0,13.726285099983214,False,0,7551005326,True,end,0,dresden,93375,False,frame_lock,0,,False,1,,True,0,0,free,Nürnberger Platz,4382,51.031520295058236,2019-11-23 16:50:00,ok,71,264586,
"{""71"": 1}",True,0,13.726285099983214,False,0,7551005326,True,start,0,dresden,93375,False,frame_lock,0,,False,1,,True,0,0,free,Nürnberger Platz,4382,51.031520295058236,2019-11-23 17:02:00,ok,71,264586,
"{""71"": 1}",False,0,13.737552222222,False,0,7551005326,True,end,0,dresden,93375,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93375,0,51.063168888889,2019-11-23 17:48:00,ok,71,25203486,
"{""71"": 1}",False,0,13.738038888889,False,0,7551005326,True,start,0,dresden,93375,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93375,0,51.0638,2019-11-23 21:21:00,ok,71,25207187,
"{""71"": 1}",True,0,13.7454843521118,False,0,7551005326,True,end,0,dresden,93375,False,frame_lock,0,,False,1,,True,0,0,,Jorge-Gomondai-Platz  ,4401,51.0622136563751,2019-11-23 21:26:00,ok,71,13640,
"{""71"": 2}",True,0,13.7454843521118,False,0,7551005326,True,last,0,dresden,93375,False,frame_lock,0,,False,2,,True,0,0,,Jorge-Gomondai-Platz  ,4401,51.0622136563751,2019-11-23 23:59:00,ok,71,13640,
"{""15"": 1, ""71"": 7}",True,0,13.733623623847961,True,0,7551007212,True,first,0,dresden,93499,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:00:00,ok,71,120,
"{""15"": 1, ""71"": 5}",True,0,13.733623623847961,True,0,7551007212,True,start,0,dresden,93499,False,frame_lock,0,,False,6,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 01:08:00,ok,71,120,
"{""71"": 7}",True,0,13.744711875915527,False,0,7551007212,True,end,0,dresden,93499,False,frame_lock,0,,False,7,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-23 01:13:00,ok,71,10299640,
"{""71"": 2}",True,0,13.744711875915527,False,0,7551007212,True,start,0,dresden,93499,False,frame_lock,0,,False,2,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-23 14:47:00,ok,71,10299640,
"{""71"": 11}",True,0,13.74415397644043,False,0,7551007212,True,end,0,dresden,93499,False,frame_lock,0,,False,11,,True,0,0,,Pirnaischer Platz,4315,51.04897224042478,2019-11-23 15:02:00,ok,71,9972732,
"{""71"": 10}",True,0,13.74415397644043,False,0,7551007212,True,start,0,dresden,93499,False,frame_lock,0,,False,10,,True,0,0,,Pirnaischer Platz,4315,51.04897224042478,2019-11-23 17:06:00,ok,71,9972732,
"{""71"": 2}",True,0,13.744711875915527,False,0,7551007212,True,end,0,dresden,93499,False,frame_lock,0,,False,2,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-23 17:19:00,ok,71,10299640,
"{""71"": 2}",True,0,13.744711875915527,False,0,7551007212,True,start,0,dresden,93499,False,frame_lock,0,,False,2,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-23 17:32:00,ok,71,10299640,
"{""71"": 2}",True,0,13.744711875915527,False,0,7551007212,True,end,0,dresden,93499,False,frame_lock,0,,False,2,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-23 17:59:00,ok,71,10299640,
"{""71"": 4}",True,0,13.744711875915527,False,0,7551007212,True,last,0,dresden,93499,False,frame_lock,0,,False,4,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-23 23:59:00,ok,71,10299640,
"{""15"": 1, ""71"": 7}",True,0,13.733623623847961,True,0,7551006373,True,first,0,dresden,93557,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:00:00,ok,71,120,
"{""15"": 1, ""71"": 6}",True,0,13.733623623847961,True,0,7551006373,True,start,0,dresden,93557,False,frame_lock,0,,False,7,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:57:00,ok,71,120,
"{""71"": 1}",True,0,13.720845580101013,False,0,7551006373,True,end,0,dresden,93557,False,frame_lock,0,,False,1,,True,0,0,,World-Trade-Center,4426,51.04918132708615,2019-11-23 01:06:00,ok,71,27113,
"{""71"": 1}",True,0,13.720845580101013,False,0,7551006373,True,start,0,dresden,93557,False,frame_lock,0,,False,1,,True,0,0,,World-Trade-Center,4426,51.04918132708615,2019-11-23 21:29:00,ok,71,27113,
"{""71"": 1}",False,0,13.7426,False,0,7551006373,True,end,0,dresden,93557,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93557,0,51.050035555556,2019-11-23 21:37:00,ok,71,25210283,
"{""71"": 1}",False,0,13.743205555556,False,0,7551006373,True,last,0,dresden,93557,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93557,0,51.048844444444,2019-11-23 23:59:00,ok,71,25213074,
"{""15"": 1, ""71"": 7}",True,0,13.733623623847961,True,0,7551015352,True,first,0,dresden,93072,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 00:00:00,ok,15,120,
"{""15"": 1, ""71"": 3}",True,0,13.733623623847961,True,0,7551015352,True,start,0,dresden,93072,False,frame_lock,0,,False,4,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-23 04:23:00,ok,15,120,
