p_bike_types,p_spot,p_bike_racks,p_lng,p_maintenance,p_booked_bikes,b_boardcomputer,b_active,trip,p_free_special_racks,city,b_number,p_bike,b_lock_types,p_free_racks,b_pedelec_battery,p_rack_locks,p_bikes,b_battery_pack,b_electric_lock,p_special_racks,p_place_type,p_terminal_type,p_name,p_number,p_lat,datetime,b_state,b_bike_type,p_uid,p_address
"{""71"": 2}",True,0,13.722803592681885,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,2,,True,0,0,,Bhf. Mitte - Weißeritzstraße,4300,51.05570637992387,2019-11-17 11:38:00,ok,71,338637,
"{""71"": 2}",True,0,13.722803592681885,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,2,,True,0,0,,Bhf. Mitte - Weißeritzstraße,4300,51.05570637992387,2019-11-17 11:50:00,ok,71,338637,
"{""71"": 1}",False,0,13.72478,False,0,7551007293,True,end,0,dresden,93663,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93663,0,51.053426666667,2019-11-17 11:53:00,ok,71,24954498,
"{""71"": 1}",False,0,13.724343333333,False,0,7551007293,True,start,0,dresden,93663,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93663,0,51.053457777778,2019-11-17 13:23:00,ok,71,24954498,
"{""71"": 6}",True,0,13.7369441986084,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,6,,True,0,0,,Altmarkt / Seestraße ,4413,51.0494275085582,2019-11-17 13:30:00,ok,71,43026,
"{""71"": 6}",True,0,13.7369441986084,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,6,,True,0,0,,Altmarkt / Seestraße ,4413,51.0494275085582,2019-11-17 17:11:00,ok,71,43026,
"{""71"": 2}",True,0,13.751809000968931,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,2,,True,0,0,,Alaunstraße,4374,51.066946872474276,2019-11-17 17:30:00,ok,71,264576,
"{""71"": 3}",True,0,13.751809000968931,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,3,,True,0,0,,Alaunstraße,4374,51.066946872474276,2019-11-17 17:56:00,ok,71,264576,
"{""71"": 6}",True,0,13.7412196397781,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,6,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-17 18:01:00,ok,71,73,
"{""71"": 4}",True,0,13.7412196397781,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,4,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-17 19:04:00,ok,71,73,
"{""71"": 1}",True,0,13.75032842159271,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,1,,True,0,0,,Schauburg,4327,51.07114365710672,2019-11-17 19:09:00,ok,71,121771,
"{""71"": 2}",True,0,13.75032842159271,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,2,,True,0,0,,Schauburg,4327,51.07114365710672,2019-11-17 20:30:00,ok,71,121771,
"{""71"": 2}",True,0,13.7229108810425,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,2,,True,0,0,free,Nürnberger Ei,4348,51.03376708728,2019-11-17 21:18:00,ok,71,264548,
"{""71"": 1}",True,0,13.7229108810425,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,1,,True,0,0,free,Nürnberger Ei,4348,51.03376708728,2019-11-17 21:57:00,ok,71,264548,
"{""71"": 3}",True,0,13.69113,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,3,,True,0,0,free,Malterstraße (Haltestelle),4483,51.04257,2019-11-17 22:07:00,ok,71,10299584,
"{""71"": 3}",True,0,13.69113,False,0,7551007293,True,last,0,dresden,93663,False,frame_lock,0,,False,3,,True,0,0,free,Malterstraße (Haltestelle),4483,51.04257,2019-11-17 23:59:00,ok,71,10299584,
"{""71"": 5}",True,0,13.7412196397781,False,0,7551005312,True,first,0,dresden,93643,False,frame_lock,0,,False,5,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-17 00:00:00,ok,71,73,
"{""71"": 5}",True,0,13.7412196397781,False,0,7551005312,True,start,0,dresden,93643,False,frame_lock,0,,False,5,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-17 00:45:00,ok,71,73,
"{""71"": 1}",False,0,13.704494444444,False,0,7551005312,True,end,0,dresden,93643,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93643,0,51.044173333333,2019-11-17 01:04:00,ok,71,24943111,
"{""71"": 1}",False,0,13.704622222222,False,0,7551005312,True,start,0,dresden,93643,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93643,0,51.044124444444,2019-11-17 14:10:00,ok,71,24945809,
"{""71"": 1}",False,0,13.731992222222,False,0,7551005312,True,end,0,dresden,93643,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93643,0,51.040973333333,2019-11-17 14:25:00,ok,71,24959142,
"{""71"": 1}",False,0,13.732448888889,False,0,7551005312,True,start,0,dresden,93643,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93643,0,51.040973333333,2019-11-17 16:43:00,ok,71,24959142,
"{""71"": 1}",False,0,13.731656666667,False,0,7551005312,True,end,0,dresden,93643,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93643,0,51.048022222222,2019-11-17 16:49:00,ok,71,24964109,
"{""71"": 1}",False,0,13.731972222222,False,0,7551005312,True,last,0,dresden,93643,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93643,0,51.048257777778,2019-11-17 23:59:00,ok,71,24964109,
"{""71"": 23}",True,0,13.733623623847961,True,0,7551004106,True,first,0,dresden,93007,False,frame_lock,0,,False,23,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 00:00:00,ok,71,120,
"{""71"": 8}",True,0,13.733623623847961,True,0,7551004106,True,start,0,dresden,93007,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 11:29:00,ok,71,120,
"{""71"": 6}",True,0,13.733623623847961,True,0,7551004106,True,end,0,dresden,93007,False,frame_lock,0,,False,6,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 12:17:00,ok,71,120,
"{""71"": 6}",True,0,13.733623623847961,True,0,7551004106,True,start,0,dresden,93007,False,frame_lock,0,,False,6,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 13:14:00,ok,71,120,
"{""71"": 6}",True,0,13.741257190704346,False,0,7551004106,True,end,0,dresden,93007,False,frame_lock,0,,False,6,,True,0,0,,Friedensstraße/Conradstr.,4373,51.07174027751911,2019-11-17 13:35:00,ok,71,264575,
"{""71"": 5}",True,0,13.741257190704346,False,0,7551004106,True,last,0,dresden,93007,False,frame_lock,0,,False,5,,True,0,0,,Friedensstraße/Conradstr.,4373,51.07174027751911,2019-11-17 23:59:00,ok,71,264575,
"{""71"": 23}",True,0,13.733623623847961,True,0,7551007240,True,first,0,dresden,93004,False,frame_lock,0,,False,23,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 00:00:00,ok,71,120,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551007240,True,start,0,dresden,93004,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 00:37:00,ok,71,120,
"{""71"": 1}",False,0,13.782506666667,False,0,7551007240,True,end,0,dresden,93004,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93004,0,51.036004444444,2019-11-17 00:57:00,ok,71,24942983,
"{""71"": 3}",True,0,13.782976269721985,False,0,7551007240,True,start,0,dresden,93004,False,frame_lock,0,,False,3,,True,0,0,free,Rothermundstr. / Zwinglistr.,4405,51.03335214736798,2019-11-17 14:52:00,ok,71,4442319,
"{""71"": 1}",False,0,13.809478888889,False,0,7551007240,True,end,0,dresden,93004,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93004,0,51.052173333333,2019-11-17 16:48:00,ok,71,24964089,
"{""71"": 1}",False,0,13.811701111111,False,0,7551007240,True,last,0,dresden,93004,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93004,0,51.051902222222,2019-11-17 23:59:00,ok,71,24972309,
"{""71"": 23}",True,0,13.733623623847961,True,0,7551005297,True,first,0,dresden,93412,False,frame_lock,0,,False,23,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 00:00:00,ok,71,120,
"{""71"": 7}",True,0,13.733623623847961,True,0,7551005297,True,start,0,dresden,93412,False,frame_lock,0,,False,7,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 12:35:00,ok,71,120,
"{""71"": 1}",True,0,13.74773,False,0,7551005297,True,end,0,dresden,93412,False,frame_lock,0,,False,1,,True,0,0,free,Wundtstr. / Zellescher Weg,4458,51.02837,2019-11-17 12:55:00,ok,71,4405670,
"{""71"": 1}",True,0,13.74773,False,0,7551005297,True,start,0,dresden,93412,False,frame_lock,0,,False,1,,True,0,0,free,Wundtstr. / Zellescher Weg,4458,51.02837,2019-11-17 13:37:00,ok,71,4405670,
"{""71"": 1}",True,0,13.74773,False,0,7551005297,True,end,0,dresden,93412,False,frame_lock,0,,False,1,,True,0,0,free,Wundtstr. / Zellescher Weg,4458,51.02837,2019-11-17 13:39:00,ok,71,4405670,
"{""71"": 2}",True,0,13.74773,False,0,7551005297,True,start,0,dresden,93412,False,frame_lock,0,,False,2,,True,0,0,free,Wundtstr. / Zellescher Weg,4458,51.02837,2019-11-17 14:09:00,ok,71,4405670,
"{""71"": 1}",True,0,13.74035,False,0,7551005297,True,end,0,dresden,93412,False,frame_lock,0,,False,1,,True,0,0,sign,Andreas-Schubert-Bau / Zellescher Weg,4450,51.02922,2019-11-17 14:12:00,ok,71,4405569,
"{""71"": 1}",True,0,13.74035,False,0,7551005297,True,start,0,dresden,93412,False,frame_lock,0,,False,1,,True,0,0,sign,Andreas-Schubert-Bau / Zellescher Weg,4450,51.02922,2019-11-17 16:39:00,ok,71,4405569,
"{""71"": 11}",True,0,13.733623623847961,True,0,7551005297,True,end,0,dresden,93412,False,frame_lock,0,,False,11,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 16:49:00,ok,71,120,
"{""71"": 10}",True,0,13.733623623847961,True,0,7551005297,True,start,0,dresden,93412,False,frame_lock,0,,False,10,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 16:57:00,ok,71,120,
"{""71"": 1}",False,0,13.737717777778,False,0,7551005297,True,end,0,dresden,93412,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93412,0,51.052391111111,2019-11-17 17:10:00,ok,71,24964727,
"{""71"": 1}",False,0,13.737665555556,False,0,7551005297,True,start,0,dresden,93412,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93412,0,51.052346666667,2019-11-17 18:50:00,ok,71,24964727,
"{""71"": 8}",True,0,13.7692809104919,False,0,7551005297,True,end,0,dresden,93412,False,frame_lock,0,,False,8,,True,0,0,,Gutenbergstraße,4389,51.0587713199203,2019-11-17 19:09:00,ok,71,264595,
"{""71"": 6}",True,0,13.7692809104919,False,0,7551005297,True,start,0,dresden,93412,False,frame_lock,0,,False,6,,True,0,0,,Gutenbergstraße,4389,51.0587713199203,2019-11-17 19:39:00,ok,71,264595,
"{""71"": 5}",True,0,13.7792158126831,False,0,7551005297,True,end,0,dresden,93412,False,frame_lock,0,,False,5,,True,0,0,,Holbeinstraße,4393,51.0474546476596,2019-11-17 19:51:00,ok,71,264600,
"{""71"": 5}",True,0,13.7792158126831,False,0,7551005297,True,last,0,dresden,93412,False,frame_lock,0,,False,5,,True,0,0,,Holbeinstraße,4393,51.0474546476596,2019-11-17 23:59:00,ok,71,264600,
"{""71"": 23}",True,0,13.733623623847961,True,0,7551006374,True,first,0,dresden,93395,False,frame_lock,0,,False,23,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 00:00:00,ok,71,120,
"{""71"": 13}",True,0,13.733623623847961,True,0,7551006374,True,start,0,dresden,93395,False,frame_lock,0,,False,13,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 07:57:00,ok,71,120,
"{""71"": 7}",True,0,13.74415397644043,False,0,7551006374,True,end,0,dresden,93395,False,frame_lock,0,,False,7,,True,0,0,,Pirnaischer Platz,4315,51.04897224042478,2019-11-17 08:12:00,ok,71,9972732,
"{""71"": 23}",True,0,13.733623623847961,True,0,7551004176,True,first,0,dresden,93385,False,frame_lock,0,,False,23,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 00:00:00,ok,71,120,
"{""71"": 8}",True,0,13.733623623847961,True,0,7551004176,True,start,0,dresden,93385,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 08:26:00,ok,71,120,
"{""71"": 2}",True,0,13.71569037437439,False,0,7551004176,True,end,0,dresden,93385,False,frame_lock,0,,False,2,,True,0,0,,Nossener Brücke,4349,51.03712695166928,2019-11-17 08:36:00,ok,71,264549,
"{""71"": 2}",True,0,13.71569037437439,False,0,7551004176,True,start,0,dresden,93385,False,frame_lock,0,,False,2,,True,0,0,,Nossener Brücke,4349,51.03712695166928,2019-11-17 11:06:00,ok,71,264549,
"{""71"": 5}",True,0,13.719418644905089,False,0,7551004176,True,end,0,dresden,93385,False,frame_lock,0,,False,5,,True,0,0,,Budapester Straße,4379,51.04038538260956,2019-11-17 11:10:00,ok,71,264582,
"{""71"": 1}",False,0,13.718571111111,False,0,7551004176,True,last,0,dresden,93385,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93385,0,51.041893333333,2019-11-17 14:13:00,ok,71,24956861,
"{""71"": 23}",True,0,13.733623623847961,True,0,7551005255,True,first,0,dresden,93372,False,frame_lock,0,,False,23,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 00:00:00,ok,71,120,
"{""71"": 19}",True,0,13.733623623847961,True,0,7551005255,True,start,0,dresden,93372,False,frame_lock,0,,False,19,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 02:38:00,ok,71,120,
"{""71"": 1}",False,0,13.72024,False,0,7551005255,True,end,0,dresden,93372,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93372,0,51.040102222222,2019-11-17 02:48:00,ok,71,24945118,
"{""71"": 3}",True,0,13.719418644905089,False,2,7551005255,True,start,0,dresden,93372,False,frame_lock,0,,False,3,,True,0,0,,Budapester Straße,4379,51.04038538260956,2019-11-17 13:42:00,ok,71,264582,
"{""71"": 3}",True,0,13.730576634407043,False,0,7551005255,True,end,0,dresden,93372,False,frame_lock,0,,False,3,,True,0,0,sign,TU Dresden Hörsaalzentrum,4452,51.0292059177137,2019-11-17 14:02:00,ok,71,4405587,
"{""71"": 3}",True,0,13.730576634407043,False,0,7551005255,True,start,0,dresden,93372,False,frame_lock,0,,False,3,,True,0,0,sign,TU Dresden Hörsaalzentrum,4452,51.0292059177137,2019-11-17 14:04:00,ok,71,4405587,
"{""71"": 3}",True,0,13.730576634407043,False,0,7551005255,True,end,0,dresden,93372,False,frame_lock,0,,False,3,,True,0,0,sign,TU Dresden Hörsaalzentrum,4452,51.0292059177137,2019-11-17 14:06:00,ok,71,4405587,
"{""71"": 1}",True,0,13.730576634407043,False,0,7551005255,True,start,0,dresden,93372,False,frame_lock,0,,False,1,,True,0,0,sign,TU Dresden Hörsaalzentrum,4452,51.0292059177137,2019-11-17 20:31:00,ok,71,4405587,
"{""71"": 1}",True,0,13.74773,False,0,7551005255,True,end,0,dresden,93372,False,frame_lock,0,,False,1,,True,0,0,free,Wundtstr. / Zellescher Weg,4458,51.02837,2019-11-17 20:38:00,ok,71,4405670,
"{""71"": 1}",True,0,13.74773,False,0,7551005255,True,start,0,dresden,93372,False,frame_lock,0,,False,1,,True,0,0,free,Wundtstr. / Zellescher Weg,4458,51.02837,2019-11-17 21:16:00,ok,71,4405670,
"{""71"": 1}",False,0,13.733076666667,False,0,7551005255,True,end,0,dresden,93372,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93372,0,51.050951111111,2019-11-17 21:33:00,ok,71,24970962,
"{""71"": 2}",True,0,13.7325990200043,False,0,7551005255,True,last,0,dresden,93372,False,frame_lock,0,,False,2,,True,0,0,,Postplatz / Staatsschauspiel Dresden,4411,51.0518690183409,2019-11-17 23:59:00,ok,71,10924,
"{""71"": 23}",True,0,13.733623623847961,True,0,7551003821,True,first,0,dresden,93358,False,frame_lock,0,,False,23,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 00:00:00,ok,71,120,
"{""71"": 10}",True,0,13.733623623847961,True,0,7551003821,True,start,0,dresden,93358,False,frame_lock,0,,False,10,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 07:58:00,ok,71,120,
"{""71"": 7}",True,0,13.74415397644043,False,0,7551003821,True,end,0,dresden,93358,False,frame_lock,0,,False,7,,True,0,0,,Pirnaischer Platz,4315,51.04897224042478,2019-11-17 08:12:00,ok,71,9972732,
"{""71"": 5}",True,0,13.74415397644043,False,0,7551003821,True,start,0,dresden,93358,False,frame_lock,0,,False,5,,True,0,0,,Pirnaischer Platz,4315,51.04897224042478,2019-11-17 14:54:00,ok,71,9972732,
"{""71"": 2}",True,0,13.75599,False,0,7551003821,True,end,0,dresden,93358,False,frame_lock,0,,False,2,,True,0,0,free,Stadtteilzentrum Straßburger Platz,4468,51.04649,2019-11-17 15:02:00,ok,71,10299434,
"{""71"": 2}",True,0,13.75599,False,0,7551003821,True,start,0,dresden,93358,False,frame_lock,0,,False,2,,True,0,0,free,Stadtteilzentrum Straßburger Platz,4468,51.04649,2019-11-17 16:23:00,ok,71,10299434,
"{""71"": 3}",True,0,13.765482902526855,False,0,7551003821,True,end,0,dresden,93358,False,frame_lock,0,,False,3,,True,0,0,,Bönischplatz / Konsum,4388,51.056262737238356,2019-11-17 16:32:00,ok,71,264594,
"{""71"": 3}",True,0,13.765482902526855,False,0,7551003821,True,start,0,dresden,93358,False,frame_lock,0,,False,3,,True,0,0,,Bönischplatz / Konsum,4388,51.056262737238356,2019-11-17 17:13:00,ok,71,264594,
"{""71"": 4}",True,0,13.758552074432371,False,0,7551003821,True,end,0,dresden,93358,False,frame_lock,0,,False,4,,True,0,0,,Güntzplatz,4387,51.054000175809584,2019-11-17 17:49:00,ok,71,264593,
"{""71"": 4}",True,0,13.758552074432371,False,0,7551003821,True,last,0,dresden,93358,False,frame_lock,0,,False,4,,True,0,0,,Güntzplatz,4387,51.054000175809584,2019-11-17 23:59:00,ok,71,264593,
"{""71"": 23}",True,0,13.733623623847961,True,0,7551006882,True,first,0,dresden,93345,False,frame_lock,0,,False,23,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-17 00:00:00,ok,71,120,
