p_bike_types,p_spot,p_bike_racks,p_lng,p_maintenance,p_booked_bikes,b_boardcomputer,b_active,trip,p_free_special_racks,city,b_number,p_bike,b_lock_types,p_free_racks,b_pedelec_battery,p_rack_locks,p_bikes,b_battery_pack,b_electric_lock,p_special_racks,p_place_type,p_terminal_type,p_name,p_number,p_lat,datetime,b_state,b_bike_type,p_uid,p_address
"{""71"": 1}",True,0,13.7388753890991,False,0,7551002504,True,first,0,dresden,93246,False,frame_lock,0,,False,1,,True,0,0,,NH-Hotel / Hansa Str. 43,4306,51.0741334233362,2019-11-25 00:00:00,ok,71,40,
"{""71"": 1}",True,0,13.7388753890991,False,0,7551002504,True,start,0,dresden,93246,False,frame_lock,0,,False,1,,True,0,0,,NH-Hotel / Hansa Str. 43,4306,51.0741334233362,2019-11-25 03:18:00,ok,71,40,
"{""71"": 1}",True,0,13.7388753890991,False,0,7551002504,True,end,0,dresden,93246,False,frame_lock,0,,False,1,,True,0,0,,NH-Hotel / Hansa Str. 43,4306,51.0741334233362,2019-11-25 03:20:00,ok,71,40,
"{""71"": 1}",True,0,13.7388753890991,False,0,7551002504,True,start,0,dresden,93246,False,frame_lock,0,,False,1,,True,0,0,,NH-Hotel / Hansa Str. 43,4306,51.0741334233362,2019-11-25 08:22:00,ok,71,40,
"{""71"": 6}",True,6,13.730077743530273,False,0,7551002504,True,end,0,dresden,93246,False,frame_lock,0,,False,6,,True,0,0,stele,DVB Trachenberger Straße,4305,51.08737775269143,2019-11-25 08:31:00,ok,71,265881,
"{""71"": 5}",True,6,13.730077743530273,False,0,7551002504,True,start,0,dresden,93246,False,frame_lock,1,,False,5,,True,0,0,stele,DVB Trachenberger Straße,4305,51.08737775269143,2019-11-25 12:42:00,ok,71,265881,
"{""71"": 5}",True,6,13.730077743530273,False,0,7551002504,True,end,0,dresden,93246,False,frame_lock,1,,False,5,,True,0,0,stele,DVB Trachenberger Straße,4305,51.08737775269143,2019-11-25 12:44:00,ok,71,265881,
"{""71"": 6}",True,6,13.730077743530273,False,0,7551002504,True,last,0,dresden,93246,False,frame_lock,0,,False,6,,True,0,0,stele,DVB Trachenberger Straße,4305,51.08737775269143,2019-11-25 23:59:00,ok,71,265881,
"{""71"": 2}",True,0,13.733623623847961,True,0,7551006203,True,first,0,dresden,93039,False,frame_lock,0,,False,2,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-25 00:00:00,ok,71,120,
"{""71"": 1}",True,0,13.733623623847961,True,0,7551006203,True,start,0,dresden,93039,False,frame_lock,0,,False,1,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-25 03:18:00,ok,71,120,
"{""71"": 1}",True,0,13.733623623847961,True,0,7551006203,True,end,0,dresden,93039,False,frame_lock,0,,False,1,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-25 03:20:00,ok,71,120,
"{""71"": 1}",False,0,13.731866666667,False,0,7551006203,True,start,0,dresden,93039,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93039,0,51.040893333333,2019-11-25 08:58:00,ok,71,25254197,
"{""71"": 6}",True,0,13.68173360824585,False,0,7551006203,True,end,0,dresden,93039,False,frame_lock,0,,False,6,,True,0,0,free,Best Western Hotel Quintessenz-Forum,4443,51.05995475730752,2019-11-25 09:18:00,ok,71,1161601,
"{""71"": 6}",True,0,13.68173360824585,False,0,7551006203,True,start,0,dresden,93039,False,frame_lock,0,,False,6,,True,0,0,free,Best Western Hotel Quintessenz-Forum,4443,51.05995475730752,2019-11-25 12:42:00,ok,71,1161601,
"{""71"": 6}",True,0,13.68173360824585,False,0,7551006203,True,end,0,dresden,93039,False,frame_lock,0,,False,6,,True,0,0,free,Best Western Hotel Quintessenz-Forum,4443,51.05995475730752,2019-11-25 12:44:00,ok,71,1161601,
"{""71"": 7}",True,0,13.68173360824585,False,0,7551006203,True,last,0,dresden,93039,False,frame_lock,0,,False,7,,True,0,0,free,Best Western Hotel Quintessenz-Forum,4443,51.05995475730752,2019-11-25 23:59:00,ok,71,1161601,
"{""71"": 2}",True,0,13.733623623847961,True,0,7551005643,True,first,0,dresden,93815,False,frame_lock,0,,False,2,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-25 00:00:00,ok,71,120,
"{""71"": 2}",True,0,13.733623623847961,True,0,7551005643,True,start,0,dresden,93815,False,frame_lock,0,,False,2,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-25 00:37:00,ok,71,120,
"{""71"": 1}",True,0,13.755607008934,False,0,7551005643,True,end,0,dresden,93815,False,frame_lock,0,,False,1,,True,0,0,,Zellescher Weg,4347,51.0264865453555,2019-11-25 00:52:00,ok,71,264547,
"{""71"": 1}",True,0,13.755607008934,False,0,7551005643,True,start,0,dresden,93815,False,frame_lock,0,,False,1,,True,0,0,,Zellescher Weg,4347,51.0264865453555,2019-11-25 03:18:00,ok,71,264547,
"{""71"": 1}",True,0,13.755607008934,False,0,7551005643,True,end,0,dresden,93815,False,frame_lock,0,,False,1,,True,0,0,,Zellescher Weg,4347,51.0264865453555,2019-11-25 03:20:00,ok,71,264547,
"{""71"": 2}",True,0,13.755607008934,False,0,7551005643,True,start,0,dresden,93815,False,frame_lock,0,,False,2,,True,0,0,,Zellescher Weg,4347,51.0264865453555,2019-11-25 12:42:00,ok,71,264547,
"{""71"": 2}",True,0,13.755607008934,False,0,7551005643,True,end,0,dresden,93815,False,frame_lock,0,,False,2,,True,0,0,,Zellescher Weg,4347,51.0264865453555,2019-11-25 12:44:00,ok,71,264547,
"{""71"": 2}",True,0,13.755607008934,False,0,7551005643,True,start,0,dresden,93815,False,frame_lock,0,,False,2,,True,0,0,,Zellescher Weg,4347,51.0264865453555,2019-11-25 14:03:00,ok,71,264547,
