p_bike_types,p_spot,p_bike_racks,p_lng,p_maintenance,p_booked_bikes,b_boardcomputer,b_active,trip,p_free_special_racks,city,b_number,p_bike,b_lock_types,p_free_racks,b_pedelec_battery,p_rack_locks,p_bikes,b_battery_pack,b_electric_lock,p_special_racks,p_place_type,p_terminal_type,p_name,p_number,p_lat,datetime,b_state,b_bike_type,p_uid,p_address
"{""71"": 1}",True,0,13.7229108810425,False,0,7551006677,True,last,0,dresden,93024,False,frame_lock,0,,False,1,,True,0,0,free,Nürnberger Ei,4348,51.03376708728,2019-11-21 23:59:00,ok,71,264548,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551002962,True,first,0,dresden,93014,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 12}",True,0,13.733623623847961,True,0,7551002962,True,start,0,dresden,93014,False,frame_lock,0,,False,12,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 15:21:00,ok,71,120,
"{""71"": 3}",True,0,13.74926,False,0,7551002962,True,end,0,dresden,93014,False,frame_lock,0,,False,3,,True,0,0,traffic_sign,Weberplatz,4457,51.03022,2019-11-21 15:41:00,ok,71,4783682,
"{""71"": 2}",True,0,13.74926,False,0,7551002962,True,start,0,dresden,93014,False,frame_lock,0,,False,2,,True,0,0,traffic_sign,Weberplatz,4457,51.03022,2019-11-21 16:44:00,ok,71,4783682,
"{""71"": 1}",True,0,13.74415397644043,False,0,7551002962,True,end,0,dresden,93014,False,frame_lock,0,,False,1,,True,0,0,,Pirnaischer Platz,4315,51.04897224042478,2019-11-21 16:57:00,ok,71,9972732,
"{""71"": 1}",True,0,13.74415397644043,False,0,7551002962,True,start,0,dresden,93014,False,frame_lock,0,,False,1,,True,0,0,,Pirnaischer Platz,4315,51.04897224042478,2019-11-21 17:25:00,ok,71,9972732,
"{""71"": 1}",False,0,13.723193333333,False,0,7551002962,True,end,0,dresden,93014,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93014,0,51.053346666667,2019-11-21 17:33:00,ok,71,25120761,
"{""71"": 1}",False,0,13.723263333333,False,0,7551002962,True,start,0,dresden,93014,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93014,0,51.053622222222,2019-11-21 17:39:00,ok,71,25120761,
"{""71"": 1}",False,0,13.737701111111,False,0,7551002962,True,end,0,dresden,93014,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93014,0,51.046831111111,2019-11-21 17:51:00,ok,71,25121637,
"{""71"": 1}",False,0,13.7391,False,0,7551002962,True,last,0,dresden,93014,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93014,0,51.04656,2019-11-21 23:59:00,ok,71,25132308,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551003692,True,first,0,dresden,93262,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 16}",True,0,13.733623623847961,True,0,7551003692,True,last,0,dresden,93262,False,frame_lock,0,,False,16,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 13:51:00,ok,71,120,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551002772,True,first,0,dresden,93258,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551002772,True,last,0,dresden,93258,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 11:30:00,ok,71,120,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551006404,True,first,0,dresden,93244,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 22}",True,0,13.733623623847961,True,0,7551006404,True,start,0,dresden,93244,False,frame_lock,0,,False,22,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 09:12:00,ok,71,120,
"{""71"": 1}",False,0,13.738682222222,False,0,7551006404,True,end,0,dresden,93244,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93244,0,51.029142222222,2019-11-21 09:21:00,ok,71,25101903,
"{""71"": 1}",False,0,13.738988888889,False,0,7551006404,True,start,0,dresden,93244,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93244,0,51.029262222222,2019-11-21 09:46:00,ok,71,25101903,
"{""71"": 1}",True,0,13.74773,False,0,7551006404,True,end,0,dresden,93244,False,frame_lock,0,,False,1,,True,0,0,free,Wundtstr. / Zellescher Weg,4458,51.02837,2019-11-21 09:50:00,ok,71,4405670,
"{""71"": 1}",True,0,13.74773,False,0,7551006404,True,start,0,dresden,93244,False,frame_lock,0,,False,1,,True,0,0,free,Wundtstr. / Zellescher Weg,4458,51.02837,2019-11-21 10:28:00,ok,71,4405670,
"{""71"": 9}",True,0,13.7363862991333,False,0,7551006404,True,end,0,dresden,93244,False,frame_lock,0,,False,9,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-21 10:33:00,ok,71,637839,
"{""71"": 10}",True,0,13.7363862991333,False,0,7551006404,True,start,0,dresden,93244,False,frame_lock,0,,False,10,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-21 11:12:00,ok,71,637839,
"{""71"": 1}",False,0,13.722603333333,False,0,7551006404,True,end,0,dresden,93244,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93244,0,51.025977777778,2019-11-21 11:21:00,ok,71,25105840,
"{""71"": 2}",True,0,13.72391939163208,False,0,7551006404,True,start,0,dresden,93244,False,frame_lock,0,,False,2,,True,0,0,traffic_sign,Andreas-Pfitzmann-Bau,4461,51.025619416652674,2019-11-21 11:53:00,ok,71,4405708,
"{""71"": 8}",True,0,13.7363862991333,False,0,7551006404,True,end,0,dresden,93244,False,frame_lock,0,,False,8,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-21 11:59:00,ok,71,637839,
"{""71"": 3}",True,0,13.7363862991333,False,0,7551006404,True,start,0,dresden,93244,False,frame_lock,0,,False,3,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-21 12:47:00,ok,71,637839,
"{""71"": 1}",False,0,13.754,False,0,7551006404,True,end,0,dresden,93244,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93244,0,51.02968,2019-11-21 12:57:00,ok,71,25109324,
"{""71"": 1}",False,0,13.753987777778,False,0,7551006404,True,start,0,dresden,93244,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93244,0,51.029844444444,2019-11-21 14:33:00,ok,71,25109324,
"{""71"": 1}",True,0,13.730576634407043,False,1,7551006404,True,end,0,dresden,93244,False,frame_lock,0,,False,1,,True,0,0,sign,TU Dresden Hörsaalzentrum,4452,51.0292059177137,2019-11-21 14:45:00,ok,71,4405587,
"{""71"": 3}",True,0,13.730576634407043,False,0,7551006404,True,start,0,dresden,93244,False,frame_lock,0,,False,3,,True,0,0,sign,TU Dresden Hörsaalzentrum,4452,51.0292059177137,2019-11-21 17:09:00,ok,71,4405587,
"{""71"": 6}",True,0,13.739261627197266,False,0,7551006404,True,end,0,dresden,93244,False,frame_lock,0,,False,6,,True,0,0,,Kreuzkirche,4414,51.048304505734116,2019-11-21 17:23:00,ok,71,115668,
"{""71"": 1}",True,0,13.737196326255798,False,0,7551006404,True,start,0,dresden,93244,False,frame_lock,0,,False,1,,True,0,0,,Kulturpalast,4412,51.050547111895305,2019-11-21 18:15:00,ok,71,155920,
"{""71"": 4}",True,0,13.74754,False,0,7551006404,True,end,0,dresden,93244,False,frame_lock,0,,False,4,,True,0,0,free,Louisenstraße,4484,51.06798,2019-11-21 18:32:00,ok,71,10299599,
"{""71"": 5}",True,0,13.74754,False,0,7551006404,True,start,0,dresden,93244,False,frame_lock,0,,False,5,,True,0,0,free,Louisenstraße,4484,51.06798,2019-11-21 20:12:00,ok,71,10299599,
"{""71"": 2}",True,0,13.758975863456726,False,0,7551006404,True,end,0,dresden,93244,False,frame_lock,0,,False,2,,True,0,0,,Bischofsweg / Kamenzer Str.,4312,51.068905419326775,2019-11-21 20:20:00,ok,71,176054,
"{""71"": 5}",True,0,13.758975863456726,False,0,7551006404,True,last,0,dresden,93244,False,frame_lock,0,,False,5,,True,0,0,,Bischofsweg / Kamenzer Str.,4312,51.068905419326775,2019-11-21 23:59:00,ok,71,176054,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551003568,True,first,0,dresden,93453,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 17}",True,0,13.733623623847961,True,0,7551003568,True,last,0,dresden,93453,False,frame_lock,0,,False,17,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 14:19:00,ok,71,120,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551007291,True,first,0,dresden,93447,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 1}",False,0,13.732258888889,False,0,7551007291,True,start,0,dresden,93447,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93447,0,51.044497777778,2019-11-21 14:59:00,ok,71,25114073,
"{""71"": 1}",True,0,13.712477087974548,False,0,7551007291,True,end,0,dresden,93447,False,frame_lock,0,,False,1,,True,0,0,free,Cottaer Straße (Haltestelle),4481,51.050166045123035,2019-11-21 15:10:00,ok,71,10299537,
"{""71"": 7}",True,0,13.712477087974548,False,0,7551007291,True,last,0,dresden,93447,False,frame_lock,0,,False,7,,True,0,0,free,Cottaer Straße (Haltestelle),4481,51.050166045123035,2019-11-21 23:59:00,ok,71,10299537,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551002903,True,first,0,dresden,93441,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 14}",True,0,13.733623623847961,True,0,7551002903,True,start,0,dresden,93441,False,frame_lock,0,,False,14,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 12:33:00,ok,71,120,
"{""71"": 2}",True,0,13.7325,False,0,7551002903,True,end,0,dresden,93441,False,frame_lock,0,,False,2,,True,0,0,free,Lukasstr. / Hochschulstr.,4463,51.03252,2019-11-21 12:40:00,ok,71,4405747,
"{""71"": 2}",True,0,13.7325,False,0,7551002903,True,start,0,dresden,93441,False,frame_lock,0,,False,2,,True,0,0,free,Lukasstr. / Hochschulstr.,4463,51.03252,2019-11-21 12:42:00,ok,71,4405747,
"{""71"": 2}",True,0,13.7792158126831,False,0,7551002903,True,end,0,dresden,93441,False,frame_lock,0,,False,2,,True,0,0,,Holbeinstraße,4393,51.0474546476596,2019-11-21 13:00:00,ok,71,264600,
"{""71"": 3}",True,0,13.7792158126831,False,0,7551002903,True,last,0,dresden,93441,False,frame_lock,0,,False,3,,True,0,0,,Holbeinstraße,4393,51.0474546476596,2019-11-21 23:59:00,ok,71,264600,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551004176,True,first,0,dresden,93385,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 22}",True,0,13.733623623847961,True,0,7551004176,True,start,0,dresden,93385,False,frame_lock,0,,False,22,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 10:05:00,ok,71,120,
"{""71"": 1}",True,0,13.774495124816895,False,0,7551004176,True,end,0,dresden,93385,False,frame_lock,0,,False,1,,True,0,7,,Großer Garten / Winterbergstraße,4317,51.03289334769294,2019-11-21 10:20:00,ok,71,21692,
"{""71"": 1}",True,0,13.774495124816895,False,0,7551004176,True,last,0,dresden,93385,False,frame_lock,0,,False,1,,True,0,7,,Großer Garten / Winterbergstraße,4317,51.03289334769294,2019-11-21 23:59:00,ok,71,21692,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551002967,True,first,0,dresden,93074,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 14}",True,0,13.733623623847961,True,0,7551002967,True,start,0,dresden,93074,False,frame_lock,0,,False,14,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 14:55:00,ok,71,120,
"{""71"": 6}",True,0,13.71493,False,0,7551002967,True,end,0,dresden,93074,False,frame_lock,0,,False,6,,True,0,0,free,Manitiusstraße,4496,51.05658,2019-11-21 15:05:00,ok,71,10299726,
"{""15"": 1, ""71"": 6}",True,0,13.71493,False,0,7551002967,True,start,0,dresden,93074,False,frame_lock,0,,False,7,,True,0,0,free,Manitiusstraße,4496,51.05658,2019-11-21 19:30:00,ok,71,10299726,
"{""71"": 1}",False,0,13.734193333333,False,0,7551002967,True,end,0,dresden,93074,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93074,0,51.051155555556,2019-11-21 19:38:00,ok,71,25125847,
"{""71"": 1}",False,0,13.733641111111,False,0,7551002967,True,start,0,dresden,93074,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93074,0,51.051684444444,2019-11-21 20:34:00,ok,71,25125847,
"{""71"": 7}",True,0,13.730555176734924,False,0,7551002967,True,end,0,dresden,93074,False,frame_lock,0,,False,7,,True,0,0,free,Reichenbachstr. / Fritz-Löffler-Str.,4464,51.03441479093599,2019-11-21 20:46:00,ok,71,4783708,
"{""71"": 12}",True,0,13.730555176734924,False,0,7551002967,True,last,0,dresden,93074,False,frame_lock,0,,False,12,,True,0,0,free,Reichenbachstr. / Fritz-Löffler-Str.,4464,51.03441479093599,2019-11-21 23:59:00,ok,71,4783708,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551004049,True,first,0,dresden,93590,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 16}",True,0,13.733623623847961,True,0,7551004049,True,start,0,dresden,93590,False,frame_lock,0,,False,16,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 14:03:00,ok,71,120,
"{""71"": 6, ""undefined"": 1}",True,0,13.744711875915527,False,0,7551004049,True,end,0,dresden,93590,False,frame_lock,0,,False,7,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-21 14:20:00,ok,71,10299640,
"{""71"": 6, ""undefined"": 1}",True,0,13.744711875915527,False,0,7551004049,True,start,0,dresden,93590,False,frame_lock,0,,False,7,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-21 16:27:00,ok,71,10299640,
"{""71"": 5, ""undefined"": 1}",True,0,13.744711875915527,False,0,7551004049,True,end,0,dresden,93590,False,frame_lock,0,,False,6,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-21 16:31:00,ok,71,10299640,
"{""71"": 5}",True,0,13.744711875915527,False,0,7551004049,True,start,0,dresden,93590,False,frame_lock,0,,False,5,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-21 20:00:00,ok,71,10299640,
"{""71"": 4}",True,0,13.744711875915527,False,0,7551004049,True,end,0,dresden,93590,False,frame_lock,0,,False,4,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-21 20:02:00,ok,71,10299640,
"{""71"": 6}",True,0,13.744711875915527,False,0,7551004049,True,start,0,dresden,93590,False,frame_lock,0,,False,6,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-21 20:21:00,ok,71,10299640,
"{""71"": 5}",True,0,13.744711875915527,False,0,7551004049,True,end,0,dresden,93590,False,frame_lock,0,,False,5,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-21 20:24:00,ok,71,10299640,
"{""71"": 5}",True,0,13.744711875915527,False,0,7551004049,True,last,0,dresden,93590,False,frame_lock,0,,False,5,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-21 23:59:00,ok,71,10299640,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551006902,True,first,0,dresden,93583,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 19}",True,0,13.733623623847961,True,0,7551006902,True,last,0,dresden,93583,False,frame_lock,0,,False,19,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 11:31:00,ok,71,120,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551006885,True,first,0,dresden,93697,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 1}",False,0,13.733066666667,False,0,7551006885,True,last,0,dresden,93697,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93697,0,51.041862222222,2019-11-21 23:59:00,ok,71,25130731,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551007293,True,first,0,dresden,93663,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 22}",True,0,13.733623623847961,True,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,22,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 10:26:00,ok,71,120,
"{""71"": 9}",True,0,13.7363862991333,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,9,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-21 10:36:00,ok,71,637839,
"{""71"": 9}",True,0,13.7363862991333,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,9,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-21 10:43:00,ok,71,637839,
"{""71"": 3}",True,0,13.72327,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,3,,True,0,0,traffic_sign,Münchner Platz / George-Bähr-Str.,4462,51.02962,2019-11-21 10:48:00,ok,71,4405733,
"{""71"": 3}",True,0,13.72327,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,3,,True,0,0,traffic_sign,Münchner Platz / George-Bähr-Str.,4462,51.02962,2019-11-21 11:01:00,ok,71,4405733,
"{""71"": 6}",True,0,13.752731680870056,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,6,,True,0,0,traffic_sign,August-Bebel-Str. / hinter dem Haus 83 rechts,4456,51.03112895073994,2019-11-21 11:15:00,ok,71,4405638,
"{""71"": 7}",True,0,13.752731680870056,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,7,,True,0,0,traffic_sign,August-Bebel-Str. / hinter dem Haus 83 rechts,4456,51.03112895073994,2019-11-21 12:43:00,ok,71,4405638,
"{""71"": 5}",True,0,13.752731680870056,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,5,,True,0,0,traffic_sign,August-Bebel-Str. / hinter dem Haus 83 rechts,4456,51.03112895073994,2019-11-21 12:58:00,ok,71,4405638,
"{""71"": 3}",True,0,13.752731680870056,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,3,,True,0,0,traffic_sign,August-Bebel-Str. / hinter dem Haus 83 rechts,4456,51.03112895073994,2019-11-21 14:38:00,ok,71,4405638,
"{""71"": 1}",True,0,13.74035,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,1,,True,0,0,sign,Andreas-Schubert-Bau / Zellescher Weg,4450,51.02922,2019-11-21 14:46:00,ok,71,4405569,
"{""71"": 1}",True,0,13.74035,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,1,,True,0,0,sign,Andreas-Schubert-Bau / Zellescher Weg,4450,51.02922,2019-11-21 16:08:00,ok,71,4405569,
"{""71"": 6}",True,0,13.730555176734924,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,6,,True,0,0,free,Reichenbachstr. / Fritz-Löffler-Str.,4464,51.03441479093599,2019-11-21 16:15:00,ok,71,4783708,
"{""71"": 6}",True,0,13.730555176734924,False,0,7551007293,True,start,0,dresden,93663,False,frame_lock,0,,False,6,,True,0,0,free,Reichenbachstr. / Fritz-Löffler-Str.,4464,51.03441479093599,2019-11-21 16:23:00,ok,71,4783708,
"{""71"": 6}",True,0,13.730555176734924,False,0,7551007293,True,end,0,dresden,93663,False,frame_lock,0,,False,6,,True,0,0,free,Reichenbachstr. / Fritz-Löffler-Str.,4464,51.03441479093599,2019-11-21 16:31:00,ok,71,4783708,
"{""71"": 12}",True,0,13.730555176734924,False,0,7551007293,True,last,0,dresden,93663,False,frame_lock,0,,False,12,,True,0,0,free,Reichenbachstr. / Fritz-Löffler-Str.,4464,51.03441479093599,2019-11-21 23:59:00,ok,71,4783708,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551004040,True,first,0,dresden,93620,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 11}",True,0,13.733623623847961,True,0,7551004040,True,start,0,dresden,93620,False,frame_lock,0,,False,11,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 21:03:00,ok,71,120,
"{""71"": 2}",True,0,13.74926,False,0,7551004040,True,end,0,dresden,93620,False,frame_lock,0,,False,2,,True,0,0,traffic_sign,Weberplatz,4457,51.03022,2019-11-21 21:13:00,ok,71,4783682,
"{""71"": 4}",True,0,13.74926,False,0,7551004040,True,start,0,dresden,93620,False,frame_lock,0,,False,4,,True,0,0,traffic_sign,Weberplatz,4457,51.03022,2019-11-21 22:02:00,ok,71,4783682,
"{""71"": 1}",False,0,13.734425555556,False,0,7551004040,True,end,0,dresden,93620,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93620,0,51.041933333333,2019-11-21 22:11:00,ok,71,25130182,
"{""71"": 1}",False,0,13.734405555556,False,0,7551004040,True,start,0,dresden,93620,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93620,0,51.041933333333,2019-11-21 22:42:00,ok,71,25130182,
"{""71"": 1}",False,0,13.733816666667,False,0,7551004040,True,end,0,dresden,93620,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93620,0,51.043622222222,2019-11-21 22:44:00,ok,71,25130915,
"{""71"": 1}",False,0,13.733775555556,False,0,7551004040,True,last,0,dresden,93620,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93620,0,51.043342222222,2019-11-21 23:59:00,ok,71,25130915,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551015392,True,first,0,dresden,93616,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 13}",True,0,13.733623623847961,True,0,7551015392,True,start,0,dresden,93616,False,frame_lock,0,,False,13,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 12:46:00,ok,71,120,
"{""71"": 3}",True,0,13.70167851448059,False,0,7551015392,True,end,0,dresden,93616,False,frame_lock,0,,False,3,,True,0,0,,Bonhoeffer Platz,4438,51.038466106820756,2019-11-21 13:01:00,ok,71,310792,
"{""71"": 1}",False,0,13.696567777778,False,0,7551015392,True,start,0,dresden,93616,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93616,0,51.039964444444,2019-11-21 17:33:00,ok,71,25119331,
"{""71"": 3}",True,0,13.75886857509613,False,0,7551015392,True,end,0,dresden,93616,False,frame_lock,0,,False,3,,True,0,0,,Wasaplatz,4385,51.02812291136315,2019-11-21 18:04:00,ok,71,264589,
"{""71"": 1}",True,0,13.75886857509613,False,0,7551015392,True,last,0,dresden,93616,False,frame_lock,0,,False,1,,True,0,0,,Wasaplatz,4385,51.02812291136315,2019-11-21 23:59:00,ok,71,264589,
"{""71"": 21}",True,0,13.733623623847961,True,0,7551006336,True,first,0,dresden,93735,False,frame_lock,0,,False,21,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 00:00:00,ok,71,120,
"{""71"": 8}",True,0,13.733623623847961,True,0,7551006336,True,last,0,dresden,93735,False,frame_lock,0,,False,8,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-21 23:43:00,ok,71,120,
