b_number,b_boardcomputer,p_booked_bikes,b_pedelec_battery,p_special_racks,p_bike_racks,p_uid,p_place_type,trip,b_battery_pack,p_bike_types,b_lock_types,p_name,p_bikes,p_bike,p_maintenance,b_state,p_address,p_lng,p_free_racks,b_bike_type,p_rack_locks,p_spot,b_active,datetime,p_number,p_terminal_type,p_free_special_racks,p_lat,city,b_electric_lock
93048,7551005322,0,,0,0,40,0,first,,"{""71"": 4}",frame_lock,NH-Hotel / Hansa Str. 43,4,False,False,ok,,13.7388753890991,0,71,False,True,True,2019-11-11 00:00:00,4306,,0,51.0741334233362,dresden,True
93048,7551005322,0,,0,0,40,0,start,,"{""71"": 3}",frame_lock,NH-Hotel / Hansa Str. 43,3,False,False,ok,,13.7388753890991,0,71,False,True,True,2019-11-11 10:54:00,4306,,0,51.0741334233362,dresden,True
93048,7551005322,0,,0,0,316914,0,end,,"{""71"": 2}",frame_lock,Beherbergungsschiff (Pöppelmann),2,False,False,ok,,13.73216986656189,0,71,False,True,True,2019-11-11 11:18:00,4422,,0,51.06428365515546,dresden,True
93048,7551005322,0,,0,0,316914,0,last,,"{""71"": 7}",frame_lock,Beherbergungsschiff (Pöppelmann),7,False,False,ok,,13.73216986656189,0,71,False,True,True,2019-11-11 23:59:00,4422,,0,51.06428365515546,dresden,True
93654,7551004145,0,,0,0,40,0,first,,"{""71"": 4}",frame_lock,NH-Hotel / Hansa Str. 43,4,False,False,ok,,13.7388753890991,0,71,False,True,True,2019-11-11 00:00:00,4306,,0,51.0741334233362,dresden,True
93654,7551004145,0,,0,0,40,0,start,,"{""71"": 3}",frame_lock,NH-Hotel / Hansa Str. 43,3,False,False,ok,,13.7388753890991,0,71,False,True,True,2019-11-11 10:54:00,4306,,0,51.0741334233362,dresden,True
93654,7551004145,0,,0,0,316914,0,end,,"{""71"": 6}",frame_lock,Beherbergungsschiff (Pöppelmann),6,False,False,ok,,13.73216986656189,0,71,False,True,True,2019-11-11 11:19:00,4422,,0,51.06428365515546,dresden,True
93654,7551004145,0,,0,0,316914,0,last,,"{""71"": 7}",frame_lock,Beherbergungsschiff (Pöppelmann),7,False,False,ok,,13.73216986656189,0,71,False,True,True,2019-11-11 23:59:00,4422,,0,51.06428365515546,dresden,True
93763,7551006327,0,,0,0,40,0,first,,"{""71"": 4}",frame_lock,NH-Hotel / Hansa Str. 43,4,False,False,ok,,13.7388753890991,0,71,False,True,True,2019-11-11 00:00:00,4306,,0,51.0741334233362,dresden,True
93763,7551006327,0,,0,0,40,0,start,,"{""71"": 4}",frame_lock,NH-Hotel / Hansa Str. 43,4,False,False,ok,,13.7388753890991,0,71,False,True,True,2019-11-11 09:20:00,4306,,0,51.0741334233362,dresden,True
93763,7551006327,0,,0,0,24712000,12,end,,"{""71"": 1}",frame_lock,BIKE 93763,1,True,False,ok,,13.739302222222,0,71,False,False,True,2019-11-11 09:25:00,0,,0,51.066342222222,dresden,True
93763,7551006327,0,,0,0,24712000,12,start,,"{""71"": 1}",frame_lock,BIKE 93763,1,True,False,ok,,13.739551111111,0,71,False,False,True,2019-11-11 09:54:00,0,,0,51.066271111111,dresden,True
93763,7551006327,0,,0,0,13640,0,end,,"{""71"": 1}",frame_lock,Jorge-Gomondai-Platz  ,1,False,False,ok,,13.7454843521118,0,71,False,True,True,2019-11-11 09:59:00,4401,,0,51.0622136563751,dresden,True
93763,7551006327,0,,0,0,13640,0,start,,"{""71"": 1}",frame_lock,Jorge-Gomondai-Platz  ,1,False,False,ok,,13.7454843521118,0,71,False,True,True,2019-11-11 10:31:00,4401,,0,51.0622136563751,dresden,True
