b_number,b_boardcomputer,p_booked_bikes,b_pedelec_battery,p_special_racks,p_bike_racks,p_uid,p_place_type,trip,b_battery_pack,p_bike_types,b_lock_types,p_name,p_bikes,p_bike,p_maintenance,b_state,p_address,p_lng,p_free_racks,b_bike_type,p_rack_locks,p_spot,b_active,datetime,p_number,p_terminal_type,p_free_special_racks,p_lat,city,b_electric_lock
93669,7551004388,0,,0,0,40,0,first,,"{""71"": 1}",frame_lock,NH-Hotel / Hansa Str. 43,1,False,False,ok,,13.7388753890991,0,71,False,True,True,2019-11-14 00:00:00,4306,,0,51.0741334233362,dresden,True
93669,7551004388,0,,0,0,40,0,start,,"{""71"": 2}",frame_lock,NH-Hotel / Hansa Str. 43,2,False,False,ok,,13.7388753890991,0,71,False,True,True,2019-11-14 02:41:00,4306,,0,51.0741334233362,dresden,True
93669,7551004388,0,,0,0,24842061,12,end,,"{""71"": 1}",frame_lock,BIKE 93669,1,True,False,ok,,13.71746,0,71,False,False,True,2019-11-14 14:53:00,0,,0,51.077955555556,dresden,True
93669,7551004388,0,,0,0,264557,0,start,,"{""71"": 1}",frame_lock,Altpieschen,1,False,False,ok,,13.716709613800047,0,71,False,True,True,2019-11-14 15:52:00,4355,,0,51.07764876381213,dresden,True
93669,7551004388,0,,0,0,274411,0,end,,"{""71"": 1}",frame_lock,Hüblerplatz,1,False,False,ok,,13.793367147445677,0,71,False,True,True,2019-11-14 16:26:00,4424,,0,51.0489891022873,dresden,True
93669,7551004388,0,,0,0,24859562,12,last,,"{""71"": 1}",frame_lock,BIKE 93669,1,True,False,ok,,13.802305555556,0,71,False,False,True,2019-11-14 23:59:00,0,,0,51.046475555556,dresden,True
93441,7551002903,0,,0,0,120,0,first,,"{""71"": 10}",frame_lock,Hauptbahnhof,10,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-14 00:00:00,4313,,0,51.040476453474334,dresden,True
93441,7551002903,0,,0,0,120,0,start,,"{""71"": 4}",frame_lock,Hauptbahnhof,4,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-14 07:36:00,4313,,0,51.040476453474334,dresden,True
93441,7551002903,0,,0,0,24825227,12,end,,"{""71"": 1}",frame_lock,BIKE 93441,1,True,False,ok,,13.717116666667,0,71,False,False,True,2019-11-14 07:46:00,0,,0,51.036262222222,dresden,True
93441,7551002903,0,,0,0,264549,0,start,,"{""71"": 1}",frame_lock,Nossener Brücke,1,False,False,ok,,13.71569037437439,0,71,False,True,True,2019-11-14 08:22:00,4349,,0,51.03712695166928,dresden,True
