p_bike_types,p_spot,p_bike_racks,p_lng,p_maintenance,p_booked_bikes,b_boardcomputer,b_active,trip,p_free_special_racks,city,b_number,p_bike,b_lock_types,p_free_racks,b_pedelec_battery,p_rack_locks,p_bikes,b_battery_pack,b_electric_lock,p_special_racks,p_place_type,p_terminal_type,p_name,p_number,p_lat,datetime,b_state,b_bike_type,p_uid,p_address
"{""71"": 1}",True,0,13.733623623847961,True,0,7551004443,True,first,0,dresden,93066,False,frame_lock,0,,False,1,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-18 00:00:00,ok,71,120,
"{""71"": 1}",True,0,13.733623623847961,True,0,7551004443,True,start,0,dresden,93066,False,frame_lock,0,,False,1,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-18 00:03:00,ok,71,120,
"{""71"": 1}",False,0,13.737814444444,False,0,7551004443,True,end,0,dresden,93066,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93066,0,51.044164444444,2019-11-18 00:06:00,ok,71,24973439,
"{""71"": 1}",False,0,13.738534444444,False,0,7551004443,True,start,0,dresden,93066,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93066,0,51.044044444444,2019-11-18 01:00:00,ok,71,24973439,
"{""71"": 5}",True,0,13.74926,False,0,7551004443,True,end,0,dresden,93066,False,frame_lock,0,,False,5,,True,0,0,traffic_sign,Weberplatz,4457,51.03022,2019-11-18 01:11:00,ok,71,4783682,
"{""71"": 5}",True,0,13.74926,False,0,7551004443,True,start,0,dresden,93066,False,frame_lock,0,,False,5,,True,0,0,traffic_sign,Weberplatz,4457,51.03022,2019-11-18 08:22:00,ok,71,4783682,
"{""71"": 3}",True,0,13.74965,False,0,7551004443,True,end,0,dresden,93066,False,frame_lock,0,,False,3,,True,0,0,free,Wiener Str. / Gerhart-Hauptmann-Str.,4454,51.03546,2019-11-18 08:26:00,ok,71,4405619,
"{""71"": 2}",True,0,13.74965,False,0,7551004443,True,start,0,dresden,93066,False,frame_lock,0,,False,2,,True,0,0,free,Wiener Str. / Gerhart-Hauptmann-Str.,4454,51.03546,2019-11-18 16:20:00,ok,71,4405619,
"{""71"": 4}",True,0,13.782976269721985,False,0,7551004443,True,end,0,dresden,93066,False,frame_lock,0,,False,4,,True,0,0,free,Rothermundstr. / Zwinglistr.,4405,51.03335214736798,2019-11-18 16:38:00,ok,71,4442319,
"{""71"": 4}",True,0,13.782976269721985,False,0,7551004443,True,last,0,dresden,93066,False,frame_lock,0,,False,4,,True,0,0,free,Rothermundstr. / Zwinglistr.,4405,51.03335214736798,2019-11-18 23:59:00,ok,71,4442319,
