b_number,b_boardcomputer,p_booked_bikes,b_pedelec_battery,p_special_racks,p_bike_racks,p_uid,p_place_type,trip,b_battery_pack,p_bike_types,b_lock_types,p_name,p_bikes,p_bike,p_maintenance,b_state,p_address,p_lng,p_free_racks,b_bike_type,p_rack_locks,p_spot,b_active,datetime,p_number,p_terminal_type,p_free_special_racks,p_lat,city,b_electric_lock
93690,7551006344,0,,0,0,120,0,first,,"{""71"": 2}",frame_lock,Hauptbahnhof,2,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 00:00:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,start,,"{""71"": 1}",frame_lock,Hauptbahnhof,1,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 01:19:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,end,,"{""71"": 1}",frame_lock,Hauptbahnhof,1,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 01:22:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,start,,"{""71"": 1}",frame_lock,Hauptbahnhof,1,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 01:58:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,end,,"{""71"": 1}",frame_lock,Hauptbahnhof,1,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 02:00:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,start,,"{""71"": 1}",frame_lock,Hauptbahnhof,1,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 02:20:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,end,,"{""71"": 1}",frame_lock,Hauptbahnhof,1,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 02:22:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,start,,"{""71"": 1}",frame_lock,Hauptbahnhof,1,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 02:55:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,end,,"{""71"": 1}",frame_lock,Hauptbahnhof,1,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 02:57:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,start,,"{""71"": 2}",frame_lock,Hauptbahnhof,2,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 08:12:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,24514952,12,end,,"{""71"": 1}",frame_lock,BIKE 93690,1,True,False,ok,,13.735233333333,0,71,False,False,True,2019-11-06 08:14:00,0,,0,51.041577777778,dresden,True
93690,7551006344,0,,0,0,120,0,start,,"{""71"": 3}",frame_lock,Hauptbahnhof,3,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 08:35:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,end,,"{""71"": 2}",frame_lock,Hauptbahnhof,2,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 08:37:00,4313,,0,51.040476453474334,dresden,True
93690,7551006344,0,,0,0,120,0,last,,"{""71"": 1}",frame_lock,Hauptbahnhof,1,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-06 09:02:00,4313,,0,51.040476453474334,dresden,True
