p_bike_types,p_spot,p_bike_racks,p_lng,p_maintenance,p_booked_bikes,b_boardcomputer,b_active,trip,p_free_special_racks,city,b_number,p_bike,b_lock_types,p_free_racks,b_pedelec_battery,p_rack_locks,p_bikes,b_battery_pack,b_electric_lock,p_special_racks,p_place_type,p_terminal_type,p_name,p_number,p_lat,datetime,b_state,b_bike_type,p_uid,p_address
"{""71"": 1}",False,0,13.73158,False,0,7551002493,True,start,0,dresden,93762,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93762,0,51.051893333333,2019-11-19 14:50:00,ok,71,25029822,
"{""71"": 5}",True,0,13.736633062362671,False,0,7551002493,True,end,0,dresden,93762,False,frame_lock,0,,False,5,,True,0,0,,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),4415,51.04703983031739,2019-11-19 14:58:00,ok,71,69118,
"{""71"": 6}",True,0,13.736633062362671,False,0,7551002493,True,start,0,dresden,93762,False,frame_lock,0,,False,6,,True,0,0,,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),4415,51.04703983031739,2019-11-19 17:31:00,ok,71,69118,
"{""71"": 5}",True,0,13.7352356314659,False,0,7551002493,True,end,0,dresden,93762,False,frame_lock,0,,False,5,,True,0,0,,Prager Str. / Mc Donalds,4418,51.0428121913295,2019-11-19 17:37:00,ok,71,19892,
"{""71"": 6}",True,0,13.7352356314659,False,0,7551002493,True,last,0,dresden,93762,False,frame_lock,0,,False,6,,True,0,0,,Prager Str. / Mc Donalds,4418,51.0428121913295,2019-11-19 23:59:00,ok,71,19892,
"{""71"": 1}",True,0,13.7510794401169,False,0,7551007291,True,first,0,dresden,93447,False,frame_lock,0,,False,1,,True,0,0,,Großer Garten / Lennéstraße,4314,51.0426283721862,2019-11-19 00:00:00,ok,71,12936,
"{""71"": 1}",True,0,13.7510794401169,False,0,7551007291,True,start,0,dresden,93447,False,frame_lock,0,,False,1,,True,0,0,,Großer Garten / Lennéstraße,4314,51.0426283721862,2019-11-19 12:41:00,ok,71,12936,
"{""71"": 9}",True,0,13.7363862991333,False,0,7551007291,True,end,0,dresden,93447,False,frame_lock,0,,False,9,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-19 12:59:00,ok,71,637839,
"{""71"": 7}",True,0,13.7363862991333,False,0,7551007291,True,start,0,dresden,93447,False,frame_lock,0,,False,7,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-19 15:58:00,ok,71,637839,
"{""71"": 1}",True,0,13.72327,False,0,7551007291,True,end,0,dresden,93447,False,frame_lock,0,,False,1,,True,0,0,traffic_sign,Münchner Platz / George-Bähr-Str.,4462,51.02962,2019-11-19 16:05:00,ok,71,4405733,
"{""71"": 1}",True,0,13.72327,False,0,7551007291,True,start,0,dresden,93447,False,frame_lock,0,,False,1,,True,0,0,traffic_sign,Münchner Platz / George-Bähr-Str.,4462,51.02962,2019-11-19 16:19:00,ok,71,4405733,
"{""71"": 1}",True,0,13.710991144180296,False,0,7551007291,True,end,0,dresden,93447,False,frame_lock,0,,False,1,,True,0,0,,Chemnitzer Straße,4372,51.033662509278386,2019-11-19 16:25:00,ok,71,264574,
"{""71"": 1}",True,0,13.710991144180296,False,0,7551007291,True,start,0,dresden,93447,False,frame_lock,0,,False,1,,True,0,0,,Chemnitzer Straße,4372,51.033662509278386,2019-11-19 16:39:00,ok,71,264574,
"{""71"": 15}",True,0,13.733623623847961,True,0,7551007291,True,end,0,dresden,93447,False,frame_lock,0,,False,15,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-19 16:58:00,ok,71,120,
"{""71"": 20}",True,0,13.733623623847961,True,0,7551007291,True,last,0,dresden,93447,False,frame_lock,0,,False,20,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-19 23:59:00,ok,71,120,
"{""15"": 1, ""71"": 3}",True,0,13.814470767974854,False,0,7551007215,True,first,0,dresden,93473,False,frame_lock,0,,False,4,,True,0,0,,Körnerplatz / Friedrich-Wieck-Straße,4316,51.05432725933453,2019-11-19 00:00:00,ok,71,12938,
"{""15"": 1, ""71"": 3}",True,0,13.814470767974854,False,0,7551007215,True,last,0,dresden,93473,False,frame_lock,0,,False,4,,True,0,0,,Körnerplatz / Friedrich-Wieck-Straße,4316,51.05432725933453,2019-11-19 23:59:00,ok,71,12938,
"{""15"": 1, ""71"": 3}",True,0,13.814470767974854,False,0,7551003977,True,first,0,dresden,93598,False,frame_lock,0,,False,4,,True,0,0,,Körnerplatz / Friedrich-Wieck-Straße,4316,51.05432725933453,2019-11-19 00:00:00,ok,71,12938,
"{""15"": 1, ""71"": 3}",True,0,13.814470767974854,False,0,7551003977,True,last,0,dresden,93598,False,frame_lock,0,,False,4,,True,0,0,,Körnerplatz / Friedrich-Wieck-Straße,4316,51.05432725933453,2019-11-19 23:59:00,ok,71,12938,
"{""15"": 1, ""71"": 3}",True,0,13.814470767974854,False,0,7551002486,True,first,0,dresden,93691,False,frame_lock,0,,False,4,,True,0,0,,Körnerplatz / Friedrich-Wieck-Straße,4316,51.05432725933453,2019-11-19 00:00:00,ok,71,12938,
"{""15"": 1, ""71"": 3}",True,0,13.814470767974854,False,0,7551002486,True,last,0,dresden,93691,False,frame_lock,0,,False,4,,True,0,0,,Körnerplatz / Friedrich-Wieck-Straße,4316,51.05432725933453,2019-11-19 23:59:00,ok,71,12938,
"{""15"": 1, ""71"": 3}",True,0,13.814470767974854,False,0,7551015351,True,first,0,dresden,93657,False,frame_lock,0,,False,4,,True,0,0,,Körnerplatz / Friedrich-Wieck-Straße,4316,51.05432725933453,2019-11-19 00:00:00,ok,15,12938,
"{""15"": 1, ""71"": 3}",True,0,13.814470767974854,False,0,7551015351,True,last,0,dresden,93657,False,frame_lock,0,,False,4,,True,0,0,,Körnerplatz / Friedrich-Wieck-Straße,4316,51.05432725933453,2019-11-19 23:59:00,ok,15,12938,
"{""71"": 4}",True,0,13.736576,False,0,7551007265,True,first,0,dresden,93240,False,frame_lock,0,,False,4,,True,0,7,,Ibis Hotel Königstein / Prager Straße,4417,51.046156,2019-11-19 00:00:00,ok,71,14103,
"{""71"": 5}",True,0,13.736576,False,0,7551007265,True,last,0,dresden,93240,False,frame_lock,0,,False,5,,True,0,7,,Ibis Hotel Königstein / Prager Straße,4417,51.046156,2019-11-19 23:59:00,ok,71,14103,
"{""71"": 4}",True,0,13.736576,False,0,7551007196,True,first,0,dresden,93339,False,frame_lock,0,,False,4,,True,0,7,,Ibis Hotel Königstein / Prager Straße,4417,51.046156,2019-11-19 00:00:00,ok,71,14103,
"{""71"": 5}",True,0,13.736576,False,0,7551007196,True,last,0,dresden,93339,False,frame_lock,0,,False,5,,True,0,7,,Ibis Hotel Königstein / Prager Straße,4417,51.046156,2019-11-19 23:59:00,ok,71,14103,
"{""71"": 4}",True,0,13.736576,False,0,7551003837,True,first,0,dresden,93612,False,frame_lock,0,,False,4,,True,0,7,,Ibis Hotel Königstein / Prager Straße,4417,51.046156,2019-11-19 00:00:00,ok,71,14103,
"{""71"": 4}",True,0,13.736576,False,0,7551003837,True,start,0,dresden,93612,False,frame_lock,0,,False,4,,True,0,7,,Ibis Hotel Königstein / Prager Straße,4417,51.046156,2019-11-19 13:44:00,ok,71,14103,
"{""71"": 1}",False,0,13.725325555556,False,0,7551003837,True,end,0,dresden,93612,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93612,0,51.0462,2019-11-19 13:55:00,ok,71,25027644,
"{""71"": 1}",False,0,13.725423333333,False,0,7551003837,True,last,0,dresden,93612,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93612,0,51.046151111111,2019-11-19 23:59:00,ok,71,25027644,
"{""71"": 4}",True,0,13.736576,False,0,7551011860,True,first,0,dresden,93821,False,frame_lock,0,,False,4,,True,0,7,,Ibis Hotel Königstein / Prager Straße,4417,51.046156,2019-11-19 00:00:00,ok,71,14103,
"{""71"": 5}",True,0,13.736576,False,0,7551011860,True,last,0,dresden,93821,False,frame_lock,0,,False,5,,True,0,7,,Ibis Hotel Königstein / Prager Straße,4417,51.046156,2019-11-19 23:59:00,ok,71,14103,
"{""71"": 3}",True,0,13.7495076656342,False,0,7551006641,True,first,0,dresden,93261,False,frame_lock,0,,False,3,,True,0,0,,Königsbrücker Platz,4308,51.0749827918118,2019-11-19 00:00:00,ok,71,14262,
"{""71"": 1}",True,0,13.7495076656342,False,0,7551006641,True,start,0,dresden,93261,False,frame_lock,0,,False,1,,True,0,0,,Königsbrücker Platz,4308,51.0749827918118,2019-11-19 17:35:00,ok,71,14262,
"{""71"": 1}",False,0,13.746038888889,False,0,7551006641,True,end,0,dresden,93261,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93261,0,51.072853333333,2019-11-19 18:05:00,ok,71,25038855,
"{""71"": 11}",True,0,13.746272921562195,False,0,7551006641,True,start,0,dresden,93261,False,frame_lock,0,,False,11,,True,0,0,free,Bischofsplatz (S-Bahn),4469,51.07192566647641,2019-11-19 20:51:00,ok,71,10299456,
"{""71"": 12}",True,0,13.751809000968931,False,0,7551006641,True,end,0,dresden,93261,False,frame_lock,0,,False,12,,True,0,0,,Alaunstraße,4374,51.066946872474276,2019-11-19 20:58:00,ok,71,264576,
"{""71"": 7}",True,0,13.751809000968931,False,0,7551006641,True,start,0,dresden,93261,False,frame_lock,0,,False,7,,True,0,0,,Alaunstraße,4374,51.066946872474276,2019-11-19 22:23:00,ok,71,264576,
"{""71"": 1}",False,0,13.734003333333,False,0,7551006641,True,end,0,dresden,93261,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93261,0,51.048862222222,2019-11-19 22:42:00,ok,71,25047791,
"{""71"": 1}",False,0,13.73385,False,0,7551006641,True,last,0,dresden,93261,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93261,0,51.048884444444,2019-11-19 23:59:00,ok,71,25047791,
"{""71"": 3}",True,0,13.7495076656342,False,0,7551003232,True,first,0,dresden,93411,False,frame_lock,0,,False,3,,True,0,0,,Königsbrücker Platz,4308,51.0749827918118,2019-11-19 00:00:00,ok,71,14262,
"{""71"": 4}",True,0,13.7495076656342,False,0,7551003232,True,start,0,dresden,93411,False,frame_lock,0,,False,4,,True,0,0,,Königsbrücker Platz,4308,51.0749827918118,2019-11-19 07:27:00,ok,71,14262,
"{""71"": 3}",True,0,13.777585029602049,False,0,7551003232,True,end,0,dresden,93411,False,frame_lock,0,,False,3,,True,0,0,,Pfotenhauer Straße,4394,51.05858587827212,2019-11-19 07:42:00,ok,71,264601,
"{""71"": 4}",True,0,13.777585029602049,False,0,7551003232,True,start,0,dresden,93411,False,frame_lock,0,,False,4,,True,0,0,,Pfotenhauer Straße,4394,51.05858587827212,2019-11-19 08:37:00,ok,71,264601,
"{""71"": 4}",True,0,13.777585029602049,False,0,7551003232,True,end,0,dresden,93411,False,frame_lock,0,,False,4,,True,0,0,,Pfotenhauer Straße,4394,51.05858587827212,2019-11-19 08:39:00,ok,71,264601,
"{""71"": 3}",True,0,13.777585029602049,False,0,7551003232,True,start,0,dresden,93411,False,frame_lock,0,,False,3,,True,0,0,,Pfotenhauer Straße,4394,51.05858587827212,2019-11-19 10:40:00,ok,71,264601,
"{""71"": 11}",True,0,13.781125545501709,False,0,7551003232,True,end,0,dresden,93411,False,frame_lock,0,,False,11,,True,0,0,,Uniklinikum,4395,51.05422272773753,2019-11-19 10:45:00,ok,71,264602,
"{""71"": 10}",True,0,13.781125545501709,False,0,7551003232,True,start,0,dresden,93411,False,frame_lock,0,,False,10,,True,0,0,,Uniklinikum,4395,51.05422272773753,2019-11-19 10:58:00,ok,71,264602,
"{""71"": 2}",True,0,13.8077330589294,False,0,7551003232,True,end,0,dresden,93411,False,frame_lock,0,,False,2,,True,0,0,,Altenberger Platz,4336,51.0349376700958,2019-11-19 11:18:00,ok,71,264532,
"{""71"": 2}",True,0,13.8077330589294,False,0,7551003232,True,start,0,dresden,93411,False,frame_lock,0,,False,2,,True,0,0,,Altenberger Platz,4336,51.0349376700958,2019-11-19 12:22:00,ok,71,264532,
"{""71"": 9}",True,0,13.733623623847961,True,0,7551003232,True,end,0,dresden,93411,False,frame_lock,0,,False,9,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-19 12:52:00,ok,71,120,
"{""71"": 9}",True,0,13.733623623847961,True,0,7551003232,True,start,0,dresden,93411,False,frame_lock,0,,False,9,,True,0,0,,Hauptbahnhof,4313,51.040476453474334,2019-11-19 13:14:00,ok,71,120,
"{""71"": 8}",True,0,13.734766244888306,False,0,7551003232,True,end,0,dresden,93411,False,frame_lock,0,,False,8,,True,0,0,,HTW Dresden / Friedrich List Platz 1,4323,51.03759582903495,2019-11-19 13:19:00,ok,71,5254203,
"{""71"": 9}",True,0,13.734766244888306,False,0,7551003232,True,start,0,dresden,93411,False,frame_lock,0,,False,9,,True,0,0,,HTW Dresden / Friedrich List Platz 1,4323,51.03759582903495,2019-11-19 13:48:00,ok,71,5254203,
"{""71"": 5}",True,0,13.744711875915527,False,0,7551003232,True,end,0,dresden,93411,False,frame_lock,0,,False,5,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-19 13:56:00,ok,71,10299640,
"{""71"": 5}",True,0,13.744711875915527,False,0,7551003232,True,start,0,dresden,93411,False,frame_lock,0,,False,5,,True,0,0,free,Wohnheim Gret-Palucca.Straße / Lenneplatz,4486,51.038209747620975,2019-11-19 15:18:00,ok,71,10299640,
"{""71"": 13}",True,0,13.781125545501709,False,0,7551003232,True,end,0,dresden,93411,False,frame_lock,0,,False,13,,True,0,0,,Uniklinikum,4395,51.05422272773753,2019-11-19 16:02:00,ok,71,264602,
"{""71"": 2}",True,0,13.781125545501709,False,0,7551003232,True,start,0,dresden,93411,False,frame_lock,0,,False,2,,True,0,0,,Uniklinikum,4395,51.05422272773753,2019-11-19 18:01:00,ok,71,264602,
"{""71"": 5}",True,0,13.741257190704346,False,0,7551003232,True,end,0,dresden,93411,False,frame_lock,0,,False,5,,True,0,0,,Friedensstraße/Conradstr.,4373,51.07174027751911,2019-11-19 18:42:00,ok,71,264575,
"{""71"": 6}",True,0,13.741257190704346,False,0,7551003232,True,last,0,dresden,93411,False,frame_lock,0,,False,6,,True,0,0,,Friedensstraße/Conradstr.,4373,51.07174027751911,2019-11-19 23:59:00,ok,71,264575,
"{""71"": 3}",True,0,13.7495076656342,False,0,7551012836,True,first,0,dresden,93896,False,frame_lock,0,,False,3,,True,0,0,,Königsbrücker Platz,4308,51.0749827918118,2019-11-19 00:00:00,ok,71,14262,
"{""71"": 3}",True,0,13.7495076656342,False,0,7551012836,True,start,0,dresden,93896,False,frame_lock,0,,False,3,,True,0,0,,Königsbrücker Platz,4308,51.0749827918118,2019-11-19 08:28:00,ok,71,14262,
"{""71"": 3}",True,0,13.720845580101013,False,0,7551012836,True,end,0,dresden,93896,False,frame_lock,0,,False,3,,True,0,0,,World-Trade-Center,4426,51.04918132708615,2019-11-19 08:42:00,ok,71,27113,
"{""71"": 4}",True,0,13.720845580101013,False,0,7551012836,True,start,0,dresden,93896,False,frame_lock,0,,False,4,,True,0,0,,World-Trade-Center,4426,51.04918132708615,2019-11-19 16:08:00,ok,71,27113,
"{""71"": 1}",False,0,13.7215,False,0,7551012836,True,end,0,dresden,93896,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93896,0,51.053768888889,2019-11-19 16:13:00,ok,71,25033358,
"{""71"": 1}",False,0,13.721866666667,False,0,7551012836,True,start,0,dresden,93896,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93896,0,51.053933333333,2019-11-19 16:41:00,ok,71,25033358,
"{""71"": 4}",True,0,13.7008419,False,0,7551012836,True,end,0,dresden,93896,False,frame_lock,0,,False,4,,True,0,0,,Kesselsdorfer Str. / Reisewitzer Str.,4436,51.0440355,2019-11-19 18:28:00,ok,71,310790,
"{""71"": 5}",True,0,13.7008419,False,0,7551012836,True,start,0,dresden,93896,False,frame_lock,0,,False,5,,True,0,0,,Kesselsdorfer Str. / Reisewitzer Str.,4436,51.0440355,2019-11-19 20:19:00,ok,71,310790,
"{""71"": 5}",True,0,13.722803592681885,False,0,7551012836,True,end,0,dresden,93896,False,frame_lock,0,,False,5,,True,0,0,,Bhf. Mitte - Weißeritzstraße,4300,51.05570637992387,2019-11-19 20:32:00,ok,71,338637,
"{""71"": 6}",True,0,13.722803592681885,False,0,7551012836,True,last,0,dresden,93896,False,frame_lock,0,,False,6,,True,0,0,,Bhf. Mitte - Weißeritzstraße,4300,51.05570637992387,2019-11-19 23:59:00,ok,71,338637,
"{""71"": 2}",True,0,13.747919797897339,False,0,7551015606,True,first,0,dresden,93257,False,frame_lock,0,,False,2,,True,0,0,,Blüherstr. / Hygienemuseum,4419,51.04378186739787,2019-11-19 00:00:00,ok,71,20963,
"{""71"": 3}",True,0,13.747919797897339,False,0,7551015606,True,start,0,dresden,93257,False,frame_lock,0,,False,3,,True,0,0,,Blüherstr. / Hygienemuseum,4419,51.04378186739787,2019-11-19 11:51:00,ok,71,20963,
"{""71"": 8}",True,0,13.72391939163208,False,0,7551015606,True,end,0,dresden,93257,False,frame_lock,0,,False,8,,True,0,0,traffic_sign,Andreas-Pfitzmann-Bau,4461,51.025619416652674,2019-11-19 12:34:00,ok,71,4405708,
"{""71"": 7}",True,0,13.72391939163208,False,0,7551015606,True,start,0,dresden,93257,False,frame_lock,0,,False,7,,True,0,0,traffic_sign,Andreas-Pfitzmann-Bau,4461,51.025619416652674,2019-11-19 12:36:00,ok,71,4405708,
"{""71"": 3}",True,0,13.7363862991333,False,1,7551015606,True,end,0,dresden,93257,False,frame_lock,0,,False,3,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-19 12:44:00,ok,71,637839,
"{""71"": 6}",True,0,13.7363862991333,False,0,7551015606,True,start,0,dresden,93257,False,frame_lock,0,,False,6,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-19 14:30:00,ok,71,637839,
"{""71"": 1}",True,0,13.7363541126251,False,0,7551015606,True,end,0,dresden,93257,False,frame_lock,0,,False,1,,True,0,0,,Vapiano / Prager Str.,4402,51.0445980659557,2019-11-19 14:40:00,ok,71,127640,
"{""71"": 1}",False,0,13.735512222222,False,0,7551015606,True,start,0,dresden,93257,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93257,0,51.045,2019-11-19 16:53:00,ok,71,25034739,
"{""71"": 1}",False,0,13.734645555556,False,0,7551015606,True,end,0,dresden,93257,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93257,0,51.043448888889,2019-11-19 17:07:00,ok,71,25035990,
"{""71"": 1}",False,0,13.734655555556,False,0,7551015606,True,start,0,dresden,93257,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93257,0,51.04348,2019-11-19 17:09:00,ok,71,25035990,
"{""71"": 5}",True,0,13.7352356314659,False,0,7551015606,True,end,0,dresden,93257,False,frame_lock,0,,False,5,,True,0,0,,Prager Str. / Mc Donalds,4418,51.0428121913295,2019-11-19 17:12:00,ok,71,19892,
"{""71"": 5}",True,0,13.7352356314659,False,0,7551015606,True,start,0,dresden,93257,False,frame_lock,0,,False,5,,True,0,0,,Prager Str. / Mc Donalds,4418,51.0428121913295,2019-11-19 17:17:00,ok,71,19892,
"{""71"": 3}",True,0,13.767585754394531,False,0,7551015606,True,end,0,dresden,93257,False,frame_lock,0,,False,3,,True,0,0,free,Altleubitz,4505,51.01559733603955,2019-11-19 17:41:00,ok,71,10299865,
"{""71"": 2}",True,0,13.767585754394531,False,0,7551015606,True,last,0,dresden,93257,False,frame_lock,0,,False,2,,True,0,0,free,Altleubitz,4505,51.01559733603955,2019-11-19 23:59:00,ok,71,10299865,
"{""71"": 2}",True,0,13.747919797897339,False,0,7551003316,True,first,0,dresden,93566,False,frame_lock,0,,False,2,,True,0,0,,Blüherstr. / Hygienemuseum,4419,51.04378186739787,2019-11-19 00:00:00,ok,71,20963,
"{""71"": 2}",True,0,13.747919797897339,False,0,7551003316,True,start,0,dresden,93566,False,frame_lock,0,,False,2,,True,0,0,,Blüherstr. / Hygienemuseum,4419,51.04378186739787,2019-11-19 11:52:00,ok,71,20963,
"{""71"": 8}",True,0,13.72391939163208,False,0,7551003316,True,end,0,dresden,93566,False,frame_lock,0,,False,8,,True,0,0,traffic_sign,Andreas-Pfitzmann-Bau,4461,51.025619416652674,2019-11-19 12:34:00,ok,71,4405708,
"{""71"": 2}",True,0,13.72391939163208,False,0,7551003316,True,start,0,dresden,93566,False,frame_lock,0,,False,2,,True,0,0,traffic_sign,Andreas-Pfitzmann-Bau,4461,51.025619416652674,2019-11-19 14:08:00,ok,71,4405708,
"{""71"": 1}",True,0,13.72391939163208,False,0,7551003316,True,end,0,dresden,93566,False,frame_lock,0,,False,1,,True,0,0,traffic_sign,Andreas-Pfitzmann-Bau,4461,51.025619416652674,2019-11-19 14:10:00,ok,71,4405708,
"{""71"": 3}",True,0,13.72391939163208,False,1,7551003316,True,start,0,dresden,93566,False,frame_lock,0,,False,3,,True,0,0,traffic_sign,Andreas-Pfitzmann-Bau,4461,51.025619416652674,2019-11-19 14:48:00,ok,71,4405708,
"{""71"": 1}",True,6,13.752071857452393,False,0,7551003316,True,end,0,dresden,93566,False,frame_lock,5,,False,1,,True,0,0,,Zoo,4386,51.03711008548858,2019-11-19 15:34:00,ok,71,264592,
"{""71"": 2}",True,6,13.752071857452393,False,0,7551003316,True,start,0,dresden,93566,False,frame_lock,4,,False,2,,True,0,0,,Zoo,4386,51.03711008548858,2019-11-19 17:27:00,ok,71,264592,
"{""71"": 1}",False,0,13.739974444444,False,0,7551003316,True,end,0,dresden,93566,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93566,0,51.073111111111,2019-11-19 17:58:00,ok,71,25038495,
"{""71"": 5}",True,0,13.741257190704346,False,0,7551003316,True,start,0,dresden,93566,False,frame_lock,0,,False,5,,True,0,0,,Friedensstraße/Conradstr.,4373,51.07174027751911,2019-11-19 18:37:00,ok,71,264575,
"{""71"": 1}",False,0,13.738002222222,False,0,7551003316,True,end,0,dresden,93566,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93566,0,51.044475555556,2019-11-19 18:53:00,ok,71,25041034,
"{""71"": 1}",False,0,13.738484444444,False,0,7551003316,True,start,0,dresden,93566,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93566,0,51.044595555556,2019-11-19 19:25:00,ok,71,25041034,
"{""71"": 2}",True,0,13.74773,False,0,7551003316,True,end,0,dresden,93566,False,frame_lock,0,,False,2,,True,0,0,free,Wundtstr. / Zellescher Weg,4458,51.02837,2019-11-19 19:38:00,ok,71,4405670,
"{""71"": 2}",True,0,13.74773,False,0,7551003316,True,start,0,dresden,93566,False,frame_lock,0,,False,2,,True,0,0,free,Wundtstr. / Zellescher Weg,4458,51.02837,2019-11-19 19:46:00,ok,71,4405670,
"{""71"": 2}",True,0,13.7495076656342,False,0,7551003316,True,end,0,dresden,93566,False,frame_lock,0,,False,2,,True,0,0,,Königsbrücker Platz,4308,51.0749827918118,2019-11-19 20:11:00,ok,71,14262,
"{""71"": 5}",True,0,13.7495076656342,False,0,7551003316,True,last,0,dresden,93566,False,frame_lock,0,,False,5,,True,0,0,,Königsbrücker Platz,4308,51.0749827918118,2019-11-19 23:59:00,ok,71,14262,
"{""71"": 3}",True,0,13.774495124816895,False,0,7551003158,True,first,0,dresden,93667,False,frame_lock,0,,False,3,,True,0,7,,Großer Garten / Winterbergstraße,4317,51.03289334769294,2019-11-19 00:00:00,ok,71,21692,
"{""71"": 2}",True,0,13.774495124816895,False,0,7551003158,True,start,0,dresden,93667,False,frame_lock,0,,False,2,,True,0,7,,Großer Garten / Winterbergstraße,4317,51.03289334769294,2019-11-19 18:59:00,ok,71,21692,
"{""71"": 1}",True,0,13.734766244888306,False,0,7551003158,True,end,0,dresden,93667,False,frame_lock,0,,False,1,,True,0,0,,HTW Dresden / Friedrich List Platz 1,4323,51.03759582903495,2019-11-19 19:14:00,ok,71,5254203,
"{""71"": 1}",True,0,13.734766244888306,False,0,7551003158,True,start,0,dresden,93667,False,frame_lock,0,,False,1,,True,0,0,,HTW Dresden / Friedrich List Platz 1,4323,51.03759582903495,2019-11-19 23:08:00,ok,71,5254203,
