b_number,b_boardcomputer,p_booked_bikes,b_pedelec_battery,p_special_racks,p_bike_racks,p_uid,p_place_type,trip,b_battery_pack,p_bike_types,b_lock_types,p_name,p_bikes,p_bike,p_maintenance,b_state,p_address,p_lng,p_free_racks,b_bike_type,p_rack_locks,p_spot,b_active,datetime,p_number,p_terminal_type,p_free_special_racks,p_lat,city,b_electric_lock
93900,7551012943,0,,0,0,40,0,first,,"{""71"": 1}",frame_lock,NH-Hotel / Hansa Str. 43,1,False,False,ok,,13.7388753890991,0,71,False,True,True,2019-11-09 00:00:00,4306,,0,51.0741334233362,dresden,True
93900,7551012943,0,,0,0,40,0,start,,"{""71"": 1}",frame_lock,NH-Hotel / Hansa Str. 43,1,False,False,ok,,13.7388753890991,0,71,False,True,True,2019-11-09 00:02:00,4306,,0,51.0741334233362,dresden,True
93900,7551012943,0,,0,0,264576,0,end,,"{""71"": 6}",frame_lock,Alaunstraße,6,False,False,ok,,13.751809000968931,0,71,False,True,True,2019-11-09 00:11:00,4374,,0,51.066946872474276,dresden,True
93900,7551012943,0,,0,0,264576,0,start,,"{""71"": 5}",frame_lock,Alaunstraße,5,False,False,ok,,13.751809000968931,0,71,False,True,True,2019-11-09 00:39:00,4374,,0,51.066946872474276,dresden,True
93900,7551012943,0,,0,0,264595,0,end,,"{""71"": 3}",frame_lock,Gutenbergstraße,3,False,False,ok,,13.7692809104919,0,71,False,True,True,2019-11-09 01:15:00,4389,,0,51.0587713199203,dresden,True
93900,7551012943,0,,0,0,264595,0,start,,"{""71"": 7}",frame_lock,Gutenbergstraße,7,False,False,ok,,13.7692809104919,0,71,False,True,True,2019-11-09 07:55:00,4389,,0,51.0587713199203,dresden,True
93900,7551012943,0,,0,0,120,0,end,,"{""15"": 1, ""71"": 9}",frame_lock,Hauptbahnhof,10,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 08:09:00,4313,,0,51.040476453474334,dresden,True
93900,7551012943,0,,0,0,120,0,start,,"{""15"": 1, ""71"": 9}",frame_lock,Hauptbahnhof,10,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 08:58:00,4313,,0,51.040476453474334,dresden,True
93900,7551012943,0,,0,0,264574,0,end,,"{""71"": 2}",frame_lock,Chemnitzer Straße,2,False,False,ok,,13.710991144180296,0,71,False,True,True,2019-11-09 09:09:00,4372,,0,51.033662509278386,dresden,True
93900,7551012943,0,,0,0,264574,0,start,,"{""71"": 2}",frame_lock,Chemnitzer Straße,2,False,False,ok,,13.710991144180296,0,71,False,True,True,2019-11-09 11:24:00,4372,,0,51.033662509278386,dresden,True
93900,7551012943,0,,0,0,24648342,12,end,,"{""71"": 1}",frame_lock,BIKE 93900,1,True,False,ok,,13.704476666667,0,71,False,False,True,2019-11-09 11:29:00,0,,0,51.029377777778,dresden,True
93900,7551012943,0,,0,0,24648342,12,start,,"{""71"": 1}",frame_lock,BIKE 93900,1,True,False,ok,,13.704117777778,0,71,False,False,True,2019-11-09 11:30:00,0,,0,51.029706666667,dresden,True
93900,7551012943,0,,0,0,10924,0,end,,"{""71"": 3}",frame_lock,Postplatz / Staatsschauspiel Dresden,3,False,False,ok,,13.7325990200043,0,71,False,True,True,2019-11-09 11:47:00,4411,,0,51.0518690183409,dresden,True
93900,7551012943,0,,0,0,10924,0,start,,"{""71"": 3}",frame_lock,Postplatz / Staatsschauspiel Dresden,3,False,False,ok,,13.7325990200043,0,71,False,True,True,2019-11-09 13:03:00,4411,,0,51.0518690183409,dresden,True
93900,7551012943,0,,0,0,24651985,12,end,,"{""71"": 1}",frame_lock,BIKE 93900,1,True,False,ok,,13.767197777778,0,71,False,False,True,2019-11-09 13:33:00,0,,0,51.016435555556,dresden,True
93900,7551012943,0,,0,0,10299865,0,start,,"{""71"": 1}",frame_lock,Altleubitz,1,False,False,ok,,13.767585754394531,0,71,False,True,True,2019-11-09 17:11:00,4505,free,0,51.01559733603955,dresden,True
93900,7551012943,0,,0,0,10299865,0,end,,"{""71"": 1}",frame_lock,Altleubitz,1,False,False,ok,,13.767585754394531,0,71,False,True,True,2019-11-09 17:13:00,4505,free,0,51.01559733603955,dresden,True
93900,7551012943,0,,0,0,10299865,0,start,,"{""71"": 1}",frame_lock,Altleubitz,1,False,False,ok,,13.767585754394531,0,71,False,True,True,2019-11-09 20:05:00,4505,free,0,51.01559733603955,dresden,True
93900,7551012943,0,,0,0,24665507,12,end,,"{""71"": 1}",frame_lock,BIKE 93900,1,True,False,ok,,13.695571111111,0,71,False,False,True,2019-11-09 21:03:00,0,,0,51.082657777778,dresden,True
93900,7551012943,0,,0,0,24665507,12,start,,"{""71"": 1}",frame_lock,BIKE 93900,1,True,False,ok,,13.695617777778,0,71,False,False,True,2019-11-09 21:04:00,0,,0,51.082777777778,dresden,True
93900,7551012943,0,,0,0,94833,0,end,,"{""71"": 3}",frame_lock,Elbepark Dresden,3,False,False,ok,,13.6945223808289,0,71,False,True,True,2019-11-09 21:09:00,4307,,0,51.0850729052972,dresden,True
93900,7551012943,0,,0,0,94833,0,last,,"{""71"": 3}",frame_lock,Elbepark Dresden,3,False,False,ok,,13.6945223808289,0,71,False,True,True,2019-11-09 23:59:00,4307,,0,51.0850729052972,dresden,True
93195,7551003747,0,,0,0,120,0,first,,"{""71"": 9}",frame_lock,Hauptbahnhof,9,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 00:00:00,4313,,0,51.040476453474334,dresden,True
93195,7551003747,0,,0,0,120,0,start,,"{""71"": 9}",frame_lock,Hauptbahnhof,9,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 00:20:00,4313,,0,51.040476453474334,dresden,True
93195,7551003747,0,,0,4,318577,0,end,,"{""71"": 3}",frame_lock,Hotel Smetana,3,False,False,ok,,13.791795372962952,1,71,False,True,True,2019-11-09 00:40:00,4409,,0,51.03882028496062,dresden,True
93195,7551003747,0,,0,4,318577,0,start,,"{""71"": 5}",frame_lock,Hotel Smetana,5,False,False,ok,,13.791795372962952,0,71,False,True,True,2019-11-09 17:11:00,4409,,0,51.03882028496062,dresden,True
93195,7551003747,0,,0,4,318577,0,end,,"{""71"": 5}",frame_lock,Hotel Smetana,5,False,False,ok,,13.791795372962952,0,71,False,True,True,2019-11-09 17:13:00,4409,,0,51.03882028496062,dresden,True
93195,7551003747,0,,0,4,318577,0,last,,"{""71"": 4}",frame_lock,Hotel Smetana,4,False,False,ok,,13.791795372962952,0,71,False,True,True,2019-11-09 23:59:00,4409,,0,51.03882028496062,dresden,True
93050,7551005452,0,,0,0,120,0,first,,"{""71"": 9}",frame_lock,Hauptbahnhof,9,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 00:00:00,4313,,0,51.040476453474334,dresden,True
93050,7551005452,0,,0,0,120,0,start,,"{""71"": 9}",frame_lock,Hauptbahnhof,9,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 00:20:00,4313,,0,51.040476453474334,dresden,True
93050,7551005452,0,,0,0,120,0,end,,"{""71"": 8}",frame_lock,Hauptbahnhof,8,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 00:22:00,4313,,0,51.040476453474334,dresden,True
93050,7551005452,0,,0,0,120,0,start,,"{""15"": 1, ""71"": 17}",frame_lock,Hauptbahnhof,18,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 17:11:00,4313,,0,51.040476453474334,dresden,True
93050,7551005452,0,,0,0,120,0,end,,"{""15"": 1, ""71"": 17}",frame_lock,Hauptbahnhof,18,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 17:13:00,4313,,0,51.040476453474334,dresden,True
93050,7551005452,0,,0,0,120,0,last,,"{""15"": 1, ""71"": 15}",frame_lock,Hauptbahnhof,16,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 23:59:00,4313,,0,51.040476453474334,dresden,True
93638,7551003281,0,,0,0,120,0,first,,"{""71"": 9}",frame_lock,Hauptbahnhof,9,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 00:00:00,4313,,0,51.040476453474334,dresden,True
93638,7551003281,0,,0,0,120,0,start,,"{""71"": 4}",frame_lock,Hauptbahnhof,4,False,True,ok,,13.733623623847961,0,71,False,True,True,2019-11-09 01:50:00,4313,,0,51.040476453474334,dresden,True
93638,7551003281,0,,0,0,21692,7,end,,"{""71"": 2}",frame_lock,Großer Garten / Winterbergstraße,2,False,False,ok,,13.774495124816895,0,71,False,True,True,2019-11-09 02:09:00,4317,,0,51.03289334769294,dresden,True
93638,7551003281,0,,0,0,21692,7,start,,"{""71"": 2}",frame_lock,Großer Garten / Winterbergstraße,2,False,False,ok,,13.774495124816895,0,71,False,True,True,2019-11-09 17:11:00,4317,,0,51.03289334769294,dresden,True
