p_bike_types,p_spot,p_bike_racks,p_lng,p_maintenance,p_booked_bikes,b_boardcomputer,b_active,trip,p_free_special_racks,city,b_number,p_bike,b_lock_types,p_free_racks,b_pedelec_battery,p_rack_locks,p_bikes,b_battery_pack,b_electric_lock,p_special_racks,p_place_type,p_terminal_type,p_name,p_number,p_lat,datetime,b_state,b_bike_type,p_uid,p_address
"{""71"": 2}",True,0,13.7412196397781,False,0,7551012742,True,first,0,dresden,93895,False,frame_lock,0,,False,2,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-29 00:00:00,ok,71,73,
"{""71"": 4}",True,0,13.7412196397781,False,0,7551012742,True,start,0,dresden,93895,False,frame_lock,0,,False,4,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-29 09:02:00,ok,71,73,
"{""71"": 4}",True,0,13.787949085235596,False,0,7551012742,True,end,0,dresden,93895,False,frame_lock,0,,False,4,,True,0,0,,Händelallee,4397,51.059914298409076,2019-11-29 09:19:00,ok,71,264604,
"{""71"": 4}",True,0,13.787949085235596,False,0,7551012742,True,last,0,dresden,93895,False,frame_lock,0,,False,4,,True,0,0,,Händelallee,4397,51.059914298409076,2019-11-29 11:13:00,ok,71,264604,
"{""71"": 1}",True,0,13.747313618659973,False,0,7551002768,True,first,0,dresden,93718,False,frame_lock,0,,False,1,,True,0,0,,Albertplatz,4302,51.06389595884549,2019-11-29 00:00:00,ok,71,2985,
"{""71"": 1}",True,0,13.747313618659973,False,0,7551002768,True,start,0,dresden,93718,False,frame_lock,0,,False,1,,True,0,0,,Albertplatz,4302,51.06389595884549,2019-11-29 00:47:00,ok,71,2985,
"{""71"": 1}",False,0,13.725751111111,False,0,7551002768,True,end,0,dresden,93718,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93718,0,51.056746666667,2019-11-29 01:01:00,ok,71,25425279,
"{""71"": 1}",False,0,13.725905555556,False,0,7551002768,True,last,0,dresden,93718,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93718,0,51.057057777778,2019-11-29 12:31:00,ok,71,25425279,
"{""71"": 8}",True,0,13.771276473999,False,0,7551006825,True,first,0,dresden,93468,False,frame_lock,0,,False,8,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 00:00:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006825,True,start,0,dresden,93468,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:47:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006825,True,end,0,dresden,93468,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:49:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006825,True,start,0,dresden,93468,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:54:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006825,True,end,0,dresden,93468,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:56:00,ok,71,6768,
"{""71"": 2}",True,0,13.771276473999,False,0,7551006825,True,start,0,dresden,93468,False,frame_lock,0,,False,2,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 21:10:00,ok,71,6768,
"{""71"": 3}",True,0,13.795416355133057,True,0,7551006825,True,end,0,dresden,93468,False,frame_lock,0,,False,3,,True,0,0,,Pohlandplatz,4322,51.0429555360267,2019-11-29 21:18:00,ok,71,126784,
"{""71"": 3}",True,0,13.795416355133057,True,0,7551006825,True,start,0,dresden,93468,False,frame_lock,0,,False,3,,True,0,0,,Pohlandplatz,4322,51.0429555360267,2019-11-29 22:44:00,ok,71,126784,
"{""71"": 8}",True,0,13.716709613800047,False,0,7551006825,True,end,0,dresden,93468,False,frame_lock,0,,False,8,,True,0,0,,Altpieschen,4355,51.07764876381213,2019-11-29 23:15:00,ok,71,264557,
"{""71"": 8}",True,0,13.716709613800047,False,0,7551006825,True,last,0,dresden,93468,False,frame_lock,0,,False,8,,True,0,0,,Altpieschen,4355,51.07764876381213,2019-11-29 23:59:00,ok,71,264557,
"{""71"": 8}",True,0,13.771276473999,False,0,7551003244,True,first,0,dresden,93427,False,frame_lock,0,,False,8,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 00:00:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551003244,True,start,0,dresden,93427,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:47:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551003244,True,end,0,dresden,93427,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:49:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551003244,True,start,0,dresden,93427,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:54:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551003244,True,start,0,dresden,93427,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:56:00,ok,71,6768,
"{""71"": 9}",True,6,13.741117715835571,False,0,7551003244,True,end,0,dresden,93427,False,frame_lock,0,,False,9,,True,0,0,stele,Sächsische Dampfschifffahrt,4447,51.053683206065735,2019-11-29 13:18:00,ok,71,1031808,
"{""71"": 10}",True,6,13.741117715835571,False,0,7551003244,True,last,0,dresden,93427,False,frame_lock,0,,False,10,,True,0,0,stele,Sächsische Dampfschifffahrt,4447,51.053683206065735,2019-11-29 23:59:00,ok,71,1031808,
"{""71"": 8}",True,0,13.771276473999,False,0,7551006348,True,first,0,dresden,93352,False,frame_lock,0,,False,8,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 00:00:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006348,True,start,0,dresden,93352,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:47:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006348,True,end,0,dresden,93352,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:49:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006348,True,start,0,dresden,93352,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:54:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006348,True,end,0,dresden,93352,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:56:00,ok,71,6768,
"{""71"": 7}",True,0,13.771276473999,False,0,7551006348,True,start,0,dresden,93352,False,frame_lock,0,,False,7,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 15:19:00,ok,71,6768,
"{""71"": 1}",True,0,13.75599,False,0,7551006348,True,start,0,dresden,93352,False,frame_lock,0,,False,1,,True,0,0,free,Stadtteilzentrum Straßburger Platz,4468,51.04649,2019-11-29 15:32:00,ok,71,10299434,
"{""71"": 4}",True,0,13.751809000968931,False,0,7551006348,True,end,0,dresden,93352,False,frame_lock,0,,False,4,,True,0,0,,Alaunstraße,4374,51.066946872474276,2019-11-29 15:43:00,ok,71,264576,
"{""71"": 3}",True,0,13.751809000968931,False,0,7551006348,True,start,0,dresden,93352,False,frame_lock,0,,False,3,,True,0,0,,Alaunstraße,4374,51.066946872474276,2019-11-29 16:46:00,ok,71,264576,
"{""71"": 4}",True,0,13.751809000968931,False,0,7551006348,True,end,0,dresden,93352,False,frame_lock,0,,False,4,,True,0,0,,Alaunstraße,4374,51.066946872474276,2019-11-29 17:38:00,ok,71,264576,
"{""71"": 7}",True,0,13.751809000968931,False,0,7551006348,True,last,0,dresden,93352,False,frame_lock,0,,False,7,,True,0,0,,Alaunstraße,4374,51.066946872474276,2019-11-29 23:59:00,ok,71,264576,
"{""71"": 8}",True,0,13.771276473999,False,0,7551006553,True,first,0,dresden,93550,False,frame_lock,0,,False,8,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 00:00:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006553,True,start,0,dresden,93550,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:47:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006553,True,end,0,dresden,93550,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:49:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006553,True,start,0,dresden,93550,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:54:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551006553,True,end,0,dresden,93550,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:56:00,ok,71,6768,
"{""71"": 5}",True,0,13.771276473999,False,0,7551006553,True,start,0,dresden,93550,False,frame_lock,0,,False,5,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 18:06:00,ok,71,6768,
"{""71"": 2}",True,0,13.777585029602049,False,0,7551006553,True,end,0,dresden,93550,False,frame_lock,0,,False,2,,True,0,0,,Pfotenhauer Straße,4394,51.05858587827212,2019-11-29 18:13:00,ok,71,264601,
"{""71"": 2}",True,0,13.777585029602049,False,0,7551006553,True,last,0,dresden,93550,False,frame_lock,0,,False,2,,True,0,0,,Pfotenhauer Straße,4394,51.05858587827212,2019-11-29 23:59:00,ok,71,264601,
"{""71"": 8}",True,0,13.771276473999,False,0,7551004054,True,first,0,dresden,93695,False,frame_lock,0,,False,8,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 00:00:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551004054,True,start,0,dresden,93695,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:47:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551004054,True,end,0,dresden,93695,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:49:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551004054,True,start,0,dresden,93695,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:54:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551004054,True,end,0,dresden,93695,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:56:00,ok,71,6768,
"{""71"": 3}",True,0,13.771276473999,False,0,7551004054,True,start,0,dresden,93695,False,frame_lock,0,,False,3,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 21:09:00,ok,71,6768,
"{""71"": 2}",True,0,13.771276473999,False,0,7551004054,True,end,0,dresden,93695,False,frame_lock,0,,False,2,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 21:11:00,ok,71,6768,
"{""71"": 2}",True,0,13.771276473999,False,0,7551004054,True,last,0,dresden,93695,False,frame_lock,0,,False,2,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 23:59:00,ok,71,6768,
"{""71"": 8}",True,0,13.771276473999,False,0,7551007272,True,first,0,dresden,93694,False,frame_lock,0,,False,8,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 00:00:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551007272,True,start,0,dresden,93694,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:47:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551007272,True,end,0,dresden,93694,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:49:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551007272,True,start,0,dresden,93694,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:54:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551007272,True,end,0,dresden,93694,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:56:00,ok,71,6768,
"{""71"": 4}",True,0,13.771276473999,False,0,7551007272,True,start,0,dresden,93694,False,frame_lock,0,,False,4,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 21:02:00,ok,71,6768,
"{""71"": 5}",True,0,13.78983736038208,False,0,7551007272,True,end,0,dresden,93694,False,frame_lock,0,,False,5,,True,0,0,,Bergmannstraße / Wormser Straße,4425,51.04509047631222,2019-11-29 21:11:00,ok,71,274412,
"{""71"": 5}",True,0,13.78983736038208,False,0,7551007272,True,last,0,dresden,93694,False,frame_lock,0,,False,5,,True,0,0,,Bergmannstraße / Wormser Straße,4425,51.04509047631222,2019-11-29 23:59:00,ok,71,274412,
"{""71"": 8}",True,0,13.771276473999,False,0,7551006432,True,first,0,dresden,93646,False,frame_lock,0,,False,8,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 00:00:00,ok,71,6768,
"{""71"": 1}",False,0,13.772227777778,False,0,7551006432,True,start,0,dresden,93646,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93646,0,51.04528,2019-11-29 12:47:00,ok,71,25440362,
"{""71"": 1}",False,0,13.772227777778,False,0,7551006432,True,end,0,dresden,93646,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93646,0,51.04528,2019-11-29 12:49:00,ok,71,25440362,
"{""71"": 1}",False,0,13.772227777778,False,0,7551006432,True,start,0,dresden,93646,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93646,0,51.04528,2019-11-29 12:54:00,ok,71,25440362,
"{""71"": 1}",False,0,13.772227777778,False,0,7551006432,True,end,0,dresden,93646,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93646,0,51.04528,2019-11-29 12:56:00,ok,71,25440362,
"{""71"": 6}",True,0,13.771276473999,False,0,7551006432,True,start,0,dresden,93646,False,frame_lock,0,,False,6,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 17:36:00,ok,71,6768,
"{""71"": 7}",True,0,13.7863236665726,False,0,7551006432,True,end,0,dresden,93646,False,frame_lock,0,,False,7,,True,0,0,,Hepkestraße,4319,51.0381557770824,2019-11-29 18:49:00,ok,71,121812,
"{""71"": 6}",True,0,13.7863236665726,False,0,7551006432,True,last,0,dresden,93646,False,frame_lock,0,,False,6,,True,0,0,,Hepkestraße,4319,51.0381557770824,2019-11-29 23:59:00,ok,71,121812,
"{""71"": 8}",True,0,13.771276473999,False,0,7551016030,True,first,0,dresden,93848,False,frame_lock,0,,False,8,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 00:00:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551016030,True,start,0,dresden,93848,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:47:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551016030,True,end,0,dresden,93848,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:49:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551016030,True,start,0,dresden,93848,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:54:00,ok,71,6768,
"{""71"": 9}",True,0,13.771276473999,False,0,7551016030,True,end,0,dresden,93848,False,frame_lock,0,,False,9,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 12:56:00,ok,71,6768,
"{""71"": 8}",True,0,13.771276473999,False,0,7551016030,True,start,0,dresden,93848,False,frame_lock,0,,False,8,,True,0,0,,Fetscherplatz,4325,51.0466418719772,2019-11-29 14:04:00,ok,71,6768,
"{""71"": 4}",True,0,13.7412196397781,False,0,7551016030,True,end,0,dresden,93848,False,frame_lock,0,,False,4,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-29 14:16:00,ok,71,73,
"{""71"": 5}",True,0,13.7412196397781,False,0,7551016030,True,start,0,dresden,93848,False,frame_lock,0,,False,5,,True,0,0,free,Bf. Dresden-Neustadt,4332,51.0651837723282,2019-11-29 14:19:00,ok,71,73,
"{""71"": 1}",False,0,13.694775555556,False,0,7551016030,True,end,0,dresden,93848,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93848,0,51.083577777778,2019-11-29 15:12:00,ok,71,25449300,
"{""71"": 3}",True,0,13.6945223808289,False,0,7551016030,True,start,0,dresden,93848,False,frame_lock,0,,False,3,,True,0,0,,Elbepark Dresden,4307,51.0850729052972,2019-11-29 17:00:00,ok,71,94833,
"{""71"": 1}",True,0,13.7692809104919,False,0,7551016030,True,end,0,dresden,93848,False,frame_lock,0,,False,1,,True,0,0,,Gutenbergstraße,4389,51.0587713199203,2019-11-29 17:26:00,ok,71,264595,
"{""71"": 1}",True,0,13.7692809104919,False,0,7551016030,True,start,0,dresden,93848,False,frame_lock,0,,False,1,,True,0,0,,Gutenbergstraße,4389,51.0587713199203,2019-11-29 17:49:00,ok,71,264595,
"{""71"": 2}",True,0,13.74754,False,0,7551016030,True,end,0,dresden,93848,False,frame_lock,0,,False,2,,True,0,0,free,Louisenstraße,4484,51.06798,2019-11-29 18:00:00,ok,71,10299599,
"{""71"": 5}",True,0,13.74754,False,0,7551016030,True,start,0,dresden,93848,False,frame_lock,0,,False,5,,True,0,0,free,Louisenstraße,4484,51.06798,2019-11-29 23:39:00,ok,71,10299599,
"{""71"": 7}",True,0,13.741257190704346,False,0,7551016030,True,end,0,dresden,93848,False,frame_lock,0,,False,7,,True,0,0,,Friedensstraße/Conradstr.,4373,51.07174027751911,2019-11-29 23:44:00,ok,71,264575,
"{""71"": 8}",True,0,13.741257190704346,False,0,7551016030,True,last,0,dresden,93848,False,frame_lock,0,,False,8,,True,0,0,,Friedensstraße/Conradstr.,4373,51.07174027751911,2019-11-29 23:59:00,ok,71,264575,
"{""71"": 2}",True,0,13.7325990200043,False,0,7551005502,True,first,0,dresden,93702,False,frame_lock,0,,False,2,,True,0,0,,Postplatz / Staatsschauspiel Dresden,4411,51.0518690183409,2019-11-29 00:00:00,ok,71,10924,
"{""71"": 2}",True,0,13.7325990200043,False,0,7551005502,True,start,0,dresden,93702,False,frame_lock,0,,False,2,,True,0,0,,Postplatz / Staatsschauspiel Dresden,4411,51.0518690183409,2019-11-29 01:50:00,ok,71,10924,
"{""71"": 3}",True,0,13.705219030380249,False,0,7551005502,True,end,0,dresden,93702,False,frame_lock,0,,False,3,,True,0,0,,Ebertplatz,4507,51.04148833992683,2019-11-29 02:02:00,ok,71,11248297,
"{""71"": 3}",True,0,13.705219030380249,False,0,7551005502,True,start,0,dresden,93702,False,frame_lock,0,,False,3,,True,0,0,,Ebertplatz,4507,51.04148833992683,2019-11-29 02:14:00,ok,71,11248297,
"{""71"": 2}",True,0,13.74926,False,0,7551005502,True,end,0,dresden,93702,False,frame_lock,0,,False,2,,True,0,0,traffic_sign,Weberplatz,4457,51.03022,2019-11-29 02:31:00,ok,71,4783682,
"{""71"": 2}",True,0,13.74926,False,0,7551005502,True,start,0,dresden,93702,False,frame_lock,0,,False,2,,True,0,0,traffic_sign,Weberplatz,4457,51.03022,2019-11-29 07:33:00,ok,71,4783682,
"{""71"": 2}",True,0,13.74926,False,0,7551005502,True,end,0,dresden,93702,False,frame_lock,0,,False,2,,True,0,0,traffic_sign,Weberplatz,4457,51.03022,2019-11-29 07:35:00,ok,71,4783682,
"{""71"": 3}",True,0,13.74926,False,0,7551005502,True,start,0,dresden,93702,False,frame_lock,0,,False,3,,True,0,0,traffic_sign,Weberplatz,4457,51.03022,2019-11-29 08:57:00,ok,71,4783682,
"{""71"": 1}",False,0,13.732282222222,False,0,7551005502,True,end,0,dresden,93702,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93702,0,51.037484444444,2019-11-29 09:03:00,ok,71,25434609,
"{""71"": 4}",True,0,13.73539104275551,False,0,7551005502,True,start,0,dresden,93702,False,frame_lock,0,,False,4,,True,0,0,,HTW Dresden / Schnorrstraße,4344,51.03542505103257,2019-11-29 09:30:00,ok,71,264544,
"{""71"": 4}",True,0,13.73539104275551,False,0,7551005502,True,end,0,dresden,93702,False,frame_lock,0,,False,4,,True,0,0,,HTW Dresden / Schnorrstraße,4344,51.03542505103257,2019-11-29 09:34:00,ok,71,264544,
"{""71"": 1}",False,0,13.733974444444,False,0,7551005502,True,start,0,dresden,93702,True,frame_lock,0,,False,1,,True,0,12,,BIKE 93702,0,51.03084,2019-11-29 12:07:00,ok,71,25439897,
"{""71"": 3}",True,0,13.7363862991333,False,0,7551005502,True,start,0,dresden,93702,False,frame_lock,0,,False,3,,True,0,0,free,Sächsische Landesbibliothek,4441,51.02893263812449,2019-11-29 12:14:00,ok,71,637839,
"{""71"": 1}",True,0,13.74035,False,0,7551005502,True,start,0,dresden,93702,False,frame_lock,0,,False,1,,True,0,0,sign,Andreas-Schubert-Bau / Zellescher Weg,4450,51.02922,2019-11-29 12:47:00,ok,71,4405569,
