p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
10299865,2019-07-29 00:00:00,frame_lock,0,dresden,Altleubitz,True,free,,first,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 5}",,5,False,7551002313,0,4505
10299865,2019-07-29 01:28:00,frame_lock,0,dresden,Altleubitz,True,free,,start,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 3}",,3,False,7551002313,0,4505
10299865,2019-07-29 01:35:00,frame_lock,0,dresden,Altleubitz,True,free,,end,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 3}",,3,False,7551002313,0,4505
10299865,2019-07-29 13:48:00,frame_lock,0,dresden,Altleubitz,True,free,,start,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 2}",,2,False,7551002313,0,4505
274412,2019-07-29 14:09:00,frame_lock,0,dresden,Bergmannstraße / Wormser Straße,True,,,end,True,0,ok,False,51.04509047631222,,True,False,13.78983736038208,0,93318,0,71,0,"{""71"": 1}",,1,False,7551002313,0,4425
274412,2019-07-29 23:59:00,frame_lock,0,dresden,Bergmannstraße / Wormser Straße,True,,,last,True,0,ok,False,51.04509047631222,,True,False,13.78983736038208,0,93318,0,71,0,"{""71"": 2}",,2,False,7551002313,0,4425
19721681,2019-07-29 00:00:00,frame_lock,12,dresden,BIKE 93579,True,,,first,True,0,ok,False,51.045035555556,,False,True,13.733005555556,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19721681,2019-07-29 01:28:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.044435555556,,False,True,13.733443333333,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19721681,2019-07-29 01:35:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.044435555556,,False,True,13.733443333333,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19750058,2019-07-29 15:43:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.044417777778,,False,True,13.733345555556,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
