p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
264538,2019-07-20 00:00:00,frame_lock,0,dresden,St.-Benno-Gymnasium,True,,,first,True,0,ok,False,51.0499333567911,,True,False,13.7570554018021,0,93305,0,71,0,"{""71"": 5}",,5,False,7551005248,0,4340
264538,2019-07-20 00:58:00,frame_lock,0,dresden,St.-Benno-Gymnasium,True,,,start,True,0,ok,False,51.0499333567911,,True,False,13.7570554018021,0,93305,0,71,0,"{""71"": 3}",,3,False,7551005248,0,4340
264538,2019-07-20 01:05:00,frame_lock,0,dresden,St.-Benno-Gymnasium,True,,,end,True,0,ok,False,51.0499333567911,,True,False,13.7570554018021,0,93305,0,71,0,"{""71"": 3}",,3,False,7551005248,0,4340
264538,2019-07-20 08:05:00,frame_lock,0,dresden,St.-Benno-Gymnasium,True,,,start,True,0,ok,False,51.0499333567911,,True,False,13.7570554018021,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4340
264538,2019-07-20 08:27:00,frame_lock,0,dresden,St.-Benno-Gymnasium,True,,,end,True,0,ok,False,51.0499333567911,,True,False,13.7570554018021,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4340
264538,2019-07-20 09:17:00,frame_lock,0,dresden,St.-Benno-Gymnasium,True,,,start,True,0,ok,False,51.0499333567911,,True,False,13.7570554018021,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4340
2985,2019-07-20 09:28:00,frame_lock,0,dresden,Albertplatz,True,,,end,True,0,ok,False,51.06389595884549,,True,False,13.747313618659973,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4302
2985,2019-07-20 10:25:00,frame_lock,0,dresden,Albertplatz,True,,,start,True,0,ok,False,51.06389595884549,,True,False,13.747313618659973,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4302
264566,2019-07-20 12:26:00,frame_lock,0,dresden,DVB Endpunkt Laubegast,True,stele,,end,True,0,ok,False,51.02277835995663,,True,False,13.838900327682495,0,93305,0,71,0,"{""71"": 5}",,5,False,7551005248,6,4365
19340324,2019-07-20 23:59:00,frame_lock,12,dresden,BIKE 93305,True,,,last,True,0,ok,False,51.024773333333,,False,True,13.838417777778,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,0
264605,2019-07-20 00:00:00,frame_lock,0,dresden,Barbarossaplatz,True,,,first,True,0,ok,False,51.048412423104,,True,False,13.7907332181931,0,93666,0,71,0,"{""71"": 3}",,3,False,7551003763,0,4398
264605,2019-07-20 00:58:00,frame_lock,0,dresden,Barbarossaplatz,True,,,start,True,0,ok,False,51.048412423104,,True,False,13.7907332181931,0,93666,0,71,0,"{""71"": 3}",,3,False,7551003763,0,4398
264605,2019-07-20 01:05:00,frame_lock,0,dresden,Barbarossaplatz,True,,,end,True,0,ok,False,51.048412423104,,True,False,13.7907332181931,0,93666,0,71,0,"{""71"": 3}",,3,False,7551003763,0,4398
264605,2019-07-20 16:03:00,frame_lock,0,dresden,Barbarossaplatz,True,,,start,True,0,ok,False,51.048412423104,,True,False,13.7907332181931,0,93666,0,71,0,"{""71"": 3}",,3,False,7551003763,0,4398
637850,2019-07-20 16:23:00,frame_lock,0,dresden,Archivstr. / Wigardstr.,True,free,,end,True,0,ok,False,51.05784410425207,,True,False,13.749545216560364,0,93666,0,71,0,"{""71"": 3}",,3,False,7551003763,0,4442
637850,2019-07-20 23:59:00,frame_lock,0,dresden,Archivstr. / Wigardstr.,True,free,,last,True,0,ok,False,51.05784410425207,,True,False,13.749545216560364,0,93666,0,71,0,"{""71"": 4}",,4,False,7551003763,0,4442
19293665,2019-07-20 00:00:00,frame_lock,12,dresden,BIKE 93717,True,,,first,True,0,ok,False,51.081586666667,,False,True,13.749875555556,0,93717,0,71,0,"{""71"": 1}",,1,False,7551003598,0,0
19293665,2019-07-20 00:58:00,frame_lock,12,dresden,BIKE 93717,True,,,start,True,0,ok,False,51.081586666667,,False,True,13.749875555556,0,93717,0,71,0,"{""71"": 1}",,1,False,7551003598,0,0
19293665,2019-07-20 01:05:00,frame_lock,12,dresden,BIKE 93717,True,,,end,True,0,ok,False,51.081586666667,,False,True,13.749875555556,0,93717,0,71,0,"{""71"": 1}",,1,False,7551003598,0,0
