p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
41380,2019-07-17 07:34:00,frame_lock,7,dresden,Btf. Gruna,True,,,first,True,0,ok,False,51.0277922688682,,True,False,13.777402639389,0,93318,0,71,0,"{""71"": 2}",,2,False,7551002313,0,4311
41380,2019-07-17 11:09:00,frame_lock,7,dresden,Btf. Gruna,True,,,start,True,0,ok,False,51.0277922688682,,True,False,13.777402639389,0,93318,0,71,0,"{""71"": 2}",,2,False,7551002313,0,4311
41380,2019-07-17 11:16:00,frame_lock,7,dresden,Btf. Gruna,True,,,end,True,0,ok,False,51.0277922688682,,True,False,13.777402639389,0,93318,0,71,0,"{""71"": 2}",,2,False,7551002313,0,4311
41380,2019-07-17 20:28:00,frame_lock,7,dresden,Btf. Gruna,True,,,start,True,0,ok,False,51.0277922688682,,True,False,13.777402639389,0,93318,0,71,0,"{""71"": 2}",,2,False,7551002313,0,4311
41380,2019-07-17 20:30:00,frame_lock,7,dresden,Btf. Gruna,True,,,end,True,0,ok,False,51.0277922688682,,True,False,13.777402639389,0,93318,0,71,0,"{""71"": 2}",,2,False,7551002313,0,4311
41380,2019-07-17 23:59:00,frame_lock,7,dresden,Btf. Gruna,True,,,last,True,0,ok,False,51.0277922688682,,True,False,13.777402639389,0,93318,0,71,0,"{""71"": 2}",,2,False,7551002313,0,4311
19121803,2019-07-17 00:00:00,frame_lock,12,dresden,BIKE 93579,True,,,first,True,0,ok,False,51.06188,,False,True,13.680934444444,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19139919,2019-07-17 11:09:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.062822222222,,False,True,13.681524444444,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19139919,2019-07-17 11:16:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.062822222222,,False,True,13.681524444444,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19173330,2019-07-17 17:38:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.06196,,False,True,13.681805555556,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19178308,2019-07-17 18:04:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.052075555556,,False,True,13.7368,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19178308,2019-07-17 19:42:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.051808888889,,False,True,13.737117777778,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19183994,2019-07-17 19:58:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.042066666667,,False,True,13.733524444444,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19183994,2019-07-17 20:21:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.040822222222,,False,True,13.732381111111,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19186038,2019-07-17 20:51:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.039208888889,,False,True,13.701804444444,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
310792,2019-07-17 23:59:00,frame_lock,0,dresden,Bonhoeffer Platz,True,,,last,True,0,ok,False,51.038466106820756,,True,False,13.70167851448059,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4438
121771,2019-07-17 02:42:00,frame_lock,0,dresden,Schauburg,True,,,first,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93305,0,71,0,"{""71"": 5}",,5,False,7551005248,0,4327
121771,2019-07-17 11:09:00,frame_lock,0,dresden,Schauburg,True,,,start,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4327
