p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
4405733,2019-07-31 08:16:00,frame_lock,0,dresden,Münchner Platz / George-Bähr-Str.,True,traffic_sign,,first,True,0,ok,False,51.02962,,True,False,13.72327,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4462
4405733,2019-07-31 12:29:00,frame_lock,0,dresden,Münchner Platz / George-Bähr-Str.,True,traffic_sign,,start,True,0,ok,False,51.02962,,True,False,13.72327,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4462
10299678,2019-07-31 12:38:00,frame_lock,0,dresden,Räcknitzhöhe,True,free,,end,True,0,ok,False,51.02341609448909,,True,False,13.742453455924988,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4491
10299678,2019-07-31 12:49:00,frame_lock,0,dresden,Räcknitzhöhe,True,free,,start,True,0,ok,False,51.02341609448909,,True,False,13.742453455924988,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4491
264566,2019-07-31 13:31:00,frame_lock,0,dresden,DVB Endpunkt Laubegast,True,stele,,end,True,0,ok,False,51.02277835995663,,True,False,13.838900327682495,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,6,4365
264566,2019-07-31 23:59:00,frame_lock,0,dresden,DVB Endpunkt Laubegast,True,stele,,last,True,0,ok,False,51.02277835995663,,True,False,13.838900327682495,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,6,4365
310792,2019-07-31 00:00:00,frame_lock,0,dresden,Bonhoeffer Platz,True,,,first,True,0,ok,False,51.038466106820756,,True,False,13.70167851448059,0,93305,0,71,0,"{""71"": 3}",,3,False,7551005248,0,4438
310792,2019-07-31 01:28:00,frame_lock,0,dresden,Bonhoeffer Platz,True,,,start,True,0,ok,False,51.038466106820756,,True,False,13.70167851448059,0,93305,0,71,0,"{""71"": 4}",,4,False,7551005248,0,4438
4405733,2019-07-31 01:39:00,frame_lock,0,dresden,Münchner Platz / George-Bähr-Str.,True,traffic_sign,,end,True,0,ok,False,51.02962,,True,False,13.72327,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4462
4405733,2019-07-31 06:47:00,frame_lock,0,dresden,Münchner Platz / George-Bähr-Str.,True,traffic_sign,,start,True,0,ok,False,51.02962,,True,False,13.72327,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,4462
120,2019-07-31 06:56:00,frame_lock,0,dresden,Hauptbahnhof,True,,,end,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93305,0,71,0,"{""71"": 2}",,2,True,7551005248,0,4313
