p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
18825680,2019-07-10 00:00:00,frame_lock,12,dresden,BIKE 93318,True,,,first,True,0,ok,False,51.050577777778,,False,True,13.747822222222,0,93318,0,71,0,"{""71"": 1}",,1,False,7551002313,0,0
18850189,2019-07-10 23:59:00,"analog_code_lock,frame_lock",12,dresden,BIKE 93318,True,,,last,True,0,ok,False,51.050724444444,,False,True,13.747786666667,0,93318,0,71,0,"{""71"": 1}",,1,False,7551002313,0,0
18826170,2019-07-10 00:00:00,frame_lock,12,dresden,BIKE 93579,True,,,first,True,0,ok,False,50.991764444444,,False,True,13.789866666667,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
4405670,2019-07-10 05:07:00,"analog_code_lock,frame_lock",0,dresden,Wundtstr. / Zellescher Weg,True,free,,start,True,0,ok,False,51.02837,,True,False,13.74773,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4458
4405670,2019-07-10 05:25:00,"analog_code_lock,frame_lock",0,dresden,Wundtstr. / Zellescher Weg,True,free,,end,True,0,ok,False,51.02837,,True,False,13.74773,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4458
4405670,2019-07-10 06:32:00,"analog_code_lock,frame_lock",0,dresden,Wundtstr. / Zellescher Weg,True,free,,start,True,0,ok,False,51.02837,,True,False,13.74773,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4458
4405700,2019-07-10 06:42:00,"analog_code_lock,frame_lock",0,dresden,Hülsse-Bau Eingang Süd,True,traffic_sign,,end,True,0,ok,False,51.02892,,True,False,13.72411,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,4460
4405700,2019-07-10 07:31:00,"analog_code_lock,frame_lock",0,dresden,Hülsse-Bau Eingang Süd,True,traffic_sign,,start,True,0,ok,False,51.02892,,True,False,13.72411,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4460
18835842,2019-07-10 07:40:00,"analog_code_lock,frame_lock",12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.029582222222,,False,True,13.738157777778,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
18835842,2019-07-10 10:26:00,"analog_code_lock,frame_lock",12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.029648888889,,False,True,13.737673333333,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
18841458,2019-07-10 10:34:00,"analog_code_lock,frame_lock",12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.031026666667,,False,True,13.727156666667,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
18841458,2019-07-10 10:37:00,"analog_code_lock,frame_lock",12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.030933333333,,False,True,13.727092222222,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
4405800,2019-07-10 11:05:00,"analog_code_lock,frame_lock",0,dresden,Marschnerstr. / Holbeinstr.,True,free,,end,True,0,ok,False,51.0514306351809,,True,False,13.759705424308775,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4465
4405800,2019-07-10 12:18:00,frame_lock,0,dresden,Marschnerstr. / Holbeinstr.,True,free,,start,True,0,ok,False,51.0514306351809,,True,False,13.759705424308775,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4465
264602,2019-07-10 12:26:00,frame_lock,0,dresden,Uniklinikum,True,,,end,True,0,ok,False,51.05422272773753,,True,False,13.781125545501709,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4395
264602,2019-07-10 14:32:00,"analog_code_lock,frame_lock",0,dresden,Uniklinikum,True,,,start,True,0,ok,False,51.05422272773753,,True,False,13.781125545501709,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4395
