p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
681987,2019-07-06 00:00:00,frame_lock,0,dresden,Kino im Dach,True,,,first,True,0,ok,False,51.04090819439722,,True,False,13.800866603851318,0,93318,0,0,0,"{""undefined"": 4, ""15"": 1}",,5,False,7551002313,0,4446
681987,2019-07-06 06:02:00,frame_lock,0,dresden,Kino im Dach,True,,,start,True,0,ok,False,51.04090819439722,,True,False,13.800866603851318,0,93318,0,0,0,"{""undefined"": 4, ""15"": 1}",,5,False,7551002313,0,4446
681987,2019-07-06 06:09:00,frame_lock,0,dresden,Kino im Dach,True,,,end,True,0,ok,False,51.04090819439722,,True,False,13.800866603851318,0,93318,0,0,0,"{""undefined"": 4, ""15"": 1}",,5,False,7551002313,0,4446
681987,2019-07-06 09:05:00,frame_lock,0,dresden,Kino im Dach,True,,,start,True,0,ok,False,51.04090819439722,,True,False,13.800866603851318,0,93318,0,0,0,"{""undefined"": 2}",,2,False,7551002313,0,4446
1031808,2019-07-06 10:00:00,frame_lock,0,dresden,Sächsische Dampfschifffahrt,True,stele,,end,True,0,ok,False,51.053683206065735,,True,False,13.741117715835571,2,93318,0,0,0,"{""undefined"": 3, ""15"": 1}",,4,False,7551002313,6,4447
1031808,2019-07-06 11:16:00,frame_lock,0,dresden,Sächsische Dampfschifffahrt,True,stele,,start,True,0,ok,False,51.053683206065735,,True,False,13.741117715835571,1,93318,0,0,0,"{""undefined"": 3, ""15"": 2}",,5,False,7551002313,6,4447
96479,2019-07-06 12:26:00,frame_lock,0,dresden,Goldener Reiter,True,,,end,True,0,ok,False,51.05794862767418,,True,False,13.741482496261597,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4421
96479,2019-07-06 13:08:00,frame_lock,0,dresden,Goldener Reiter,True,,,start,True,0,ok,False,51.05794862767418,,True,False,13.741482496261597,0,93318,0,0,0,"{""undefined"": 1, ""15"": 1}",,2,False,7551002313,0,4421
10924,2019-07-06 14:15:00,frame_lock,0,dresden,Postplatz / Staatsschauspiel Dresden,True,,,end,True,0,ok,False,51.0518690183409,,True,False,13.7325990200043,0,93318,0,0,0,"{""undefined"": 1, ""15"": 1}",,2,False,7551002313,0,4411
10924,2019-07-06 14:26:00,frame_lock,0,dresden,Postplatz / Staatsschauspiel Dresden,True,,,start,True,0,ok,False,51.0518690183409,,True,False,13.7325990200043,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4411
18665783,2019-07-06 14:45:00,frame_lock,12,dresden,BIKE 93318,True,,,end,True,0,ok,False,51.05992,,False,True,13.743375555556,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
18665783,2019-07-06 15:48:00,frame_lock,12,dresden,BIKE 93318,True,,,start,True,0,ok,False,51.059808888889,,False,True,13.74301,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
120,2019-07-06 16:09:00,frame_lock,0,dresden,Hauptbahnhof,True,,,end,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93318,0,0,0,"{""undefined"": 2, ""71"": 1, ""15"": 2}",,5,True,7551002313,0,4313
120,2019-07-06 16:11:00,frame_lock,0,dresden,Hauptbahnhof,True,,,start,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93318,0,0,0,"{""undefined"": 2, ""71"": 1, ""15"": 2}",,5,True,7551002313,0,4313
19892,2019-07-06 16:14:00,frame_lock,0,dresden,Prager Str. / Mc Donalds,True,,,end,True,0,ok,False,51.0428121913295,,True,False,13.7352356314659,0,93318,0,0,0,"{""undefined"": 1, ""15"": 2}",,3,False,7551002313,0,4418
18676448,2019-07-06 18:16:00,frame_lock,12,dresden,BIKE 93318,True,,,start,True,0,ok,False,51.044057777778,,False,True,13.732594444444,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
176054,2019-07-06 18:36:00,frame_lock,0,dresden,Bischofsweg / Kamenzer Str.,True,,,end,True,0,ok,False,51.068905419326775,,True,False,13.758975863456726,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4312
176054,2019-07-06 22:43:00,frame_lock,0,dresden,Bischofsweg / Kamenzer Str.,True,,,last,True,0,ok,False,51.068905419326775,,True,False,13.758975863456726,0,93318,0,0,0,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,5,False,7551002313,0,4312
121771,2019-07-06 00:00:00,frame_lock,0,dresden,Schauburg,True,,,first,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,15,0,"{""undefined"": 1, ""15"": 4}",,5,False,7551004036,0,4327
121771,2019-07-06 01:54:00,frame_lock,0,dresden,Schauburg,True,,,start,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,15,0,"{""undefined"": 2, ""15"": 3}",,5,False,7551004036,0,4327
121771,2019-07-06 01:56:00,frame_lock,0,dresden,Schauburg,True,,,end,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,15,0,"{""undefined"": 2, ""15"": 3}",,5,False,7551004036,0,4327
121771,2019-07-06 05:04:00,frame_lock,0,dresden,Schauburg,True,,,start,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,15,0,"{""undefined"": 2, ""15"": 3}",,5,False,7551004036,0,4327
121771,2019-07-06 05:14:00,frame_lock,0,dresden,Schauburg,True,,,end,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,15,0,"{""undefined"": 2, ""15"": 3}",,5,False,7551004036,0,4327
121771,2019-07-06 06:02:00,frame_lock,0,dresden,Schauburg,True,,,start,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,15,0,"{""undefined"": 1, ""15"": 4}",,5,False,7551004036,0,4327
121771,2019-07-06 06:09:00,frame_lock,0,dresden,Schauburg,True,,,end,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,15,0,"{""undefined"": 1, ""15"": 4}",,5,False,7551004036,0,4327
121771,2019-07-06 06:12:00,frame_lock,0,dresden,Schauburg,True,,,start,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,15,0,"{""undefined"": 1, ""15"": 4}",,5,False,7551004036,0,4327
637839,2019-07-06 06:49:00,frame_lock,0,dresden,Sächsische Landesbibliothek,True,free,,end,True,0,ok,False,51.02893263812449,,True,False,13.7363862991333,0,93579,0,15,0,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,5,False,7551004036,0,4441
