p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
121771,2019-07-24 00:00:00,frame_lock,0,dresden,Schauburg,True,,,first,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4327
121771,2019-07-24 01:23:00,frame_lock,0,dresden,Schauburg,True,,,start,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4327
121771,2019-07-24 01:27:00,frame_lock,0,dresden,Schauburg,True,,,end,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4327
121771,2019-07-24 06:41:00,frame_lock,0,dresden,Schauburg,True,,,start,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4327
10299563,2019-07-24 06:48:00,frame_lock,0,dresden,Bautzner Straße / Rothenburger Straße,True,free,,end,True,0,ok,False,51.06294,,True,False,13.75129,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4482
10299563,2019-07-24 09:32:00,frame_lock,0,dresden,Bautzner Straße / Rothenburger Straße,True,free,,start,True,0,ok,False,51.06294,,True,False,13.75129,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4482
4405587,2019-07-24 11:59:00,frame_lock,0,dresden,TU Dresden Hörsaalzentrum,True,sign,,end,True,0,ok,False,51.0292059177137,,True,False,13.730576634407043,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4452
4405587,2019-07-24 12:16:00,frame_lock,0,dresden,TU Dresden Hörsaalzentrum,True,sign,,start,True,0,ok,False,51.0292059177137,,True,False,13.730576634407043,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4452
264589,2019-07-24 12:41:00,frame_lock,0,dresden,Wasaplatz,True,,,end,True,0,ok,False,51.02812291136315,,True,False,13.75886857509613,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,4385
264589,2019-07-24 13:41:00,frame_lock,0,dresden,Wasaplatz,True,,,start,True,0,ok,False,51.02812291136315,,True,False,13.75886857509613,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4385
120,2019-07-24 13:53:00,frame_lock,0,dresden,Hauptbahnhof,True,,,end,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93579,0,71,0,"{""71"": 5}",,5,True,7551004036,0,4313
120,2019-07-24 16:28:00,frame_lock,0,dresden,Hauptbahnhof,True,,,start,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93579,0,71,0,"{""71"": 2}",,2,True,7551004036,0,4313
19517870,2019-07-24 16:41:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.059186666667,,False,True,13.72916,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19517870,2019-07-24 17:57:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.05924,,False,True,13.729032222222,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
