p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
10299584,2019-07-15 00:00:00,frame_lock,0,dresden,Malterstraße (Haltestelle),True,free,,first,True,0,ok,False,51.04257,,True,False,13.69113,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4483
10299584,2019-07-15 06:03:00,frame_lock,0,dresden,Malterstraße (Haltestelle),True,free,,start,True,0,ok,False,51.04257,,True,False,13.69113,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4483
338637,2019-07-15 06:17:00,frame_lock,0,dresden,Bhf. Mitte - Weißeritzstraße,True,,,end,True,0,ok,False,51.05570637992387,,True,False,13.722803592681885,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4300
338637,2019-07-15 10:29:00,frame_lock,0,dresden,Bhf. Mitte - Weißeritzstraße,True,,,start,True,0,ok,False,51.05570637992387,,True,False,13.722803592681885,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4300
338637,2019-07-15 10:32:00,frame_lock,0,dresden,Bhf. Mitte - Weißeritzstraße,True,,,end,True,0,ok,False,51.05570637992387,,True,False,13.722803592681885,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4300
338637,2019-07-15 10:59:00,frame_lock,0,dresden,Bhf. Mitte - Weißeritzstraße,True,,,start,True,0,ok,False,51.05570637992387,,True,False,13.722803592681885,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4300
338637,2019-07-15 11:04:00,frame_lock,0,dresden,Bhf. Mitte - Weißeritzstraße,True,,,end,True,0,ok,False,51.05570637992387,,True,False,13.722803592681885,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4300
338637,2019-07-15 11:30:00,frame_lock,0,dresden,Bhf. Mitte - Weißeritzstraße,True,,,start,True,0,ok,False,51.05570637992387,,True,False,13.722803592681885,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4300
310790,2019-07-15 11:42:00,frame_lock,0,dresden,Kesselsdorfer Str. / Reisewitzer Str.,True,,,end,True,0,ok,False,51.0440355,,True,False,13.7008419,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4436
310790,2019-07-15 14:45:00,frame_lock,0,dresden,Kesselsdorfer Str. / Reisewitzer Str.,True,,,start,True,0,ok,False,51.0440355,,True,False,13.7008419,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,4436
