p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
10299865,2019-07-22 00:00:00,frame_lock,0,dresden,Altleubitz,True,free,,first,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 3}",,3,False,7551002313,0,4505
10299865,2019-07-22 10:37:00,frame_lock,0,dresden,Altleubitz,True,free,,start,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 3}",,3,False,7551002313,0,4505
10299865,2019-07-22 10:39:00,frame_lock,0,dresden,Altleubitz,True,free,,end,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 3}",,3,False,7551002313,0,4505
10299865,2019-07-22 23:59:00,frame_lock,0,dresden,Altleubitz,True,free,,last,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 5}",,5,False,7551002313,0,4505
4405733,2019-07-22 00:00:00,"analog_code_lock,frame_lock",0,dresden,Münchner Platz / George-Bähr-Str.,True,traffic_sign,,first,False,0,ok,False,51.02962,,True,False,13.72327,0,93517,0,0,0,"{""undefined"": 1}",,1,False,0,0,4462
4405733,2019-07-22 10:37:00,"analog_code_lock,frame_lock",0,dresden,Münchner Platz / George-Bähr-Str.,True,traffic_sign,,start,False,0,ok,False,51.02962,,True,False,13.72327,0,93517,0,0,0,"{""71"": 2, ""undefined"": 1}",,3,False,0,0,4462
4405733,2019-07-22 10:39:00,"analog_code_lock,frame_lock",0,dresden,Münchner Platz / George-Bähr-Str.,True,traffic_sign,,end,False,0,ok,False,51.02962,,True,False,13.72327,0,93517,0,0,0,"{""71"": 2, ""undefined"": 1}",,3,False,0,0,4462
4405733,2019-07-22 16:06:00,"analog_code_lock,frame_lock",0,dresden,Münchner Platz / George-Bähr-Str.,True,traffic_sign,,last,False,0,ok,False,51.02962,,True,False,13.72327,0,93517,0,0,0,"{""undefined"": 1}",,1,False,0,0,4462
310789,2019-07-22 00:00:00,frame_lock,0,dresden,Haltepunkt Plauen,True,,,first,True,0,ok,False,51.030086474318246,,True,False,13.703261017799377,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4435
310789,2019-07-22 10:14:00,frame_lock,0,dresden,Haltepunkt Plauen,True,,,start,True,0,ok,False,51.030086474318246,,True,False,13.703261017799377,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4435
264586,2019-07-22 10:29:00,frame_lock,0,dresden,Hettnerstr.,True,free,,start,True,0,ok,False,51.031520295058236,,True,False,13.726285099983214,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4382
120,2019-07-22 10:36:00,frame_lock,0,dresden,Hauptbahnhof,True,,,start,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93579,0,71,0,"{""71"": 2}",,2,True,7551004036,0,4313
120,2019-07-22 10:39:00,frame_lock,0,dresden,Hauptbahnhof,True,,,end,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93579,0,71,0,"{""71"": 2}",,2,True,7551004036,0,4313
120,2019-07-22 16:38:00,frame_lock,0,dresden,Hauptbahnhof,True,,,start,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93579,0,71,0,"{""71"": 2}",,2,True,7551004036,0,4313
2985,2019-07-22 16:55:00,frame_lock,0,dresden,Albertplatz,True,,,end,True,0,ok,False,51.06389595884549,,True,False,13.747313618659973,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,4302
19417055,2019-07-22 17:21:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.063613333333,,False,True,13.748083333333,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
155920,2019-07-22 17:50:00,frame_lock,0,dresden,Kulturpalast,True,,,end,True,0,ok,False,51.050547111895305,,True,False,13.737196326255798,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4412
155920,2019-07-22 18:46:00,frame_lock,0,dresden,Kulturpalast,True,,,start,True,0,ok,False,51.050547111895305,,True,False,13.737196326255798,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4412
310791,2019-07-22 19:04:00,frame_lock,0,dresden,Conertplatz,True,,,end,True,0,ok,False,51.04600108441405,,True,False,13.69296669960022,0,93579,0,71,0,"{""71"": 4, ""15"": 1}",,5,False,7551004036,0,4437
310791,2019-07-22 20:29:00,frame_lock,0,dresden,Conertplatz,True,,,start,True,0,ok,False,51.04600108441405,,True,False,13.69296669960022,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4437
264576,2019-07-22 20:50:00,frame_lock,0,dresden,Alaunstraße,True,,,end,True,0,ok,False,51.066946872474276,,True,False,13.751809000968931,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4374
264576,2019-07-22 21:23:00,frame_lock,0,dresden,Alaunstraße,True,,,start,True,0,ok,False,51.066946872474276,,True,False,13.751809000968931,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4374
264549,2019-07-22 21:47:00,frame_lock,0,dresden,Nossener Brücke,True,,,end,True,0,ok,False,51.03712695166928,,True,False,13.71569037437439,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4349
264549,2019-07-22 23:59:00,frame_lock,0,dresden,Nossener Brücke,True,,,last,True,0,ok,False,51.03712695166928,,True,False,13.71569037437439,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4349
19381079,2019-07-22 00:00:00,frame_lock,12,dresden,BIKE 93305,True,,,first,True,0,ok,False,51.024448888889,,False,True,13.838413333333,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,0
