p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
10299773,2019-07-04 00:00:00,frame_lock,0,dresden,Hebbelplatz,True,free,,first,True,0,ok,False,51.05166331599029,,True,False,13.68298351764679,0,93318,0,0,0,"{""undefined"": 3}",,3,False,7551002313,0,4499
10299773,2019-07-04 08:13:00,frame_lock,0,dresden,Hebbelplatz,True,free,,start,True,0,ok,False,51.05166331599029,,True,False,13.68298351764679,0,93318,0,0,0,"{""undefined"": 3, ""15"": 1}",,4,False,7551002313,0,4499
338637,2019-07-04 08:36:00,frame_lock,0,dresden,Bhf. Mitte - Weißeritzstraße,True,,,end,True,0,ok,False,51.05570637992387,,True,False,13.722803592681885,0,93318,0,0,0,"{""undefined"": 2, ""15"": 3}",,5,False,7551002313,0,4300
338637,2019-07-04 10:56:00,frame_lock,0,dresden,Bhf. Mitte - Weißeritzstraße,True,,,start,True,0,ok,False,51.05570637992387,,True,False,13.722803592681885,0,93318,0,0,0,"{""undefined"": 2, ""15"": 1}",,3,False,7551002313,0,4300
4783708,2019-07-04 11:11:00,frame_lock,0,dresden,Reichenbachstr. / Fritz-Löffler-Str.,True,free,,end,True,0,ok,False,51.03441479093599,,True,False,13.730555176734924,0,93318,0,0,0,"{""undefined"": 1, ""15"": 1}",,2,False,7551002313,0,4464
4783708,2019-07-04 11:14:00,frame_lock,0,dresden,Reichenbachstr. / Fritz-Löffler-Str.,True,free,,start,True,0,ok,False,51.03441479093599,,True,False,13.730555176734924,0,93318,0,0,0,"{""undefined"": 1, ""15"": 1}",,2,False,7551002313,0,4464
120,2019-07-04 11:34:00,frame_lock,0,dresden,Hauptbahnhof,True,,,end,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93318,0,0,0,"{""undefined"": 2, ""15"": 3}",,5,True,7551002313,0,4313
120,2019-07-04 12:25:00,frame_lock,0,dresden,Hauptbahnhof,True,,,start,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93318,0,0,0,"{""undefined"": 1, ""15"": 4}",,5,True,7551002313,0,4313
18554328,2019-07-04 12:39:00,frame_lock,12,dresden,BIKE 93318,True,,,end,True,0,ok,False,51.063582222222,,False,True,13.736927777778,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
18559916,2019-07-04 14:28:00,frame_lock,12,dresden,BIKE 93318,True,,,start,True,0,ok,False,51.063511111111,,False,True,13.736112222222,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
73,2019-07-04 16:19:00,frame_lock,0,dresden,Bf. Dresden-Neustadt,True,free,,end,True,0,ok,False,51.0651837723282,,True,False,13.7412196397781,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4332
73,2019-07-04 16:26:00,frame_lock,0,dresden,Bf. Dresden-Neustadt,True,free,,start,True,0,ok,False,51.0651837723282,,True,False,13.7412196397781,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4332
18569373,2019-07-04 16:34:00,frame_lock,12,dresden,BIKE 93318,True,,,end,True,0,ok,False,51.077017777778,,False,True,13.733034444444,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
18569373,2019-07-04 17:19:00,frame_lock,12,dresden,BIKE 93318,True,,,start,True,0,ok,False,51.077008888889,,False,True,13.733041111111,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
18573214,2019-07-04 17:29:00,frame_lock,12,dresden,BIKE 93318,True,,,end,True,0,ok,False,51.057897777778,,False,True,13.745574444444,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
18573214,2019-07-04 17:47:00,frame_lock,12,dresden,BIKE 93318,True,,,start,True,0,ok,False,51.057773333333,,False,True,13.745835555556,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
264588,2019-07-04 17:57:00,frame_lock,0,dresden,Teplitzer Str. / Reichenbachstr.,True,,,end,True,0,ok,False,51.03090291415399,,True,False,13.75082194805145,0,93318,0,0,0,"{""undefined"": 1, ""15"": 1}",,2,False,7551002313,0,4384
264588,2019-07-04 17:59:00,frame_lock,0,dresden,Teplitzer Str. / Reichenbachstr.,True,,,start,True,0,ok,False,51.03090291415399,,True,False,13.75082194805145,0,93318,0,0,0,"{""undefined"": 1, ""15"": 1}",,2,False,7551002313,0,4384
264588,2019-07-04 18:01:00,frame_lock,0,dresden,Teplitzer Str. / Reichenbachstr.,True,,,end,True,0,ok,False,51.03090291415399,,True,False,13.75082194805145,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4384
264588,2019-07-04 18:02:00,frame_lock,0,dresden,Teplitzer Str. / Reichenbachstr.,True,,,start,True,0,ok,False,51.03090291415399,,True,False,13.75082194805145,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4384
264599,2019-07-04 18:16:00,frame_lock,0,dresden,Mosenstraße,True,,,end,True,0,ok,False,51.04473971878632,,True,False,13.777724504470825,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4392
264599,2019-07-04 19:46:00,frame_lock,0,dresden,Mosenstraße,True,,,start,True,0,ok,False,51.04473971878632,,True,False,13.777724504470825,0,93318,0,0,0,"{""undefined"": 2, ""15"": 1}",,3,False,7551002313,0,4392
264602,2019-07-04 19:53:00,frame_lock,0,dresden,Uniklinikum,True,,,end,True,0,ok,False,51.05422272773753,,True,False,13.781125545501709,0,93318,0,0,0,"{""undefined"": 1, ""15"": 1}",,2,False,7551002313,0,4395
264602,2019-07-04 20:33:00,frame_lock,0,dresden,Uniklinikum,True,,,start,True,0,ok,False,51.05422272773753,,True,False,13.781125545501709,0,93318,0,0,0,"{""undefined"": 1, ""15"": 1}",,2,False,7551002313,0,4395
264605,2019-07-04 20:39:00,frame_lock,0,dresden,Barbarossaplatz,True,,,end,True,0,ok,False,51.048412423104,,True,False,13.7907332181931,0,93318,0,0,0,"{""undefined"": 2}",,2,False,7551002313,0,4398
264605,2019-07-04 22:39:00,frame_lock,0,dresden,Barbarossaplatz,True,,,start,True,0,ok,False,51.048412423104,,True,False,13.7907332181931,0,93318,0,0,0,"{""undefined"": 2}",,2,False,7551002313,0,4398
264605,2019-07-04 22:42:00,frame_lock,0,dresden,Barbarossaplatz,True,,,end,True,0,ok,False,51.048412423104,,True,False,13.7907332181931,0,93318,0,0,0,"{""undefined"": 2}",,2,False,7551002313,0,4398
264605,2019-07-04 23:59:00,frame_lock,0,dresden,Barbarossaplatz,True,,,last,True,0,ok,False,51.048412423104,,True,False,13.7907332181931,0,93318,0,0,0,"{""undefined"": 2}",,2,False,7551002313,0,4398
273621,2019-07-04 00:00:00,frame_lock,0,dresden,Park Inn,True,,,first,True,0,ok,False,51.060089620046995,,True,False,13.75137984752655,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,4423
273621,2019-07-04 05:26:00,frame_lock,0,dresden,Park Inn,True,,,start,True,0,ok,False,51.060089620046995,,True,False,13.75137984752655,0,93579,0,15,0,"{""71"": 1, ""15"": 1}",,2,False,7551004036,0,4423
18537020,2019-07-04 05:37:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.049151111111,,False,True,13.722645555556,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,0
820,2019-07-04 12:05:00,frame_lock,0,dresden,Jugendgästehaus Maternistr. 22,True,,,start,True,0,ok,False,51.048962,,True,False,13.723669,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,4416
820,2019-07-04 12:07:00,frame_lock,0,dresden,Jugendgästehaus Maternistr. 22,True,,,end,True,0,ok,False,51.048962,,True,False,13.723669,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,4416
18552942,2019-07-04 12:08:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.049088888889,,False,True,13.722837777778,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,0
121771,2019-07-04 12:34:00,frame_lock,0,dresden,Schauburg,True,,,end,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,4327
121771,2019-07-04 12:44:00,frame_lock,0,dresden,Schauburg,True,,,start,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,4327
264540,2019-07-04 12:51:00,frame_lock,0,dresden,Buchenstr. / Hechtstr.,True,,,end,True,0,ok,False,51.078514918873,,True,False,13.7474477291107,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,4341
264540,2019-07-04 15:25:00,frame_lock,0,dresden,Buchenstr. / Hechtstr.,True,,,start,True,0,ok,False,51.078514918873,,True,False,13.7474477291107,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,4341
18566606,2019-07-04 15:56:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.082177777778,,False,True,13.722737777778,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,0
18566606,2019-07-04 16:36:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.082648888889,,False,True,13.721082222222,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,0
18570010,2019-07-04 16:44:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.083235555556,,False,True,13.728903333333,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,0
18570010,2019-07-04 17:01:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.083146666667,,False,True,13.728955555556,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,0
18571712,2019-07-04 17:08:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.082693333333,,False,True,13.721124444444,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,0
18571712,2019-07-04 17:34:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.082786666667,,False,True,13.721354444444,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,0
264540,2019-07-04 17:52:00,frame_lock,0,dresden,Buchenstr. / Hechtstr.,True,,,end,True,0,ok,False,51.078514918873,,True,False,13.7474477291107,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,4341
