p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
9972732,2019-07-16 14:08:00,frame_lock,0,dresden,Pirnaischer Platz,True,,,first,True,0,ok,False,51.04897224042478,,True,False,13.74415397644043,0,93318,0,71,0,"{""71"": 5}",,5,False,7551002313,0,4315
9972732,2019-07-16 15:56:00,frame_lock,0,dresden,Pirnaischer Platz,True,,,start,True,0,ok,False,51.04897224042478,,True,False,13.74415397644043,0,93318,0,71,0,"{""71"": 5}",,5,False,7551002313,0,4315
19120540,2019-07-16 16:07:00,frame_lock,12,dresden,BIKE 93318,True,,,end,True,0,ok,False,51.041333333333,,False,True,13.750326666667,0,93318,0,71,0,"{""71"": 1}",,1,False,7551002313,0,0
2076679,2019-07-16 21:45:00,frame_lock,0,dresden,DDV-Stadion,True,stele,,last,True,0,ok,False,51.04117128454927,,True,False,13.74941110610962,3,93318,0,71,0,"{""71"": 3}",,3,False,7551002313,6,4439
10299584,2019-07-16 00:00:00,frame_lock,0,dresden,Malterstraße (Haltestelle),True,free,,first,True,0,ok,False,51.04257,,True,False,13.69113,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4483
10299584,2019-07-16 06:16:00,frame_lock,0,dresden,Malterstraße (Haltestelle),True,free,,start,True,0,ok,False,51.04257,,True,False,13.69113,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4483
4405696,2019-07-16 06:31:00,frame_lock,0,dresden,Toeplerbau / Binderbau,True,traffic_sign,,end,True,0,ok,False,51.02727,,True,False,13.72573,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,4459
4405696,2019-07-16 09:00:00,frame_lock,0,dresden,Toeplerbau / Binderbau,True,traffic_sign,,start,True,0,ok,False,51.02727,,True,False,13.72573,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4459
4405696,2019-07-16 09:35:00,frame_lock,0,dresden,Toeplerbau / Binderbau,True,traffic_sign,,end,True,0,ok,False,51.02727,,True,False,13.72573,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4459
4405696,2019-07-16 09:51:00,frame_lock,0,dresden,Toeplerbau / Binderbau,True,traffic_sign,,start,True,0,ok,False,51.02727,,True,False,13.72573,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4459
637839,2019-07-16 10:21:00,frame_lock,0,dresden,Sächsische Landesbibliothek,True,free,,start,True,0,ok,False,51.02893263812449,,True,False,13.7363862991333,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4441
4813110,2019-07-16 10:34:00,frame_lock,0,dresden,Hochschulstr./Reichenbachstraße,True,free,,start,True,0,ok,False,51.03389865281783,,True,False,13.732990622520447,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4466
19103910,2019-07-16 10:46:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.050257777778,,False,True,13.742081111111,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19103910,2019-07-16 11:03:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.050493333333,,False,True,13.741357777778,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19103910,2019-07-16 11:10:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.050493333333,,False,True,13.741357777778,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19103910,2019-07-16 12:41:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.050186666667,,False,True,13.741512222222,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19109659,2019-07-16 13:10:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.062817777778,,False,True,13.680456666667,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19121803,2019-07-16 23:59:00,frame_lock,12,dresden,BIKE 93579,True,,,last,True,0,ok,False,51.06188,,False,True,13.680934444444,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
310789,2019-07-16 05:44:00,frame_lock,0,dresden,Haltepunkt Plauen,True,,,first,True,0,ok,False,51.030086474318246,,True,False,13.703261017799377,0,93305,0,71,0,"{""71"": 5}",,5,False,7551005248,0,4435
310789,2019-07-16 08:32:00,frame_lock,0,dresden,Haltepunkt Plauen,True,,,start,True,0,ok,False,51.030086474318246,,True,False,13.703261017799377,0,93305,0,71,0,"{""71"": 5}",,5,False,7551005248,0,4435
19099852,2019-07-16 08:42:00,frame_lock,12,dresden,BIKE 93305,True,,,end,True,0,ok,False,51.030231111111,,False,True,13.726084444444,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,0
19099852,2019-07-16 08:44:00,frame_lock,12,dresden,BIKE 93305,True,,,start,True,0,ok,False,51.029977777778,,False,True,13.726378888889,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,0
4783682,2019-07-16 08:57:00,frame_lock,0,dresden,Weberplatz,True,traffic_sign,,end,True,0,ok,False,51.03022,,True,False,13.74926,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4457
4783682,2019-07-16 10:04:00,frame_lock,0,dresden,Weberplatz,True,traffic_sign,,start,True,0,ok,False,51.03022,,True,False,13.74926,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4457
19102686,2019-07-16 10:12:00,frame_lock,12,dresden,BIKE 93305,True,,,end,True,0,ok,False,51.036484444444,,False,True,13.735678888889,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,0
19102686,2019-07-16 10:52:00,frame_lock,12,dresden,BIKE 93305,True,,,start,True,0,ok,False,51.036457777778,,False,True,13.735656666667,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,0
264544,2019-07-16 10:56:00,frame_lock,0,dresden,HTW Dresden / Schnorrstraße,True,,,end,True,0,ok,False,51.035443676568384,,True,False,13.73463213443756,0,93305,0,71,0,"{""71"": 3}",,3,False,7551005248,0,4344
264544,2019-07-16 11:03:00,frame_lock,0,dresden,HTW Dresden / Schnorrstraße,True,,,start,True,0,ok,False,51.035443676568384,,True,False,13.73463213443756,0,93305,0,71,0,"{""71"": 4}",,4,False,7551005248,0,4344
264544,2019-07-16 11:10:00,frame_lock,0,dresden,HTW Dresden / Schnorrstraße,True,,,end,True,0,ok,False,51.035443676568384,,True,False,13.73463213443756,0,93305,0,71,0,"{""71"": 3}",,3,False,7551005248,0,4344
264544,2019-07-16 11:25:00,frame_lock,0,dresden,HTW Dresden / Schnorrstraße,True,,,start,True,0,ok,False,51.035443676568384,,True,False,13.73463213443756,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,4344
19106344,2019-07-16 11:51:00,frame_lock,12,dresden,BIKE 93305,True,,,end,True,0,ok,False,51.035133333333,,False,True,13.735636666667,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,0
264544,2019-07-16 12:21:00,frame_lock,0,dresden,HTW Dresden / Schnorrstraße,True,,,start,True,0,ok,False,51.035443676568384,,True,False,13.73463213443756,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,4344
4405619,2019-07-16 12:38:00,frame_lock,0,dresden,Wiener Str. / Gerhart-Hauptmann-Str.,True,free,,end,True,0,ok,False,51.03546,,True,False,13.74965,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,4454
4405619,2019-07-16 13:11:00,frame_lock,0,dresden,Wiener Str. / Gerhart-Hauptmann-Str.,True,free,,start,True,0,ok,False,51.03546,,True,False,13.74965,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4454
4405569,2019-07-16 13:20:00,frame_lock,0,dresden,Andreas-Schubert-Bau / Zellescher Weg,True,sign,,end,True,0,ok,False,51.02922,,True,False,13.74035,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,4450
4405569,2019-07-16 14:03:00,frame_lock,0,dresden,Andreas-Schubert-Bau / Zellescher Weg,True,sign,,start,True,0,ok,False,51.02922,,True,False,13.74035,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,4450
4405587,2019-07-16 14:08:00,frame_lock,0,dresden,TU Dresden Hörsaalzentrum,True,sign,,end,True,0,ok,False,51.0292059177137,,True,False,13.730576634407043,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,4452
4405587,2019-07-16 14:19:00,frame_lock,0,dresden,TU Dresden Hörsaalzentrum,True,sign,,start,True,0,ok,False,51.0292059177137,,True,False,13.730576634407043,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,4452
264575,2019-07-16 14:45:00,frame_lock,0,dresden,Friedensstraße/Conradstr.,True,,,end,True,0,ok,False,51.07174027751911,,True,False,13.741257190704346,0,93305,0,71,0,"{""71"": 3}",,3,False,7551005248,0,4373
264575,2019-07-16 16:35:00,frame_lock,0,dresden,Friedensstraße/Conradstr.,True,,,start,True,0,ok,False,51.07174027751911,,True,False,13.741257190704346,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4373
2985,2019-07-16 16:42:00,frame_lock,0,dresden,Albertplatz,True,,,end,True,0,ok,False,51.06389595884549,,True,False,13.747313618659973,0,93305,0,71,0,"{""71"": 4}",,4,False,7551005248,0,4302
2985,2019-07-16 16:50:00,frame_lock,0,dresden,Albertplatz,True,,,start,True,0,ok,False,51.06389595884549,,True,False,13.747313618659973,0,93305,0,71,0,"{""71"": 4}",,4,False,7551005248,0,4302
19124226,2019-07-16 17:04:00,frame_lock,12,dresden,BIKE 93305,True,,,end,True,0,ok,False,51.048333333333,,False,True,13.733945555556,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,0
19124226,2019-07-16 19:05:00,frame_lock,12,dresden,BIKE 93305,True,,,start,True,0,ok,False,51.048217777778,,False,True,13.733982222222,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,0
2985,2019-07-16 19:17:00,frame_lock,0,dresden,Albertplatz,True,,,end,True,0,ok,False,51.06389595884549,,True,False,13.747313618659973,0,93305,0,71,0,"{""71"": 2}",,2,False,7551005248,0,4302
2985,2019-07-16 19:41:00,frame_lock,0,dresden,Albertplatz,True,,,start,True,0,ok,False,51.06389595884549,,True,False,13.747313618659973,0,93305,0,71,0,"{""71"": 1}",,1,False,7551005248,0,4302
121771,2019-07-16 19:45:00,frame_lock,0,dresden,Schauburg,True,,,end,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93305,0,71,0,"{""71"": 4}",,4,False,7551005248,0,4327
121771,2019-07-16 23:42:00,frame_lock,0,dresden,Schauburg,True,,,last,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93305,0,71,0,"{""71"": 5}",,5,False,7551005248,0,4327
19081331,2019-07-16 00:00:00,frame_lock,12,dresden,BIKE 93666,True,,,first,True,0,ok,False,51.066355555556,,False,True,13.754403333333,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,0
19081331,2019-07-16 07:03:00,frame_lock,12,dresden,BIKE 93666,True,,,start,True,0,ok,False,51.066324444444,,False,True,13.754502222222,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,0
121771,2019-07-16 07:41:00,frame_lock,0,dresden,Schauburg,True,,,end,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93666,0,71,0,"{""71"": 2}",,2,False,7551003763,0,4327
121771,2019-07-16 09:15:00,frame_lock,0,dresden,Schauburg,True,,,start,True,0,ok,False,51.07114365710672,,True,False,13.75032842159271,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,4327
10299563,2019-07-16 09:26:00,frame_lock,0,dresden,Bautzner Straße / Rothenburger Straße,True,free,,end,True,0,ok,False,51.06294,,True,False,13.75129,0,93666,0,71,0,"{""71"": 2}",,2,False,7551003763,0,4482
10299563,2019-07-16 09:40:00,frame_lock,0,dresden,Bautzner Straße / Rothenburger Straße,True,free,,start,True,0,ok,False,51.06294,,True,False,13.75129,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,4482
19104739,2019-07-16 11:10:00,frame_lock,12,dresden,BIKE 93666,True,,,end,True,0,ok,False,51.063577777778,,False,True,13.7524,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,0
10299563,2019-07-16 14:15:00,frame_lock,0,dresden,Bautzner Straße / Rothenburger Straße,True,free,,start,True,0,ok,False,51.06294,,True,False,13.75129,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,4482
264592,2019-07-16 14:45:00,frame_lock,0,dresden,Zoo,True,,,end,True,0,ok,False,51.03711008548858,,True,False,13.752071857452393,4,93666,0,71,0,"{""71"": 2}",,2,False,7551003763,6,4386
264592,2019-07-16 17:13:00,frame_lock,0,dresden,Zoo,True,,,start,True,0,ok,False,51.03711008548858,,True,False,13.752071857452393,4,93666,0,71,0,"{""71"": 2}",,2,False,7551003763,6,4386
10299563,2019-07-16 18:14:00,frame_lock,0,dresden,Bautzner Straße / Rothenburger Straße,True,free,,end,True,0,ok,False,51.06294,,True,False,13.75129,0,93666,0,71,0,"{""71"": 2}",,2,False,7551003763,0,4482
10299563,2019-07-16 22:35:00,frame_lock,0,dresden,Bautzner Straße / Rothenburger Straße,True,free,,start,True,0,ok,False,51.06294,,True,False,13.75129,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,4482
19137474,2019-07-16 22:45:00,frame_lock,12,dresden,BIKE 93666,True,,,end,True,0,ok,False,51.052595555556,,False,True,13.726964444444,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,0
19137474,2019-07-16 23:49:00,frame_lock,12,dresden,BIKE 93666,True,,,start,True,0,ok,False,51.052862222222,,False,True,13.727225555556,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,0
19138395,2019-07-16 23:58:00,frame_lock,12,dresden,BIKE 93666,True,,,end,True,0,ok,False,51.065373333333,,False,True,13.742425555556,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,0
73,2019-07-16 23:59:00,frame_lock,0,dresden,Bf. Dresden-Neustadt,True,free,,last,True,0,ok,False,51.0651837723282,,True,False,13.7412196397781,0,93666,0,71,0,"{""71"": 1}",,1,False,7551003763,0,4332
4783682,2019-07-16 00:00:00,frame_lock,0,dresden,Weberplatz,True,traffic_sign,,first,True,0,ok,False,51.03022,,True,False,13.74926,0,93717,0,71,0,"{""71"": 4}",,4,False,7551003598,0,4457
4783682,2019-07-16 06:15:00,frame_lock,0,dresden,Weberplatz,True,traffic_sign,,start,True,0,ok,False,51.03022,,True,False,13.74926,0,93717,0,71,0,"{""71"": 1}",,1,False,7551003598,0,4457
4405708,2019-07-16 06:29:00,frame_lock,0,dresden,Andreas-Pfitzmann-Bau,True,traffic_sign,,end,True,0,ok,False,51.025619416652674,,True,False,13.72391939163208,0,93717,0,71,0,"{""71"": 2}",,2,False,7551003598,0,4461
4405708,2019-07-16 08:19:00,frame_lock,0,dresden,Andreas-Pfitzmann-Bau,True,traffic_sign,,start,True,0,ok,False,51.025619416652674,,True,False,13.72391939163208,0,93717,0,71,0,"{""71"": 5}",,5,False,7551003598,0,4461
5254203,2019-07-16 08:31:00,frame_lock,0,dresden,HTW Dresden / Friedrich List Platz 1,True,,,end,True,0,ok,False,51.03759582903495,,True,False,13.734766244888306,0,93717,0,71,0,"{""71"": 2}",,2,False,7551003598,0,4323
5254203,2019-07-16 08:38:00,frame_lock,0,dresden,HTW Dresden / Friedrich List Platz 1,True,,,start,True,0,ok,False,51.03759582903495,,True,False,13.734766244888306,0,93717,0,71,0,"{""71"": 2}",,2,False,7551003598,0,4323
19100002,2019-07-16 08:47:00,frame_lock,12,dresden,BIKE 93717,True,,,end,True,0,ok,False,51.050706666667,,False,True,13.742004444444,0,93717,0,71,0,"{""71"": 1}",,1,False,7551003598,0,0
19100002,2019-07-16 10:27:00,frame_lock,12,dresden,BIKE 93717,True,,,start,True,0,ok,False,51.050951111111,,False,True,13.741845555556,0,93717,0,71,0,"{""71"": 1}",,1,False,7551003598,0,0
217380,2019-07-16 10:32:00,frame_lock,0,dresden,Frauenkirche Dresden,True,,,end,True,0,ok,False,51.05236135140422,,True,False,13.74191164970398,0,93717,0,71,0,"{""71"": 2}",,2,False,7551003598,0,4408
19103426,2019-07-16 11:03:00,frame_lock,12,dresden,BIKE 93717,True,,,start,True,0,ok,False,51.051413333333,,False,True,13.742094444444,0,93717,0,71,0,"{""71"": 1}",,1,False,7551003598,0,0
19103426,2019-07-16 11:10:00,frame_lock,12,dresden,BIKE 93717,True,,,end,True,0,ok,False,51.051413333333,,False,True,13.742094444444,0,93717,0,71,0,"{""71"": 1}",,1,False,7551003598,0,0
