p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
176054,2019-07-07 06:16:00,frame_lock,0,dresden,Bischofsweg / Kamenzer Str.,True,,,first,True,0,ok,False,51.068905419326775,,True,False,13.758975863456726,0,93318,0,0,0,"{""undefined"": 3, ""71"": 1, ""15"": 1}",,5,False,7551002313,0,4312
176054,2019-07-07 14:02:00,frame_lock,0,dresden,Bischofsweg / Kamenzer Str.,True,,,start,True,0,ok,False,51.068905419326775,,True,False,13.758975863456726,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4312
176054,2019-07-07 14:09:00,frame_lock,0,dresden,Bischofsweg / Kamenzer Str.,True,,,end,True,0,ok,False,51.068905419326775,,True,False,13.758975863456726,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4312
176054,2019-07-07 14:49:00,frame_lock,0,dresden,Bischofsweg / Kamenzer Str.,True,,,start,True,0,ok,False,51.068905419326775,,True,False,13.758975863456726,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,4312
18712395,2019-07-07 15:08:00,frame_lock,12,dresden,BIKE 93318,True,,,end,True,0,ok,False,51.050457777778,,False,True,13.748547777778,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
18712395,2019-07-07 15:12:00,frame_lock,12,dresden,BIKE 93318,True,,,start,True,0,ok,False,51.050373333333,,False,True,13.748372222222,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
18713023,2019-07-07 15:21:00,frame_lock,12,dresden,BIKE 93318,True,,,end,True,0,ok,False,51.050248888889,,False,True,13.748427777778,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
18713023,2019-07-07 17:17:00,frame_lock,12,dresden,BIKE 93318,True,,,start,True,0,ok,False,51.050315555556,,False,True,13.747888888889,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
18719361,2019-07-07 17:24:00,frame_lock,12,dresden,BIKE 93318,True,,,end,True,0,ok,False,51.050195555556,,False,True,13.747662222222,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
18730832,2019-07-07 23:59:00,frame_lock,12,dresden,BIKE 93318,True,,,last,True,0,ok,False,51.049933333333,,False,True,13.748801111111,0,93318,0,0,0,"{""undefined"": 1}",,1,False,7551002313,0,0
4405631,2019-07-07 00:00:00,frame_lock,0,dresden,Strehlener Str. / Immatrikulationsamt,True,free,,first,True,0,ok,False,51.03486,,True,False,13.74561,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,4455
4405631,2019-07-07 08:41:00,frame_lock,0,dresden,Strehlener Str. / Immatrikulationsamt,True,free,,start,True,0,ok,False,51.03486,,True,False,13.74561,0,93579,0,15,0,"{""15"": 1}",,1,False,7551004036,0,4455
120,2019-07-07 08:49:00,frame_lock,0,dresden,Hauptbahnhof,True,,,end,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93579,0,15,0,"{""undefined"": 1, ""71"": 1, ""15"": 3}",,5,True,7551004036,0,4313
120,2019-07-07 12:27:00,frame_lock,0,dresden,Hauptbahnhof,True,,,start,True,0,ok,False,51.040476453474334,,True,False,13.733623623847961,0,93579,0,15,0,"{""undefined"": 2, ""71"": 1, ""15"": 2}",,5,True,7551004036,0,4313
69118,2019-07-07 12:50:00,frame_lock,0,dresden,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),True,,,end,True,0,ok,False,51.04703983031739,,True,False,13.736633062362671,0,93579,0,15,0,"{""15"": 2}",,2,False,7551004036,0,4415
