p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
10299865,2019-07-26 00:00:00,frame_lock,0,dresden,Altleubitz,True,free,,first,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 4, ""15"": 1}",,5,False,7551002313,0,4505
10299865,2019-07-26 01:10:00,frame_lock,0,dresden,Altleubitz,True,free,,start,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 4, ""15"": 1}",,5,False,7551002313,0,4505
10299865,2019-07-26 01:17:00,frame_lock,0,dresden,Altleubitz,True,free,,end,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 4, ""15"": 1}",,5,False,7551002313,0,4505
10299865,2019-07-26 23:59:00,frame_lock,0,dresden,Altleubitz,True,free,,last,True,0,ok,False,51.01559733603955,,True,False,13.767585754394531,0,93318,0,71,0,"{""71"": 5}",,5,False,7551002313,0,4505
19572539,2019-07-26 00:00:00,frame_lock,12,dresden,BIKE 93579,True,,,first,True,0,ok,False,51.06568,,False,True,13.742518888889,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19572539,2019-07-26 01:10:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.06568,,False,True,13.742518888889,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19572539,2019-07-26 01:17:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.06568,,False,True,13.742518888889,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19611002,2019-07-26 13:58:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.065813333333,,False,True,13.74188,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
12938,2019-07-26 14:33:00,frame_lock,0,dresden,Körnerplatz / Friedrich-Wieck-Straße,True,,,end,True,0,ok,False,51.05387203936588,,True,False,13.814862370491028,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4316
19616659,2019-07-26 17:45:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.0542,,False,True,13.815893333333,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
