p_uid,datetime,b_lock_types,p_place_type,city,p_name,b_active,p_terminal_type,b_battery_pack,trip,b_electric_lock,p_booked_bikes,b_state,p_rack_locks,p_lat,p_address,p_spot,p_bike,p_lng,p_free_racks,b_number,p_free_special_racks,b_bike_type,p_special_racks,p_bike_types,b_pedelec_battery,p_bikes,p_maintenance,b_boardcomputer,p_bike_racks,p_number
264549,2019-07-23 00:00:00,frame_lock,0,dresden,Nossener Brücke,True,,,first,True,0,ok,False,51.03712695166928,,True,False,13.71569037437439,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4349
264549,2019-07-23 00:52:00,frame_lock,0,dresden,Nossener Brücke,True,,,start,True,0,ok,False,51.03712695166928,,True,False,13.71569037437439,0,93579,0,71,0,"{""71"": 4}",,4,False,7551004036,0,4349
310792,2019-07-23 01:01:00,frame_lock,0,dresden,Bonhoeffer Platz,True,,,end,True,0,ok,False,51.038466106820756,,True,False,13.70167851448059,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4438
310792,2019-07-23 07:37:00,frame_lock,0,dresden,Bonhoeffer Platz,True,,,start,True,0,ok,False,51.038466106820756,,True,False,13.70167851448059,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4438
19441148,2019-07-23 07:45:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.04004,,False,True,13.701867777778,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
310792,2019-07-23 08:09:00,frame_lock,0,dresden,Bonhoeffer Platz,True,,,start,True,0,ok,False,51.038466106820756,,True,False,13.70167851448059,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4438
4405696,2019-07-23 08:32:00,frame_lock,0,dresden,Toeplerbau / Binderbau,True,traffic_sign,,end,True,0,ok,False,51.02727,,True,False,13.72573,0,93579,0,71,0,"{""71"": 3}",,3,False,7551004036,0,4459
4405696,2019-07-23 09:50:00,frame_lock,0,dresden,Toeplerbau / Binderbau,True,traffic_sign,,start,True,0,ok,False,51.02727,,True,False,13.72573,0,93579,0,71,0,"{""71"": 5}",,5,False,7551004036,0,4459
19446012,2019-07-23 10:21:00,frame_lock,12,dresden,BIKE 93579,True,,,end,True,0,ok,False,51.058106666667,,False,True,13.787507777778,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
19446012,2019-07-23 15:33:00,frame_lock,12,dresden,BIKE 93579,True,,,start,True,0,ok,False,51.058186666667,,False,True,13.787495555556,0,93579,0,71,0,"{""71"": 1}",,1,False,7551004036,0,0
73,2019-07-23 15:51:00,frame_lock,0,dresden,Bf. Dresden-Neustadt,True,free,,end,True,0,ok,False,51.0651837723282,,True,False,13.7412196397781,0,93579,0,71,0,"{""71"": 2}",,2,False,7551004036,0,4332
