p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
True,analog_code_lock,False,0,,0,4327,False,121771,ok,93418,0,1255,2019-03-19 09:28:00,13.750328421593,,True,False,False,5,first,dresden,0,Schauburg,15,51.071143657107,0,"{""undefined"": 1, ""15"": 4}"
True,analog_code_lock,False,0,,0,4327,False,121771,ok,93418,0,1255,2019-03-19 11:19:00,13.750328421593,,True,False,False,5,last,dresden,0,Schauburg,15,51.071143657107,0,"{""undefined"": 1, ""15"": 4}"
False,frame_lock,False,0,,12,0,False,13510851,ok,93616,0,7551006429,2019-03-19 09:28:00,13.758017777778,,True,True,True,1,first,dresden,0,BIKE 93616,15,51.065422222222,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13531918,ok,93616,0,7551006429,2019-03-19 23:59:00,13.760257777778,,True,True,True,1,last,dresden,0,BIKE 93616,15,51.065111111111,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4458,False,4405670,ok,93625,0,7551005239,2019-03-19 09:32:00,13.74773,,True,True,False,5,first,dresden,0,Wundtstr. / Zellescher Weg,15,51.02837,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,free,0,4458,False,4405670,ok,93625,0,7551005239,2019-03-19 13:03:00,13.74773,,True,True,False,4,start,dresden,0,Wundtstr. / Zellescher Weg,15,51.02837,0,"{""15"": 4}"
True,frame_lock,False,0,,0,4389,False,264595,ok,93625,0,7551005239,2019-03-19 13:24:00,13.769280910492,,True,True,False,4,end,dresden,0,Gutenbergstraße,15,51.05877131992,0,"{""15"": 4}"
True,frame_lock,False,0,,0,4389,False,264595,ok,93625,0,7551005239,2019-03-19 20:10:00,13.769280910492,,True,True,False,5,last,dresden,0,Gutenbergstraße,15,51.05877131992,0,"{""undefined"": 2, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13512258,ok,93346,0,7551005453,2019-03-19 09:28:00,13.738934444444,,True,True,True,1,first,dresden,0,BIKE 93346,0,51.049697777778,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13531233,ok,93346,0,7551005453,2019-03-19 23:59:00,13.740264444444,,True,True,True,1,last,dresden,0,BIKE 93346,0,51.050715555556,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93675,0,7551003091,2019-03-19 09:28:00,13.732169866562,,True,True,False,1,first,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93675,0,7551003091,2019-03-19 23:59:00,13.732169866562,,True,True,False,1,last,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4408,False,217380,ok,93766,0,7551002605,2019-03-19 09:28:00,13.741911649704,,True,True,False,1,first,dresden,0,Frauenkirche Dresden,15,51.052361351404,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4408,False,217380,ok,93766,0,7551002605,2019-03-19 23:59:00,13.741911649704,,True,True,False,3,last,dresden,0,Frauenkirche Dresden,15,51.052361351404,0,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13513263,ok,93812,0,7551003389,2019-03-19 09:30:00,13.744806666667,,True,True,True,1,first,dresden,0,BIKE 93812,15,51.060604444444,0,"{""15"": 1}"
True,frame_lock,False,4,stele,0,4432,False,300246,ok,93812,3,7551003389,2019-03-19 23:59:00,13.745548725128,,True,True,False,1,last,dresden,0,Markthalle Dresden,15,51.059900812102,0,"{""15"": 1}"
True,analog_code_lock,False,6,stele,0,4305,False,265881,ok,93636,4,0,2019-03-19 09:28:00,13.73007774353,,True,False,False,2,first,dresden,0,DVB Trachenberger Straße,15,51.087377752691,0,"{""undefined"": 1, ""15"": 1}"
True,analog_code_lock,False,6,stele,0,4305,False,265881,ok,93636,4,0,2019-03-19 23:59:00,13.73007774353,,True,False,False,2,last,dresden,0,DVB Trachenberger Straße,15,51.087377752691,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4499,False,10299773,ok,93591,0,7551003012,2019-03-19 09:28:00,13.682983517647,,True,True,False,1,first,dresden,0,Hebbelplatz,15,51.05166331599,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4499,False,10299773,ok,93591,0,7551003012,2019-03-19 10:19:00,13.682983517647,,True,True,False,1,start,dresden,0,Hebbelplatz,15,51.05166331599,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13515367,ok,93591,0,7551003012,2019-03-19 11:19:00,13.734186666667,,True,True,True,1,end,dresden,0,BIKE 93591,15,51.041302222222,0,"{""15"": 1}"
True,frame_lock,True,0,,0,4313,False,120,ok,93591,0,7551003012,2019-03-19 23:59:00,13.733623623848,,True,True,False,2,last,dresden,0,Hauptbahnhof,15,51.040476453474,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4391,False,264598,ok,93261,0,7551006641,2019-03-19 09:28:00,13.774216175079,,True,True,False,1,first,dresden,0,Stresemannplatz,0,51.042938671968,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4391,False,264598,ok,93261,0,7551006641,2019-03-19 15:33:00,13.774216175079,,True,True,False,1,start,dresden,0,Stresemannplatz,0,51.042938671968,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13522088,ok,93261,0,7551006641,2019-03-19 15:43:00,13.783205555556,,True,True,True,1,end,dresden,0,BIKE 93261,0,51.033048888889,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4405,False,4442319,ok,93261,0,7551006641,2019-03-19 23:01:00,13.782976269722,,True,True,False,5,start,dresden,0,Rothermundstr. / Zwinglistr.,0,51.033352147368,0,"{""undefined"": 3, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13531442,ok,93261,0,7551006641,2019-03-19 23:07:00,13.788832222222,,True,True,True,1,end,dresden,0,BIKE 93261,0,51.025835555556,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13531442,ok,93261,0,7551006641,2019-03-19 23:59:00,13.788832222222,,True,True,True,1,last,dresden,0,BIKE 93261,0,51.025835555556,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13485748,ok,93779,0,7551003427,2019-03-19 09:28:00,13.746945797526,,True,True,True,1,first,dresden,0,BIKE 93779,15,51.075424635416,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13485748,ok,93779,0,7551003427,2019-03-19 12:08:00,13.747046787652,,True,True,True,1,last,dresden,0,BIKE 93779,15,51.075485651042,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4441,False,637839,ok,93373,0,7551002640,2019-03-19 09:28:00,13.736386299133,,True,True,False,5,first,dresden,0,Sächsische Landesbibliothek,0,51.028932638124,0,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,free,0,4441,False,637839,ok,93373,0,7551002640,2019-03-19 12:24:00,13.736386299133,,True,True,False,1,start,dresden,0,Sächsische Landesbibliothek,0,51.028932638124,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4441,False,637839,ok,93373,0,7551002640,2019-03-19 12:31:00,13.736386299133,,True,True,False,1,end,dresden,0,Sächsische Landesbibliothek,0,51.028932638124,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4441,False,637839,ok,93373,0,7551002640,2019-03-19 12:57:00,13.736386299133,,True,True,False,3,start,dresden,0,Sächsische Landesbibliothek,0,51.028932638124,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,traffic_sign,0,4457,False,4783682,ok,93373,0,7551002640,2019-03-19 13:03:00,13.74926,,True,True,False,1,end,dresden,0,Weberplatz,0,51.03022,0,"{""undefined"": 1}"
True,frame_lock,False,0,traffic_sign,0,4457,False,4783682,ok,93373,0,7551002640,2019-03-19 13:17:00,13.74926,,True,True,False,1,start,dresden,0,Weberplatz,0,51.03022,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13518399,ok,93373,0,7551002640,2019-03-19 13:21:00,13.738103333333,,True,True,True,1,end,dresden,0,BIKE 93373,0,51.029031111111,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13518399,ok,93373,0,7551002640,2019-03-19 14:41:00,13.738224444444,,True,True,True,1,start,dresden,0,BIKE 93373,0,51.029146666667,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13520657,ok,93373,0,7551002640,2019-03-19 14:47:00,13.731947777778,,True,True,True,1,end,dresden,0,BIKE 93373,0,51.03496,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4464,False,4783708,ok,93373,0,7551002640,2019-03-19 17:23:00,13.730555176735,,True,True,False,2,start,dresden,0,Reichenbachstr. / Fritz-Löffler-Str.,0,51.034414790936,0,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13525476,ok,93373,0,7551002640,2019-03-19 17:38:00,13.751958888889,,True,True,True,1,end,dresden,0,BIKE 93373,0,51.060146666667,0,"{""undefined"": 1}"
