p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
False,frame_lock,False,0,,12,0,False,13236574,ok,93346,0,7551005453,2019-03-09 00:00:00,13.765961371528,,True,True,True,1,first,dresden,0,BIKE 93346,0,51.045349166667,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13270637,ok,93346,0,7551005453,2019-03-09 23:59:00,13.765728541666,,True,True,True,1,last,dresden,0,BIKE 93346,0,51.045277777778,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4446,False,681987,ok,93616,0,7551006429,2019-03-09 00:00:00,13.800866603851,,True,True,False,4,first,dresden,0,Kino im Dach,15,51.040908194397,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4446,False,681987,ok,93616,0,7551006429,2019-03-09 17:06:00,13.800866603851,,True,True,False,5,start,dresden,0,Kino im Dach,15,51.040908194397,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,4,,0,4409,False,318577,ok,93616,3,7551006429,2019-03-09 17:17:00,13.791795372963,,True,True,False,1,end,dresden,0,Hotel Smetana,15,51.038820284961,0,"{""15"": 1}"
True,frame_lock,False,4,,0,4409,False,318577,ok,93616,3,7551006429,2019-03-09 23:59:00,13.791795372963,,True,True,False,1,last,dresden,0,Hotel Smetana,15,51.038820284961,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4419,False,20963,ok,93362,0,7551005456,2019-03-09 00:00:00,13.747919797897,,True,True,False,1,first,dresden,0,Blüherstr. / Hygienemuseum,0,51.043781867398,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4419,False,20963,ok,93362,0,7551005456,2019-03-09 23:59:00,13.747919797897,,True,True,False,1,last,dresden,0,Blüherstr. / Hygienemuseum,0,51.043781867398,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13250758,ok,93153,0,7551006387,2019-03-09 00:00:00,13.746308888888,,True,True,True,1,first,dresden,0,BIKE 93153,0,51.050988888889,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13250758,ok,93153,0,7551006387,2019-03-09 01:30:00,13.746308888888,,True,True,True,1,start,dresden,0,BIKE 93153,0,51.050988888889,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4384,False,264588,ok,93153,0,7551006387,2019-03-09 01:43:00,13.750821948051,,True,True,False,1,end,dresden,0,Teplitzer Str. / Reichenbachstr.,0,51.030902914154,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4384,False,264588,ok,93153,0,7551006387,2019-03-09 11:07:00,13.750821948051,,True,True,False,1,start,dresden,0,Teplitzer Str. / Reichenbachstr.,0,51.030902914154,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13264424,ok,93153,0,7551006387,2019-03-09 11:25:00,13.755741111111,,True,True,True,1,end,dresden,0,BIKE 93153,0,51.056257777778,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13275605,ok,93153,0,7551006387,2019-03-09 23:59:00,13.75584079656,,True,True,True,1,last,dresden,0,BIKE 93153,0,51.056159054905,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4455,False,4405631,ok,93529,0,7551004187,2019-03-09 00:00:00,13.74561,,True,True,False,4,first,dresden,0,Strehlener Str. / Immatrikulationsamt,15,51.03486,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,free,0,4455,False,4405631,ok,93529,0,7551004187,2019-03-09 23:59:00,13.74561,,True,True,False,2,last,dresden,0,Strehlener Str. / Immatrikulationsamt,15,51.03486,0,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13253034,ok,93591,0,7551003012,2019-03-09 00:00:00,13.762063333333,,True,True,True,1,first,dresden,0,BIKE 93591,15,51.070728888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13256442,ok,93591,0,7551003012,2019-03-09 23:59:00,13.762506019965,,True,True,True,1,last,dresden,0,BIKE 93591,15,51.070451540799,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4480,False,10299517,ok,93261,0,7551006641,2019-03-09 00:00:00,13.740307688713,,True,True,False,3,first,dresden,0,Reichenbachstraße / Gutzkowstraße (Wohnheim),0,51.033547810554,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,free,0,4480,False,10299517,ok,93261,0,7551006641,2019-03-09 20:15:00,13.740307688713,,True,True,False,4,start,dresden,0,Reichenbachstraße / Gutzkowstraße (Wohnheim),0,51.033547810554,0,"{""undefined"": 2, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13275627,ok,93261,0,7551006641,2019-03-09 20:18:00,13.740366666667,,True,True,True,1,end,dresden,0,BIKE 93261,0,51.032813333333,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13277006,ok,93261,0,7551006641,2019-03-09 23:59:00,13.739301111111,,True,True,True,1,last,dresden,0,BIKE 93261,0,51.033088888889,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4312,False,176054,ok,93779,0,7551003427,2019-03-09 00:00:00,13.758975863457,,True,True,False,5,first,dresden,0,Bischofsweg / Kamenzer Str.,15,51.068905419327,0,"{""undefined"": 2, ""15"": 3}"
