p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-02 00:00:00,13.767585754395,,True,True,False,3,first,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-02 23:59:00,13.767585754395,,True,True,False,3,last,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,,0,4413,False,43026,ok,93616,0,7551006429,2019-03-02 00:00:00,13.736944198608,,True,True,False,2,first,dresden,0,Altmarkt / Seestraße ,15,51.049427508558,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4413,False,43026,ok,93616,0,7551006429,2019-03-02 12:02:00,13.736944198608,,True,True,False,2,start,dresden,0,Altmarkt / Seestraße ,15,51.049427508558,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4437,False,310791,ok,93616,0,7551006429,2019-03-02 19:40:00,13.6929666996,,True,True,False,1,end,dresden,0,Conertplatz,15,51.046001084414,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4437,False,310791,ok,93616,0,7551006429,2019-03-02 22:18:00,13.6929666996,,True,True,False,1,start,dresden,0,Conertplatz,15,51.046001084414,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13101449,ok,93616,0,7551006429,2019-03-02 22:43:00,13.752511111111,,True,True,True,1,end,dresden,0,BIKE 93616,15,51.065217777778,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13101449,ok,93616,0,7551006429,2019-03-02 23:59:00,13.752801111111,,True,True,True,1,last,dresden,0,BIKE 93616,15,51.065062222223,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13063845,ok,93362,0,7551005456,2019-03-02 00:00:00,13.713675581597,,True,True,True,1,first,dresden,0,BIKE 93362,0,51.080912942709,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13100826,ok,93362,0,7551005456,2019-03-02 23:59:00,13.713692222222,,True,True,True,1,last,dresden,0,BIKE 93362,0,51.080826666667,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13082252,ok,93625,0,7551005239,2019-03-02 00:00:00,13.744587777778,,True,True,True,1,first,dresden,0,BIKE 93625,15,51.063964444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13082252,ok,93625,0,7551005239,2019-03-02 00:11:00,13.744587777778,,True,True,True,1,start,dresden,0,BIKE 93625,15,51.063964444444,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,ok,93625,0,7551005239,2019-03-02 00:14:00,13.74731361866,,True,True,False,3,end,dresden,0,Albertplatz,15,51.063895958845,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4302,False,2985,ok,93625,0,7551005239,2019-03-02 02:50:00,13.74731361866,,True,True,False,2,start,dresden,0,Albertplatz,15,51.063895958845,0,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13084186,ok,93625,0,7551005239,2019-03-02 02:53:00,13.746512222222,,True,True,True,1,end,dresden,0,BIKE 93625,15,51.063404444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13084186,ok,93625,0,7551005239,2019-03-02 03:20:00,13.746512222222,,True,True,True,1,start,dresden,0,BIKE 93625,15,51.063404444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13084419,ok,93625,0,7551005239,2019-03-02 03:23:00,13.745226666667,,True,True,True,1,end,dresden,0,BIKE 93625,15,51.063151111111,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13086222,ok,93625,0,7551005239,2019-03-02 09:18:00,13.745341111111,,True,True,True,1,last,dresden,0,BIKE 93625,15,51.064871111111,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93702,0,7551005502,2019-03-02 00:00:00,13.732169866562,,True,True,False,5,first,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93702,0,7551005502,2019-03-02 23:59:00,13.732169866562,,True,True,False,5,last,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4496,False,10299726,ok,93766,0,7551002605,2019-03-02 00:00:00,13.71493,,True,True,False,3,first,dresden,0,Manitiusstraße,15,51.05658,0,"{""15"": 3}"
True,frame_lock,False,0,free,0,4496,False,10299726,ok,93766,0,7551002605,2019-03-02 09:49:00,13.71493,,True,True,False,1,start,dresden,0,Manitiusstraße,15,51.05658,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4332,False,73,ok,93766,0,7551002605,2019-03-02 10:01:00,13.741219639778,,True,True,False,4,end,dresden,0,Bf. Dresden-Neustadt,15,51.065183772328,0,"{""15"": 4}"
True,frame_lock,False,0,free,0,4332,False,73,ok,93766,0,7551002605,2019-03-02 13:19:00,13.741219639778,,True,True,False,2,start,dresden,0,Bf. Dresden-Neustadt,15,51.065183772328,0,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13091808,ok,93766,0,7551002605,2019-03-02 13:31:00,13.723291111111,,True,True,True,1,end,dresden,0,BIKE 93766,15,51.062915555556,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13092841,ok,93766,0,7551002605,2019-03-02 15:18:00,13.727097777778,,True,True,True,1,start,dresden,0,BIKE 93766,15,51.061528888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13094389,ok,93766,0,7551002605,2019-03-02 15:38:00,13.725316666667,,True,True,True,1,end,dresden,0,BIKE 93766,15,51.05532,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13094389,ok,93766,0,7551002605,2019-03-02 15:49:00,13.725316666667,,True,True,True,1,start,dresden,0,BIKE 93766,15,51.05532,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13094673,ok,93766,0,7551002605,2019-03-02 15:52:00,13.724808888889,,True,True,True,1,end,dresden,0,BIKE 93766,15,51.055995555556,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13094673,ok,93766,0,7551002605,2019-03-02 16:39:00,13.725078333333,,True,True,True,1,start,dresden,0,BIKE 93766,15,51.056044444445,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13095921,ok,93766,0,7551002605,2019-03-02 16:54:00,13.755062222222,,True,True,True,1,end,dresden,0,BIKE 93766,15,51.068466666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13095921,ok,93766,0,7551002605,2019-03-02 17:00:00,13.755062222222,,True,True,True,1,start,dresden,0,BIKE 93766,15,51.068466666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13096189,ok,93766,0,7551002605,2019-03-02 17:07:00,13.74651,,True,True,True,1,end,dresden,0,BIKE 93766,15,51.069173333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13096189,ok,93766,0,7551002605,2019-03-02 17:41:00,13.74651,,True,True,True,1,start,dresden,0,BIKE 93766,15,51.069173333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13096928,ok,93766,0,7551002605,2019-03-02 17:45:00,13.742686666667,,True,True,True,1,end,dresden,0,BIKE 93766,15,51.073622222222,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13096928,ok,93766,0,7551002605,2019-03-02 23:59:00,13.742837361111,,True,True,True,1,last,dresden,0,BIKE 93766,15,51.072953333334,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4405,False,4442319,ok,93812,0,7551003389,2019-03-02 00:00:00,13.782976269722,,True,True,False,3,first,dresden,0,Rothermundstr. / Zwinglistr.,15,51.033352147368,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,free,0,4405,False,4442319,ok,93812,0,7551003389,2019-03-02 23:59:00,13.782976269722,,True,True,False,3,last,dresden,0,Rothermundstr. / Zwinglistr.,15,51.033352147368,0,"{""undefined"": 1, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13078471,ok,93529,0,7551004187,2019-03-02 00:00:00,13.754323611111,,True,True,True,1,first,dresden,0,BIKE 93529,15,51.045206666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13078471,ok,93529,0,7551004187,2019-03-02 15:17:00,13.754134194878,,True,True,True,1,start,dresden,0,BIKE 93529,15,51.045125295139,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13094122,ok,93529,0,7551004187,2019-03-02 15:24:00,13.758996666667,,True,True,True,1,end,dresden,0,BIKE 93529,15,51.03436,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13094122,ok,93529,0,7551004187,2019-03-02 23:30:00,13.759314236111,,True,True,True,1,start,dresden,0,BIKE 93529,15,51.034389166667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13102134,ok,93529,0,7551004187,2019-03-02 23:37:00,13.75493,,True,True,True,1,end,dresden,0,BIKE 93529,15,51.047666666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13102134,ok,93529,0,7551004187,2019-03-02 23:59:00,13.75493,,True,True,True,1,last,dresden,0,BIKE 93529,15,51.047666666667,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4424,False,274411,ok,93591,0,7551003012,2019-03-02 00:00:00,13.793367147446,,True,True,False,1,first,dresden,0,Hüblerplatz,15,51.048989102287,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4424,False,274411,ok,93591,0,7551003012,2019-03-02 23:59:00,13.793367147446,,True,True,False,2,last,dresden,0,Hüblerplatz,15,51.048989102287,0,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13072616,ok,93261,0,7551006641,2019-03-02 00:00:00,13.757828958333,,True,True,True,1,first,dresden,0,BIKE 93261,0,51.067266388889,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13102190,ok,93261,0,7551006641,2019-03-02 23:59:00,13.757934444444,,True,True,True,1,last,dresden,0,BIKE 93261,0,51.067382222222,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93779,0,7551003427,2019-03-02 00:00:00,13.732169866562,,True,True,False,5,first,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93779,0,7551003427,2019-03-02 00:37:00,13.732169866562,,True,True,False,5,start,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93779,0,7551003427,2019-03-02 03:35:00,13.732169866562,,True,True,False,5,end,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93779,0,7551003427,2019-03-02 05:33:00,13.732169866562,,True,True,False,5,start,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93779,0,7551003427,2019-03-02 11:03:00,13.732169866562,,True,True,False,5,end,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93779,0,7551003427,2019-03-02 13:03:00,13.732169866562,,True,True,False,5,start,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93779,0,7551003427,2019-03-02 13:35:00,13.732169866562,,True,True,False,5,end,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93779,0,7551003427,2019-03-02 15:34:00,13.732169866562,,True,True,False,5,last,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,7,4417,False,14103,ok,93476,0,7551005633,2019-03-02 00:00:00,13.736576,,True,True,False,5,first,dresden,0,Ibis Hotel Königstein / Prager Straße,0,51.046156,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,7,4417,False,14103,ok,93476,0,7551005633,2019-03-02 09:37:00,13.736576,,True,True,False,5,start,dresden,0,Ibis Hotel Königstein / Prager Straße,0,51.046156,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,True,0,,0,4313,False,120,ok,93476,0,7551005633,2019-03-02 09:41:00,13.733623623848,,True,True,False,5,end,dresden,0,Hauptbahnhof,0,51.040476453474,0,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,True,0,,0,4313,False,120,ok,93476,0,7551005633,2019-03-02 23:59:00,13.733623623848,,True,True,False,5,last,dresden,0,Hauptbahnhof,0,51.040476453474,0,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,0,,0,4309,False,75238,ok,93698,0,7551003551,2019-03-02 00:00:00,13.790373802185,,True,True,False,2,first,dresden,0,Hp. Dresden-Reick,15,51.021027075562,0,"{""15"": 2}"
