p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
True,frame_lock,False,0,,0,4406,False,14266,ok,93153,0,7551006387,2019-03-23 00:00:00,13.737244606018,,True,True,False,4,first,dresden,0,Theaterplatz / Semperoper,0,51.054286795519,0,"{""undefined"": 1, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13621965,ok,93153,0,7551006387,2019-03-23 13:56:00,13.735994444444,,True,True,True,1,start,dresden,0,BIKE 93153,0,51.054666666667,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13642816,ok,93153,0,7551006387,2019-03-23 17:38:00,13.714346666667,,True,True,True,1,end,dresden,0,BIKE 93153,0,51.061017777778,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13642816,ok,93153,0,7551006387,2019-03-23 17:40:00,13.714346666667,,True,True,True,1,start,dresden,0,BIKE 93153,0,51.061017777778,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13643071,ok,93153,0,7551006387,2019-03-23 17:44:00,13.714404444444,,True,True,True,1,end,dresden,0,BIKE 93153,0,51.061,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13643071,ok,93153,0,7551006387,2019-03-23 23:59:00,13.714534444444,,True,True,True,1,last,dresden,0,BIKE 93153,0,51.061026666667,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13609229,ok,93625,0,7551005239,2019-03-23 00:00:00,13.736843333333,,True,True,True,1,first,dresden,0,BIKE 93625,15,51.042928888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13632969,ok,93625,0,7551005239,2019-03-23 13:57:00,13.737504444444,,True,True,True,1,start,dresden,0,BIKE 93625,15,51.042955555556,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13634251,ok,93625,0,7551005239,2019-03-23 14:10:00,13.748612222222,,True,True,True,1,end,dresden,0,BIKE 93625,15,51.064035555556,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13634251,ok,93625,0,7551005239,2019-03-23 14:18:00,13.748612222222,,True,True,True,1,start,dresden,0,BIKE 93625,15,51.064035555556,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13635174,ok,93625,0,7551005239,2019-03-23 14:32:00,13.753738888889,,True,True,True,1,end,dresden,0,BIKE 93625,15,51.066506666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13635174,ok,93625,0,7551005239,2019-03-23 16:56:00,13.753321111111,,True,True,True,1,start,dresden,0,BIKE 93625,15,51.066088888889,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,ok,93625,0,7551005239,2019-03-23 17:26:00,13.701678514481,,True,True,False,2,end,dresden,0,Bonhoeffer Platz,15,51.038466106821,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,ok,93625,0,7551005239,2019-03-23 20:43:00,13.701678514481,,True,True,False,1,start,dresden,0,Bonhoeffer Platz,15,51.038466106821,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,ok,93625,0,7551005239,2019-03-23 21:04:00,13.701678514481,,True,True,False,1,end,dresden,0,Bonhoeffer Platz,15,51.038466106821,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,ok,93625,0,7551005239,2019-03-23 23:59:00,13.701678514481,,True,True,False,1,last,dresden,0,Bonhoeffer Platz,15,51.038466106821,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4373,False,264575,ok,93346,0,7551005453,2019-03-23 00:00:00,13.741257190704,,True,True,False,2,first,dresden,0,Friedensstraße/Conradstr.,0,51.071740277519,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4373,False,264575,ok,93346,0,7551005453,2019-03-23 07:24:00,13.741257190704,,True,True,False,3,start,dresden,0,Friedensstraße/Conradstr.,0,51.071740277519,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4374,False,264576,ok,93346,0,7551005453,2019-03-23 07:30:00,13.751809000969,,True,True,False,4,end,dresden,0,Alaunstraße,0,51.066946872474,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4374,False,264576,ok,93346,0,7551005453,2019-03-23 09:19:00,13.751809000969,,True,True,False,2,start,dresden,0,Alaunstraße,0,51.066946872474,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4374,False,264576,ok,93346,0,7551005453,2019-03-23 09:29:00,13.751809000969,,True,True,False,1,end,dresden,0,Alaunstraße,0,51.066946872474,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4374,False,264576,ok,93346,0,7551005453,2019-03-23 15:02:00,13.751809000969,,True,True,False,2,start,dresden,0,Alaunstraße,0,51.066946872474,0,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13638460,ok,93346,0,7551005453,2019-03-23 15:54:00,13.734877777778,,True,True,True,1,end,dresden,0,BIKE 93346,0,51.046177777778,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13649882,ok,93346,0,7551005453,2019-03-23 22:26:00,13.735331111111,,True,True,True,1,start,dresden,0,BIKE 93346,0,51.046297777778,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4496,False,10299726,ok,93346,0,7551005453,2019-03-23 22:38:00,13.71493,,True,True,False,4,end,dresden,0,Manitiusstraße,0,51.05658,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,free,0,4496,False,10299726,ok,93346,0,7551005453,2019-03-23 23:59:00,13.71493,,True,True,False,5,last,dresden,0,Manitiusstraße,0,51.05658,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,0,4408,False,217380,ok,93766,0,7551002605,2019-03-23 00:00:00,13.741911649704,,True,True,False,2,first,dresden,0,Frauenkirche Dresden,15,51.052361351404,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4408,False,217380,ok,93766,0,7551002605,2019-03-23 11:34:00,13.741911649704,,True,True,False,1,start,dresden,0,Frauenkirche Dresden,15,51.052361351404,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13637964,ok,93766,0,7551002605,2019-03-23 15:41:00,13.739893333333,,True,True,True,1,end,dresden,0,BIKE 93766,15,51.056893333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13637964,ok,93766,0,7551002605,2019-03-23 18:04:00,13.740217777778,,True,True,True,1,start,dresden,0,BIKE 93766,15,51.056893333333,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4408,False,217380,ok,93766,0,7551002605,2019-03-23 18:57:00,13.741911649704,,True,True,False,2,end,dresden,0,Frauenkirche Dresden,15,51.052361351404,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4408,False,217380,ok,93766,0,7551002605,2019-03-23 18:59:00,13.741911649704,,True,True,False,2,start,dresden,0,Frauenkirche Dresden,15,51.052361351404,0,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13646204,ok,93766,0,7551002605,2019-03-23 19:25:00,13.750164444444,,True,True,True,1,end,dresden,0,BIKE 93766,15,51.040137777778,0,"{""15"": 1}"
True,frame_lock,False,6,stele,0,4439,False,2076679,ok,93766,5,7551002605,2019-03-23 21:38:00,13.74941110611,,True,True,False,1,start,dresden,0,DDV-Stadion,15,51.041171284549,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13649189,ok,93766,0,7551002605,2019-03-23 21:51:00,13.776745555556,,True,True,True,1,end,dresden,0,BIKE 93766,15,51.045022222222,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4392,False,264599,ok,93766,0,7551002605,2019-03-23 23:59:00,13.777724504471,,True,True,False,2,last,dresden,0,Mosenstraße,15,51.044739718786,0,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13614050,ok,93812,0,7551003389,2019-03-23 00:00:00,13.723383333333,,True,True,True,1,first,dresden,0,BIKE 93812,15,51.057413333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13621177,ok,93812,0,7551003389,2019-03-23 11:55:00,13.724015555556,,True,True,True,1,start,dresden,0,BIKE 93812,15,51.057093333333,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4403,False,38955,ok,93812,0,7551003389,2019-03-23 12:08:00,13.739293813705,,True,True,False,1,end,dresden,0,Palaisplatz,15,51.060231225501,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4403,False,38955,ok,93812,0,7551003389,2019-03-23 23:05:00,13.739293813705,,True,True,False,3,start,dresden,0,Palaisplatz,15,51.060231225501,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4300,False,338637,ok,93812,0,7551003389,2019-03-23 23:15:00,13.722803592682,,True,True,False,1,end,dresden,0,Bhf. Mitte - Weißeritzstraße,15,51.055706379924,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4300,False,338637,ok,93812,0,7551003389,2019-03-23 23:59:00,13.722803592682,,True,True,False,1,last,dresden,0,Bhf. Mitte - Weißeritzstraße,15,51.055706379924,0,"{""15"": 1}"
False,analog_code_lock,False,0,,12,0,False,13538621,ok,93636,0,0,2019-03-23 00:00:00,13.7300113,Heidestraße 15,True,False,True,1,first,dresden,0,BIKE 93636,15,51.0828657,0,"{""15"": 1}"
False,analog_code_lock,False,0,,12,0,False,13538621,ok,93636,0,0,2019-03-23 23:59:00,13.7300113,Heidestraße 15,True,False,True,1,last,dresden,0,BIKE 93636,15,51.0828657,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4328,False,121811,ok,93591,0,7551003012,2019-03-23 00:00:00,13.787916898727,,True,True,False,2,first,dresden,0,Wormserstraße,15,51.045818964226,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4328,False,121811,ok,93591,0,7551003012,2019-03-23 23:59:00,13.787916898727,,True,True,False,2,last,dresden,0,Wormserstraße,15,51.045818964226,0,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13617037,ok,93261,0,7551006641,2019-03-23 00:00:00,13.764784444444,,True,True,True,1,first,dresden,0,BIKE 93261,0,51.052297777778,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13621877,ok,93261,0,7551006641,2019-03-23 10:45:00,13.765107777778,,True,True,True,1,start,dresden,0,BIKE 93261,0,51.051648888889,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4468,False,10299434,ok,93261,0,7551006641,2019-03-23 13:45:00,13.75599,,True,True,False,1,end,dresden,0,Stadtteilzentrum Straßburger Platz,0,51.04649,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4468,False,10299434,ok,93261,0,7551006641,2019-03-23 23:20:00,13.75599,,True,True,False,1,start,dresden,0,Stadtteilzentrum Straßburger Platz,0,51.04649,0,"{""undefined"": 1}"
True,frame_lock,False,6,,0,4430,False,300244,ok,93261,3,7551006641,2019-03-23 23:48:00,13.799300193787,,True,True,False,3,end,dresden,0,DVB Endpunkt Prohlis,0,50.999402205789,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,6,,0,4430,False,300244,ok,93261,2,7551006641,2019-03-23 23:59:00,13.799300193787,,True,True,False,4,last,dresden,0,DVB Endpunkt Prohlis,0,50.999402205789,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4394,False,264601,ok,93779,0,7551003427,2019-03-23 00:00:00,13.777585029602,,True,True,False,4,first,dresden,0,Pfotenhauer Straße,15,51.058585878272,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4394,False,264601,ok,93779,0,7551003427,2019-03-23 12:40:00,13.777585029602,,True,True,False,5,start,dresden,0,Pfotenhauer Straße,15,51.058585878272,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,0,4394,False,264601,ok,93779,0,7551003427,2019-03-23 12:43:00,13.777585029602,,True,True,False,5,end,dresden,0,Pfotenhauer Straße,15,51.058585878272,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,0,4394,False,264601,ok,93779,0,7551003427,2019-03-23 18:29:00,13.777585029602,,True,True,False,3,start,dresden,0,Pfotenhauer Straße,15,51.058585878272,0,"{""15"": 3}"
True,frame_lock,False,0,,0,4338,False,264534,ok,93779,0,7551003427,2019-03-23 18:39:00,13.792535662651,,True,True,False,4,end,dresden,0,Waldpark,15,51.058110469927,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4338,False,264534,ok,93779,0,7551003427,2019-03-23 23:59:00,13.792535662651,,True,True,False,4,last,dresden,0,Waldpark,15,51.058110469927,0,"{""15"": 4}"
True,frame_lock,False,0,,0,4333,False,264528,ok,93476,0,7551005633,2019-03-23 00:00:00,13.808505535126,,True,True,False,3,first,dresden,0,Niederwaldplatz,0,51.045377151164,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,,0,4333,False,264528,ok,93476,0,7551005633,2019-03-23 08:02:00,13.808505535126,,True,True,False,3,start,dresden,0,Niederwaldplatz,0,51.045377151164,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,,0,4338,False,264534,ok,93476,0,7551005633,2019-03-23 08:14:00,13.792535662651,,True,True,False,4,end,dresden,0,Waldpark,0,51.058110469927,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4338,False,264534,ok,93476,0,7551005633,2019-03-23 18:39:00,13.792535662651,,True,True,False,4,start,dresden,0,Waldpark,0,51.058110469927,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4446,False,681987,ok,93476,0,7551005633,2019-03-23 18:56:00,13.800866603851,,True,True,False,1,end,dresden,0,Kino im Dach,0,51.040908194397,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4446,False,681987,ok,93476,0,7551005633,2019-03-23 23:59:00,13.800866603851,,True,True,False,2,last,dresden,0,Kino im Dach,0,51.040908194397,0,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13569319,ok,93763,0,7551006327,2019-03-23 00:00:00,13.743261111111,,True,True,True,1,first,dresden,0,BIKE 93763,15,51.058706666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13638806,ok,93763,0,7551006327,2019-03-23 23:59:00,13.7433,,True,True,True,1,last,dresden,0,BIKE 93763,15,51.058702222222,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13616614,ok,93016,0,7551006377,2019-03-23 00:00:00,13.733703333333,,True,True,True,1,first,dresden,0,BIKE 93016,15,51.065817777778,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13632353,ok,93016,0,7551006377,2019-03-23 15:09:00,13.732867777778,,True,True,True,1,start,dresden,0,BIKE 93016,15,51.065866666667,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4418,False,19892,ok,93016,0,7551006377,2019-03-23 15:29:00,13.735235631466,,True,True,False,2,end,dresden,0,Prager Str. / Mc Donalds,15,51.04281219133,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4418,False,19892,ok,93016,0,7551006377,2019-03-23 17:24:00,13.735235631466,,True,True,False,2,start,dresden,0,Prager Str. / Mc Donalds,15,51.04281219133,0,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13643029,ok,93016,0,7551006377,2019-03-23 17:43:00,13.768037777778,,True,True,True,1,end,dresden,0,BIKE 93016,15,51.022173333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13643029,ok,93016,0,7551006377,2019-03-23 20:07:00,13.768227777778,,True,True,True,1,start,dresden,0,BIKE 93016,15,51.022022222222,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13647685,ok,93016,0,7551006377,2019-03-23 20:30:00,13.792598888889,,True,True,True,1,end,dresden,0,BIKE 93016,15,51.005071111111,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13647685,ok,93016,0,7551006377,2019-03-23 23:59:00,13.79357,,True,True,True,1,last,dresden,0,BIKE 93016,15,51.005982222222,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4340,False,264538,ok,93576,0,7551003157,2019-03-23 00:00:00,13.757055401802,,True,True,False,1,first,dresden,0,St.-Benno-Gymnasium,15,51.049933356791,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4340,False,264538,ok,93576,0,7551003157,2019-03-23 02:35:00,13.757055401802,,True,True,False,5,start,dresden,0,St.-Benno-Gymnasium,15,51.049933356791,0,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,,0,4340,False,264538,ok,93576,0,7551003157,2019-03-23 02:40:00,13.757055401802,,True,True,False,5,end,dresden,0,St.-Benno-Gymnasium,15,51.049933356791,0,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,,0,4340,False,264538,ok,93576,0,7551003157,2019-03-23 18:08:00,13.757055401802,,True,True,False,1,last,dresden,0,St.-Benno-Gymnasium,15,51.049933356791,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4347,False,264547,ok,93728,0,7551005500,2019-03-23 00:00:00,13.755607008934,,True,True,False,1,first,dresden,0,Zellescher Weg,15,51.026486545356,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4347,False,264547,ok,93728,0,7551005500,2019-03-23 10:12:00,13.755607008934,,True,True,False,1,start,dresden,0,Zellescher Weg,15,51.026486545356,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13626710,ok,93728,0,7551005500,2019-03-23 10:38:00,13.755026666667,,True,True,True,1,end,dresden,0,BIKE 93728,15,51.055364444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13626710,ok,93728,0,7551005500,2019-03-23 11:32:00,13.755026666667,,True,True,True,1,start,dresden,0,BIKE 93728,15,51.055364444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13628644,ok,93728,0,7551005500,2019-03-23 11:49:00,13.732221111111,,True,True,True,1,end,dresden,0,BIKE 93728,15,51.049395555556,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4415,False,69118,ok,93728,0,7551005500,2019-03-23 12:45:00,13.736633062363,,True,True,False,2,start,dresden,0,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),15,51.047039830317,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4389,False,264595,ok,93728,0,7551005500,2019-03-23 14:06:00,13.769280910492,,True,True,False,2,end,dresden,0,Gutenbergstraße,15,51.05877131992,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4389,False,264595,ok,93728,0,7551005500,2019-03-23 16:55:00,13.769280910492,,True,True,False,5,start,dresden,0,Gutenbergstraße,15,51.05877131992,0,"{""15"": 5}"
True,frame_lock,False,0,,0,4389,False,264595,ok,93728,0,7551005500,2019-03-23 18:29:00,13.769280910492,,True,True,False,5,end,dresden,0,Gutenbergstraße,15,51.05877131992,0,"{""15"": 5}"
True,frame_lock,False,0,,0,4389,False,264595,ok,93728,0,7551005500,2019-03-23 22:04:00,13.769280910492,,True,True,False,5,start,dresden,0,Gutenbergstraße,15,51.05877131992,0,"{""undefined"": 1, ""15"": 4}"
False,frame_lock,False,0,,12,0,False,13649896,ok,93728,0,7551005500,2019-03-23 22:27:00,13.713574444444,,True,True,True,1,end,dresden,0,BIKE 93728,15,51.05,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13649896,ok,93728,0,7551005500,2019-03-23 23:59:00,13.713574444444,,True,True,True,1,last,dresden,0,BIKE 93728,15,51.05,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4333,False,264528,ok,93149,0,7551006901,2019-03-23 00:00:00,13.808505535126,,True,True,False,3,first,dresden,0,Niederwaldplatz,0,51.045377151164,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,,0,4333,False,264528,ok,93149,0,7551006901,2019-03-23 08:05:00,13.808505535126,,True,True,False,2,start,dresden,0,Niederwaldplatz,0,51.045377151164,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4326,False,122008,ok,93149,0,7551006901,2019-03-23 13:52:00,13.798184394836,,True,True,False,1,end,dresden,0,Eisenacher Straße,0,51.047410805352,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4326,False,122008,ok,93149,0,7551006901,2019-03-23 18:43:00,13.798184394836,,True,True,False,1,start,dresden,0,Eisenacher Straße,0,51.047410805352,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4393,False,264600,ok,93149,0,7551006901,2019-03-23 18:51:00,13.779215812683,,True,True,False,2,end,dresden,0,Holbeinstraße,0,51.04745464766,0,"{""undefined"": 2}"
True,frame_lock,False,0,,0,4393,False,264600,ok,93149,0,7551006901,2019-03-23 22:51:00,13.779215812683,,True,True,False,2,start,dresden,0,Holbeinstraße,0,51.04745464766,0,"{""undefined"": 2}"
