p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_battery_pack,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,city,trip,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
False,frame_lock,False,0,,12,0,False,13833080,,ok,93346,0,7551005453,2019-03-29 23:59:00,13.752877777778,Förstereistraße 54,True,True,True,1,dresden,last,0,BIKE 93346,0,51.07152,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4395,False,264602,,ok,93766,0,7551002605,2019-03-29 00:00:00,13.781125545502,,True,True,False,3,dresden,first,0,Uniklinikum,15,51.054222727738,,"{""15"": 3}"
True,frame_lock,False,0,,0,4395,False,264602,,ok,93766,0,7551002605,2019-03-29 09:14:00,13.781125545502,,True,True,False,3,dresden,start,0,Uniklinikum,15,51.054222727738,,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13809789,,ok,93766,0,7551002605,2019-03-29 09:19:00,13.787122222222,Händelallee 2a,True,True,True,1,dresden,end,0,BIKE 93766,15,51.059426666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13809789,,ok,93766,0,7551002605,2019-03-29 09:26:00,13.787122222222,Händelallee 2a,True,True,True,1,dresden,start,0,BIKE 93766,15,51.059426666667,,"{""15"": 1}"
True,frame_lock,False,0,traffic_sign,0,4456,False,4405638,,ok,93766,0,7551002605,2019-03-29 09:51:00,13.75273168087,,True,True,False,2,dresden,end,0,August-Bebel-Str. / hinter dem Haus 83 rechts,15,51.03112895074,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,traffic_sign,0,4456,False,4405638,,ok,93766,0,7551002605,2019-03-29 11:48:00,13.75273168087,,True,True,False,4,dresden,start,0,August-Bebel-Str. / hinter dem Haus 83 rechts,15,51.03112895074,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,,0,4415,False,69118,,ok,93766,0,7551002605,2019-03-29 11:59:00,13.736633062363,,True,True,False,2,dresden,end,0,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),15,51.047039830317,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4415,False,69118,,ok,93766,0,7551002605,2019-03-29 14:23:00,13.736633062363,,True,True,False,2,dresden,start,0,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),15,51.047039830317,,"{""15"": 2}"
True,frame_lock,False,0,free,0,4405,False,4442319,,ok,93766,0,7551002605,2019-03-29 14:41:00,13.782976269722,,True,True,False,4,dresden,end,0,Rothermundstr. / Zwinglistr.,15,51.033352147368,,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,free,0,4405,False,4442319,,ok,93766,0,7551002605,2019-03-29 23:59:00,13.782976269722,,True,True,False,3,dresden,last,0,Rothermundstr. / Zwinglistr.,15,51.033352147368,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93812,0,7551003389,2019-03-29 00:00:00,13.74731361866,,True,True,False,1,dresden,first,0,Albertplatz,15,51.063895958845,,"{""15"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93812,0,7551003389,2019-03-29 00:01:00,13.74731361866,,True,True,False,1,dresden,start,0,Albertplatz,15,51.063895958845,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13800724,,ok,93812,0,7551003389,2019-03-29 00:19:00,13.73173,Reitbahnstraße 36,True,True,True,1,dresden,end,0,BIKE 93812,15,51.042577777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13800724,,ok,93812,0,7551003389,2019-03-29 07:22:00,13.732498888889,Breslauer Straße 1,True,True,True,1,dresden,start,0,BIKE 93812,15,51.042515555556,,"{""15"": 1}"
True,frame_lock,False,0,,0,4507,False,11248297,,ok,93812,0,7551003389,2019-03-29 07:38:00,13.70521903038,,True,True,False,1,dresden,end,0,Ebertplatz,15,51.041488339927,,"{""15"": 1}"
True,frame_lock,False,0,,0,4507,False,11248297,,ok,93812,0,7551003389,2019-03-29 23:59:00,13.70521903038,,True,True,False,2,dresden,last,0,Ebertplatz,15,51.041488339927,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13738186,,ok,93197,0,7551003659,2019-03-29 00:00:00,13.810012222222,Schaufußstraße 42,True,True,True,1,dresden,first,0,BIKE 93197,0,51.037648888889,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13802861,,ok,93197,0,7551003659,2019-03-29 12:47:00,13.809611111111,Wehlener Straße 7,True,True,True,1,dresden,start,0,BIKE 93197,0,51.037915555556,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13815766,,ok,93197,0,7551003659,2019-03-29 12:52:00,13.818287777778,Wehlener Straße 15-17,True,True,True,1,dresden,end,0,BIKE 93197,0,51.035457777778,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13815766,,ok,93197,0,7551003659,2019-03-29 13:24:00,13.817807777778,Schlömilchstraße 2,True,True,True,1,dresden,start,0,BIKE 93197,0,51.035084444444,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13818704,,ok,93197,0,7551003659,2019-03-29 14:14:00,13.796343333333,Bodenbacher Straße 81a,True,True,True,1,dresden,end,0,BIKE 93197,0,51.028742222222,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13818704,,ok,93197,0,7551003659,2019-03-29 14:45:00,13.796343333333,Bodenbacher Straße 81a,True,True,True,1,dresden,start,0,BIKE 93197,0,51.028742222222,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13822129,,ok,93197,0,7551003659,2019-03-29 15:40:00,13.808054444444,Altenberger Platz 3,True,True,True,1,dresden,end,0,BIKE 93197,0,51.036004444444,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4336,False,264532,,ok,93197,0,7551003659,2019-03-29 23:43:00,13.807733058929,,True,True,False,1,dresden,last,0,Altenberger Platz,0,51.034937670096,,"{""undefined"": 1}"
True,frame_lock,False,6,,0,4430,False,300244,,ok,93261,4,7551006641,2019-03-29 00:00:00,13.799300193787,,True,True,False,2,dresden,first,0,DVB Endpunkt Prohlis,0,50.999402205789,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,6,,0,4430,False,300244,,ok,93261,4,7551006641,2019-03-29 23:59:00,13.799300193787,,True,True,False,2,dresden,last,0,DVB Endpunkt Prohlis,0,50.999402205789,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799809,,ok,93779,0,7551003427,2019-03-29 00:00:00,13.764147777778,Dohnaer Straße 11a,True,True,True,1,dresden,first,0,BIKE 93779,15,51.026035555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13801323,,ok,93779,0,7551003427,2019-03-29 23:59:00,13.763863333333,Dohnaer Straße 11,True,True,True,1,dresden,last,0,BIKE 93779,15,51.026057777778,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93373,0,7551002640,2019-03-29 00:00:00,13.75129,,True,True,False,5,dresden,first,0,Bautzner Straße / Rothenburger Straße,0,51.06294,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93373,0,7551002640,2019-03-29 00:20:00,13.75129,,True,True,False,5,dresden,start,0,Bautzner Straße / Rothenburger Straße,0,51.06294,,"{""undefined"": 2, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13800933,,ok,93373,0,7551002640,2019-03-29 00:36:00,13.746012222222,Gellertstraße,True,True,True,1,dresden,end,0,BIKE 93373,0,51.03808,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4486,False,10299640,,ok,93373,0,7551002640,2019-03-29 23:59:00,13.744711875916,,True,True,False,4,dresden,last,0,Wohnheim Gret-Palucca.Straße / Lenneplatz,0,51.038209747621,,"{""undefined"": 3, ""15"": 1}"
True,frame_lock,False,6,stele,0,4365,False,264566,,ok,93698,2,7551003551,2019-03-29 00:00:00,13.838900327682,,True,True,False,4,dresden,first,0,DVB Endpunkt Laubegast,15,51.022778359957,,"{""15"": 4}"
True,frame_lock,False,6,stele,0,4365,False,264566,,ok,93698,2,7551003551,2019-03-29 23:59:00,13.838900327682,,True,True,False,4,dresden,last,0,DVB Endpunkt Laubegast,15,51.022778359957,,"{""15"": 4}"
True,frame_lock,False,0,free,0,4405,False,4442319,,ok,93011,0,7551006305,2019-03-29 09:16:00,13.782976269722,,True,True,False,2,dresden,first,0,Rothermundstr. / Zwinglistr.,15,51.033352147368,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4405,False,4442319,,ok,93011,0,7551006305,2019-03-29 23:15:00,13.782976269722,,True,True,False,4,dresden,start,0,Rothermundstr. / Zwinglistr.,15,51.033352147368,,"{""undefined"": 1, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13836075,,ok,93011,0,7551006305,2019-03-29 23:35:00,13.747111111111,Grunaer Straße 6,True,True,True,1,dresden,end,0,BIKE 93011,15,51.048577777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13836075,,ok,93011,0,7551006305,2019-03-29 23:59:00,13.747111111111,Grunaer Straße 6,True,True,True,1,dresden,last,0,BIKE 93011,15,51.048577777778,,"{""15"": 1}"
True,frame_lock,False,0,,0,4398,False,264605,,ok,93576,0,7551003157,2019-03-29 09:14:00,13.790733218193,,True,True,False,3,dresden,first,0,Barbarossaplatz,15,51.048412423104,,"{""15"": 3}"
True,frame_lock,False,0,,0,4398,False,264605,,ok,93576,0,7551003157,2019-03-29 13:28:00,13.790733218193,,True,True,False,3,dresden,last,0,Barbarossaplatz,15,51.048412423104,,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13788493,,ok,93149,0,7551006901,2019-03-29 00:00:00,13.781583333333,Wormser Straße 26,True,True,True,1,dresden,first,0,BIKE 93149,0,51.047773333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13788493,,ok,93149,0,7551006901,2019-03-29 23:59:00,13.781722222222,Wormser Straße,True,True,True,1,dresden,last,0,BIKE 93149,0,51.047933333333,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4323,False,5254203,,ok,93788,0,7551007191,2019-03-29 17:38:00,13.734766244888,,True,True,False,2,dresden,first,0,HTW Dresden / Friedrich List Platz 1,15,51.037595829035,,"{""15"": 2}"
True,frame_lock,False,0,,0,4323,False,5254203,,ok,93788,0,7551007191,2019-03-29 19:07:00,13.734766244888,,True,True,False,2,dresden,start,0,HTW Dresden / Friedrich List Platz 1,15,51.037595829035,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13830541,,ok,93788,0,7551007191,2019-03-29 19:19:00,13.741318888889,Gewandhausstraße 3,True,True,True,1,dresden,end,0,BIKE 93788,15,51.048684444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13830541,,ok,93788,0,7551007191,2019-03-29 19:48:00,13.741318888889,Gewandhausstraße 3,True,True,True,1,dresden,start,0,BIKE 93788,15,51.048684444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13832289,,ok,93788,0,7551007191,2019-03-29 20:30:00,13.754888888889,Sebnitzer Straße 5,True,True,True,1,dresden,end,0,BIKE 93788,15,51.069435555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13832871,,ok,93788,0,7551007191,2019-03-29 22:29:00,13.755175555556,Bischofsweg,True,True,True,1,dresden,start,0,BIKE 93788,15,51.07088,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93788,0,7551007191,2019-03-29 22:50:00,13.72983,,True,True,False,3,dresden,end,0,Alexander-Puschkin-Platz,15,51.07035,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93788,0,7551007191,2019-03-29 23:59:00,13.72983,,True,True,False,3,dresden,last,0,Alexander-Puschkin-Platz,15,51.07035,,"{""undefined"": 1, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13799832,,ok,93241,0,7551005465,2019-03-29 00:00:00,13.730212222222,Bergstraße,True,True,True,1,dresden,first,0,BIKE 93241,15,51.032426666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13803680,,ok,93241,0,7551005465,2019-03-29 07:41:00,13.731107777778,Lukasstraße,True,True,True,1,dresden,start,0,BIKE 93241,15,51.032324444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13807840,,ok,93241,0,7551005465,2019-03-29 08:08:00,13.776764444444,Fetscherstraße 111,True,True,True,1,dresden,end,0,BIKE 93241,15,51.057884444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13807840,,ok,93241,0,7551005465,2019-03-29 10:23:00,13.776765555556,Fetscherstraße 111,True,True,True,1,dresden,start,0,BIKE 93241,15,51.057826666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13811494,,ok,93241,0,7551005465,2019-03-29 10:32:00,13.760321111111,Gerokstraße,True,True,True,1,dresden,end,0,BIKE 93241,15,51.052897777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13811494,,ok,93241,0,7551005465,2019-03-29 13:07:00,13.761322222222,Gerokstraße,True,True,True,1,dresden,start,0,BIKE 93241,15,51.052995555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13816813,,ok,93241,0,7551005465,2019-03-29 13:23:00,13.774858888889,Radeberger Straße,True,True,True,1,dresden,end,0,BIKE 93241,15,51.071297777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13816813,,ok,93241,0,7551005465,2019-03-29 14:21:00,13.774858888889,Radeberger Straße,True,True,True,1,dresden,start,0,BIKE 93241,15,51.071297777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13819053,,ok,93241,0,7551005465,2019-03-29 14:23:00,13.773954444444,Stauffenbergallee 2,True,True,True,1,dresden,end,0,BIKE 93241,15,51.070844444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13819053,,ok,93241,0,7551005465,2019-03-29 14:24:00,13.773954444444,Stauffenbergallee 2,True,True,True,1,dresden,start,0,BIKE 93241,15,51.070844444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13819352,,ok,93241,0,7551005465,2019-03-29 14:33:00,13.7742,Stauffenbergallee 2,True,True,True,1,dresden,end,0,BIKE 93241,15,51.071622222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13819352,,ok,93241,0,7551005465,2019-03-29 14:34:00,13.7742,Stauffenbergallee 2,True,True,True,1,dresden,start,0,BIKE 93241,15,51.071622222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13819948,,ok,93241,0,7551005465,2019-03-29 14:46:00,13.782926666667,,True,True,True,1,dresden,end,0,BIKE 93241,15,51.057977777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13829184,,ok,93241,0,7551005465,2019-03-29 23:59:00,13.782895555556,Fetscherstraße 74,True,True,True,1,dresden,last,0,BIKE 93241,15,51.058751111111,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13797297,,ok,93042,0,7551004076,2019-03-29 00:00:00,13.704038888889,Tharandter Straße,True,True,True,1,dresden,first,0,BIKE 93042,15,51.04352,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13797297,,ok,93042,0,7551004076,2019-03-29 00:45:00,13.704038888889,Tharandter Straße,True,True,True,1,dresden,start,0,BIKE 93042,15,51.04352,,"{""15"": 1}"
True,frame_lock,False,0,,0,4312,False,176054,,ok,93042,0,7551004076,2019-03-29 01:11:00,13.758975863457,,True,True,False,2,dresden,end,0,Bischofsweg / Kamenzer Str.,15,51.068905419327,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4312,False,176054,,ok,93042,0,7551004076,2019-03-29 06:09:00,13.758975863457,,True,True,False,2,dresden,start,0,Bischofsweg / Kamenzer Str.,15,51.068905419327,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13805350,,ok,93042,0,7551004076,2019-03-29 06:35:00,13.727151111111,Hettnerstraße,True,True,True,1,dresden,end,0,BIKE 93042,15,51.030973333333,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4453,False,4405603,,ok,93042,0,7551004076,2019-03-29 09:20:00,13.72757,,True,True,False,2,dresden,start,0,Hettnerstr. / George-Bähr-Str.,15,51.03006,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13809972,,ok,93042,0,7551004076,2019-03-29 09:27:00,13.733671111111,Friedrich-List-Platz,True,True,True,1,dresden,end,0,BIKE 93042,15,51.03772,,"{""15"": 1}"
True,frame_lock,False,0,,0,4323,False,5254203,,ok,93042,0,7551004076,2019-03-29 15:46:00,13.734766244888,,True,True,False,3,dresden,start,0,HTW Dresden / Friedrich List Platz 1,15,51.037595829035,,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13822725,,ok,93042,0,7551004076,2019-03-29 15:53:00,13.734295555556,,True,True,True,1,dresden,end,0,BIKE 93042,15,51.045497777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13825512,,ok,93042,0,7551004076,2019-03-29 23:59:00,13.733594444444,Reitbahnstraße,True,True,True,1,dresden,last,0,BIKE 93042,15,51.044662222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13795315,,ok,93644,0,7551005296,2019-03-29 00:00:00,13.743145555556,,True,True,True,1,dresden,first,0,BIKE 93644,15,51.05812,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13832817,,ok,93644,0,7551005296,2019-03-29 23:59:00,13.74409,Hauptstraße 26a,True,True,True,1,dresden,last,0,BIKE 93644,15,51.058626666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799807,,ok,93784,0,7551004116,2019-03-29 00:00:00,13.722817777778,Bolivarstraße 29,True,True,True,1,dresden,first,0,BIKE 93784,15,51.095026666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13808552,,ok,93784,0,7551004116,2019-03-29 23:59:00,13.719297777778,Buchholzer Straße,True,True,True,1,dresden,last,0,BIKE 93784,15,51.096084444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799271,,ok,93702,0,7551005502,2019-03-29 00:00:00,13.745486666667,Dr.-Friedrich-Wolf-Straße 30,True,True,True,1,dresden,first,0,BIKE 93702,15,51.068164444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799271,,ok,93702,0,7551005502,2019-03-29 05:28:00,13.745702222222,Dammweg 1,True,True,True,1,dresden,start,0,BIKE 93702,15,51.068524444444,,"{""15"": 1}"
True,frame_lock,False,0,,0,4376,False,264578,,ok,93702,0,7551005502,2019-03-29 05:40:00,13.756663799286,,True,True,False,3,dresden,end,0,Martin-Luther-Platz (Kirche),15,51.06413531956,,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,,0,4376,False,264578,,ok,93702,0,7551005502,2019-03-29 17:24:00,13.756663799286,,True,True,False,5,dresden,start,0,Martin-Luther-Platz (Kirche),15,51.06413531956,,"{""undefined"": 1, ""15"": 4}"
False,frame_lock,False,0,,12,0,False,13827321,,ok,93702,0,7551005502,2019-03-29 17:43:00,13.740731111111,Töpferstraße,True,True,True,1,dresden,end,0,BIKE 93702,15,51.052524444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13827321,,ok,93702,0,7551005502,2019-03-29 18:41:00,13.740731111111,Töpferstraße,True,True,True,1,dresden,start,0,BIKE 93702,15,51.052524444444,,"{""15"": 1}"
