p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 00:00:00,13.767585754395,,True,True,False,3,first,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 10:10:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 10:12:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 10:34:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 10:36:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 10:44:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 10:46:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 10:51:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 10:53:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:03:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:06:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:08:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:10:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:19:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:21:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:24:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:27:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:36:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:38:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:54:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:56:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:57:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 11:59:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 12:19:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 12:21:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 12:26:00,13.767585754395,,True,True,False,4,start,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-04 12:28:00,13.767585754395,,True,True,False,4,end,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 2}"
