p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-03 00:00:00,13.767585754395,,True,True,False,3,first,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,free,0,4505,False,10299865,ok,93153,0,7551006387,2019-03-03 23:59:00,13.767585754395,,True,True,False,3,last,dresden,0,Altleubitz,0,51.01559733604,0,"{""undefined"": 2, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13101449,ok,93616,0,7551006429,2019-03-03 00:00:00,13.752801111111,,True,True,True,1,first,dresden,0,BIKE 93616,15,51.065062222223,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13101449,ok,93616,0,7551006429,2019-03-03 01:12:00,13.752801111111,,True,True,True,1,start,dresden,0,BIKE 93616,15,51.065062222223,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13103279,ok,93616,0,7551006429,2019-03-03 01:16:00,13.752313333333,,True,True,True,1,end,dresden,0,BIKE 93616,15,51.064737777778,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13103625,ok,93616,0,7551006429,2019-03-03 01:54:00,13.752921111111,,True,True,True,1,start,dresden,0,BIKE 93616,15,51.06464,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4437,False,310791,ok,93616,0,7551006429,2019-03-03 02:22:00,13.6929666996,,True,True,False,1,end,dresden,0,Conertplatz,15,51.046001084414,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4437,False,310791,ok,93616,0,7551006429,2019-03-03 03:21:00,13.6929666996,,True,True,False,1,start,dresden,0,Conertplatz,15,51.046001084414,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4435,False,310789,ok,93616,0,7551006429,2019-03-03 03:41:00,13.703261017799,,True,True,False,4,end,dresden,0,Haltepunkt Plauen,15,51.030086474318,0,"{""undefined"": 3, ""15"": 1}"
True,frame_lock,False,0,,0,4435,False,310789,ok,93616,0,7551006429,2019-03-03 23:59:00,13.703261017799,,True,True,False,2,last,dresden,0,Haltepunkt Plauen,15,51.030086474318,0,"{""undefined"": 1, ""15"": 1}"
