p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_battery_pack,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,city,trip,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
True,frame_lock,False,0,,0,4322,False,126784,,ok,93512,0,7551005358,2019-03-30 00:00:00,13.795416355133,,True,True,False,3,dresden,first,0,Pohlandplatz,15,51.042955536027,,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,,0,4322,False,126784,,ok,93512,0,7551005358,2019-03-30 13:23:00,13.795416355133,,True,True,False,2,dresden,start,0,Pohlandplatz,15,51.042955536027,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13856477,,ok,93512,0,7551005358,2019-03-30 14:21:00,13.720103333333,,True,True,True,1,dresden,end,0,BIKE 93512,15,51.055333333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13856477,,ok,93512,0,7551005358,2019-03-30 15:45:00,13.72014,,True,True,True,1,dresden,start,0,BIKE 93512,15,51.055275555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13862161,,ok,93512,0,7551005358,2019-03-30 16:09:00,13.707952222222,,True,True,True,1,dresden,end,0,BIKE 93512,15,51.033395555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13862161,,ok,93512,0,7551005358,2019-03-30 22:59:00,13.708024444444,,True,True,True,1,dresden,start,0,BIKE 93512,15,51.033324444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13876402,,ok,93512,0,7551005358,2019-03-30 23:08:00,13.720542222222,,True,True,True,1,dresden,end,0,BIKE 93512,15,51.036146666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13876966,,ok,93512,0,7551005358,2019-03-30 23:59:00,13.719254444444,,True,True,True,1,dresden,last,0,BIKE 93512,15,51.036297777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13820568,,ok,93582,0,7551005266,2019-03-30 00:00:00,13.741674444444,Lößnitzstraße 14,True,True,True,1,dresden,first,0,BIKE 93582,15,51.070542222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13820568,,ok,93582,0,7551005266,2019-03-30 12:09:00,13.741394444444,Friedensstraße 21b,True,True,True,1,dresden,start,0,BIKE 93582,15,51.070506666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13850397,,ok,93582,0,7551005266,2019-03-30 12:15:00,13.748022222222,Rudolf-Leonhard-Straße 15,True,True,True,1,dresden,end,0,BIKE 93582,15,51.073106666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13850397,,ok,93582,0,7551005266,2019-03-30 12:22:00,13.748022222222,Rudolf-Leonhard-Straße 15,True,True,True,1,dresden,start,0,BIKE 93582,15,51.073106666667,,"{""15"": 1}"
True,frame_lock,False,0,,0,4408,False,217380,,ok,93582,0,7551005266,2019-03-30 12:54:00,13.741911649704,,True,True,False,2,dresden,end,0,Frauenkirche Dresden,15,51.052361351404,,"{""15"": 2}"
True,frame_lock,False,0,,0,4408,False,217380,,ok,93582,0,7551005266,2019-03-30 13:49:00,13.741911649704,,True,True,False,3,dresden,start,0,Frauenkirche Dresden,15,51.052361351404,,"{""15"": 3}"
True,frame_lock,False,6,stele,0,4428,False,300243,,ok,93582,5,7551005266,2019-03-30 16:05:00,13.863823413849,,True,True,False,1,dresden,end,0,DVB Endpunkt Pillnitz,15,51.013936903414,,"{""15"": 1}"
True,frame_lock,False,6,stele,0,4428,False,300243,,ok,93582,5,7551005266,2019-03-30 18:00:00,13.863823413849,,True,True,False,1,dresden,start,0,DVB Endpunkt Pillnitz,15,51.013936903414,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13870904,,ok,93582,0,7551005266,2019-03-30 19:20:00,13.740934444444,Leipziger vorstadt,True,True,True,1,dresden,end,0,BIKE 93582,15,51.069013333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13870904,,ok,93582,0,7551005266,2019-03-30 20:18:00,13.740934444444,Leipziger vorstadt,True,True,True,1,dresden,start,0,BIKE 93582,15,51.069013333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13872975,,ok,93582,0,7551005266,2019-03-30 20:29:00,13.726261111111,,True,True,True,1,dresden,end,0,BIKE 93582,15,51.070013333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13873124,,ok,93582,0,7551005266,2019-03-30 21:13:00,13.724635555556,,True,True,True,1,dresden,start,0,BIKE 93582,15,51.071453333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13874283,,ok,93582,0,7551005266,2019-03-30 21:26:00,13.740946666667,,True,True,True,1,dresden,end,0,BIKE 93582,15,51.069457777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13874283,,ok,93582,0,7551005266,2019-03-30 21:28:00,13.740946666667,,True,True,True,1,dresden,start,0,BIKE 93582,15,51.069457777778,,"{""15"": 1}"
True,frame_lock,False,0,,0,4416,False,820,,ok,93582,0,7551005266,2019-03-30 21:50:00,13.723669,,True,True,False,2,dresden,end,0,Jugendgästehaus Maternistr. 22,15,51.048962,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4416,False,820,,ok,93582,0,7551005266,2019-03-30 22:26:00,13.723669,,True,True,False,3,dresden,start,0,Jugendgästehaus Maternistr. 22,15,51.048962,,"{""undefined"": 1, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13876089,,ok,93582,0,7551005266,2019-03-30 22:51:00,13.743792222222,,True,True,True,1,dresden,end,0,BIKE 93582,15,51.071857777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13876089,,ok,93582,0,7551005266,2019-03-30 23:59:00,13.743792222222,,True,True,True,1,dresden,last,0,BIKE 93582,15,51.071857777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13814961,,ok,93554,0,7551003473,2019-03-30 00:00:00,13.715481111111,Friedrichstraße 41,True,True,True,1,dresden,first,0,BIKE 93554,15,51.058084444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13877153,,ok,93554,0,7551003473,2019-03-30 23:59:00,13.71549,,True,True,True,1,dresden,last,0,BIKE 93554,15,51.057328888889,,"{""15"": 1}"
True,frame_lock,False,0,,0,4358,False,264560,,ok,93634,0,7551003775,2019-03-30 00:00:00,13.704553842545,,True,True,False,1,dresden,first,0,Haltepunkt Trachau,15,51.08875925821,,"{""15"": 1}"
True,frame_lock,False,0,,0,4358,False,264560,,ok,93634,0,7551003775,2019-03-30 09:28:00,13.704553842545,,True,True,False,1,dresden,start,0,Haltepunkt Trachau,15,51.08875925821,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13845742,,ok,93634,0,7551003775,2019-03-30 09:57:00,13.734444444444,Wiener Platz,True,True,True,1,dresden,end,0,BIKE 93634,15,51.041324444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13845742,,ok,93634,0,7551003775,2019-03-30 11:02:00,13.734391111111,Wiener Platz,True,True,True,1,dresden,start,0,BIKE 93634,15,51.04104,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13847874,,ok,93634,0,7551003775,2019-03-30 11:11:00,13.725103333333,Freiberger Straße,True,True,True,1,dresden,end,0,BIKE 93634,15,51.050257777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13847874,,ok,93634,0,7551003775,2019-03-30 13:55:00,13.72525,Freiberger Straße,True,True,True,1,dresden,start,0,BIKE 93634,15,51.050493333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13855557,,ok,93634,0,7551003775,2019-03-30 14:03:00,13.734094444444,,True,True,True,1,dresden,end,0,BIKE 93634,15,51.041893333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13855557,,ok,93634,0,7551003775,2019-03-30 14:04:00,13.734094444444,,True,True,True,1,dresden,start,0,BIKE 93634,15,51.041893333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13856942,,ok,93634,0,7551003775,2019-03-30 14:30:00,13.695395555556,,True,True,True,1,dresden,end,0,BIKE 93634,15,51.047737777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13856942,,ok,93634,0,7551003775,2019-03-30 15:15:00,13.695373333333,,True,True,True,1,dresden,start,0,BIKE 93634,15,51.04756,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13860240,,ok,93634,0,7551003775,2019-03-30 15:33:00,13.74297,,True,True,True,1,dresden,end,0,BIKE 93634,15,51.049,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13860240,,ok,93634,0,7551003775,2019-03-30 16:18:00,13.74297,,True,True,True,1,dresden,start,0,BIKE 93634,15,51.049,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93634,0,7551003775,2019-03-30 16:31:00,13.72983,,True,True,False,1,dresden,end,0,Alexander-Puschkin-Platz,15,51.07035,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93634,0,7551003775,2019-03-30 16:36:00,13.72983,,True,True,False,1,dresden,start,0,Alexander-Puschkin-Platz,15,51.07035,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93634,0,7551003775,2019-03-30 16:50:00,13.72983,,True,True,False,1,dresden,end,0,Alexander-Puschkin-Platz,15,51.07035,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13869307,,ok,93634,0,7551003775,2019-03-30 19:48:00,13.729986666667,,True,True,True,1,dresden,start,0,BIKE 93634,15,51.0718,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13872393,,ok,93634,0,7551003775,2019-03-30 20:08:00,13.710328888889,,True,True,True,1,dresden,end,0,BIKE 93634,15,51.035271111111,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13873046,,ok,93634,0,7551003775,2019-03-30 21:03:00,13.709488888889,,True,True,True,1,dresden,start,0,BIKE 93634,15,51.035702222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13874000,,ok,93634,0,7551003775,2019-03-30 21:14:00,13.695102222222,,True,True,True,1,dresden,end,0,BIKE 93634,15,51.043764444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13874000,,ok,93634,0,7551003775,2019-03-30 23:59:00,13.694981111111,,True,True,True,1,dresden,last,0,BIKE 93634,15,51.043822222222,,"{""15"": 1}"
True,frame_lock,False,0,,0,4309,False,75238,,ok,93764,0,7551006575,2019-03-30 00:00:00,13.790373802185,,True,True,False,4,dresden,first,0,Hp. Dresden-Reick,15,51.021027075562,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,,0,4309,False,75238,,ok,93764,0,7551006575,2019-03-30 10:37:00,13.790373802185,,True,True,False,4,dresden,start,0,Hp. Dresden-Reick,15,51.021027075562,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,,7,4317,False,21692,,ok,93764,0,7551006575,2019-03-30 10:54:00,13.774495124817,,True,True,False,3,dresden,end,0,Großer Garten / Winterbergstraße,15,51.032893347693,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,7,4317,False,21692,,ok,93764,0,7551006575,2019-03-30 14:08:00,13.774495124817,,True,True,False,2,dresden,start,0,Großer Garten / Winterbergstraße,15,51.032893347693,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13858479,,ok,93764,0,7551006575,2019-03-30 14:59:00,13.737132222222,,True,True,True,1,dresden,end,0,BIKE 93764,15,51.041057777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13858479,,ok,93764,0,7551006575,2019-03-30 15:03:00,13.736075555556,,True,True,True,1,dresden,start,0,BIKE 93764,15,51.041666666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13860367,,ok,93764,0,7551006575,2019-03-30 15:34:00,13.755762222222,,True,True,True,1,dresden,end,0,BIKE 93764,15,51.063146666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13860367,,ok,93764,0,7551006575,2019-03-30 17:38:00,13.755434444444,,True,True,True,1,dresden,start,0,BIKE 93764,15,51.062982222222,,"{""15"": 1}"
True,frame_lock,False,0,,0,4406,False,14266,,ok,93764,0,7551006575,2019-03-30 17:57:00,13.737244606018,,True,True,False,3,dresden,end,0,Theaterplatz / Semperoper,15,51.054286795519,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4406,False,14266,,ok,93764,0,7551006575,2019-03-30 18:16:00,13.737244606018,,True,True,False,3,dresden,start,0,Theaterplatz / Semperoper,15,51.054286795519,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93764,0,7551006575,2019-03-30 18:36:00,13.720845580101,,True,True,False,4,dresden,end,0,World-Trade-Center,15,51.049181327086,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93764,0,7551006575,2019-03-30 20:51:00,13.720845580101,,True,True,False,5,dresden,start,0,World-Trade-Center,15,51.049181327086,,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93764,0,7551006575,2019-03-30 22:41:00,13.720845580101,,True,True,False,5,dresden,end,0,World-Trade-Center,15,51.049181327086,,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93764,0,7551006575,2019-03-30 22:42:00,13.720845580101,,True,True,False,5,dresden,start,0,World-Trade-Center,15,51.049181327086,,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93764,0,7551006575,2019-03-30 23:05:00,13.720845580101,,True,True,False,5,dresden,end,0,World-Trade-Center,15,51.049181327086,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93764,0,7551006575,2019-03-30 23:10:00,13.720845580101,,True,True,False,5,dresden,start,0,World-Trade-Center,15,51.049181327086,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93764,0,7551006575,2019-03-30 23:52:00,13.720845580101,,True,True,False,5,dresden,end,0,World-Trade-Center,15,51.049181327086,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93764,0,7551006575,2019-03-30 23:54:00,13.720845580101,,True,True,False,5,dresden,last,0,World-Trade-Center,15,51.049181327086,,"{""undefined"": 2, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13804029,,ok,93721,0,7551003072,2019-03-30 00:00:00,13.702645555556,Bonhoefferplatz 11,True,True,True,1,dresden,first,0,BIKE 93721,15,51.038257777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13804029,,ok,93721,0,7551003072,2019-03-30 06:52:00,13.702732222222,Bonhoefferplatz 11,True,True,True,1,dresden,start,0,BIKE 93721,15,51.038337777778,,"{""15"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,,ok,93721,0,7551003072,2019-03-30 09:16:00,13.701678514481,,True,True,False,5,dresden,end,0,Bonhoeffer Platz,15,51.038466106821,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4438,False,310792,,ok,93721,0,7551003072,2019-03-30 14:51:00,13.701678514481,,True,True,False,2,dresden,start,0,Bonhoeffer Platz,15,51.038466106821,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13858529,,ok,93721,0,7551003072,2019-03-30 15:00:00,13.704862222222,,True,True,True,1,dresden,end,0,BIKE 93721,15,51.030084444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13858529,,ok,93721,0,7551003072,2019-03-30 16:23:00,13.704862222222,,True,True,True,1,dresden,start,0,BIKE 93721,15,51.030084444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13866348,,ok,93721,0,7551003072,2019-03-30 17:30:00,13.701548888889,,True,True,True,1,dresden,end,0,BIKE 93721,15,51.039191111111,,"{""15"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,,ok,93721,0,7551003072,2019-03-30 19:37:00,13.701678514481,,True,True,False,1,dresden,start,0,Bonhoeffer Platz,15,51.038466106821,,"{""15"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93721,0,7551003072,2019-03-30 20:03:00,13.74731361866,,True,True,False,5,dresden,end,0,Albertplatz,15,51.063895958845,,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93721,0,7551003072,2019-03-30 21:26:00,13.74731361866,,True,True,False,3,dresden,start,0,Albertplatz,15,51.063895958845,,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13874453,,ok,93721,0,7551003072,2019-03-30 21:34:00,13.755771111111,,True,True,True,1,dresden,end,0,BIKE 93721,15,51.065884444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13874453,,ok,93721,0,7551003072,2019-03-30 23:59:00,13.755861111111,,True,True,True,1,dresden,last,0,BIKE 93721,15,51.065782222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13832387,,ok,93540,0,7551002537,2019-03-30 00:00:00,13.711955555556,Guts-Muths-Straße 37,True,True,True,1,dresden,first,0,BIKE 93540,15,51.085124444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13832387,,ok,93540,0,7551002537,2019-03-30 12:58:00,13.712002222222,Guts-Muths-Straße 35,True,True,True,1,dresden,start,0,BIKE 93540,15,51.085084444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13853741,,ok,93540,0,7551002537,2019-03-30 13:27:00,13.737345555556,,True,True,True,1,dresden,end,0,BIKE 93540,15,51.08536,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13853741,,ok,93540,0,7551002537,2019-03-30 13:32:00,13.737345555556,,True,True,True,1,dresden,start,0,BIKE 93540,15,51.08536,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13865816,,ok,93540,0,7551002537,2019-03-30 17:19:00,13.700601111111,,True,True,True,1,dresden,end,0,BIKE 93540,15,51.083511111111,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13865816,,ok,93540,0,7551002537,2019-03-30 19:34:00,13.700543333333,,True,True,True,1,dresden,start,0,BIKE 93540,15,51.083351111111,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13871572,,ok,93540,0,7551002537,2019-03-30 19:39:00,13.705278888889,,True,True,True,1,dresden,end,0,BIKE 93540,15,51.084528888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13871572,,ok,93540,0,7551002537,2019-03-30 23:59:00,13.705517777778,,True,True,True,1,dresden,last,0,BIKE 93540,15,51.084675555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13811867,,ok,93579,0,7551004036,2019-03-30 00:00:00,13.778304444444,Curt-Querner-Straße 23,True,True,True,1,dresden,first,0,BIKE 93579,15,51.015395555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13843785,,ok,93579,0,7551004036,2019-03-30 23:59:00,13.778473333333,Curt-Querner-Straße 23,True,True,True,1,dresden,last,0,BIKE 93579,15,51.015275555556,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4455,False,4405631,,ok,93547,0,7551004173,2019-03-30 00:00:00,13.74561,,True,True,False,3,dresden,first,0,Strehlener Str. / Immatrikulationsamt,15,51.03486,,"{""15"": 3}"
True,frame_lock,False,0,free,0,4455,False,4405631,,ok,93547,0,7551004173,2019-03-30 12:41:00,13.74561,,True,True,False,3,dresden,start,0,Strehlener Str. / Immatrikulationsamt,15,51.03486,,"{""15"": 3}"
True,frame_lock,False,0,free,0,4455,False,4405631,,ok,93547,0,7551004173,2019-03-30 12:43:00,13.74561,,True,True,False,2,dresden,end,0,Strehlener Str. / Immatrikulationsamt,15,51.03486,,"{""15"": 2}"
True,frame_lock,False,0,free,0,4455,False,4405631,,ok,93547,0,7551004173,2019-03-30 23:59:00,13.74561,,True,True,False,2,dresden,last,0,Strehlener Str. / Immatrikulationsamt,15,51.03486,,"{""15"": 2}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93807,0,7551006339,2019-03-30 02:02:00,13.733623623848,,True,True,False,5,dresden,first,0,Hauptbahnhof,15,51.040476453474,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93807,0,7551006339,2019-03-30 02:42:00,13.733623623848,,True,True,False,5,dresden,start,0,Hauptbahnhof,15,51.040476453474,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93807,0,7551006339,2019-03-30 05:34:00,13.733623623848,,True,True,False,5,dresden,end,0,Hauptbahnhof,15,51.040476453474,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93807,0,7551006339,2019-03-30 05:54:00,13.733623623848,,True,True,False,5,dresden,start,0,Hauptbahnhof,15,51.040476453474,,"{""undefined"": 2, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13843545,,ok,93807,0,7551006339,2019-03-30 08:12:00,13.734647777778,,True,True,True,1,dresden,end,0,BIKE 93807,15,51.042008888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13843545,,ok,93807,0,7551006339,2019-03-30 09:03:00,13.734647777778,,True,True,True,1,dresden,start,0,BIKE 93807,15,51.042008888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13848116,,ok,93807,0,7551006339,2019-03-30 11:19:00,13.689182222222,Overbeckstraße 39,True,True,True,1,dresden,end,0,BIKE 93807,15,51.073528888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13849307,,ok,93807,0,7551006339,2019-03-30 13:10:00,13.690027777778,Washingtonstraße,True,True,True,1,dresden,start,0,BIKE 93807,15,51.07348,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93807,0,7551006339,2019-03-30 13:27:00,13.72983,,True,True,False,4,dresden,end,0,Alexander-Puschkin-Platz,15,51.07035,,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93807,0,7551006339,2019-03-30 13:32:00,13.72983,,True,True,False,4,dresden,start,0,Alexander-Puschkin-Platz,15,51.07035,,"{""undefined"": 1, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13857283,,ok,93807,0,7551006339,2019-03-30 14:36:00,13.723942222222,,True,True,True,1,dresden,end,0,BIKE 93807,15,51.07416,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13857283,,ok,93807,0,7551006339,2019-03-30 23:59:00,13.72382,,True,True,True,1,dresden,last,0,BIKE 93807,15,51.07432,,"{""15"": 1}"
True,frame_lock,False,0,,0,4374,False,264576,,ok,93649,0,7551006706,2019-03-30 00:00:00,13.751809000969,,True,True,False,4,dresden,first,0,Alaunstraße,15,51.066946872474,,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4374,False,264576,,ok,93649,0,7551006706,2019-03-30 00:17:00,13.751809000969,,True,True,False,4,dresden,start,0,Alaunstraße,15,51.066946872474,,"{""undefined"": 1, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13836933,,ok,93649,0,7551006706,2019-03-30 00:24:00,13.746577777778,Hechtstraße 39a,True,True,True,1,dresden,end,0,BIKE 93649,15,51.075422222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13846166,,ok,93649,0,7551006706,2019-03-30 11:51:00,13.746722222222,Fichtenstraße 10,True,True,True,1,dresden,start,0,BIKE 93649,15,51.075128888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13851311,,ok,93649,0,7551006706,2019-03-30 12:35:00,13.759097777778,Tiergartenstraße 1,True,True,True,1,dresden,end,0,BIKE 93649,15,51.034586666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13851311,,ok,93649,0,7551006706,2019-03-30 15:43:00,13.759036666667,Tiergartenstraße 1,True,True,True,1,dresden,start,0,BIKE 93649,15,51.034382222222,,"{""15"": 1}"
True,frame_lock,False,0,,0,4392,False,264599,,ok,93649,0,7551006706,2019-03-30 15:56:00,13.777724504471,,True,True,False,1,dresden,end,0,Mosenstraße,15,51.044739718786,,"{""15"": 1}"
True,frame_lock,False,0,,0,4392,False,264599,,ok,93649,0,7551006706,2019-03-30 18:22:00,13.777724504471,,True,True,False,1,dresden,start,0,Mosenstraße,15,51.044739718786,,"{""15"": 1}"
True,frame_lock,False,0,,0,4392,False,264599,,ok,93649,0,7551006706,2019-03-30 19:05:00,13.777724504471,,True,True,False,1,dresden,end,0,Mosenstraße,15,51.044739718786,,"{""15"": 1}"
True,frame_lock,False,0,,0,4392,False,264599,,ok,93649,0,7551006706,2019-03-30 19:38:00,13.777724504471,,True,True,False,2,dresden,start,0,Mosenstraße,15,51.044739718786,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,7,4311,False,41380,,ok,93649,0,7551006706,2019-03-30 20:04:00,13.777402639389,,True,True,False,1,dresden,end,0,Btf. Gruna,15,51.027792268868,,"{""15"": 1}"
True,frame_lock,False,0,,7,4311,False,41380,,ok,93649,0,7551006706,2019-03-30 23:59:00,13.777402639389,,True,True,False,1,dresden,last,0,Btf. Gruna,15,51.027792268868,,"{""15"": 1}"
False,analog_code_lock,False,0,,12,0,False,13636423,,ok,93456,0,1456,2019-03-30 00:00:00,13.7399983965,,True,False,True,1,dresden,first,0,BIKE 93456,0,51.0663211535,,"{""undefined"": 1}"
False,analog_code_lock,False,0,,12,0,False,13636423,,ok,93456,0,1456,2019-03-30 16:00:00,13.7399983965,,True,False,True,1,dresden,last,0,BIKE 93456,0,51.0663211535,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4455,False,4405631,,ok,93608,0,7551006376,2019-03-30 00:00:00,13.74561,,True,True,False,3,dresden,first,0,Strehlener Str. / Immatrikulationsamt,15,51.03486,,"{""15"": 3}"
True,frame_lock,False,0,free,0,4455,False,4405631,,ok,93608,0,7551006376,2019-03-30 09:41:00,13.74561,,True,True,False,4,dresden,start,0,Strehlener Str. / Immatrikulationsamt,15,51.03486,,"{""15"": 4}"
False,frame_lock,False,0,,12,0,False,13845871,,ok,93608,0,7551006376,2019-03-30 10:02:00,13.748105555556,Weberplatz 1,True,True,True,1,dresden,end,0,BIKE 93608,15,51.031271111111,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13848281,,ok,93608,0,7551006376,2019-03-30 11:53:00,13.750278888889,Strehlener Platz 1,True,True,True,1,dresden,start,0,BIKE 93608,15,51.033506666667,,"{""15"": 1}"
True,frame_lock,False,0,,0,4394,False,264601,,ok,93608,0,7551006376,2019-03-30 12:24:00,13.777585029602,,True,True,False,1,dresden,end,0,Pfotenhauer Straße,15,51.058585878272,,"{""15"": 1}"
True,frame_lock,False,0,,0,4394,False,264601,,ok,93608,0,7551006376,2019-03-30 12:40:00,13.777585029602,,True,True,False,1,dresden,start,0,Pfotenhauer Straße,15,51.058585878272,,"{""15"": 1}"
True,frame_lock,False,0,,0,4394,False,264601,,ok,93608,0,7551006376,2019-03-30 13:28:00,13.777585029602,,True,True,False,1,dresden,end,0,Pfotenhauer Straße,15,51.058585878272,,"{""15"": 1}"
True,frame_lock,False,0,,0,4394,False,264601,,ok,93608,0,7551006376,2019-03-30 15:22:00,13.777585029602,,True,True,False,1,dresden,start,0,Pfotenhauer Straße,15,51.058585878272,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13860740,,ok,93608,0,7551006376,2019-03-30 15:42:00,13.740418888889,,True,True,True,1,dresden,end,0,BIKE 93608,15,51.050275555556,,"{""15"": 1}"
