p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
False,frame_lock,False,0,,12,0,False,13069881,ok,93625,0,7551005239,2019-03-01 11:32:00,13.747088888889,,True,True,True,1,end,dresden,0,BIKE 93625,15,51.063111111111,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,ok,93625,0,7551005239,2019-03-01 12:35:00,13.74731361866,,True,True,False,1,start,dresden,0,Albertplatz,15,51.063895958845,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13071041,ok,93625,0,7551005239,2019-03-01 12:37:00,13.746396666667,,True,True,True,1,end,dresden,0,BIKE 93625,15,51.063253333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13074538,ok,93625,0,7551005239,2019-03-01 16:48:00,13.746382222222,,True,True,True,1,start,dresden,0,BIKE 93625,15,51.063377777778,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13074538,ok,93625,0,7551005239,2019-03-01 16:50:00,13.746382222222,,True,True,True,1,end,dresden,0,BIKE 93625,15,51.063377777778,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,ok,93625,0,7551005239,2019-03-01 23:25:00,13.74731361866,,True,True,False,3,start,dresden,0,Albertplatz,15,51.063895958845,0,"{""undefined"": 1, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13082086,ok,93625,0,7551005239,2019-03-01 23:28:00,13.746451111111,,True,True,True,1,end,dresden,0,BIKE 93625,15,51.063471111111,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13082252,ok,93625,0,7551005239,2019-03-01 23:59:00,13.744587777778,,True,True,True,1,last,dresden,0,BIKE 93625,15,51.063964444444,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93702,0,7551005502,2019-03-01 00:00:00,13.732169866562,,True,True,False,5,first,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93702,0,7551005502,2019-03-01 16:48:00,13.732169866562,,True,True,False,5,start,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93702,0,7551005502,2019-03-01 16:50:00,13.732169866562,,True,True,False,5,end,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4422,False,316914,ok,93702,0,7551005502,2019-03-01 23:59:00,13.732169866562,,True,True,False,5,last,dresden,0,Beherbergungsschiff (Pöppelmann),15,51.064283655155,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4496,False,10299726,ok,93766,0,7551002605,2019-03-01 00:00:00,13.71493,,True,True,False,2,first,dresden,0,Manitiusstraße,15,51.05658,0,"{""15"": 2}"
True,frame_lock,False,0,free,0,4496,False,10299726,ok,93766,0,7551002605,2019-03-01 16:48:00,13.71493,,True,True,False,3,start,dresden,0,Manitiusstraße,15,51.05658,0,"{""15"": 3}"
True,frame_lock,False,0,free,0,4496,False,10299726,ok,93766,0,7551002605,2019-03-01 16:50:00,13.71493,,True,True,False,3,end,dresden,0,Manitiusstraße,15,51.05658,0,"{""15"": 3}"
True,frame_lock,False,0,free,0,4496,False,10299726,ok,93766,0,7551002605,2019-03-01 23:59:00,13.71493,,True,True,False,3,last,dresden,0,Manitiusstraße,15,51.05658,0,"{""15"": 3}"
True,frame_lock,False,0,free,0,4405,False,4442319,ok,93812,0,7551003389,2019-03-01 00:00:00,13.782976269722,,True,True,False,4,first,dresden,0,Rothermundstr. / Zwinglistr.,15,51.033352147368,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,free,0,4405,False,4442319,ok,93812,0,7551003389,2019-03-01 16:48:00,13.782976269722,,True,True,False,2,start,dresden,0,Rothermundstr. / Zwinglistr.,15,51.033352147368,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4405,False,4442319,ok,93812,0,7551003389,2019-03-01 16:50:00,13.782976269722,,True,True,False,2,end,dresden,0,Rothermundstr. / Zwinglistr.,15,51.033352147368,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4405,False,4442319,ok,93812,0,7551003389,2019-03-01 23:59:00,13.782976269722,,True,True,False,3,last,dresden,0,Rothermundstr. / Zwinglistr.,15,51.033352147368,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,free,0,4480,False,10299517,ok,93486,0,7551006345,2019-03-01 00:00:00,13.740307688713,,True,True,False,2,first,dresden,0,Reichenbachstraße / Gutzkowstraße (Wohnheim),15,51.033547810554,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4480,False,10299517,ok,93486,0,7551006345,2019-03-01 16:48:00,13.740307688713,,True,True,False,1,start,dresden,0,Reichenbachstraße / Gutzkowstraße (Wohnheim),15,51.033547810554,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4480,False,10299517,ok,93486,0,7551006345,2019-03-01 16:50:00,13.740307688713,,True,True,False,1,end,dresden,0,Reichenbachstraße / Gutzkowstraße (Wohnheim),15,51.033547810554,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4480,False,10299517,ok,93486,0,7551006345,2019-03-01 23:59:00,13.740307688713,,True,True,False,2,last,dresden,0,Reichenbachstraße / Gutzkowstraße (Wohnheim),15,51.033547810554,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4424,False,274411,ok,93591,0,7551003012,2019-03-01 00:00:00,13.793367147446,,True,True,False,1,first,dresden,0,Hüblerplatz,15,51.048989102287,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4424,False,274411,ok,93591,0,7551003012,2019-03-01 16:48:00,13.793367147446,,True,True,False,1,start,dresden,0,Hüblerplatz,15,51.048989102287,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4424,False,274411,ok,93591,0,7551003012,2019-03-01 16:50:00,13.793367147446,,True,True,False,1,end,dresden,0,Hüblerplatz,15,51.048989102287,0,"{""15"": 1}"
