p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
True,frame_lock,False,0,,0,4302,False,2985,ok,93153,0,7551006387,2019-03-08 00:00:00,13.74731361866,,True,True,False,1,first,dresden,0,Albertplatz,0,51.063895958845,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,ok,93153,0,7551006387,2019-03-08 00:17:00,13.74731361866,,True,True,False,1,start,dresden,0,Albertplatz,0,51.063895958845,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13226779,ok,93153,0,7551006387,2019-03-08 00:24:00,13.747096666667,,True,True,True,1,end,dresden,0,BIKE 93153,0,51.050853333333,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13250758,ok,93153,0,7551006387,2019-03-08 23:59:00,13.746308888888,,True,True,True,1,last,dresden,0,BIKE 93153,0,51.050988888889,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4446,False,681987,ok,93616,0,7551006429,2019-03-08 15:23:00,13.800866603851,,True,True,False,5,first,dresden,0,Kino im Dach,15,51.040908194397,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,0,4446,False,681987,ok,93616,0,7551006429,2019-03-08 23:59:00,13.800866603851,,True,True,False,4,last,dresden,0,Kino im Dach,15,51.040908194397,0,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,,0,4419,False,20963,ok,93362,0,7551005456,2019-03-08 00:00:00,13.747919797897,,True,True,False,2,first,dresden,0,Blüherstr. / Hygienemuseum,0,51.043781867398,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4419,False,20963,ok,93362,0,7551005456,2019-03-08 23:59:00,13.747919797897,,True,True,False,1,last,dresden,0,Blüherstr. / Hygienemuseum,0,51.043781867398,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4393,False,264600,ok,93702,0,7551005502,2019-03-08 00:00:00,13.779215812683,,True,True,False,5,first,dresden,0,Holbeinstraße,15,51.04745464766,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4393,False,264600,ok,93702,0,7551005502,2019-03-08 05:49:00,13.779215812683,,True,True,False,5,start,dresden,0,Holbeinstraße,15,51.04745464766,0,"{""undefined"": 2, ""15"": 3}"
