p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
False,frame_lock,False,0,,12,0,False,13339646,ok,93584,0,7551003527,2019-03-13 00:00:00,13.743158333334,,True,True,True,1,first,dresden,0,BIKE 93584,15,51.059137777778,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13355981,ok,93584,0,7551003527,2019-03-13 09:20:00,13.743351111111,,True,True,True,1,start,dresden,0,BIKE 93584,15,51.059144444444,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13360463,ok,93584,0,7551003527,2019-03-13 09:33:00,13.731292222222,,True,True,True,1,end,dresden,0,BIKE 93584,15,51.053164444444,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13360463,ok,93584,0,7551003527,2019-03-13 09:36:00,13.731292222222,,True,True,True,1,start,dresden,0,BIKE 93584,15,51.053164444444,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13360690,ok,93584,0,7551003527,2019-03-13 09:42:00,13.742141111111,,True,True,True,1,end,dresden,0,BIKE 93584,15,51.047528888889,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13369430,ok,93584,0,7551003527,2019-03-13 18:17:00,13.738543333333,,True,True,True,1,start,dresden,0,BIKE 93584,15,51.050375555556,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13372644,ok,93584,0,7551003527,2019-03-13 18:25:00,13.719816666667,,True,True,True,1,end,dresden,0,BIKE 93584,15,51.05048,-1,"{""15"": 1}"
True,frame_lock,False,0,,0,4426,False,27113,ok,93584,0,7551003527,2019-03-13 23:59:00,13.720845580101,,True,True,False,1,last,dresden,0,World-Trade-Center,15,51.049181327086,-1,"{""15"": 1}"
True,frame_lock,False,4,,0,4409,False,318577,ok,93616,2,7551006429,2019-03-13 00:00:00,13.791795372963,,True,True,False,2,first,dresden,0,Hotel Smetana,15,51.038820284961,-1,"{""15"": 2}"
True,frame_lock,False,4,,0,4409,False,318577,ok,93616,0,7551006429,2019-03-13 23:49:00,13.791795372963,,True,True,False,5,start,dresden,0,Hotel Smetana,15,51.038820284961,-1,"{""15"": 5}"
True,frame_lock,False,4,,0,4409,False,318577,ok,93616,0,7551006429,2019-03-13 23:55:00,13.791795372963,,True,True,False,5,end,dresden,0,Hotel Smetana,15,51.038820284961,-1,"{""15"": 5}"
True,frame_lock,False,4,,0,4409,False,318577,ok,93616,0,7551006429,2019-03-13 23:59:00,13.791795372963,,True,True,False,5,last,dresden,0,Hotel Smetana,15,51.038820284961,-1,"{""15"": 5}"
True,frame_lock,False,0,,0,4315,False,9972732,ok,93153,0,7551006387,2019-03-13 10:36:00,13.74415397644,,True,True,False,5,first,dresden,0,Pirnaischer Platz,0,51.048972240425,-1,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,0,,0,4315,False,9972732,ok,93153,0,7551006387,2019-03-13 17:16:00,13.74415397644,,True,True,False,5,start,dresden,0,Pirnaischer Platz,0,51.048972240425,-1,"{""undefined"": 4, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13371487,ok,93153,0,7551006387,2019-03-13 17:33:00,13.775727777778,,True,True,True,1,end,dresden,0,BIKE 93153,0,51.058306666667,-1,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13376580,ok,93153,0,7551006387,2019-03-13 23:59:00,13.775304444444,,True,True,True,1,last,dresden,0,BIKE 93153,0,51.05896,-1,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4323,False,5254203,ok,93766,0,7551002605,2019-03-13 05:26:00,13.734766244888,,True,True,False,2,first,dresden,0,HTW Dresden / Friedrich List Platz 1,15,51.037595829035,-1,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13376802,ok,93766,0,7551002605,2019-03-13 23:59:00,13.728108888889,,True,True,True,1,last,dresden,0,BIKE 93766,15,51.040111111111,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13342776,ok,93812,0,7551003389,2019-03-13 00:00:00,13.735601527778,,True,True,True,1,first,dresden,0,BIKE 93812,15,51.07306,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13342776,ok,93812,0,7551003389,2019-03-13 23:59:00,13.735256355353,,True,True,True,1,last,dresden,0,BIKE 93812,15,51.073195818685,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13347286,ok,93529,0,7551004187,2019-03-13 00:00:00,13.761598055555,,True,True,True,1,first,dresden,0,BIKE 93529,15,51.027564444444,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13347286,ok,93529,0,7551004187,2019-03-13 07:06:00,13.761585347222,,True,True,True,1,start,dresden,0,BIKE 93529,15,51.027553333334,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13357565,ok,93529,0,7551004187,2019-03-13 07:29:00,13.710632222222,,True,True,True,1,end,dresden,0,BIKE 93529,15,51.032333333333,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13357565,ok,93529,0,7551004187,2019-03-13 11:05:00,13.710752222222,,True,True,True,1,start,dresden,0,BIKE 93529,15,51.03242,-1,"{""15"": 1}"
True,frame_lock,False,0,traffic_sign,0,4459,False,4405696,ok,93529,0,7551004187,2019-03-13 11:14:00,13.72573,,True,True,False,3,end,dresden,0,Toeplerbau / Binderbau,15,51.02727,-1,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,traffic_sign,0,4459,False,4405696,ok,93529,0,7551004187,2019-03-13 12:09:00,13.72573,,True,True,False,2,start,dresden,0,Toeplerbau / Binderbau,15,51.02727,-1,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13364034,ok,93529,0,7551004187,2019-03-13 12:18:00,13.709891111111,,True,True,True,1,end,dresden,0,BIKE 93529,15,51.032973333333,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13364034,ok,93529,0,7551004187,2019-03-13 12:20:00,13.709891111111,,True,True,True,1,start,dresden,0,BIKE 93529,15,51.032973333333,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13364436,ok,93529,0,7551004187,2019-03-13 12:34:00,13.732687777778,,True,True,True,1,end,dresden,0,BIKE 93529,15,51.028844444444,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13364436,ok,93529,0,7551004187,2019-03-13 13:30:00,13.732562777778,,True,True,True,1,start,dresden,0,BIKE 93529,15,51.028924444444,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13365907,ok,93529,0,7551004187,2019-03-13 13:36:00,13.736777777778,,True,True,True,1,end,dresden,0,BIKE 93529,15,51.027937777778,-1,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13365907,ok,93529,0,7551004187,2019-03-13 16:20:00,13.736528888889,,True,True,True,1,start,dresden,0,BIKE 93529,15,51.027722222223,-1,"{""15"": 1}"
True,frame_lock,False,0,free,0,4453,False,4405603,ok,93529,0,7551004187,2019-03-13 16:26:00,13.72757,,True,True,False,2,end,dresden,0,Hettnerstr. / George-Bähr-Str.,15,51.03006,-1,"{""undefined"": 1, ""15"": 1}"
